env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.6359,-1.09,1.2766,0.2285,0.1895
1100,0.5758,-1.8742,1.8308,0.1957,0.2159
1200,0.5832,-1.9714,1.8275,0.3148,0.2415
1300,0.5877,-2.0786,1.9607,0.2364,0.1486
1400,0.5815,-2.167,2.0701,0.4751,0.4842
1500,0.5593,-2.3326,2.0612,0.5377,0.5065
1600,0.5712,-2.4228,2.1403,0.3268,0.3218
1700,0.6062,-2.5161,2.4399,0.4128,0.3991
1800,0.5877,-2.6441,2.4097,0.3592,0.31
1900,0.5867,-2.7477,2.3146,0.4808,0.5685
2000,0.6119,-2.8342,2.4922,0.4763,0.5099
2100,0.5931,-2.9377,2.4776,0.3536,0.3668
2200,0.5722,-3.0413,2.4943,0.544,0.5827
2300,0.5883,-3.1027,2.6063,0.5798,0.7281
2400,0.5819,-3.1983,2.6595,0.5475,0.579
2500,0.5918,-3.2953,2.8373,0.5101,0.638
2600,0.5882,-3.3632,2.8449,0.5819,0.6885
2700,0.5746,-3.4608,2.8288,0.4138,0.4777
2800,0.5984,-3.5208,2.8918,0.4518,0.4174
2900,0.5801,-3.625,2.838,0.5974,0.7947
3000,0.5805,-3.6901,2.8193,0.6156,0.8584
3100,0.6092,-3.8163,3.2413,0.483,0.6575
3200,0.5595,-3.8478,2.8756,0.4543,0.5884
3300,0.6023,-3.9124,3.148,0.5777,0.7104
3400,0.5841,-3.9735,3.1204,0.489,0.4791
3500,0.5933,-4.0377,3.2934,0.4891,0.5258
3600,0.5856,-4.1053,3.2486,0.5893,0.7996
3700,0.6113,-4.1244,3.2393,0.6011,0.8821
3800,0.6074,-4.2451,3.5205,0.6323,0.9056
3900,0.6343,-4.2462,3.3468,0.3916,0.5092
4000,0.6271,-4.258,3.3136,0.6223,0.8653
4100,0.6088,-4.3161,3.2501,0.5566,0.6887
4200,0.6096,-4.3819,3.3867,0.6463,0.9723
4300,0.6189,-4.4084,3.5202,0.5686,0.7848
4400,0.6024,-4.4279,3.3913,0.6429,0.9853
4500,0.6026,-4.4657,3.4658,0.5705,0.7681
4600,0.6378,-4.5667,4.2575,0.5451,0.6437
4700,0.6456,-4.5385,3.8273,0.565,0.7298
4800,0.6394,-4.6557,4.0085,0.587,0.7891
4900,0.5939,-4.6854,3.7109,0.6346,0.9086
5000,0.6183,-4.6981,3.7167,0.5164,0.5901
5100,0.6065,-4.7737,3.8607,0.5861,0.774
5200,0.6443,-4.7359,3.8612,0.6605,1.0501
5300,0.6264,-4.7851,3.6669,0.5471,0.6467
5400,0.5967,-4.8568,3.8048,0.6135,0.9455
5500,0.6342,-4.8596,3.7021,0.5965,0.9324
5600,0.6289,-4.8849,3.9289,0.5318,0.6321
5700,0.6042,-4.9701,3.9315,0.6241,0.9502
5800,0.6341,-4.9284,4.0425,0.6817,1.1617
5900,0.6518,-5.0098,4.0798,0.5982,0.8998
6000,0.6516,-5.055,4.4308,0.59,0.8188
6100,0.6443,-5.0568,4.2783,0.5294,0.6628
6200,0.6436,-5.0457,4.1104,0.6489,0.9957
6300,0.6519,-5.0917,4.3993,0.5824,0.865
6400,0.635,-5.1121,4.2366,0.6213,0.9012
6500,0.6083,-5.1577,3.9883,0.5754,0.8274
6600,0.6288,-5.183,4.2287,0.621,1.0539
6700,0.6585,-5.1829,4.3002,0.6086,0.9012
6800,0.6324,-5.1936,4.1532,0.6563,1.28
6900,0.6556,-5.1947,4.2341,0.5991,0.8928
7000,0.6222,-5.2283,4.0384,0.653,1.2569
7100,0.6824,-5.3066,5.0538,0.716,1.3327
7200,0.6506,-5.2361,4.4209,0.4991,0.5424
7300,0.6616,-5.2667,4.1295,0.557,0.7678
7400,0.6391,-5.305,4.17,0.5771,0.8172
7500,0.6514,-5.3178,4.4253,0.6079,0.8603
7600,0.6767,-5.3077,4.3946,0.6217,0.9426
7700,0.6614,-5.2914,4.3389,0.5905,0.8196
7800,0.6333,-5.3668,4.5962,0.6117,1.0132
7900,0.6443,-5.3436,4.3151,0.531,0.6327
8000,0.6623,-5.3344,4.2518,0.6323,1.0313
8100,0.6888,-5.3214,4.4719,0.6331,1.1857
8200,0.6512,-5.3382,4.2748,0.5854,0.8873
8300,0.6481,-5.3526,4.5013,0.6255,0.9642
8400,0.6539,-5.3728,4.4113,0.6167,0.9789
8500,0.6459,-5.3925,4.3677,0.6206,1.0446
8600,0.6358,-5.4152,4.2828,0.585,0.8869
8700,0.6448,-5.374,4.3082,0.6319,1.0553
8800,0.6818,-5.4114,4.485,0.5937,0.8929
8900,0.6201,-5.4236,4.1698,0.6397,1.0879
9000,0.6636,-5.4228,4.6009,0.7031,1.3775
9100,0.6216,-5.4316,4.2515,0.6575,1.2222
9200,0.6217,-5.4145,4.5822,0.6517,1.0576
9300,0.6878,-5.3993,4.6293,0.5797,0.9054
9400,0.6285,-5.4548,4.5312,0.6546,1.1952
9500,0.6137,-5.4521,4.3828,0.5827,0.829
9600,0.6761,-5.4171,4.5641,0.678,1.311
9700,0.6472,-5.4662,4.4954,0.6162,0.9194
9800,0.6248,-5.4608,4.2738,0.5785,0.9237
9900,0.6602,-5.4506,4.4729,0.6785,1.2035
10000,0.6347,-5.5233,4.7581,0.6231,1.0242
10100,0.6414,-5.4677,4.507,0.6238,1.0841
10200,0.6071,-5.5287,4.3062,0.6516,1.2355
10300,0.6642,-5.5136,4.3497,0.6841,1.3754
10400,0.6576,-5.5756,4.7418,0.6537,1.1436
10500,0.7045,-5.519,4.5459,0.5881,0.9659
10600,0.6567,-5.5397,4.5535,0.6202,0.9075
10700,0.6516,-5.5915,4.4533,0.6491,1.185
10800,0.6454,-5.5982,4.5554,0.6162,0.9635
10900,0.688,-5.6037,4.7446,0.6667,1.305
11000,0.6356,-5.573,4.5258,0.6658,1.1535
11100,0.6639,-5.5805,4.7094,0.645,1.1238
11200,0.6794,-5.5837,4.7977,0.6697,1.1716
11300,0.662,-5.5826,4.5034,0.5907,0.8849
11400,0.6165,-5.6197,4.4364,0.6473,1.2203
11500,0.6431,-5.6055,4.5505,0.641,1.1255
11600,0.6529,-5.6196,4.5906,0.6126,0.9422
11700,0.6565,-5.6344,4.6027,0.6233,1.0852
11800,0.7006,-5.6204,4.8981,0.6585,1.2373
11900,0.658,-5.6254,4.6286,0.637,1.1132
12000,0.6721,-5.6147,4.6508,0.6294,1.1705
12100,0.644,-5.6125,4.5619,0.6279,1.0038
12200,0.6604,-5.6333,4.5396,0.6012,0.916
12300,0.622,-5.6218,4.6601,0.6564,1.136
12400,0.6161,-5.6513,4.5148,0.5925,0.9229
12500,0.6544,-5.6606,4.6381,0.6487,1.1965
12600,0.6228,-5.6577,4.6466,0.6731,1.2649
12700,0.667,-5.6578,4.6477,0.6274,0.9785
12800,0.6821,-5.625,4.5747,0.6974,1.2926
12900,0.655,-5.6335,4.5115,0.5561,0.6971
13000,0.6573,-5.6529,4.6361,0.6698,1.2019
13100,0.6594,-5.667,4.6023,0.6938,1.3692
13200,0.6696,-5.6294,4.5391,0.6103,0.9631
13300,0.6908,-5.6496,4.764,0.645,1.0743
13400,0.6181,-5.6836,4.5085,0.6952,1.4483
13500,0.673,-5.6751,4.6596,0.6638,1.2283
13600,0.6922,-5.6666,4.8545,0.5969,0.8961
13700,0.6791,-5.6811,4.5557,0.6246,0.9601
13800,0.7139,-5.674,5.0697,0.6318,1.0985
13900,0.6373,-5.713,4.6465,0.6282,1.0784
14000,0.6437,-5.7244,4.7277,0.6635,1.2642
14100,0.688,-5.7975,5.3512,0.6571,1.2028
14200,0.6304,-5.7658,4.7133,0.6373,1.1115
14300,0.6612,-5.7828,4.8746,0.6244,1.0073
14400,0.7188,-5.7544,4.8318,0.6079,0.9257
14500,0.6593,-5.7795,4.7427,0.6317,1.1283
14600,0.6737,-5.7833,4.8019,0.6766,1.2851
14700,0.6723,-5.8303,4.8681,0.6342,1.1756
14800,0.6805,-5.7994,4.9663,0.6596,1.2319
14900,0.739,-5.8159,4.9491,0.6561,1.2361
15000,0.6444,-5.8598,4.7937,0.6106,0.9388
15100,0.6699,-5.8877,4.9975,0.706,1.3233
15200,0.6687,-5.9115,4.8865,0.6001,0.8578
15300,0.6899,-5.8983,5.1776,0.7118,1.4407
15400,0.6724,-5.8929,4.8077,0.6032,1.0351
15500,0.6821,-5.8944,5.0723,0.6025,0.8907
15600,0.6749,-5.8794,5.0304,0.6743,1.3007
15700,0.715,-5.9059,4.9542,0.5811,0.9257
15800,0.6629,-5.9054,4.8901,0.6765,1.2023
15900,0.6643,-5.9134,4.637,0.7002,1.511
16000,0.6996,-5.8916,4.9512,0.6117,0.9672
16100,0.7057,-5.8916,4.9244,0.6343,1.1267
16200,0.7086,-5.9477,5.3387,0.6781,1.26
16300,0.7017,-5.937,4.9137,0.6908,1.2851
16400,0.6639,-5.9424,4.9027,0.6928,1.2471
