env_steps,critic_loss,q1,q2,actor_loss,entropy,coef,critic_grad_norm,critic_seq_grad_norm,actor_grad_norm,actor_seq_grad_norm
100,3.9625,1.2451,1.2521,-4.2134,2.7182,1.0312,0.5977,0.8185,0.0007,0.0001
200,1.7504,2.5288,2.5286,-5.661,2.6572,1.0973,0.7259,1.2517,0.0004,0.0001
300,1.8367,3.3682,3.3685,-6.6506,2.7089,1.169,1.1252,2.5511,0.0004,0.0001
