env_steps,critic_loss,q1,q2,actor_loss,entropy,coef,critic_grad_norm,critic_seq_grad_norm,actor_grad_norm,actor_seq_grad_norm
89800,inf,2649042035.2,2672536824.32,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,20507148177993.145,2688152993792.0
89900,inf,2649081909.76,2672571228.16,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,7759538820827.429,1021639639040.0
90000,inf,2649067253.76,2672557427.2,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,787223201060.5714,103004365824.0
90100,inf,2649081044.48,2672570260.48,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,9522241311305.143,1249890926592.0
90200,inf,2649088135.68,2672578321.92,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,12066695850276.572,1583105441792.0
90300,inf,2649076008.96,2672566236.16,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,2066013493686.8572,270159241216.0
90400,inf,2649045542.4,2672538396.16,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,893617079222.8572,118214733824.0
90500,inf,2649070755.84,2672561738.24,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,56266878653001.14,7356963880960.0
90600,inf,2649043018.24,2672538411.52,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,2800135084909.7144,368107663360.0
90700,inf,2649068710.4,2672558735.36,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,29793884026587.43,3920663478272.0
90800,inf,2649076377.6,2672563975.68,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,21519357778797.715,2817509359616.0
90900,inf,2649081367.04,2672570283.52,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,2026156416292.5715,265467232256.0
91000,inf,2649045539.84,2672539719.68,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,672881930459.4286,88482779136.0
91100,inf,2649103877.12,2672589780.48,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,16907939624667.428,2204260466688.0
91200,inf,2649060628.48,2672553282.56,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,23715414074514.285,3112120188928.0
91300,inf,2649107002.88,2672591749.12,-1.0580660834242628e+19,2.7726,3.8161665408651756e+18,inf,0.0,22197154058825.145,2814908923904.0
91400,inf,2649078067.2,2672566202.88,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,588542947766.8572,76032952320.0
91500,inf,2649048839.68,2672539148.8,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,3619768934985.143,473139953664.0
91600,inf,2649053048.32,2672546301.44,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,3789785279049.143,497501495296.0
91700,inf,2649019975.68,2672515581.44,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,3515218111341.7144,461018202112.0
91800,inf,2649069137.92,2672558049.28,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,84273338889947.42,11039217811456.0
91900,inf,2649085012.48,2672575613.44,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,5338906784914.286,699427258368.0
92000,inf,2649103454.72,2672589767.68,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,2570476454034.2856,336666021888.0
92100,inf,2649077032.96,2672564779.52,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,13441213844918.857,1757621682176.0
92200,inf,2649113477.12,2672599513.6,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,47609583604297.14,6225278402560.0
92300,inf,2649064061.44,2672555893.76,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,7568273260544.0,988780609536.0
92400,inf,2649094384.64,2672581969.92,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,1741667496374.8572,226517516288.0
