env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.2496,-1.018,0.4353,0.0206,0.017
1100,0.051,-1.2339,0.4635,0.0283,0.0217
1200,0.0494,-1.2212,0.3983,0.0257,0.0204
1300,0.051,-1.1743,0.4121,0.0388,0.03
1400,0.0482,-1.1505,0.384,0.0343,0.0272
1500,0.0493,-1.127,0.3833,0.0238,0.0181
1600,0.0584,-1.0857,0.4724,0.0211,0.0179
1700,0.0532,-1.0583,0.4419,0.0304,0.0246
1800,0.0447,-1.0102,0.373,0.0273,0.0225
1900,0.0531,-0.9601,0.4689,0.0274,0.0231
2000,0.0572,-0.9066,0.4785,0.0374,0.0301
2100,0.0533,-0.8747,0.495,0.0452,0.0372
2200,0.0557,-0.8437,0.456,0.0335,0.0271
2300,0.055,-0.7898,0.4513,0.0378,0.031
2400,0.0517,-0.7461,0.5483,0.0454,0.0377
2500,0.0527,-0.6832,0.4931,0.0512,0.0417
2600,0.0583,-0.6236,0.554,0.0309,0.026
2700,0.0594,-0.5777,0.5114,0.04,0.0353
2800,0.0601,-0.5094,0.5607,0.0308,0.0253
2900,0.0572,-0.4714,0.6468,0.0481,0.0432
3000,0.0603,-0.4525,0.5297,0.0448,0.0382
3100,0.0648,-0.4069,0.6942,0.0775,0.0654
3200,0.0629,-0.3524,0.6197,0.0462,0.0412
3300,0.0622,-0.3014,0.7509,0.0597,0.0507
3400,0.0653,-0.2543,0.6521,0.0461,0.0407
3500,0.0612,-0.2121,0.7548,0.0967,0.0823
3600,0.0664,-0.1455,0.8279,0.0574,0.0502
3700,0.0703,-0.0922,0.8895,0.0676,0.0594
3800,0.0669,-0.0469,0.74,0.0514,0.0459
3900,0.0651,0.0237,0.7284,0.0688,0.0618
4000,0.0673,0.0573,0.7058,0.0446,0.0392
4100,0.0669,0.0926,0.7104,0.0429,0.0388
4200,0.066,0.1467,0.7567,0.0547,0.0503
4300,0.0683,0.186,0.846,0.0538,0.05
4400,0.0704,0.227,0.9964,0.0855,0.0732
4500,0.0687,0.2767,0.729,0.0653,0.0572
4600,0.0648,0.3224,0.8079,0.0643,0.0591
4700,0.0641,0.3761,0.759,0.093,0.0794
4800,0.0659,0.3916,0.8216,0.0415,0.0345
4900,0.0656,0.4326,0.7072,0.0537,0.0468
5000,0.0699,0.491,0.8269,0.0509,0.0446
5100,0.0689,0.5277,0.8622,0.0419,0.0381
5200,0.0668,0.5538,0.6594,0.0549,0.0496
5300,0.068,0.5905,0.6725,0.059,0.0537
5400,0.0664,0.591,0.682,0.0484,0.0426
5500,0.0671,0.6475,0.7594,0.0682,0.0586
5600,0.0669,0.6922,0.6484,0.0562,0.0492
5700,0.0665,0.7037,0.7333,0.0412,0.0375
5800,0.0665,0.7088,0.6975,0.0562,0.0494
5900,0.0705,0.7659,0.693,0.0618,0.0567
6000,0.0702,0.7798,0.7325,0.0575,0.054
6100,0.0714,0.7924,0.7078,0.0526,0.0482
6200,0.0705,0.8263,0.6779,0.0429,0.0396
6300,0.0736,0.8456,0.9274,0.0909,0.0785
6400,0.0723,0.8629,0.9451,0.1061,0.095
6500,0.0756,0.9011,0.8031,0.0597,0.0546
6600,0.0733,0.8991,0.8156,0.0648,0.0584
6700,0.0708,0.9507,0.8,0.0893,0.0805
6800,0.0735,0.969,0.7836,0.0565,0.0514
6900,0.0727,0.9835,0.8788,0.1072,0.0961
7000,0.0744,1.0151,0.7222,0.07,0.0629
7100,0.0753,1.0557,0.841,0.0862,0.0787
7200,0.079,1.0783,0.9622,0.1173,0.1034
7300,0.0748,1.0986,0.7848,0.0736,0.065
7400,0.0764,1.1444,0.8227,0.0623,0.0565
7500,0.0749,1.14,0.8444,0.055,0.0519
7600,0.0771,1.1796,0.872,0.1144,0.1023
7700,0.0806,1.2002,0.8918,0.0614,0.0548
7800,0.0815,1.2345,0.8403,0.0663,0.0606
7900,0.0792,1.2477,0.9027,0.0643,0.0575
8000,0.0808,1.2791,0.8564,0.0773,0.0711
8100,0.0806,1.2657,0.9702,0.1074,0.0949
8200,0.0832,1.3265,1.0319,0.0889,0.0827
8300,0.0818,1.3507,0.9877,0.1262,0.1139
8400,0.0804,1.3852,0.9166,0.0658,0.0608
8500,0.0844,1.4053,0.9911,0.1023,0.0957
8600,0.0856,1.4302,1.0141,0.0741,0.0679
8700,0.0846,1.4635,0.9686,0.1281,0.1137
8800,0.0882,1.48,1.0062,0.0602,0.058
8900,0.0862,1.5156,0.9973,0.0873,0.0777
9000,0.086,1.5343,0.891,0.0785,0.0718
9100,0.087,1.5693,1.0664,0.0748,0.0694
9200,0.0897,1.5747,1.0329,0.0956,0.0879
9300,0.0901,1.6106,1.0055,0.077,0.0714
9400,0.0913,1.6356,1.0938,0.091,0.085
9500,0.0943,1.6451,0.9919,0.0839,0.0771
9600,0.0924,1.6778,1.1277,0.1155,0.1091
9700,0.0901,1.7085,1.1301,0.0898,0.0823
9800,0.0908,1.7398,1.0134,0.0785,0.0734
9900,0.0914,1.7786,0.9911,0.0873,0.0822
10000,0.0922,1.7927,1.1777,0.0886,0.0833
10100,0.0944,1.8171,1.2161,0.139,0.1271
10200,0.0913,1.817,1.0696,0.1249,0.1169
10300,0.0941,1.8567,1.2305,0.1881,0.1709
10400,0.0929,1.8999,1.37,0.09,0.0836
10500,0.0919,1.9065,0.9869,0.1099,0.1027
10600,0.0931,1.9364,1.0665,0.0956,0.0882
10700,0.0912,1.9561,1.199,0.1058,0.0996
10800,0.0917,1.9797,1.0682,0.0859,0.0779
10900,0.092,2.0214,1.0377,0.0815,0.0757
11000,0.093,2.045,1.1765,0.1147,0.1034
11100,0.0948,2.0705,1.2102,0.1018,0.0948
11200,0.0938,2.0575,1.1314,0.0792,0.0706
11300,0.0955,2.0602,1.1722,0.0854,0.0789
11400,0.096,2.1181,1.2286,0.0885,0.0815
11500,0.097,2.1325,1.2594,0.1459,0.1338
