env_steps,critic_loss,q,critic_grad_norm,critic_seq_grad_norm
100,77.0513,-1.6031,5.897,2.8233
200,74.3356,-1.8505,6.9256,7.7627
300,78.6395,-0.6828,6.351,8.9226
400,79.3957,0.6995,6.2186,7.7832
500,81.7169,2.055,10.5246,10.4266
600,84.2111,3.0211,12.9446,17.9426
700,81.4636,3.4875,13.5932,13.9635
800,85.8508,4.6986,20.6599,24.6047
900,82.4069,6.0351,46.777,85.1064
1000,83.1159,5.3077,33.5532,62.9893
1100,86.5604,5.6996,28.1063,47.7767
1200,85.4156,6.122,27.6585,44.5201
1300,80.8798,6.1019,21.6061,30.9306
1400,81.1781,6.9067,51.9747,95.2445
1500,78.8077,7.2333,27.0969,42.3519
1600,76.5651,6.7922,31.5232,44.1568
1700,74.2509,7.8937,63.6394,112.5936
1800,74.9294,8.8805,47.2852,82.4339
1900,69.3265,8.7691,56.1545,111.464
2000,71.2285,9.2217,57.4917,90.1223
2100,68.1477,9.4009,44.407,79.6215
2200,67.8997,10.2474,47.6138,86.0171
2300,70.626,11.2885,56.8369,95.6105
2400,68.9143,12.9455,84.6549,164.8092
2500,67.8269,12.812,52.7965,100.3422
2600,67.7418,13.5572,61.9015,112.4268
2700,64.3903,14.1459,59.4219,119.5822
2800,63.4609,15.077,66.6886,112.2369
2900,61.8803,16.2885,64.4767,115.241
3000,60.9159,17.4091,93.3788,184.8535
3100,61.6726,18.0187,80.2592,131.8874
3200,58.6332,18.6671,153.3519,317.6147
3300,57.7029,19.6256,84.3862,176.4448
3400,58.1523,19.9284,61.553,112.4047
3500,54.552,21.2875,87.1124,176.0355
3600,58.3628,21.52,61.4206,136.5055
3700,56.9847,23.0289,69.5997,135.8766
3800,55.4407,23.897,59.366,123.663
3900,53.9415,24.8387,67.9139,134.6331
4000,55.9816,26.6396,72.8061,138.355
4100,57.4553,27.8897,168.9505,384.0192
4200,57.721,29.01,230.1101,519.0255
4300,58.692,30.2895,66.841,133.1666
4400,56.2935,31.8084,154.3288,343.0204
4500,61.7779,32.2643,184.5701,387.685
