env_steps,return,restorations,infiltrations,length,FPS,time
0,-295.0,61,395,100,0.0,0.8636
100,-380.0,70,295,100,96.9022,1.032
200,-350.0,69,396,100,102.4645,0.976
300,-285.0,61,446,100,108.0321,0.9257
400,-335.0,66,392,100,103.0766,0.9702
500,-290.0,66,408,100,109.1355,0.9163
600,-210.0,59,435,100,108.481,0.9218
700,-370.0,68,448,100,104.578,0.9562
800,-305.0,63,352,100,107.6761,0.9287
900,-425.0,69,517,100,102.5,0.9756
1000,-230.0,63,375,100,107.7725,0.9279
1100,-325.0,69,463,100,99.1835,1.0082
1200,-390.0,68,476,100,109.7596,0.9111
1300,-405.0,70,397,100,106.352,0.9403
1400,-340.0,66,425,100,104.9958,0.9524
1500,-375.0,66,455,100,103.9048,0.9624
1600,-245.0,63,342,100,107.9933,0.926
1700,-350.0,63,403,100,109.6408,0.9121
1800,-315.0,68,371,100,104.6114,0.9559
1900,-345.0,66,282,100,107.0794,0.9339
2000,-310.0,62,475,100,104.6173,0.9559
2100,-225.0,53,540,100,108.3313,0.9231
2200,-380.0,66,575,100,106.6065,0.938
2300,-230.0,51,597,100,100.4479,0.9955
2400,-345.0,64,361,100,105.2414,0.9502
2500,-240.0,54,519,100,106.8703,0.9357
2600,-135.0,42,596,100,104.821,0.954
2700,-230.0,52,541,100,110.6403,0.9038
2800,-135.0,44,539,100,109.3141,0.9148
2900,-170.0,41,585,100,110.3221,0.9064
3000,-135.0,37,597,100,108.5306,0.9214
3100,-85.0,38,563,100,109.0995,0.9166
3200,-135.0,43,609,100,106.2608,0.9411
3300,-130.0,44,520,100,110.2292,0.9072
3400,-115.0,41,645,100,110.0387,0.9088
3500,-240.0,50,587,100,110.3564,0.9062
3600,-185.0,44,596,100,107.2132,0.9327
3700,-80.0,35,551,100,103.3441,0.9676
3800,-130.0,37,701,100,110.4358,0.9055
3900,-280.0,57,651,100,107.8587,0.9271
4000,-90.0,34,638,100,106.0815,0.9427
4100,-125.0,41,491,100,104.8159,0.9541
