env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.5993,-1.1384,0.3256,0.1548,0.3114
1100,0.5394,-2.0287,0.4657,0.0708,0.1249
1200,0.5383,-2.153,0.5935,0.1902,0.4146
1300,0.5385,-2.2659,0.621,0.0767,0.1217
1400,0.5356,-2.3697,0.7561,0.2375,0.5512
1500,0.5352,-2.4733,1.1429,0.1257,0.2474
1600,0.5321,-2.5536,1.0675,0.2647,0.6398
1700,0.5284,-2.6362,2.1812,0.4273,1.071
1800,0.5343,-2.7288,1.5963,0.5235,1.3757
1900,0.5304,-2.7873,1.543,0.2506,0.603
2000,0.5372,-2.8592,1.8346,0.5202,1.3755
2100,0.5338,-2.9339,2.8884,0.4332,1.132
2200,0.5448,-2.9975,3.3615,0.5055,1.3837
2300,0.5393,-3.0433,3.1918,0.5057,1.382
2400,0.556,-3.0527,5.1728,0.5333,1.3585
2500,0.5673,-3.1288,4.181,0.1691,0.363
2600,0.5775,-3.1912,5.6592,0.2063,0.4421
2700,0.5798,-3.2405,2.2961,0.262,0.6335
2800,0.5787,-3.2883,5.829,0.4916,1.339
2900,0.5798,-3.3419,5.4652,0.4947,1.3671
3000,0.5693,-3.3825,4.86,0.4864,1.3582
3100,0.5772,-3.432,4.8718,0.4995,1.3615
3200,0.582,-3.4688,6.4148,0.4856,1.3579
3300,0.5793,-3.4976,7.7287,0.4938,1.3631
3400,0.5846,-3.529,8.0915,0.49,1.3549
3500,0.5836,-3.5664,7.6982,0.5052,1.3726
3600,0.5812,-3.5934,5.1588,0.4814,1.3599
3700,0.5816,-3.6127,5.2933,0.4891,1.3589
3800,0.5854,-3.6546,5.3882,0.2911,0.7285
3900,0.5797,-3.6534,4.2564,0.2257,0.4813
4000,0.5814,-3.6869,6.763,0.4938,1.3344
4100,0.5864,-3.6862,8.3822,0.4879,1.3524
4200,0.5873,-3.7005,7.5191,0.4791,1.3466
4300,0.581,-3.7249,7.4763,0.4833,1.3578
4400,0.578,-3.7349,7.9755,0.4761,1.3573
4500,0.5758,-3.7534,10.2624,0.4751,1.3514
4600,0.5782,-3.7603,17.4376,0.4809,1.3563
4700,0.5875,-3.7618,16.0908,0.4767,1.3516
4800,0.5872,-3.7912,8.2137,0.2014,0.4382
4900,0.5847,-3.798,13.5958,0.4771,1.3462
5000,0.5782,-3.8238,10.8274,0.4694,1.3422
5100,0.5807,-3.8262,10.5752,0.5026,1.3544
5200,0.5789,-3.8397,11.4572,0.4798,1.3521
5300,0.5818,-3.8595,11.9717,0.4845,1.3588
5400,0.5771,-3.8681,12.8892,0.466,1.3435
5500,0.5761,-3.8773,12.1211,0.4735,1.3453
5600,0.5744,-3.8917,9.2658,0.4566,1.3367
5700,0.5683,-3.9092,7.8873,0.4781,1.3668
5800,0.5648,-3.9244,8.5497,0.4784,1.3525
5900,0.5643,-3.9117,9.6198,0.4748,1.3556
6000,0.5652,-3.9132,16.7115,0.483,1.3654
6100,0.5655,-3.913,17.2031,0.4725,1.3673
6200,0.5684,-3.9171,17.9652,0.4752,1.3597
6300,0.5704,-3.9474,19.6028,0.4673,1.3594
6400,0.5729,-3.9427,13.7614,0.4813,1.3715
6500,0.5708,-3.9195,14.9317,0.4787,1.3407
6600,0.5697,-3.9354,21.922,0.4765,1.3634
6700,0.5664,-3.9415,23.9499,0.4727,1.3683
6800,0.5702,-3.9554,24.211,0.4743,1.3806
6900,0.5675,-3.9584,25.1351,0.4709,1.3724
7000,0.5695,-3.9501,24.7748,0.4672,1.3672
7100,0.5789,-3.9557,29.9918,0.4674,1.3621
7200,0.5761,-3.9575,17.0876,0.4799,1.3837
7300,0.5738,-3.9704,14.3324,0.4857,1.3653
7400,0.5759,-3.9593,17.9445,0.4735,1.3715
7500,0.5788,-3.9676,22.2681,0.4756,1.3614
7600,0.5772,-3.9622,25.191,0.4743,1.3718
7700,0.5857,-3.9452,25.5859,0.4752,1.3554
7800,0.5825,-3.9522,25.0318,0.4717,1.3711
7900,0.589,-3.9466,23.4736,0.4717,1.3577
8000,0.5946,-3.9318,23.2885,0.4774,1.3798
8100,0.5987,-3.9238,24.319,0.4747,1.36
8200,0.5916,-3.935,24.2115,0.4713,1.3626
8300,0.5889,-3.9267,22.6551,0.4746,1.3734
8400,0.5862,-3.9247,21.7971,0.4695,1.3702
8500,0.5854,-3.9183,22.0346,0.4668,1.3645
8600,0.5853,-3.9235,20.8196,0.4589,1.3133
8700,0.5874,-3.9193,17.6946,0.4607,1.3642
8800,0.5963,-3.91,31.1046,0.4687,1.3646
8900,0.5948,-3.9235,29.4451,0.5054,1.3356
9000,0.5885,-3.912,18.0578,0.5075,1.3876
9100,0.594,-3.9072,27.0991,0.4666,1.365
9200,0.5913,-3.8958,23.679,0.4724,1.3662
9300,0.584,-3.882,21.9512,0.4725,1.3596
9400,0.5874,-3.8856,20.4474,0.4681,1.3461
9500,0.5886,-3.8757,16.1803,0.4614,1.3443
9600,0.5907,-3.8836,20.3844,0.4966,1.3375
9700,0.5836,-3.8764,14.546,0.4823,1.3357
9800,0.5813,-3.8728,16.7679,0.4541,1.3077
9900,0.5855,-3.8884,18.877,0.4739,1.3329
10000,0.5885,-3.8853,17.492,0.4788,1.3321
10100,0.5858,-3.8689,13.1524,0.4639,1.3521
10200,0.5836,-3.8594,26.5757,0.4679,1.3401
10300,0.5888,-3.8621,23.1552,0.4761,1.3742
10400,0.5886,-3.8731,23.0595,0.4705,1.3422
10500,0.5867,-3.8437,11.8634,0.4713,1.3251
10600,0.5877,-3.8437,21.9396,0.4863,1.3245
10700,0.5856,-3.8305,17.8301,0.4749,1.3809
10800,0.5892,-3.8169,20.4475,0.4755,1.3803
10900,0.5909,-3.8207,32.9174,0.4711,1.3525
11000,0.5934,-3.8142,37.3142,0.4758,1.3774
11100,0.5894,-3.8204,26.4599,0.4763,1.3687
11200,0.5883,-3.8115,25.7695,0.4723,1.3758
11300,0.5932,-3.8125,31.0152,0.4782,1.3744
11400,0.5911,-3.8101,28.7129,0.4708,1.3684
11500,0.5893,-3.811,28.8617,0.4761,1.371
11600,0.5904,-3.8199,31.2198,0.4739,1.3653
11700,0.5914,-3.8086,23.3962,0.4619,1.3392
11800,0.5875,-3.8057,19.1965,0.4811,1.3589
11900,0.5963,-3.7999,32.9163,0.4593,1.3253
12000,0.6021,-3.7911,38.9727,0.4717,1.3582
12100,0.5976,-3.8058,36.0897,0.4766,1.3844
12200,0.5865,-3.7936,18.3692,0.4802,1.3848
12300,0.5935,-3.7992,25.0238,0.4874,1.3805
12400,0.5874,-3.8043,25.6502,0.4729,1.3757
12500,0.5883,-3.784,25.3757,0.4889,1.2961
12600,0.5841,-3.7871,32.0681,0.4638,1.3137
12700,0.5835,-3.7891,19.3477,0.4619,1.3248
12800,0.5869,-3.7907,26.7301,0.4359,1.2487
12900,0.5848,-3.7928,19.3663,0.488,1.3509
13000,0.5814,-3.7941,22.7586,0.4803,1.3491
13100,0.5805,-3.7948,30.8106,0.4755,1.3818
13200,0.5866,-3.7906,27.1243,0.456,1.3136
13300,0.5851,-3.8022,22.354,0.4817,1.3841
13400,0.5863,-3.7965,24.0974,0.4697,1.3617
13500,0.5871,-3.7836,22.2998,0.5019,1.3849
13600,0.5903,-3.8016,31.2421,0.4776,1.3803
13700,0.5842,-3.8231,20.9669,0.475,1.379
13800,0.5854,-3.8186,31.5844,0.4768,1.3769
13900,0.5923,-3.8162,38.6205,0.4817,1.387
14000,0.5942,-3.8276,29.7136,0.483,1.401
14100,0.5873,-3.8207,28.0911,0.4792,1.3795
14200,0.5827,-3.8199,22.6753,0.4625,1.3282
14300,0.5951,-3.8226,33.1872,0.4882,1.365
14400,0.5884,-3.8298,31.0944,0.4826,1.3957
14500,0.5807,-3.8212,16.3386,0.4533,1.2856
14600,0.5897,-3.8116,26.0533,0.4818,1.3819
14700,0.5786,-3.8308,18.6884,0.4616,1.3239
14800,0.5827,-3.8304,21.5461,0.5022,1.3763
14900,0.5784,-3.8271,18.1824,0.4746,1.3757
15000,0.5822,-3.8224,22.2611,0.4863,1.3833
15100,0.5783,-3.8323,17.2902,0.4421,1.2707
15200,0.5775,-3.84,21.1169,0.4863,1.3908
15300,0.5903,-3.8437,32.3834,0.4694,1.3384
15400,0.5953,-3.8513,34.0315,0.4858,1.3903
15500,0.5996,-3.8627,35.1905,0.4651,1.3483
15600,0.5918,-3.8676,30.4763,0.4895,1.3883
15700,0.5826,-3.8708,14.5665,0.4767,1.3711
15800,0.6319,-3.8948,45.8436,0.4954,1.3865
15900,0.5974,-3.8743,26.7981,0.519,1.3192
