env_steps,return,invalid_actions_blue,invalid_actions_red,length,FPS,time
0,-959.2,0.17,0.0,100,0.0,2.1476
100,-1059.1001,0.03,0.0,100,33.0315,3.0274
200,-1056.9,0.07,0.0,100,36.1581,2.7656
300,-282.1,0.03,0.0,100,38.596,2.5909
400,-1142.9001,0.01,0.0,100,34.6437,2.8865
500,-239.8,0.0,0.0,100,36.5521,2.7358
600,-273.8,0.0,0.0,100,37.1908,2.6888
700,-325.8,0.0,0.0,100,27.0807,3.6927
800,-202.1,0.13,0.0,100,32.3135,3.0947
900,-232.2,0.04,0.0,100,36.9329,2.7076
