env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.5731,-0.9563,0.3086,0.0487,0.0585
1100,0.4929,-1.4019,0.4741,0.1122,0.2385
1200,0.4908,-1.4117,0.7426,0.0811,0.1391
1300,0.473,-1.4344,0.7556,0.1625,0.3324
1400,0.4666,-1.4531,0.7503,0.1104,0.2189
1500,0.4635,-1.4927,0.5617,0.1186,0.253
1600,0.4792,-1.5565,0.9278,0.1789,0.4182
1700,0.4902,-1.5784,0.8128,0.1663,0.4035
1800,0.487,-1.6091,1.3789,0.2222,0.5496
1900,0.4907,-1.6377,1.2474,0.183,0.4269
2000,0.4961,-1.6467,1.5034,0.5152,1.3307
2100,0.4939,-1.6651,1.4181,0.4687,1.163
2200,0.4897,-1.688,1.2733,0.1404,0.2986
2300,0.4833,-1.7101,1.113,0.2086,0.4892
2400,0.4752,-1.7328,1.4775,0.2181,0.5462
2500,0.4766,-1.763,1.4568,0.3633,0.9272
2600,0.4765,-1.8067,2.0742,0.2539,0.6492
2700,0.4727,-1.844,1.7015,0.2876,0.7015
2800,0.4733,-1.8608,2.6182,0.4571,1.3234
2900,0.4658,-1.8935,3.0372,0.4977,1.3175
3000,0.4769,-1.9189,4.3075,0.3553,0.9201
3100,0.4855,-1.9275,3.705,0.4701,1.3309
3200,0.4854,-1.9366,5.9947,0.4794,1.3311
3300,0.4888,-1.9551,5.0504,0.4344,1.1845
3400,0.5,-1.9617,6.3297,0.48,1.3259
3500,0.5092,-1.9741,7.6841,0.4818,1.311
3600,0.5202,-1.9817,7.0446,0.4607,1.3222
3700,0.5263,-1.9886,8.048,0.4638,1.3357
3800,0.5319,-2.0095,9.7967,0.4593,1.3343
3900,0.5427,-2.0034,12.0395,0.4609,1.3261
4000,0.5634,-2.0196,15.5911,0.4684,1.3194
4100,0.5613,-2.0222,14.3277,0.4629,1.3322
4200,0.5693,-2.0255,11.5439,0.4702,1.3267
4300,0.5825,-2.0064,13.9496,0.4731,1.2988
4400,0.5763,-2.0006,15.1712,0.469,1.3396
4500,0.6002,-1.9843,14.7985,0.4644,1.3283
4600,0.6164,-1.952,22.1674,0.4579,1.331
4700,0.6191,-1.9336,22.5159,0.4732,1.3325
4800,0.6158,-1.927,18.1039,0.4457,1.3004
4900,0.6227,-1.8472,16.6712,0.4807,1.3256
5000,0.6383,-1.8299,40.518,0.4513,1.3283
5100,0.6485,-1.8075,39.9217,0.475,1.3119
5200,0.6602,-1.7759,29.4512,0.4511,1.3256
5300,0.6554,-1.7237,30.9822,0.4549,1.3353
5400,0.6679,-1.6834,31.6079,0.4604,1.3117
5500,0.6653,-1.6539,34.2979,0.4423,1.309
5600,0.6815,-1.5857,42.688,0.4549,1.3171
5700,0.674,-1.5951,26.7798,0.459,1.3197
5800,0.6739,-1.5551,35.2746,0.4567,1.3395
5900,0.6815,-1.4995,32.8968,0.4517,1.3244
6000,0.6733,-1.5096,38.2749,0.4688,1.3416
6100,0.6831,-1.4634,36.1039,0.4527,1.3335
6200,0.6831,-1.4417,38.6619,0.452,1.3335
6300,0.6864,-1.416,41.5918,0.4552,1.3202
6400,0.6953,-1.3784,37.65,0.4685,1.3137
6500,0.6898,-1.3796,46.9079,0.4545,1.3135
6600,0.7035,-1.382,58.4909,0.4544,1.3342
6700,0.6875,-1.39,40.7009,0.4578,1.314
6800,0.6891,-1.4095,48.2984,0.4481,1.2904
6900,0.7067,-1.3984,76.1419,0.4531,1.3206
7000,0.6887,-1.4196,47.2793,0.4685,1.3369
7100,0.7046,-1.4223,52.2785,0.4557,1.3153
7200,0.7116,-1.4396,75.8896,0.4637,1.3392
7300,0.7043,-1.4496,51.9999,0.4543,1.3285
7400,0.6978,-1.464,58.5401,0.4518,1.327
7500,0.6941,-1.5173,59.7694,0.4622,1.3152
7600,0.6833,-1.5192,52.6733,0.4697,1.327
7700,0.6893,-1.5376,72.333,0.4585,1.3361
7800,0.6878,-1.5927,67.0958,0.4609,1.3356
7900,0.6873,-1.6234,59.1892,0.4578,1.3378
8000,0.7003,-1.6575,87.1727,0.4619,1.3433
8100,0.7055,-1.6606,74.5327,0.4595,1.3293
8200,0.6837,-1.685,57.4215,0.4628,1.332
8300,0.6707,-1.7559,54.2579,0.4451,1.2634
8400,0.681,-1.7584,68.9659,0.4598,1.3381
8500,0.6874,-1.8228,68.1367,0.4589,1.3265
8600,0.6699,-1.8493,39.3788,0.4713,1.3398
8700,0.6854,-1.8961,69.6277,0.4752,1.3306
8800,0.6703,-1.9304,47.8167,0.4636,1.3359
8900,0.6708,-1.9675,52.1462,0.465,1.3419
9000,0.6563,-2.031,35.2588,0.48,1.3229
9100,0.6633,-2.0899,55.0087,0.4774,1.3505
9200,0.6663,-2.1038,60.8777,0.4705,1.332
9300,0.6731,-2.11,58.1511,0.4743,1.3295
9400,0.6609,-2.1799,49.0045,0.4797,1.3375
9500,0.659,-2.2487,46.3084,0.462,1.3402
9600,0.6639,-2.2824,52.2984,0.4601,1.3348
9700,0.6611,-2.3238,43.6269,0.457,1.317
9800,0.6639,-2.3598,53.4602,0.4776,1.3423
9900,0.6661,-2.3689,46.4601,0.467,1.336
10000,0.667,-2.4057,49.5289,0.4735,1.3443
10100,0.6605,-2.4661,35.3947,0.458,1.3012
10200,0.6717,-2.485,60.1238,0.4652,1.3355
10300,0.6685,-2.4962,39.3517,0.4565,1.3183
10400,0.6732,-2.5343,38.4175,0.4763,1.3102
10500,0.6718,-2.5579,47.729,0.4729,1.339
10600,0.6659,-2.5767,42.3871,0.4805,1.3376
10700,0.6852,-2.6017,61.5369,0.4577,1.3089
10800,0.6758,-2.6286,51.8604,0.4783,1.3544
10900,0.6859,-2.6386,71.0923,0.4848,1.3207
11000,0.6797,-2.6464,48.9658,0.4671,1.3313
11100,0.6889,-2.7026,70.3682,0.4605,1.3234
11200,0.6867,-2.6956,56.5293,0.4665,1.3338
11300,0.6769,-2.7027,36.5936,0.4714,1.3157
11400,0.6909,-2.7237,58.3189,0.477,1.3215
11500,0.7007,-2.7348,73.0618,0.4721,1.3341
11600,0.6711,-2.7864,37.1686,0.4897,1.3495
11700,0.6879,-2.7927,62.2919,0.4889,1.3376
11800,0.6858,-2.8072,48.6705,0.4752,1.3357
11900,0.6785,-2.8205,37.2593,0.4627,1.3137
