env_steps,critic_loss,q,critic_grad_norm,critic_seq_grad_norm
500,0.4041,-0.3344,0.0077,0.0058
600,0.3481,-0.3894,0.0104,0.0041
700,0.3469,-0.4019,0.0097,0.0078
800,0.3426,-0.391,0.0166,0.0234
900,0.3289,-0.3873,0.0121,0.009
1000,0.3294,-0.3942,0.0261,0.0417
1100,0.3249,-0.4068,0.0248,0.0301
1200,0.3174,-0.437,0.026,0.044
1300,0.2979,-0.4447,0.0257,0.04
1400,0.2887,-0.4528,0.0486,0.0919
1500,0.2705,-0.4493,0.0442,0.0843
1600,0.2623,-0.4418,0.0307,0.0597
1700,0.2537,-0.4274,0.075,0.1923
1800,0.2548,-0.3975,0.0947,0.2281
1900,0.2463,-0.3506,0.077,0.1837
2000,0.2439,-0.3124,0.1005,0.2331
2100,0.2369,-0.2758,0.2113,0.5552
2200,0.2348,-0.2332,0.1896,0.4969
2300,0.2321,-0.1917,0.0635,0.1498
2400,0.2273,-0.1657,0.1253,0.3085
2500,0.2236,-0.1271,0.1535,0.3924
2600,0.2127,-0.0999,0.0799,0.2007
2700,0.2113,-0.0576,0.4517,1.2867
2800,0.2062,-0.0111,0.2145,0.5961
2900,0.2034,0.0152,0.1596,0.4295
3000,0.2066,0.0448,0.2497,0.6811
3100,0.2047,0.0964,0.4186,1.1542
3200,0.204,0.1444,0.1269,0.3341
3300,0.2041,0.1956,0.2731,0.7518
3400,0.202,0.2456,0.0875,0.2124
3500,0.1976,0.2943,0.2518,0.6783
3600,0.1984,0.3239,0.7671,2.138
3700,0.2005,0.3904,0.3325,0.8433
3800,0.1987,0.4442,0.2359,0.6064
3900,0.1937,0.4822,0.1356,0.3558
4000,0.1931,0.5203,0.3494,0.9416
4100,0.1906,0.538,0.3449,0.9891
4200,0.1905,0.595,0.2293,0.588
4300,0.1905,0.631,0.1865,0.4787
4400,0.197,0.6711,0.6945,1.9747
4500,0.1965,0.715,0.4894,1.3202
4600,0.1936,0.7486,1.0323,2.943
4700,0.1914,0.7829,0.369,0.9975
4800,0.1924,0.8241,0.2049,0.5268
4900,0.191,0.863,2.1887,6.321
5000,0.1954,0.8999,0.3584,0.9323
5100,0.1944,0.9589,0.3727,1.0408
5200,0.1925,0.9811,0.3153,0.8545
5300,0.1922,1.0314,0.5988,1.6389
5400,0.1963,1.0269,0.7365,2.0563
5500,0.1984,1.0726,0.7021,1.9666
5600,0.1944,1.1177,0.2541,0.6734
5700,0.197,1.1382,0.7365,2.0142
5800,0.1951,1.1516,1.0362,2.9609
5900,0.1941,1.194,0.9228,2.6693
6000,0.1954,1.2403,0.4712,1.2597
6100,0.201,1.2614,0.3776,1.0494
6200,0.1967,1.3046,1.3671,3.7709
6300,0.1972,1.3528,0.3891,1.0806
6400,0.1985,1.3784,1.0826,3.0612
6500,0.1977,1.4152,0.5035,1.3224
6600,0.2012,1.4148,1.333,3.7341
6700,0.198,1.4834,1.2141,3.4422
6800,0.2048,1.5266,1.0269,2.8978
6900,0.2026,1.5269,1.4044,3.9352
7000,0.1998,1.5367,0.9097,2.5639
7100,0.1978,1.5838,0.6997,1.9771
7200,0.2026,1.613,0.9857,2.6077
7300,0.2,1.6537,0.7054,1.9591
7400,0.202,1.6917,0.9806,2.7404
7500,0.2043,1.6993,0.5469,1.4958
7600,0.2065,1.7543,1.3713,3.9689
7700,0.2096,1.7892,1.4934,4.1214
7800,0.2076,1.8136,0.7208,2.0015
7900,0.2021,1.832,0.7409,1.9905
8000,0.2012,1.8566,0.9868,2.7683
8100,0.2039,1.8752,0.525,1.416
8200,0.204,1.9261,1.3674,3.7942
8300,0.2109,1.9611,1.6506,4.6967
8400,0.2083,1.9795,0.3947,1.048
8500,0.2093,1.9886,0.9562,2.72
8600,0.2104,2.0241,0.6935,1.9027
8700,0.2096,2.0467,0.6995,1.9523
8800,0.2114,2.0736,0.5663,1.5556
8900,0.2108,2.0966,2.3605,6.7228
9000,0.2155,2.0883,0.7407,2.0234
9100,0.2126,2.144,0.9053,2.4794
9200,0.2144,2.1517,1.7099,4.7983
9300,0.2138,2.1794,0.9302,2.5172
9400,0.2195,2.2127,1.8093,5.1455
9500,0.2144,2.2363,0.6358,1.7151
9600,0.2135,2.2589,1.2208,3.4426
9700,0.2137,2.2684,1.2199,3.4023
9800,0.2162,2.3068,1.5917,4.572
9900,0.224,2.3379,0.7482,1.9698
10000,0.2249,2.3696,1.8653,5.2978
10100,0.2239,2.3937,0.3287,0.843
10200,0.2198,2.4063,0.5916,1.5706
10300,0.2185,2.4266,0.8125,2.2703
10400,0.2215,2.4619,0.7245,1.9544
10500,0.2191,2.4756,0.5427,1.4207
10600,0.2208,2.4891,1.573,4.4163
10700,0.2226,2.5064,1.2125,3.362
10800,0.2207,2.5178,0.916,2.4417
10900,0.2226,2.561,1.4194,4.0352
11000,0.2266,2.5699,4.0177,11.3362
11100,0.2267,2.618,1.304,3.6457
11200,0.2252,2.6458,1.4863,4.2112
11300,0.2281,2.6584,3.8667,10.9384
11400,0.2301,2.6712,0.981,2.6087
11500,0.2259,2.7004,1.3024,3.7659
11600,0.2256,2.6837,1.3355,3.7241
11700,0.225,2.7259,1.3153,3.7098
11800,0.2283,2.7433,1.1494,3.1282
11900,0.2304,2.7704,1.1286,3.05
12000,0.236,2.7851,1.6332,4.5257
12100,0.2349,2.8049,1.0066,2.6989
12200,0.2278,2.8183,2.1165,6.0693
12300,0.2321,2.8319,1.5479,4.4244
12400,0.2296,2.8518,0.4841,1.2272
12500,0.232,2.8694,1.7813,4.9649
12600,0.2306,2.8862,1.4486,4.0602
12700,0.2345,2.9043,1.1309,3.1605
12800,0.2309,2.9247,1.8507,4.8798
12900,0.2943,2.9234,1.1361,2.8499
13000,0.2347,2.9328,0.6039,1.5428
13100,0.2327,2.9445,0.5699,1.5602
13200,0.2331,2.9547,0.5442,1.4846
13300,0.235,2.975,0.6462,1.7856
13400,0.2338,2.9872,1.6272,4.2825
13500,0.2398,2.998,0.9975,2.6815
13600,0.2416,2.9976,1.7092,4.7652
13700,0.2378,3.0096,1.5204,4.1231
13800,0.2356,3.0159,1.5278,4.261
13900,0.2381,3.029,0.7854,2.202
14000,0.241,3.027,1.5428,4.0191
14100,0.2393,3.036,3.9873,10.7785
14200,0.2387,3.037,0.964,2.6599
14300,0.238,3.0384,1.0897,3.0764
14400,0.2361,3.0614,1.5796,4.4179
14500,0.2446,3.0704,2.7402,7.7174
14600,0.2394,3.0923,1.1275,3.1584
14700,0.2375,3.0726,0.7573,2.082
14800,0.2411,3.0917,0.9326,2.5199
14900,0.2369,3.1131,2.6961,7.749
15000,0.2442,3.1172,1.5884,4.4582
15100,0.2393,3.1241,1.4814,4.1126
15200,0.2397,3.1453,2.0698,5.6551
15300,0.2435,3.1419,2.3503,6.4783
15400,0.2411,3.1437,1.9272,5.298
15500,0.2378,3.1292,2.2701,6.2742
15600,0.2408,3.1356,4.6631,13.0338
15700,0.2384,3.1588,1.5236,4.2399
15800,0.2374,3.1454,3.5091,9.7014
15900,0.2448,3.1316,2.6927,7.5553
16000,0.237,3.1523,1.4572,4.0089
16100,0.2374,3.1402,1.1719,3.1599
16200,0.2392,3.1523,1.8032,4.8433
16300,0.2313,3.1385,1.0122,2.7797
16400,0.235,3.1569,1.3823,3.8983
16500,0.2385,3.1502,5.6752,16.1017
16600,0.2405,3.1542,1.8897,5.3323
16700,0.2422,3.1674,3.7154,10.0458
16800,0.2453,3.1653,4.7162,13.1069
16900,0.2394,3.1697,1.3347,3.5623
17000,0.2332,3.1806,1.2173,3.3374
17100,0.2346,3.159,2.9807,8.2114
17200,0.2384,3.1857,4.4493,12.402
17300,0.2383,3.193,2.2669,6.2455
17400,0.2427,3.1849,1.863,5.0154
17500,0.2415,3.1924,3.5414,9.5638
17600,0.2375,3.178,0.9022,2.3828
17700,0.2336,3.1879,2.3226,6.6774
17800,0.2382,3.1988,2.8191,7.9403
17900,0.24,3.2059,2.6057,7.2685
18000,0.2409,3.196,0.8601,2.3334
18100,0.2401,3.197,2.1594,5.9742
18200,0.2431,3.1808,1.6217,4.4909
18300,0.2356,3.1986,3.0368,8.5158
18400,0.2391,3.1863,1.8666,5.0817
18500,0.2433,3.2041,1.726,4.4421
18600,0.2415,3.1842,2.3869,6.4988
18700,0.2389,3.2001,1.9649,5.4659
18800,0.2515,3.1949,5.5388,15.5355
18900,0.2537,3.1819,2.3976,6.8008
19000,0.2414,3.2176,1.8209,4.8312
19100,0.2432,3.1919,2.0059,5.4632
