env_steps,return,restorations,infiltrations,length,FPS,time
0,-4400.0,61,440,100,0.0,0.8708
100,-4630.0,73,463,100,85.4839,1.1698
200,-3230.0,68,323,100,107.2139,0.9327
300,-4600.0,60,460,100,103.3078,0.968
400,-3670.0,69,367,100,106.3276,0.9405
500,-4560.0,72,456,100,105.4767,0.9481
600,-4180.0,63,418,100,106.7108,0.9371
700,-5210.0,69,521,100,108.6867,0.9201
800,-3300.0,65,330,100,103.9251,0.9622
900,-4630.0,70,463,100,107.4214,0.9309
1000,-4930.0,72,493,100,104.4134,0.9577
1100,-5920.0,72,592,100,107.9262,0.9266
1200,-5060.0,70,506,100,102.3639,0.9769
1300,-4330.0,68,433,100,108.161,0.9246
1400,-4550.0,68,455,100,101.9546,0.9808
1500,-4310.0,68,431,100,108.1742,0.9244
1600,-4510.0,66,451,100,103.7587,0.9638
1700,-4290.0,70,429,100,107.5659,0.9297
1800,-4510.0,70,451,100,103.7021,0.9643
1900,-3930.0,66,393,100,107.0868,0.9338
2000,-4590.0,65,459,100,103.2082,0.9689
2100,-5060.0,68,506,100,106.6613,0.9375
2200,-3820.0,72,382,100,103.6302,0.965
2300,-4640.0,65,464,100,107.1421,0.9333
2400,-3490.0,70,349,100,109.0649,0.9169
2500,-4340.0,67,434,100,103.3283,0.9678
2600,-5460.0,68,546,100,107.4589,0.9306
2700,-4540.0,67,454,100,104.1966,0.9597
2800,-5040.0,67,504,100,109.5049,0.9132
2900,-6330.0,73,633,100,108.1584,0.9246
3000,-5970.0,69,597,100,103.7518,0.9638
3100,-4310.0,66,431,100,107.184,0.933
3200,-5090.0,69,509,100,109.0016,0.9174
3300,-4190.0,65,419,100,103.7614,0.9638
3400,-6370.0,63,637,100,107.2266,0.9326
3500,-5770.0,72,577,100,101.2189,0.988
3600,-5160.0,72,516,100,102.9727,0.9711
3700,-5040.0,70,504,100,107.7243,0.9283
3800,-5680.0,69,568,100,101.8905,0.9814
3900,-5660.0,71,566,100,107.7153,0.9284
4000,-5640.0,74,564,100,103.0275,0.9706
4100,-4390.0,69,439,100,101.451,0.9857
4200,-5700.0,71,570,100,106.1125,0.9424
4300,-5800.0,72,580,100,103.4839,0.9663
4400,-5910.0,75,591,100,101.2618,0.9875
4500,-5590.0,71,559,100,105.9045,0.9443
4600,-6160.0,72,616,100,101.8527,0.9818
4700,-5840.0,73,584,100,102.8561,0.9722
4800,-7820.0,72,782,100,107.2625,0.9323
4900,-7710.0,76,771,100,102.4476,0.9761
5000,-6000.0,73,600,100,106.3248,0.9405
5100,-8740.0,78,874,100,101.8432,0.9819
5200,-6850.0,76,685,100,101.5196,0.985
5300,-8850.0,72,885,100,106.9151,0.9353
5400,-8650.0,75,865,100,103.536,0.9659
5500,-5110.0,73,511,100,108.7202,0.9198
5600,-5820.0,71,582,100,101.9098,0.9813
5700,-6420.0,71,642,100,102.8681,0.9721
5800,-6680.0,73,668,100,107.2133,0.9327
5900,-7150.0,74,715,100,100.8863,0.9912
6000,-7340.0,74,734,100,107.8738,0.927
6100,-3200.0,71,320,100,103.3837,0.9673
6200,-6680.0,75,668,100,108.1903,0.9243
6300,-7970.0,74,797,100,104.2076,0.9596
6400,-7210.0,78,721,100,106.481,0.9391
6500,-7130.0,78,713,100,99.0525,1.0096
6600,-8900.0,73,890,100,102.8529,0.9723
6700,-8730.0,76,873,100,99.9868,1.0001
6800,-8150.0,75,815,100,102.0667,0.9798
6900,-7800.0,79,780,100,104.8536,0.9537
7000,-8330.0,78,833,100,103.2022,0.969
7100,-6780.0,75,678,100,102.3878,0.9767
7200,-8880.0,72,888,100,104.6361,0.9557
7300,-6890.0,79,689,100,102.2298,0.9782
7400,-9010.0,78,901,100,101.0515,0.9896
7500,-9190.0,78,919,100,102.2753,0.9778
7600,-8000.0,79,800,100,106.5539,0.9385
7700,-9070.0,78,907,100,103.1699,0.9693
7800,-8070.0,78,807,100,105.6227,0.9468
7900,-8700.0,77,870,100,101.4619,0.9856
8000,-9640.0,77,964,100,102.384,0.9767
8100,-9450.0,79,945,100,102.0976,0.9795
8200,-9610.0,77,961,100,99.4651,1.0054
8300,-9240.0,79,924,100,104.3475,0.9583
8400,-8200.0,80,820,100,102.4378,0.9762
8500,-9420.0,79,942,100,101.9364,0.981
8600,-8980.0,78,898,100,100.6088,0.994
8700,-9550.0,76,955,100,100.6078,0.994
8800,-9230.0,79,923,100,100.2273,0.9977
8900,-8090.0,76,809,100,105.4595,0.9482
9000,-9090.0,79,909,100,102.2866,0.9776
9100,-10390.0,80,1039,100,103.0383,0.9705
9200,-9940.0,80,994,100,105.1681,0.9509
9300,-10140.0,80,1014,100,100.1361,0.9986
9400,-9920.0,77,992,100,95.2244,1.0502
9500,-9980.0,79,998,100,104.5563,0.9564
9600,-10370.0,80,1037,100,102.9087,0.9717
9700,-10050.0,79,1005,100,100.8302,0.9918
9800,-10570.0,80,1057,100,99.7838,1.0022
9900,-10300.0,80,1030,100,99.3924,1.0061
10000,-9510.0,80,951,100,0.0,0.3883
10100,-10150.0,80,1015,100,101.5921,0.9843
10200,-10200.0,80,1020,100,99.2518,1.0075
10300,-9950.0,80,995,100,101.5528,0.9847
10400,-10370.0,80,1037,100,100.7745,0.9923
10500,-9350.0,80,935,100,100.3742,0.9963
10600,-10460.0,80,1046,100,100.9809,0.9903
10700,-10560.0,79,1056,100,104.3669,0.9582
10800,-9050.0,80,905,100,101.0216,0.9899
10900,-10180.0,80,1018,100,100.5012,0.995
11000,-10410.0,80,1041,100,101.0535,0.9896
11100,-10150.0,80,1015,100,99.7542,1.0025
11200,-10540.0,80,1054,100,99.6781,1.0032
11300,-10330.0,80,1033,100,100.4341,0.9957
11400,-9700.0,80,970,100,102.1925,0.9785
11500,-10990.0,100,1099,100,100.3849,0.9962
11600,-10040.0,80,1004,100,100.5664,0.9944
11700,-9770.0,80,977,100,103.898,0.9625
11800,-10230.0,80,1023,100,101.922,0.9811
11900,-9700.0,80,970,100,100.8832,0.9912
12000,-9610.0,80,961,100,99.4864,1.0052
12100,-10180.0,80,1018,100,101.128,0.9888
12200,-10440.0,80,1044,100,98.8713,1.0114
12300,-9570.0,80,957,100,100.8534,0.9915
12400,-10510.0,80,1051,100,100.7676,0.9924
12500,-10550.0,80,1055,100,100.7492,0.9926
12600,-10990.0,100,1099,100,100.7955,0.9921
12700,-10480.0,79,1048,100,97.2711,1.0281
12800,-10190.0,80,1019,100,94.0821,1.0629
12900,-10210.0,80,1021,100,100.0226,0.9998
13000,-10180.0,80,1018,100,99.7816,1.0022
13100,-10150.0,80,1015,100,100.1194,0.9988
13200,-8700.0,80,870,100,98.224,1.0181
13300,-10000.0,80,1000,100,99.2496,1.0076
13400,-10210.0,80,1021,100,102.3944,0.9766
13500,-10030.0,80,1003,100,104.2702,0.959
13600,-10340.0,80,1034,100,100.5719,0.9943
13700,-10880.0,2,1088,100,104.3487,0.9583
13800,-9820.0,80,982,100,99.919,1.0008
13900,-9910.0,80,991,100,101.6456,0.9838
14000,-10330.0,80,1033,100,104.2055,0.9596
14100,-10000.0,80,1000,100,102.8429,0.9724
14200,-10600.0,80,1060,100,100.014,0.9999
14300,-10330.0,80,1033,100,99.7283,1.0027
14400,-10330.0,80,1033,100,100.637,0.9937
14500,-9970.0,80,997,100,100.3476,0.9965
14600,-10070.0,80,1007,100,101.453,0.9857
14700,-10270.0,80,1027,100,98.9895,1.0102
14800,-10330.0,80,1033,100,100.5344,0.9947
14900,-10150.0,80,1015,100,100.7383,0.9927
15000,-10990.0,100,1099,100,100.1839,0.9982
15100,-9990.0,80,999,100,104.5017,0.9569
15200,-10660.0,1,1066,100,105.1996,0.9506
15300,-9820.0,80,982,100,100.2755,0.9973
15400,-10550.0,80,1055,100,101.1356,0.9888
15500,-10500.0,80,1050,100,79.935,1.251
15600,-10100.0,80,1010,100,99.9524,1.0005
15700,-10420.0,80,1042,100,95.2621,1.0497
15800,-10510.0,80,1051,100,97.0551,1.0303
15900,-10270.0,80,1027,100,100.4305,0.9957
16000,-10260.0,80,1026,100,100.715,0.9929
16100,-10210.0,80,1021,100,101.0944,0.9892
16200,-10300.0,80,1030,100,99.0106,1.01
16300,-10490.0,80,1049,100,100.5101,0.9949
16400,-10510.0,80,1051,100,99.4342,1.0057
16500,-10030.0,80,1003,100,100.9153,0.9909
16600,-10550.0,80,1055,100,99.8592,1.0014
16700,-9960.0,80,996,100,96.7741,1.0333
16800,-10120.0,80,1012,100,93.5102,1.0694
16900,-10970.0,0,1097,100,107.2156,0.9327
17000,-10120.0,80,1012,100,98.8838,1.0113
17100,-10060.0,80,1006,100,99.607,1.0039
17200,-10180.0,80,1018,100,95.1795,1.0506
17300,-9790.0,80,979,100,99.1624,1.0084
17400,-10040.0,80,1004,100,101.5776,0.9845
17500,-10260.0,80,1026,100,105.1023,0.9515
17600,-9950.0,79,995,100,101.2441,0.9877
17700,-10480.0,80,1048,100,93.9489,1.0644
17800,-9730.0,80,973,100,101.0506,0.9896
17900,-9810.0,80,981,100,106.3369,0.9404
18000,-10600.0,80,1060,100,98.6163,1.014
18100,-10180.0,80,1018,100,101.3345,0.9868
18200,-10610.0,80,1061,100,99.2471,1.0076
18300,-10570.0,80,1057,100,99.904,1.001
18400,-10450.0,80,1045,100,100.2486,0.9975
18500,-10160.0,80,1016,100,102.046,0.98
18600,-10490.0,80,1049,100,100.3781,0.9962
18700,-9880.0,80,988,100,100.5407,0.9946
18800,-9330.0,80,933,100,100.6603,0.9934
18900,-10260.0,80,1026,100,104.8828,0.9534
19000,-10300.0,80,1030,100,96.8012,1.033
19100,-10330.0,80,1033,100,100.2748,0.9973
19200,-10430.0,80,1043,100,97.7196,1.0233
19300,-10990.0,2,1099,100,106.4801,0.9391
19400,-10040.0,80,1004,100,101.4542,0.9857
19500,-10080.0,80,1008,100,100.6192,0.9938
19600,-10990.0,100,1099,100,101.0122,0.99
19700,-10260.0,80,1026,100,97.5629,1.025
19800,-10450.0,80,1045,100,100.9086,0.991
19900,-10240.0,80,1024,100,99.3134,1.0069
