env_steps,return,restorations,infiltrations,length,FPS,time
0,-408.0,63,408,100,0.0,0.3077
100,-428.0,69,428,100,58.1124,1.7208
200,-359.0,64,359,100,65.5802,1.5249
300,-470.0,66,470,100,64.4734,1.551
400,-422.0,68,422,100,65.0633,1.537
500,-299.0,66,299,100,68.2657,1.4649
600,-364.0,68,364,100,68.1414,1.4675
700,-574.0,69,574,100,68.0588,1.4693
800,-441.0,71,441,100,66.2055,1.5105
900,-426.0,71,426,100,66.6428,1.5005
1000,-361.0,68,361,100,65.9688,1.5159
1100,-403.0,68,403,100,64.6054,1.5479
1200,-342.0,70,342,100,67.0073,1.4924
1300,-412.0,70,412,100,65.4651,1.5275
1400,-379.0,66,379,100,64.4836,1.5508
1500,-540.0,71,540,100,66.3162,1.5079
1600,-372.0,71,372,100,66.1097,1.5126
1700,-382.0,65,382,100,66.07,1.5135
1800,-270.0,68,270,100,66.2759,1.5088
1900,-457.0,70,457,100,66.8794,1.4952
2000,-438.0,68,438,100,65.1434,1.5351
2100,-368.0,70,368,100,65.8429,1.5188
2200,-299.0,70,299,100,69.3866,1.4412
2300,-334.0,68,334,100,66.5719,1.5021
2400,-370.0,69,370,100,38.1075,2.6242
2500,-331.0,68,331,100,65.7159,1.5217
2600,-374.0,68,374,100,36.7189,2.7234
2700,-345.0,62,345,100,46.5168,2.1498
2800,-417.0,68,417,100,62.9841,1.5877
2900,-381.0,72,381,100,64.5576,1.549
3000,-483.0,67,483,100,65.9337,1.5167
3100,-334.0,67,334,100,64.8536,1.5419
