env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
100,0.9242,-0.1225,0.9657,0.1296,0.0313
200,0.595,-0.6505,0.4515,0.0175,0.0082
300,0.5747,-0.7883,0.2809,0.02,0.005
400,0.5716,-0.8309,0.1981,0.0201,0.0047
500,0.5499,-0.877,0.1945,0.0197,0.0072
600,0.5561,-0.9141,0.2215,0.0259,0.0208
700,0.5567,-0.9656,0.1766,0.013,0.0087
800,0.55,-1.0276,0.1944,0.0271,0.0091
900,0.5428,-1.1068,0.191,0.0221,0.0282
1000,0.5418,-1.1798,0.2166,0.0536,0.079
1100,0.5322,-1.2499,0.2581,0.0289,0.0208
1200,0.5314,-1.3358,0.2831,0.0429,0.0737
1300,0.5443,-1.4125,0.4155,0.0416,0.0574
1400,0.5308,-1.4605,0.3852,0.0534,0.0866
1500,0.5153,-1.5068,0.5008,0.0368,0.0443
1600,0.5086,-1.539,0.3933,0.037,0.0515
1700,0.5102,-1.5791,0.4915,0.0746,0.1301
1800,0.5082,-1.621,0.5079,0.0556,0.068
1900,0.5178,-1.6639,0.8079,0.3199,0.777
2000,0.5039,-1.7142,0.6937,0.1714,0.3985
2100,0.4929,-1.7506,1.4611,0.1875,0.4586
2200,0.4902,-1.7951,1.3967,0.131,0.3026
2300,0.4855,-1.8178,1.0258,0.2297,0.5686
2400,0.4857,-1.8552,1.6486,0.184,0.4646
2500,0.4885,-1.8913,1.2771,0.3134,0.8252
2600,0.4946,-1.9128,1.5536,0.2824,0.6843
2700,0.486,-1.9471,2.4379,0.3387,0.8813
2800,0.4871,-1.9651,2.6068,0.4821,1.3011
2900,0.4863,-1.9846,3.664,0.4759,1.3026
3000,0.4818,-1.9963,3.7783,0.4737,1.2996
3100,0.4828,-1.9981,3.4836,0.4822,1.3049
3200,0.4732,-2.0198,4.2346,0.3057,0.8054
3300,0.4703,-2.0391,3.6529,0.4579,1.2971
3400,0.4752,-2.0262,5.6833,0.4563,1.3028
3500,0.476,-2.0368,7.058,0.4586,1.2996
3600,0.4685,-2.0465,4.3957,0.4534,1.295
3700,0.4696,-2.0638,5.8084,0.4683,1.2902
3800,0.4664,-2.0701,6.8541,0.4534,1.3031
3900,0.4737,-2.0909,11.7482,0.4533,1.301
4000,0.4782,-2.1006,12.0342,0.4601,1.2909
4100,0.4875,-2.1093,11.4105,0.471,1.269
4200,0.4878,-2.1089,7.6151,0.4715,1.2979
4300,0.4837,-2.1329,8.6338,0.4567,1.2909
4400,0.482,-2.1479,9.8974,0.465,1.2983
4500,0.4913,-2.163,12.2643,0.4727,1.2955
4600,0.4897,-2.181,11.5531,0.459,1.2868
4700,0.4901,-2.1971,10.5743,0.4475,1.2984
4800,0.4952,-2.2055,13.2129,0.4659,1.2856
4900,0.4949,-2.217,16.8432,0.4509,1.3056
5000,0.5033,-2.23,16.5129,0.4502,1.3054
5100,0.5018,-2.2463,12.1638,0.4473,1.2946
5200,0.5055,-2.2643,14.3965,0.4469,1.291
5300,0.5028,-2.2817,11.1391,0.45,1.2672
5400,0.5018,-2.2961,10.1154,0.4795,1.2812
5500,0.507,-2.3171,12.1785,0.4717,1.3014
5600,0.5028,-2.3265,10.563,0.4676,1.2702
5700,0.5091,-2.3592,11.9478,0.4727,1.286
5800,0.51,-2.3569,12.0941,0.4547,1.2855
5900,0.5074,-2.3806,10.7466,0.4674,1.2941
6000,0.5129,-2.3977,11.4794,0.4592,1.1806
6100,0.5234,-2.4049,18.0656,0.4524,1.2967
6200,0.5241,-2.4351,21.1112,0.4538,1.2992
6300,0.5144,-2.4527,11.8472,0.4514,1.2944
6400,0.5195,-2.476,18.7373,0.4567,1.2946
6500,0.521,-2.49,13.9566,0.4597,1.2892
6600,0.5244,-2.4888,22.1289,0.4456,1.2971
6700,0.5307,-2.4959,15.5573,0.456,1.303
6800,0.5349,-2.5152,18.1596,0.4546,1.2881
6900,0.5352,-2.5434,20.5364,0.4722,1.2929
7000,0.5389,-2.5562,18.8409,0.4612,1.2902
7100,0.5333,-2.5683,13.8745,0.4631,1.3014
7200,0.5349,-2.5703,14.0102,0.4533,1.29
7300,0.5305,-2.6212,13.5128,0.4552,1.2923
7400,0.5362,-2.6247,21.7447,0.4607,1.2898
7500,0.535,-2.6532,12.386,0.4616,1.2746
7600,0.5333,-2.6701,12.4944,0.4633,1.2877
7700,0.5342,-2.6787,13.9948,0.4502,1.297
7800,0.5382,-2.7005,16.8351,0.4449,1.2859
7900,0.5351,-2.7291,13.8769,0.4639,1.2835
8000,0.5386,-2.7357,19.0215,0.4677,1.2158
8100,0.5358,-2.755,16.5147,0.4718,1.2972
8200,0.5341,-2.7635,14.1393,0.4522,1.2801
8300,0.5363,-2.7836,13.7376,0.4517,1.2771
8400,0.5378,-2.8125,20.8261,0.4525,1.2907
8500,0.5393,-2.8272,17.715,0.4434,1.289
8600,0.5438,-2.847,18.8768,0.445,1.297
8700,0.5405,-2.8499,16.8461,0.4714,1.2822
8800,0.5352,-2.8845,13.939,0.4783,1.2846
8900,0.5395,-2.9,13.9937,0.4327,1.2653
9000,0.5351,-2.9213,19.0683,0.456,1.2719
9100,0.5386,-2.9242,17.8867,0.4504,1.2948
9200,0.54,-2.9302,18.9809,0.4459,1.2859
9300,0.5349,-2.9479,14.5912,0.4555,1.2971
9400,0.5371,-2.9685,21.1516,0.4479,1.2892
9500,0.5368,-2.9746,18.3092,0.4586,1.2843
9600,0.5381,-2.9787,13.7262,0.4595,1.289
9700,0.5338,-3.0027,13.0059,0.4574,1.2933
9800,0.5345,-3.0251,16.962,0.4573,1.2882
9900,0.5411,-3.011,18.88,0.462,1.288
10000,0.5369,-3.0154,16.8657,0.459,1.2658
10100,0.5365,-3.0327,15.5903,0.4584,1.2709
10200,0.5445,-3.0425,18.5988,0.4558,1.2879
10300,0.5488,-3.0628,25.0752,0.4602,1.2879
10400,0.5456,-3.0722,20.4808,0.4646,1.2359
10500,0.5424,-3.0631,21.1686,0.4575,1.2954
10600,0.5417,-3.0837,19.6271,0.4688,1.2954
10700,0.5434,-3.094,19.3628,0.4593,1.2792
10800,0.5493,-3.1034,30.3652,0.4747,1.2994
10900,0.5553,-3.1078,29.1663,0.4803,1.2946
11000,0.5577,-3.106,27.1035,0.4677,1.2822
11100,0.5531,-3.1319,25.51,0.4769,1.3024
11200,0.5484,-3.121,16.913,0.4535,1.2778
11300,0.5485,-3.1337,21.6108,0.4562,1.2789
11400,0.5435,-3.1632,17.2652,0.473,1.3092
11500,0.5449,-3.1549,20.0575,0.4705,1.2942
11600,0.5536,-3.1453,28.812,0.4564,1.2816
11700,0.5557,-3.1577,22.7415,0.466,1.3051
11800,0.56,-3.1687,30.1796,0.4626,1.2941
11900,0.555,-3.1753,20.389,0.4609,1.2699
12000,0.5535,-3.1801,23.5541,0.4666,1.2969
12100,0.5575,-3.1866,27.2686,0.4589,1.2994
