env_steps,return,restorations,infiltrations,length,FPS,time
0,-69.9,59,538,100,0.0,1.2022
100,-68.2,46,796,100,33.4566,2.989
200,-81.85,62,725,100,34.5316,2.8959
300,-71.3,57,614,100,34.3611,2.9103
400,-72.5,45,838,100,33.4203,2.9922
500,-58.4,46,676,100,34.3343,2.9125
600,-66.75,45,803,100,33.4198,2.9922
700,-58.65,40,765,100,34.548,2.8945
800,-68.7,53,666,100,34.4256,2.9048
900,-67.7,42,974,100,35.7309,2.7987
1000,-72.75,62,535,100,33.1913,3.0128
1100,-64.7,50,674,100,31.4108,3.1836
1200,-59.45,51,681,100,33.2866,3.0042
1300,-65.75,45,855,100,34.4811,2.9001
1400,-82.15,60,623,100,33.3438,2.9991
1500,-65.6,49,672,100,32.3586,3.0904
1600,-57.05,48,649,100,34.1631,2.9271
1700,-53.0,46,656,100,32.3735,3.0889
1800,-57.95,50,599,100,35.5668,2.8116
1900,-71.6,48,724,100,35.7475,2.7974
2000,-77.7,58,582,100,32.4203,3.0845
2100,-71.05,53,721,100,34.5016,2.8984
2200,-69.15,48,735,100,35.8117,2.7924
2300,-67.25,52,681,100,35.4399,2.8217
2400,-59.8,43,796,100,32.4484,3.0818
2500,-61.5,53,654,100,34.483,2.9
2600,-68.25,44,889,100,33.2832,3.0045
2700,-65.1,53,690,100,35.604,2.8087
2800,-86.85,63,745,100,33.3393,2.9995
2900,-57.75,57,475,100,35.7856,2.7944
3000,-67.45,56,549,100,35.6319,2.8065
3100,-76.0,62,532,100,33.313,3.0018
3200,-70.8,53,660,100,33.5486,2.9808
3300,-69.2,49,732,100,34.1225,2.9306
3400,-54.6,48,600,100,32.5335,3.0738
3500,-64.35,46,771,100,32.215,3.1041
3600,-59.9,51,566,100,36.8329,2.715
3700,-66.7,47,686,100,35.8104,2.7925
3800,-64.85,45,793,100,34.6004,2.8901
3900,-62.95,52,579,100,33.2817,3.0047
4000,-54.9,48,626,100,31.1384,3.2115
4100,-71.7,52,790,100,32.2393,3.1018
4200,-67.75,44,887,100,34.6535,2.8857
4300,-81.5,59,670,100,33.3418,2.9992
4400,-55.5,53,554,100,33.1294,3.0185
4500,-74.1,49,842,100,33.5515,2.9805
4600,-60.05,41,893,100,34.5306,2.896
4700,-63.3,47,650,100,34.2522,2.9195
4800,-69.7,56,662,100,32.3692,3.0894
4900,-54.2,43,724,100,33.3162,3.0015
5000,-67.95,60,523,100,34.3826,2.9085
5100,-64.6,61,420,100,32.3863,3.0877
5200,-57.45,52,537,100,32.2767,3.0982
5300,-65.75,46,767,100,32.1585,3.1096
5400,-58.8,43,800,100,32.4145,3.085
5500,-60.9,51,654,100,33.3185,3.0013
5600,-60.65,45,753,100,33.1805,3.0138
5700,-65.2,46,776,100,32.2364,3.1021
5800,-63.4,53,592,100,34.4762,2.9006
5900,-64.1,55,574,100,33.468,2.9879
6000,-60.85,49,613,100,34.4127,2.9059
6100,-65.3,51,662,100,33.4238,2.9919
6200,-78.0,55,716,100,36.799,2.7175
6300,-64.0,49,664,100,34.5242,2.8965
6400,-62.6,53,704,100,33.3762,2.9962
6500,-67.95,55,567,100,34.4707,2.901
6600,-71.65,62,565,100,34.5687,2.8928
6700,-68.65,50,781,100,35.6088,2.8083
6800,-70.0,49,784,100,32.3351,3.0926
6900,-86.95,66,539,100,35.5783,2.8107
7000,-74.05,62,625,100,33.2958,3.0034
7100,-70.45,60,545,100,31.4919,3.1754
7200,-69.7,57,634,100,33.1697,3.0148
7300,-78.05,54,697,100,34.3897,2.9079
7400,-58.55,53,579,100,29.5939,3.3791
7500,-68.6,59,528,100,31.2661,3.1984
7600,-54.4,43,740,100,35.5313,2.8144
7700,-69.0,53,624,100,34.4081,2.9063
7800,-48.45,37,825,100,33.54,2.9815
7900,-76.85,52,721,100,35.6337,2.8063
8000,-65.45,50,637,100,32.1811,3.1074
8100,-66.15,57,499,100,31.3166,3.1932
8200,-57.9,36,790,100,33.4427,2.9902
8300,-74.85,61,561,100,34.3778,2.9089
8400,-68.3,50,658,100,33.3047,3.0026
8500,-67.85,58,529,100,33.3594,2.9977
8600,-72.0,65,392,100,34.5072,2.898
8700,-72.4,56,580,100,32.3268,3.0934
8800,-66.7,48,754,100,34.4571,2.9022
8900,-62.35,42,687,100,35.7519,2.7971
9000,-54.4,58,372,100,33.1829,3.0136
9100,-62.25,51,661,100,32.2527,3.1005
9200,-64.8,50,660,100,34.4219,2.9051
9300,-67.35,42,907,100,34.4047,2.9066
9400,-61.75,50,623,100,34.4767,2.9005
9500,-58.0,48,708,100,34.5031,2.8983
9600,-66.3,50,662,100,33.4015,2.9939
9700,-66.6,46,860,100,33.4456,2.9899
9800,-69.2,45,832,100,33.239,3.0085
9900,-73.95,56,703,100,35.6026,2.8088
10000,-52.5,36,970,100,0.0,1.0871
10100,-70.55,54,691,100,32.2908,3.0969
10200,-79.95,55,767,100,34.4826,2.9
10300,-65.45,54,725,100,33.4057,2.9935
10400,-69.6,51,680,100,32.0043,3.1246
10500,-66.35,50,723,100,34.6297,2.8877
10600,-64.65,56,573,100,34.5624,2.8933
10700,-58.8,42,804,100,35.5848,2.8102
10800,-54.45,37,837,100,33.4256,2.9917
10900,-78.0,63,636,100,35.4969,2.8171
11000,-76.65,53,701,100,32.4056,3.0859
11100,-72.45,50,733,100,33.332,3.0001
11200,-77.8,57,672,100,34.606,2.8897
11300,-55.3,38,782,100,33.2366,3.0087
11400,-61.8,53,612,100,32.3342,3.0927
11500,-64.05,50,697,100,31.1331,3.212
11600,-55.75,47,703,100,33.4362,2.9908
11700,-53.25,38,857,100,33.1165,3.0196
11800,-62.95,41,891,100,33.313,3.0018
11900,-80.3,54,750,100,33.5153,2.9837
12000,-71.3,56,554,100,32.197,3.1059
12100,-80.4,59,644,100,32.2224,3.1034
12200,-44.05,42,729,100,35.9897,2.7786
12300,-57.45,49,633,100,33.2753,3.0052
12400,-62.45,50,645,100,33.2152,3.0107
12500,-67.5,54,614,100,33.4968,2.9854
12600,-61.9,53,538,100,34.2919,2.9161
12700,-70.05,50,701,100,33.2262,3.0097
12800,-71.1,45,890,100,31.5125,3.1733
12900,-71.85,50,785,100,34.3241,2.9134
13000,-71.7,62,498,100,31.327,3.1921
13100,-61.55,51,551,100,34.2698,2.918
13200,-68.2,49,736,100,35.8411,2.7901
13300,-58.95,39,803,100,34.3575,2.9106
13400,-51.6,47,644,100,31.353,3.1895
