env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.6036,-0.8289,0.241,0.046,0.0702
1100,0.546,-1.2549,0.2517,0.07,0.1227
1200,0.5488,-1.3193,0.2315,0.0275,0.0297
1300,0.5472,-1.3822,0.4127,0.046,0.0806
1400,0.5359,-1.441,0.3868,0.0641,0.1081
1500,0.5408,-1.5051,1.0812,0.1321,0.2851
1600,0.5344,-1.5537,0.6753,0.1459,0.3232
1700,0.5207,-1.6131,0.5364,0.0505,0.1
1800,0.5231,-1.6663,0.5573,0.0531,0.0933
1900,0.5229,-1.7169,0.6501,0.0784,0.1588
2000,0.5264,-1.774,0.8702,0.2171,0.5046
2100,0.5306,-1.8427,0.8175,0.1581,0.3896
2200,0.534,-1.9004,1.0061,0.2385,0.6384
2300,0.5236,-1.9596,1.1498,0.1361,0.2872
2400,0.5224,-2.0233,1.3157,0.4953,1.2288
2500,0.5108,-2.0684,1.2258,0.106,0.2293
2600,0.5058,-2.1293,1.1371,0.2993,0.7356
2700,0.5099,-2.171,1.782,0.4951,1.32
2800,0.5097,-2.2181,1.8736,0.1771,0.4525
2900,0.5066,-2.2635,1.2131,0.134,0.3188
3000,0.5082,-2.3205,1.9803,0.4645,1.1455
3100,0.5064,-2.3688,2.0365,0.3574,0.9522
3200,0.509,-2.4238,1.9183,0.3725,1.0174
3300,0.5095,-2.472,3.0167,0.4867,1.3169
3400,0.5028,-2.5291,2.8366,0.4198,1.0862
3500,0.506,-2.5754,3.3187,0.4973,1.3217
3600,0.5065,-2.63,4.6645,0.4694,1.3219
3700,0.5102,-2.6661,3.0281,0.3536,0.9471
3800,0.517,-2.7111,3.5381,0.308,0.8101
3900,0.5138,-2.7658,3.8993,0.477,1.2525
4000,0.5135,-2.8154,4.0545,0.468,1.3112
4100,0.516,-2.87,4.0372,0.4607,1.3233
4200,0.5113,-2.916,4.6205,0.4713,1.3207
4300,0.5164,-2.9678,5.0195,0.4964,1.3132
4400,0.5215,-3.0194,5.356,0.4578,1.3228
4500,0.5195,-3.0494,3.9531,0.491,1.2863
4600,0.5211,-3.0919,7.3069,0.4644,1.3034
4700,0.5158,-3.1281,5.0834,0.4614,1.3278
4800,0.5225,-3.1749,6.4613,0.4735,1.3201
4900,0.525,-3.1973,6.9891,0.4747,1.3331
5000,0.5248,-3.2504,6.9265,0.4509,1.304
5100,0.5256,-3.2825,5.9261,0.4631,1.338
5200,0.5279,-3.3181,7.6532,0.4652,1.322
5300,0.5267,-3.348,7.4764,0.4566,1.332
5400,0.5346,-3.3887,9.6622,0.4917,1.3236
5500,0.5365,-3.4175,9.2326,0.4633,1.3204
5600,0.5376,-3.4523,7.7778,0.4889,1.311
5700,0.5433,-3.4702,7.0057,0.4815,1.3026
5800,0.5399,-3.5195,9.4339,0.4682,1.3171
5900,0.5381,-3.5595,8.0299,0.4576,1.3137
6000,0.5466,-3.5956,12.2,0.4844,1.3022
6100,0.5465,-3.5994,8.589,0.4688,1.3317
6200,0.5474,-3.6263,12.2687,0.4433,1.3063
6300,0.5556,-3.6799,11.8911,0.4664,1.3181
6400,0.5534,-3.7014,11.0204,0.4611,1.3066
6500,0.5535,-3.746,12.7923,0.462,1.3183
6600,0.5626,-3.776,13.8743,0.4578,1.3015
6700,0.562,-3.8107,10.5023,0.443,1.1316
6800,0.5647,-3.835,11.5339,0.4699,1.3165
6900,0.5608,-3.8697,11.3598,0.4617,1.2749
7000,0.5682,-3.9054,12.8573,0.4581,1.3032
7100,0.5714,-3.9546,12.5333,0.4545,1.2818
7200,0.5817,-3.9807,15.2993,0.4606,1.307
7300,0.5809,-4.0152,13.2392,0.4769,1.318
7400,0.5896,-4.0586,16.6856,0.4568,1.309
7500,0.5872,-4.1081,17.6071,0.4675,1.3157
7600,0.5921,-4.1471,14.9855,0.4583,1.2884
7700,0.5929,-4.1855,17.2106,0.4584,1.3119
7800,0.5977,-4.2295,20.1593,0.4589,1.3068
7900,0.5952,-4.2732,18.6015,0.4551,1.2798
8000,0.5996,-4.308,20.968,0.4472,1.3151
8100,0.6059,-4.3589,26.5972,0.4622,1.327
8200,0.6079,-4.3985,25.4669,0.4551,1.2774
