env_steps,return,restorations,infiltrations,length,FPS,time
0,-25.1793,46,801,100,0.0,0.3823
100,-32.5615,54,662,100,483.53,0.2068
200,-41.1794,64,558,100,500.7162,0.1997
300,-23.0698,52,540,100,513.4994,0.1947
400,-25.2728,44,671,100,534.2674,0.1872
500,-30.8148,46,783,100,10.5636,9.4664
600,-37.2071,55,635,100,48.8852,2.0456
700,-28.3904,45,709,100,48.1795,2.0756
800,-32.139,47,756,100,49.0105,2.0404
900,-43.1441,55,660,100,48.7006,2.0534
1000,-39.8534,52,658,100,46.8759,2.1333
1100,-26.7036,43,824,100,47.4553,2.1072
1200,-23.2975,38,933,100,46.9582,2.1296
1300,-38.6704,56,511,100,43.2908,2.31
1400,-51.0718,59,586,100,46.9457,2.1301
1500,-27.8453,47,682,100,45.3458,2.2053
1600,-50.9669,61,585,100,47.5777,2.1018
1700,-45.0917,56,670,100,49.6456,2.0143
1800,-21.8073,36,799,100,48.2272,2.0735
1900,-25.7118,41,788,100,48.8411,2.0475
2000,-43.1283,54,747,100,46.7857,2.1374
2100,-21.615,46,627,100,48.1416,2.0772
2200,-34.4235,49,543,100,49.7943,2.0083
2300,-51.2602,62,493,100,48.0946,2.0792
2400,-44.163,55,647,100,50.0192,1.9992
2500,-45.086,61,361,100,47.5681,2.1023
2600,-36.1653,49,627,100,49.4422,2.0226
2700,-27.9462,46,730,100,50.0394,1.9984
2800,-44.4252,56,601,100,47.361,2.1114
2900,-36.692,50,645,100,48.7035,2.0532
3000,-27.8021,41,897,100,48.4756,2.0629
3100,-43.9045,53,768,100,48.9571,2.0426
3200,-20.9192,42,697,100,49.183,2.0332
3300,-29.024,45,755,100,48.3905,2.0665
3400,-28.2104,44,741,100,48.2379,2.0731
3500,-25.6878,52,565,100,49.5339,2.0188
3600,-5.898,27,973,100,48.4916,2.0622
3700,-19.8578,35,866,100,49.0162,2.0401
3800,-22.7607,49,665,100,47.4865,2.1059
3900,-50.0373,59,520,100,50.5635,1.9777
4000,-32.4427,48,634,100,47.9682,2.0847
4100,-33.2592,45,794,100,47.1487,2.121
4200,-20.5908,48,578,100,50.4223,1.9832
4300,-34.5032,48,800,100,49.2824,2.0291
4400,-21.6258,38,782,100,50.8075,1.9682
4500,-38.9909,50,559,100,50.7843,1.9691
4600,-36.4361,50,617,100,50.6103,1.9759
4700,-37.8417,52,702,100,49.5853,2.0167
4800,-35.2014,48,733,100,50.9697,1.962
4900,-12.4483,35,904,100,50.3856,1.9847
5000,-36.5645,48,624,100,52.3992,1.9084
5100,-25.5558,44,484,100,48.9729,2.0419
5200,-33.4511,48,641,100,49.3561,2.0261
5300,-13.0831,38,699,100,50.7206,1.9716
5400,-31.1118,43,823,100,50.6521,1.9743
5500,-28.7007,41,954,100,50.6222,1.9754
5600,-37.3787,50,505,100,49.3326,2.0271
5700,-44.5078,55,472,100,49.695,2.0123
5800,-25.525,41,668,100,50.5452,1.9784
5900,-10.3403,32,911,100,50.228,1.9909
6000,-8.1697,36,783,100,52.2659,1.9133
6100,-29.831,45,716,100,49.536,2.0187
6200,-25.0373,40,834,100,49.7432,2.0103
6300,-23.0703,35,875,100,51.4173,1.9449
6400,-38.8792,57,474,100,49.2336,2.0311
6500,-27.9026,44,654,100,51.4958,1.9419
6600,-29.6962,43,842,100,49.598,2.0162
6700,-28.9067,41,784,100,49.6176,2.0154
6800,-40.6975,52,578,100,48.7666,2.0506
6900,-22.0657,45,440,100,47.0557,2.1251
7000,-31.5765,45,721,100,46.3096,2.1594
7100,-13.6136,40,750,100,48.2199,2.0738
7200,-33.0975,44,709,100,47.5589,2.1027
7300,-30.4186,43,880,100,46.9667,2.1292
7400,-39.0675,51,840,100,45.4471,2.2004
7500,-14.6405,35,924,100,46.5569,2.1479
7600,-32.3991,47,717,100,45.7835,2.1842
7700,-32.2592,45,777,100,48.0864,2.0796
7800,-32.23,51,660,100,48.3458,2.0684
7900,-48.4112,58,489,100,48.4126,2.0656
8000,-29.1645,44,826,100,48.681,2.0542
8100,-27.3525,43,918,100,49.2917,2.0287
8200,-42.5424,55,676,100,44.4447,2.25
8300,-43.4647,58,582,100,50.2523,1.99
8400,-43.9893,58,603,100,47.5942,2.1011
8500,-34.8075,55,653,100,46.8777,2.1332
8600,-31.5405,48,765,100,46.6787,2.1423
8700,-37.0328,55,580,100,48.6111,2.0571
8800,-42.7088,58,405,100,47.7819,2.0928
8900,-37.6205,52,724,100,49.872,2.0051
9000,-33.0706,46,845,100,48.1913,2.0751
9100,-24.6402,50,695,100,48.9333,2.0436
9200,-37.6956,50,619,100,49.1154,2.036
9300,-49.2267,58,511,100,49.5639,2.0176
9400,-43.8492,59,712,100,48.7817,2.05
9500,-31.8825,40,968,100,47.8058,2.0918
9600,-16.7105,52,488,100,48.373,2.0673
9700,-39.7555,55,674,100,46.9987,2.1277
9800,-21.3538,39,850,100,48.1372,2.0774
9900,-37.3307,53,665,100,47.8341,2.0906
10000,-30.4161,46,693,100,0.0,0.4096
10100,-45.5467,54,825,100,48.5596,2.0593
10200,-25.6803,44,664,100,50.2399,1.9905
10300,-35.9778,51,758,100,49.488,2.0207
10400,-16.7105,45,772,100,48.8869,2.0455
10500,-36.2704,50,823,100,49.7237,2.0111
10600,-29.2939,54,492,100,48.8917,2.0453
10700,-32.1662,45,739,100,50.9166,1.964
10800,-32.1791,45,805,100,48.8631,2.0465
10900,-40.163,52,708,100,49.504,2.02
11000,-19.0972,43,547,100,49.7524,2.01
11100,-39.2455,53,801,100,49.3212,2.0275
11200,-34.4782,53,602,100,48.6913,2.0538
11300,-26.626,41,846,100,49.1674,2.0339
11400,-22.6711,46,827,100,50.2601,1.9897
11500,-31.2526,55,486,100,50.6042,1.9761
11600,-37.0297,50,856,100,49.7649,2.0095
11700,-55.4961,67,508,100,50.8192,1.9678
11800,-35.215,48,894,100,49.7454,2.0102
11900,-23.4416,46,760,100,51.4535,1.9435
12000,-33.4242,47,829,100,48.8364,2.0477
12100,-17.6741,38,727,100,51.1649,1.9545
12200,-23.0331,41,936,100,50.1851,1.9926
12300,-36.1896,52,703,100,51.458,1.9433
12400,-57.2682,64,670,100,51.3274,1.9483
12500,-22.8042,45,610,100,50.0146,1.9994
12600,-35.8121,48,880,100,50.0992,1.996
12700,-34.7577,50,789,100,49.4341,2.0229
12800,-19.9801,39,924,100,49.1847,2.0332
12900,-37.7822,52,756,100,50.0184,1.9993
13000,-37.323,48,835,100,51.3999,1.9455
13100,-29.3079,46,718,100,50.8362,1.9671
13200,-28.2274,47,663,100,51.4536,1.9435
13300,-42.2216,56,626,100,51.0606,1.9585
13400,-31.8595,48,774,100,47.351,2.1119
13500,-47.9782,61,717,100,49.8244,2.007
13600,-17.0835,40,948,100,46.0075,2.1736
13700,-29.3883,49,660,100,45.9461,2.1765
13800,-18.7127,36,886,100,48.6689,2.0547
13900,-34.473,49,875,100,48.192,2.075
14000,-39.3425,59,552,100,49.6997,2.0121
14100,-35.6131,52,543,100,48.9087,2.0446
14200,-34.2587,41,890,100,48.9397,2.0433
14300,-23.6206,43,821,100,49.1433,2.0349
14400,-38.1146,51,940,100,49.0441,2.039
14500,-36.3731,48,979,100,49.618,2.0154
14600,-25.6662,43,965,100,49.9533,2.0019
14700,-16.3462,32,1094,100,49.1018,2.0366
14800,-27.2064,43,1021,100,48.6063,2.0573
14900,-16.3621,26,993,100,49.3061,2.0281
15000,-31.6953,42,838,100,49.1484,2.0347
15100,-23.5517,34,1034,100,48.5723,2.0588
15200,-55.8975,63,741,100,48.7864,2.0498
15300,-26.3213,35,1065,100,48.4063,2.0658
15400,-29.5347,43,783,100,48.8269,2.0481
15500,-17.349,23,1007,100,48.7924,2.0495
15600,-36.4689,42,753,100,49.9829,2.0007
15700,-20.6481,32,969,100,49.515,2.0196
15800,-32.968,48,674,100,48.8428,2.0474
15900,-12.4501,23,618,100,48.6113,2.0571
16000,-24.7896,34,830,100,47.9943,2.0836
