env_steps,return,restorations,infiltrations,length,FPS,time
0,-714.0,68,374,100,0.0,0.099
100,-807.0,63,492,100,94.6492,1.0565
200,-1052.0,40,852,100,97.9543,1.0209
300,-924.0,67,589,100,95.2262,1.0501
400,-876.0,57,591,100,96.3428,1.038
500,-736.0,48,496,100,95.8525,1.0433
600,-662.0,58,372,100,95.924,1.0425
700,-875.0,54,605,100,97.1391,1.0295
800,-846.0,51,591,100,97.2793,1.028
900,-686.0,51,431,100,93.6787,1.0675
1000,-1032.0,34,862,100,92.2125,1.0845
1100,-798.0,52,538,100,93.2776,1.0721
1200,-675.0,62,365,100,93.9854,1.064
1300,-703.0,59,408,100,96.493,1.0363
1400,-733.0,57,448,100,93.8545,1.0655
1500,-702.0,59,407,100,94.8978,1.0538
1600,-848.0,59,553,100,95.2719,1.0496
1700,-726.0,61,421,100,29.5653,3.3824
1800,-585.0,62,275,100,97.847,1.022
1900,-742.0,57,457,100,96.325,1.0382
2000,-643.0,57,358,100,95.1827,1.0506
2100,-740.0,56,460,100,99.5816,1.0042
2200,-813.0,62,503,100,97.6512,1.0241
2300,-704.0,65,379,100,98.8696,1.0114
2400,-747.0,69,402,100,97.6577,1.024
2500,-731.0,60,431,100,95.3454,1.0488
2600,-698.0,64,378,100,95.4518,1.0477
2700,-833.0,60,533,100,94.0764,1.063
2800,-705.0,64,385,100,96.0249,1.0414
2900,-828.0,62,518,100,96.5352,1.0359
3000,-826.0,60,526,100,94.4967,1.0582
3100,-792.0,63,477,100,96.1232,1.0403
3200,-737.0,58,447,100,92.791,1.0777
3300,-776.0,65,451,100,94.043,1.0633
3400,-760.0,64,440,100,98.1205,1.0192
3500,-727.0,68,387,100,98.4186,1.0161
3600,-709.0,62,399,100,96.4243,1.0371
3700,-781.0,69,436,100,94.7765,1.0551
3800,-678.0,64,358,100,98.0759,1.0196
3900,-706.0,69,361,100,94.7245,1.0557
4000,-662.0,65,337,100,96.4978,1.0363
4100,-793.0,66,463,100,93.4249,1.0704
4200,-792.0,66,462,100,96.5587,1.0356
4300,-742.0,64,422,100,97.2553,1.0282
4400,-834.0,67,499,100,97.812,1.0224
4500,-801.0,62,491,100,96.8532,1.0325
4600,-776.0,64,456,100,95.435,1.0478
4700,-635.0,57,350,100,96.8583,1.0324
4800,-682.0,59,387,100,95.3419,1.0489
4900,-793.0,64,473,100,95.1434,1.051
5000,-722.0,62,412,100,94.6952,1.056
5100,-776.0,64,456,100,93.906,1.0649
5200,-663.0,66,333,100,97.4561,1.0261
5300,-822.0,61,517,100,97.7139,1.0234
5400,-823.0,64,503,100,97.495,1.0257
5500,-650.0,68,310,100,97.1017,1.0299
5600,-765.0,68,425,100,94.777,1.0551
5700,-692.0,61,387,100,96.2671,1.0388
5800,-794.0,68,454,100,96.5748,1.0355
5900,-775.0,64,455,100,96.0715,1.0409
6000,-826.0,67,491,100,96.5554,1.0357
6100,-826.0,60,526,100,96.8127,1.0329
6200,-757.0,70,407,100,97.7069,1.0235
6300,-813.0,69,468,100,97.704,1.0235
6400,-756.0,63,441,100,98.1151,1.0192
6500,-670.0,64,350,100,96.3246,1.0382
6600,-692.0,64,372,100,95.5243,1.0469
6700,-812.0,69,467,100,96.1915,1.0396
6800,-766.0,69,421,100,97.7509,1.023
6900,-792.0,61,487,100,96.0546,1.0411
7000,-837.0,61,532,100,93.2979,1.0718
7100,-790.0,63,475,100,93.8386,1.0657
7200,-827.0,67,492,100,96.1414,1.0401
7300,-787.0,65,462,100,96.7299,1.0338
7400,-787.0,67,452,100,95.2904,1.0494
7500,-804.0,61,499,100,93.9875,1.064
7600,-662.0,67,327,100,94.0159,1.0637
7700,-905.0,65,580,100,96.271,1.0387
7800,-713.0,67,378,100,94.6928,1.0561
7900,-853.0,64,533,100,96.8524,1.0325
8000,-760.0,63,445,100,93.2191,1.0727
8100,-664.0,62,354,100,97.4321,1.0264
8200,-692.0,67,357,100,96.1607,1.0399
8300,-812.0,66,482,100,97.4574,1.0261
8400,-767.0,64,447,100,96.0723,1.0409
8500,-657.0,64,337,100,95.8846,1.0429
8600,-644.0,68,304,100,96.5191,1.0361
8700,-825.0,69,480,100,96.0934,1.0407
8800,-711.0,67,376,100,97.9136,1.0213
8900,-643.0,65,318,100,93.6592,1.0677
9000,-806.0,67,471,100,93.9463,1.0644
9100,-798.0,69,453,100,95.0888,1.0517
9200,-777.0,67,442,100,95.4875,1.0473
9300,-742.0,67,407,100,96.5131,1.0361
9400,-755.0,69,410,100,94.4193,1.0591
9500,-718.0,66,388,100,95.6219,1.0458
9600,-798.0,64,478,100,94.948,1.0532
9700,-730.0,66,400,100,96.1492,1.0401
9800,-604.0,65,279,100,96.0983,1.0406
9900,-728.0,59,433,100,93.4953,1.0696
10000,-676.0,64,356,100,0.0,0.0946
10100,-699.0,61,394,100,93.2172,1.0728
10200,-692.0,63,377,100,93.8977,1.065
10300,-763.0,68,423,100,94.4263,1.059
10400,-852.0,64,532,100,94.3081,1.0604
10500,-800.0,69,455,100,97.7322,1.0232
10600,-875.0,67,540,100,92.5793,1.0802
10700,-766.0,72,406,100,95.5304,1.0468
10800,-720.0,64,400,100,94.2786,1.0607
10900,-762.0,68,422,100,94.5064,1.0581
11000,-813.0,64,493,100,96.4119,1.0372
11100,-754.0,65,429,100,96.583,1.0354
11200,-752.0,67,417,100,94.8546,1.0542
11300,-842.0,67,507,100,91.3575,1.0946
11400,-875.0,68,535,100,93.9523,1.0644
11500,-755.0,68,415,100,94.7755,1.0551
11600,-765.0,66,435,100,95.5064,1.0471
11700,-761.0,68,421,100,96.4765,1.0365
11800,-706.0,66,376,100,54.9724,1.8191
11900,-723.0,69,378,100,96.5793,1.0354
12000,-755.0,67,420,100,97.122,1.0296
12100,-674.0,62,364,100,93.9827,1.064
12200,-764.0,66,434,100,94.3105,1.0603
12300,-778.0,65,453,100,96.6454,1.0347
12400,-840.0,63,525,100,98.3697,1.0166
12500,-630.0,63,315,100,97.9787,1.0206
12600,-672.0,68,332,100,96.3507,1.0379
12700,-743.0,69,398,100,93.9565,1.0643
12800,-795.0,68,455,100,95.9162,1.0426
12900,-781.0,70,431,100,95.735,1.0446
13000,-690.0,60,390,100,94.5057,1.0581
13100,-708.0,60,408,100,94.9858,1.0528
13200,-673.0,64,353,100,95.7348,1.0446
13300,-764.0,69,419,100,95.4113,1.0481
13400,-812.0,66,482,100,94.9407,1.0533
13500,-706.0,67,371,100,94.5593,1.0575
13600,-758.0,66,428,100,94.4647,1.0586
13700,-661.0,69,316,100,96.3377,1.038
13800,-710.0,66,380,100,97.7987,1.0225
13900,-716.0,69,371,100,97.2239,1.0286
14000,-704.0,67,369,100,96.6567,1.0346
14100,-751.0,65,426,100,94.5625,1.0575
14200,-784.0,65,459,100,96.4366,1.037
14300,-689.0,67,354,100,96.8147,1.0329
14400,-769.0,69,424,100,96.2991,1.0384
14500,-796.0,69,451,100,95.5642,1.0464
14600,-724.0,70,374,100,92.9041,1.0764
14700,-778.0,64,458,100,95.9371,1.0424
14800,-686.0,63,371,100,97.6561,1.024
14900,-872.0,69,527,100,97.3245,1.0275
15000,-633.0,67,298,100,58.7075,1.7034
15100,-803.0,65,478,100,96.6595,1.0346
15200,-776.0,68,436,100,98.0561,1.0198
15300,-831.0,71,476,100,95.3629,1.0486
15400,-748.0,63,433,100,95.8874,1.0429
15500,-768.0,69,423,100,92.6924,1.0788
15600,-769.0,68,429,100,95.1717,1.0507
15700,-732.0,66,402,100,91.4335,1.0937
15800,-675.0,66,345,100,85.6171,1.168
15900,-771.0,71,416,100,90.0295,1.1108
16000,-718.0,68,378,100,94.5932,1.0572
16100,-681.0,62,371,100,96.5916,1.0353
16200,-719.0,66,389,100,96.5301,1.0359
16300,-592.0,65,267,100,96.9163,1.0318
16400,-940.0,67,605,100,90.8679,1.1005
16500,-659.0,65,334,100,92.5133,1.0809
16600,-728.0,69,383,100,95.8429,1.0434
16700,-764.0,69,419,100,96.6792,1.0344
16800,-833.0,67,498,100,96.7244,1.0339
16900,-798.0,66,468,100,94.3959,1.0594
17000,-705.0,70,355,100,93.6115,1.0682
17100,-733.0,67,398,100,95.7691,1.0442
17200,-692.0,66,362,100,94.2228,1.0613
17300,-801.0,67,466,100,92.6813,1.079
17400,-773.0,68,433,100,92.6716,1.0791
17500,-737.0,66,407,100,95.278,1.0496
17600,-750.0,67,415,100,94.8797,1.054
