env_steps,return,restorations,infiltrations,length,FPS,time
0,-55.1,45,742,100,0.0,0.0301
100,-71.1,54,702,100,9295.4745,0.0108
200,-66.1,60,490,100,10692.9356,0.0094
300,-66.45,51,601,100,10232.2559,0.0098
400,-70.8,45,868,100,9965.3211,0.01
500,-66.2,43,832,100,10204.1261,0.0098
600,-55.6,60,416,100,10979.2786,0.0091
700,-64.4,50,664,100,10473.1922,0.0095
800,-60.9,51,630,100,10474.4999,0.0095
900,-78.65,66,433,100,10815.6369,0.0092
1000,-70.0,55,640,100,32.315,3.0945
1100,-72.4,55,704,100,337.6439,0.2962
1200,-61.9,45,870,100,352.0392,0.2841
1300,-70.05,54,701,100,344.6834,0.2901
1400,-62.4,48,720,100,342.2885,0.2922
1500,-69.75,51,735,100,332.3361,0.3009
1600,-63.9,58,514,100,337.5241,0.2963
1700,-69.85,52,765,100,334.9342,0.2986
1800,-64.45,47,753,100,334.4484,0.299
1900,-59.6,43,760,100,336.7137,0.297
2000,-81.25,50,885,100,347.4464,0.2878
2100,-68.1,55,622,100,346.5376,0.2886
2200,-60.5,41,902,100,341.6419,0.2927
2300,-66.65,54,545,100,348.3566,0.2871
2400,-66.0,55,548,100,337.1464,0.2966
2500,-64.3,43,810,100,341.8784,0.2925
2600,-63.35,46,763,100,332.8607,0.3004
2700,-76.55,64,491,100,349.7445,0.2859
2800,-58.35,52,451,100,331.5102,0.3017
2900,-59.4,57,544,100,343.0851,0.2915
3000,-62.4,46,772,100,340.6492,0.2936
3100,-74.85,49,801,100,338.216,0.2957
3200,-71.9,61,582,100,339.8088,0.2943
3300,-71.7,52,634,100,341.2781,0.293
3400,-66.95,44,771,100,338.695,0.2953
3500,-69.65,44,921,100,334.5511,0.2989
3600,-57.7,45,722,100,343.607,0.291
3700,-60.4,46,740,100,342.0429,0.2924
3800,-65.7,52,622,100,345.8721,0.2891
3900,-68.35,49,615,100,341.2245,0.2931
4000,-62.7,45,766,100,331.7058,0.3015
4100,-65.65,38,885,100,335.2003,0.2983
4200,-57.2,48,656,100,336.8843,0.2968
4300,-66.6,62,408,100,340.8457,0.2934
4400,-56.95,52,623,100,345.5606,0.2894
4500,-56.65,46,585,100,330.0985,0.3029
4600,-64.9,44,650,100,343.7182,0.2909
4700,-56.75,48,619,100,335.8815,0.2977
4800,-49.25,43,541,100,340.9272,0.2933
4900,-63.7,50,642,100,351.8832,0.2842
5000,-59.4,49,620,100,336.0969,0.2975
5100,-49.25,50,529,100,351.1632,0.2848
5200,-66.2,47,676,100,329.9232,0.3031
5300,-65.45,48,809,100,331.2079,0.3019
5400,-65.15,55,619,100,340.0887,0.294
5500,-70.45,63,429,100,334.3106,0.2991
5600,-76.95,47,843,100,334.1407,0.2993
5700,-73.65,50,765,100,333.5969,0.2998
5800,-55.45,49,641,100,346.7682,0.2884
5900,-66.9,50,706,100,339.1003,0.2949
6000,-56.85,48,581,100,336.3392,0.2973
6100,-74.45,56,665,100,343.4739,0.2911
6200,-62.25,50,609,100,333.4256,0.2999
6300,-64.75,55,595,100,336.4387,0.2972
6400,-66.5,41,734,100,330.4584,0.3026
6500,-63.0,48,684,100,329.161,0.3038
6600,-56.65,42,753,100,355.4317,0.2814
6700,-70.9,44,826,100,339.5334,0.2945
6800,-69.45,53,645,100,360.2837,0.2776
6900,-60.75,46,611,100,345.5603,0.2894
7000,-59.05,45,781,100,352.2938,0.2839
7100,-59.15,35,883,100,344.7265,0.2901
7200,-73.7,55,618,100,351.7991,0.2843
7300,-53.6,48,580,100,350.5393,0.2853
7400,-55.4,49,552,100,350.843,0.285
7500,-69.6,48,772,100,353.9285,0.2825
7600,-53.3,39,738,100,343.6228,0.291
7700,-56.3,49,474,100,350.7935,0.2851
7800,-72.9,55,614,100,348.3048,0.2871
7900,-65.15,44,763,100,347.4925,0.2878
8000,-65.95,50,599,100,354.7178,0.2819
8100,-65.9,58,434,100,343.3839,0.2912
8200,-68.35,47,707,100,351.5582,0.2845
8300,-64.1,55,554,100,353.3643,0.283
8400,-69.65,51,669,100,351.5815,0.2844
8500,-70.5,57,558,100,337.276,0.2965
8600,-56.35,46,699,100,347.7498,0.2876
8700,-69.65,47,785,100,355.8578,0.281
8800,-36.9,33,690,100,351.0706,0.2848
8900,-63.6,40,796,100,348.5801,0.2869
9000,-40.8,32,800,100,339.5136,0.2945
9100,-58.4,44,640,100,352.1648,0.284
9200,-64.95,44,715,100,346.1727,0.2889
9300,-66.15,39,755,100,351.2729,0.2847
9400,-48.45,39,725,100,353.6942,0.2827
9500,-60.45,47,633,100,345.6344,0.2893
9600,-63.95,51,579,100,356.8305,0.2802
9700,-61.4,55,524,100,346.7983,0.2884
9800,-56.8,46,652,100,352.8655,0.2834
9900,-70.0,44,816,100,343.6106,0.291
10000,-64.5,51,630,100,0.0,0.0276
10100,-58.3,38,694,100,346.083,0.2889
10200,-64.1,50,654,100,340.6157,0.2936
10300,-78.85,60,633,100,353.4718,0.2829
10400,-66.2,45,756,100,341.8338,0.2925
10500,-57.8,55,488,100,356.5788,0.2804
10600,-69.3,51,678,100,348.3479,0.2871
10700,-65.35,44,755,100,341.0242,0.2932
10800,-61.65,51,565,100,350.0247,0.2857
10900,-58.4,40,764,100,349.7638,0.2859
11000,-55.55,36,759,100,348.6578,0.2868
11100,-67.9,43,750,100,345.7671,0.2892
11200,-69.55,62,467,100,354.7106,0.2819
11300,-76.45,51,817,100,353.6003,0.2828
11400,-66.85,37,937,100,339.1266,0.2949
11500,-52.15,43,595,100,350.7011,0.2851
11600,-53.2,46,608,100,343.6886,0.291
11700,-64.55,43,807,100,348.9562,0.2866
11800,-49.1,33,802,100,331.8896,0.3013
11900,-66.55,55,415,100,344.3351,0.2904
12000,-73.75,54,639,100,357.783,0.2795
12100,-62.95,43,751,100,347.0557,0.2881
12200,-63.6,51,628,100,351.0621,0.2849
12300,-68.5,59,502,100,345.0063,0.2899
12400,-61.55,52,583,100,346.6456,0.2885
12500,-57.55,43,635,100,342.1436,0.2923
12600,-67.3,52,650,100,350.614,0.2852
12700,-67.45,47,781,100,348.8245,0.2867
12800,-59.6,48,616,100,347.9783,0.2874
12900,-57.3,48,578,100,356.5469,0.2805
13000,-66.9,50,658,100,340.1108,0.294
13100,-65.3,46,710,100,346.371,0.2887
13200,-61.8,46,644,100,342.6722,0.2918
13300,-70.95,47,703,100,348.4321,0.287
13400,-59.45,45,601,100,347.2632,0.288
13500,-78.35,57,743,100,342.5678,0.2919
13600,-62.05,59,329,100,354.2244,0.2823
13700,-61.85,44,781,100,339.47,0.2946
13800,-68.75,51,651,100,351.0621,0.2849
13900,-63.95,43,771,100,337.0554,0.2967
14000,-46.65,45,605,100,345.3219,0.2896
14100,-63.85,41,737,100,339.4985,0.2946
14200,-56.1,40,690,100,347.6336,0.2877
14300,-65.4,55,568,100,342.181,0.2922
14400,-61.7,44,630,100,337.5515,0.2963
14500,-61.25,50,581,100,345.2574,0.2896
14600,-63.75,53,575,100,347.6797,0.2876
14700,-64.25,48,553,100,338.285,0.2956
14800,-61.6,50,580,100,344.6384,0.2902
14900,-50.6,41,604,100,333.8741,0.2995
15000,-50.05,37,717,100,345.2369,0.2897
15100,-69.35,52,667,100,342.4752,0.292
15200,-60.9,58,450,100,352.171,0.284
15300,-57.3,46,466,100,349.8422,0.2858
15400,-43.0,37,596,100,342.0278,0.2924
15500,-57.5,43,654,100,341.0073,0.2933
15600,-58.6,44,600,100,337.2194,0.2965
15700,-55.75,47,455,100,346.2447,0.2888
15800,-61.3,43,722,100,343.0354,0.2915
15900,-57.95,47,599,100,342.2631,0.2922
16000,-63.65,48,641,100,347.1824,0.288
16100,-52.85,42,537,100,337.6007,0.2962
16200,-49.6,34,664,100,347.0509,0.2881
16300,-53.45,42,625,100,337.3851,0.2964
16400,-46.6,40,636,100,340.9526,0.2933
16500,-72.5,54,646,100,344.2542,0.2905
16600,-55.2,44,568,100,337.5515,0.2963
16700,-56.8,44,632,100,344.6197,0.2902
16800,-72.9,51,666,100,335.9539,0.2977
16900,-58.35,52,335,100,338.0423,0.2958
17000,-70.7,50,726,100,343.7644,0.2909
17100,-54.15,38,783,100,343.6886,0.291
17200,-66.45,45,693,100,347.4502,0.2878
17300,-57.9,49,498,100,338.0309,0.2958
17400,-48.0,42,604,100,343.7374,0.2909
17500,-59.85,53,585,100,339.0087,0.295
17600,-61.05,41,805,100,343.5257,0.2911
17700,-54.9,32,810,100,346.6797,0.2885
17800,-65.85,50,585,100,335.9787,0.2976
17900,-65.75,48,671,100,336.6131,0.2971
18000,-71.25,47,773,100,338.0331,0.2958
18100,-59.95,49,491,100,337.5673,0.2962
18200,-58.85,45,745,100,335.003,0.2985
18300,-50.75,44,571,100,340.9898,0.2933
18400,-56.25,46,609,100,338.8956,0.2951
18500,-59.65,48,529,100,333.676,0.2997
18600,-63.9,47,630,100,338.0903,0.2958
18700,-55.2,45,572,100,334.5202,0.2989
18800,-57.5,43,654,100,335.8713,0.2977
18900,-61.75,47,699,100,345.625,0.2893
19000,-57.8,42,692,100,333.0438,0.3003
19100,-59.1,39,722,100,348.2828,0.2871
19200,-63.2,46,708,100,334.2269,0.2992
19300,-65.85,51,629,100,335.1229,0.2984
19400,-52.6,46,340,100,337.9748,0.2959
19500,-68.0,46,680,100,334.7359,0.2987
19600,-52.75,42,627,100,340.2267,0.2939
19700,-61.15,46,539,100,330.36,0.3027
19800,-65.25,50,565,100,342.7626,0.2917
19900,-65.55,50,571,100,335.6832,0.2979
20000,-52.2,37,708,100,0.0,0.0284
20100,-58.4,45,504,100,333.7437,0.2996
20200,-70.1,48,730,100,331.3188,0.3018
20300,-58.5,40,662,100,342.8601,0.2917
20400,-50.7,40,550,100,330.7229,0.3024
20500,-53.2,40,692,100,333.4768,0.2999
20600,-69.05,49,693,100,336.4444,0.2972
20700,-52.8,43,592,100,325.7084,0.307
20800,-56.45,39,745,100,339.1927,0.2948
20900,-61.6,50,628,100,339.3856,0.2947
21000,-57.0,33,888,100,329.7199,0.3033
21100,-53.55,37,779,100,336.0632,0.2976
21200,-55.65,45,597,100,329.7761,0.3032
21300,-57.05,43,689,100,333.129,0.3002
21400,-61.55,40,779,100,337.0931,0.2967
21500,-46.0,42,580,100,327.4802,0.3054
21600,-65.95,48,571,100,313.0928,0.3194
21700,-46.75,42,543,100,327.0616,0.3058
21800,-41.2,38,668,100,335.93,0.2977
21900,-55.0,44,560,100,341.5663,0.2928
22000,-62.2,40,836,100,324.729,0.308
22100,-51.45,38,693,100,333.7695,0.2996
22200,-65.6,55,516,100,328.0883,0.3048
22300,-64.5,53,494,100,334.3812,0.2991
22400,-51.6,39,580,100,335.2501,0.2983
22500,-58.05,46,497,100,328.7786,0.3042
22600,-47.3,38,502,100,341.177,0.2931
22700,-62.95,41,779,100,334.7952,0.2987
22800,-69.2,47,672,100,338.5023,0.2954
22900,-63.1,53,478,100,338.9682,0.295
23000,-60.35,47,579,100,334.6619,0.2988
23100,-35.7,41,514,100,346.0281,0.289
23200,-59.25,48,577,100,331.3222,0.3018
23300,-71.8,48,724,100,337.1101,0.2966
23400,-63.2,49,532,100,328.8459,0.3041
23500,-58.75,42,623,100,333.0835,0.3002
23600,-56.4,40,676,100,342.2407,0.2922
23700,-55.45,35,753,100,328.4279,0.3045
23800,-70.6,52,636,100,331.6725,0.3015
23900,-60.15,52,427,100,334.0449,0.2994
24000,-67.25,47,593,100,330.4103,0.3027
24100,-57.05,43,477,100,336.6745,0.297
24200,-54.55,44,491,100,325.0098,0.3077
24300,-50.65,47,465,100,326.3316,0.3064
24400,-50.9,52,306,100,324.308,0.3083
24500,-53.3,48,474,100,334.4233,0.299
24600,-43.95,41,511,100,334.0294,0.2994
24700,-57.75,40,767,100,331.1179,0.302
24800,-68.8,52,652,100,335.5693,0.298
24900,-51.65,38,709,100,328.3675,0.3045
25000,-46.35,43,439,100,334.9567,0.2985
25100,-60.45,53,437,100,338.0238,0.2958
25200,-58.65,50,445,100,326.9948,0.3058
25300,-47.15,35,679,100,333.3933,0.2999
25400,-52.2,45,576,100,329.0523,0.3039
25500,-53.85,41,665,100,334.8257,0.2987
25600,-52.05,44,493,100,340.5971,0.2936
25700,-58.5,51,398,100,324.8009,0.3079
25800,-65.9,45,634,100,334.9492,0.2986
25900,-32.8,39,448,100,326.0928,0.3067
26000,-48.95,41,555,100,331.4298,0.3017
26100,-35.05,40,437,100,342.8722,0.2917
26200,-36.0,34,532,100,327.957,0.3049
26300,-42.4,36,720,100,334.8794,0.2986
