env_steps,return,invalid_actions_blue,invalid_actions_red,length,FPS,time
0,-884.1,0.1,0.0,100,0.0,0.2482
100,-798.6,0.15,0.0,100,360.1024,0.2777
200,-824.3,0.09,0.0,100,389.8208,0.2565
300,-756.9,0.1,0.0,100,366.0727,0.2732
400,-597.3,0.08,0.0,100,380.4844,0.2628
500,-545.9,0.12,0.0,100,383.8934,0.2605
600,-485.0,0.08,0.0,100,388.1537,0.2576
700,-525.5,0.1,0.0,100,383.6711,0.2606
800,-607.4,0.07,0.0,100,381.4581,0.2622
900,-559.4,0.09,0.0,100,378.149,0.2644
1000,-610.9,0.08,0.0,100,0.0,0.1146
1100,-485.1,0.08,0.0,100,367.5687,0.2721
1200,-462.2,0.13,0.0,100,354.8201,0.2818
1300,-526.6,0.13,0.0,100,369.188,0.2709
1400,-407.8,0.07,0.0,100,374.2642,0.2672
1500,-595.3,0.07,0.0,100,376.0204,0.2659
1600,-497.6,0.17,0.0,100,387.7232,0.2579
1700,-508.5,0.08,0.0,100,372.3398,0.2686
1800,-368.0,0.08,0.0,100,386.6727,0.2586
1900,-503.7,0.07,0.0,100,370.9308,0.2696
2000,-523.7,0.15,0.0,100,0.0,0.1071
2100,-447.0,0.07,0.0,100,373.4075,0.2678
2200,-411.2,0.11,0.0,100,369.2764,0.2708
2300,-449.1,0.14,0.0,100,384.0568,0.2604
2400,-522.6,0.27,0.0,100,352.3932,0.2838
2500,-580.4,0.1,0.0,100,318.6144,0.3139
2600,-490.4,0.31,0.0,100,357.2068,0.28
2700,-297.6,0.04,0.0,100,330.5446,0.3025
2800,-385.0,0.05,0.0,100,375.0587,0.2666
2900,-685.8,0.05,0.0,100,355.2637,0.2815
3000,-424.9,0.53,0.0,100,0.0,0.1138
3100,-587.5,0.06,0.0,100,347.3768,0.2879
3200,-594.8,0.03,0.0,100,334.1766,0.2992
3300,-304.3,0.01,0.0,100,345.7708,0.2892
