env_steps,return,restorations,infiltrations,length,FPS,time
0,-55.1,45,742,100,0.0,0.0123
100,-71.1,54,702,100,9912.8002,0.0101
200,-66.1,60,490,100,9805.7325,0.0102
300,-66.45,51,601,100,9854.1115,0.0101
400,-70.8,45,868,100,9661.8461,0.0104
500,-66.2,43,832,100,9906.2447,0.0101
600,-55.6,60,416,100,10498.6208,0.0095
700,-64.4,50,664,100,10128.7225,0.0099
800,-60.9,51,630,100,10263.8052,0.0097
900,-78.65,66,433,100,10647.6036,0.0094
1000,-66.8,56,592,100,125.4586,0.7971
1100,-65.95,52,655,100,1115.723,0.0896
1200,-71.35,61,503,100,1076.5391,0.0929
1300,-70.15,42,911,100,1123.9992,0.089
1400,-63.75,52,639,100,1081.7227,0.0924
1500,-67.1,50,754,100,1137.1146,0.0879
1600,-45.95,41,771,100,1132.9924,0.0883
1700,-58.7,40,830,100,1088.138,0.0919
1800,-56.4,37,804,100,1106.5247,0.0904
1900,-71.55,61,527,100,1184.9187,0.0844
2000,-65.85,48,709,100,1062.9147,0.0941
2100,-66.8,56,600,100,1116.6676,0.0896
2200,-77.15,55,719,100,1168.1541,0.0856
2300,-73.7,57,698,100,1106.989,0.0903
2400,-73.25,51,781,100,1133.222,0.0882
2500,-69.85,53,665,100,1155.9524,0.0865
2600,-76.8,45,940,100,1085.5639,0.0921
2700,-59.25,57,541,100,1087.6188,0.0919
2800,-62.5,42,914,100,1107.1878,0.0903
2900,-75.2,59,624,100,1083.2341,0.0923
3000,-63.05,49,693,100,1132.9251,0.0883
3100,-64.05,56,637,100,1159.1919,0.0863
3200,-66.3,46,822,100,1102.2356,0.0907
3300,-67.1,46,782,100,1147.8539,0.0871
3400,-75.75,57,587,100,1164.6024,0.0859
3500,-76.85,55,673,100,1103.5435,0.0906
3600,-67.8,50,792,100,1143.8782,0.0874
3700,-65.55,53,631,100,1154.5333,0.0866
3800,-75.35,61,579,100,1116.8192,0.0895
3900,-62.05,50,645,100,1135.0989,0.0881
4000,-46.75,44,603,100,1149.6094,0.087
4100,-56.7,45,746,100,1103.9705,0.0906
4200,-60.2,46,684,100,1127.495,0.0887
4300,-68.55,54,623,100,1152.7532,0.0868
4400,-63.7,52,634,100,1097.9595,0.0911
4500,-63.8,54,636,100,1149.0205,0.087
4600,-62.9,57,450,100,1124.4934,0.0889
4700,-55.1,41,794,100,1114.0575,0.0898
4800,-69.35,61,503,100,1104.8895,0.0905
4900,-71.45,58,525,100,1132.2828,0.0883
5000,-57.45,43,793,100,1109.2345,0.0902
5100,-66.95,49,679,100,1149.0142,0.087
5200,-57.15,40,863,100,1093.1093,0.0915
5300,-67.1,39,946,100,1028.53,0.0972
5400,-64.75,50,747,100,1155.4302,0.0865
5500,-67.45,51,661,100,1115.3759,0.0897
5600,-76.5,61,538,100,1099.6752,0.0909
5700,-59.3,49,646,100,1124.4783,0.0889
5800,-78.95,61,631,100,1095.1014,0.0913
5900,-63.55,62,435,100,1077.2137,0.0928
6000,-74.65,53,753,100,1131.0432,0.0884
6100,-82.5,56,774,100,1128.9882,0.0886
6200,-71.95,58,595,100,1110.3386,0.0901
6300,-60.05,49,597,100,1134.623,0.0881
6400,-67.3,51,630,100,1143.4042,0.0875
6500,-68.7,57,630,100,1081.9487,0.0924
6600,-62.0,47,680,100,1056.1459,0.0947
6700,-70.15,57,675,100,1147.6717,0.0871
6800,-63.1,53,658,100,1068.1716,0.0936
6900,-63.9,45,798,100,1142.4388,0.0875
7000,-80.15,66,559,100,1141.1364,0.0876
7100,-82.75,62,723,100,1101.891,0.0908
7200,-69.1,63,458,100,1132.7721,0.0883
7300,-57.55,45,751,100,1151.5442,0.0868
7400,-58.9,48,726,100,1100.9423,0.0908
7500,-63.75,59,523,100,1128.1986,0.0886
7600,-60.95,50,627,100,1141.5278,0.0876
7700,-69.6,50,800,100,1090.3132,0.0917
7800,-63.6,51,628,100,1119.8697,0.0893
7900,-55.75,46,715,100,1150.9975,0.0869
8000,-68.95,53,619,100,1085.3616,0.0921
8100,-77.4,58,628,100,1154.9879,0.0866
8200,-70.45,53,717,100,1146.6928,0.0872
8300,-71.45,63,525,100,1090.5343,0.0917
8400,-62.3,48,626,100,1118.7794,0.0894
8500,-60.95,51,671,100,1142.5601,0.0875
8600,-66.75,53,659,100,1092.0733,0.0916
8700,-69.5,49,678,100,1129.8397,0.0885
8800,-69.35,53,639,100,1157.5667,0.0864
8900,-63.4,44,812,100,1077.568,0.0928
9000,-73.25,61,653,100,1073.5027,0.0932
9100,-61.8,37,932,100,1116.62,0.0896
9200,-61.15,45,747,100,1095.3359,0.0913
9300,-66.95,50,819,100,1128.9882,0.0886
9400,-77.3,58,666,100,1129.6024,0.0885
9500,-77.0,50,888,100,1083.1194,0.0923
9600,-75.4,59,604,100,1093.9503,0.0914
9700,-56.2,46,640,100,1112.1994,0.0899
9800,-63.7,53,570,100,1103.0965,0.0907
9900,-64.65,50,653,100,1136.4029,0.088
10000,-55.2,43,856,100,0.0,0.0253
10100,-54.3,48,586,100,1086.2836,0.0921
10200,-68.6,54,620,100,1129.0794,0.0886
10300,-71.1,45,974,100,1091.8828,0.0916
10400,-56.2,35,836,100,1143.3138,0.0875
10500,-69.8,51,712,100,1137.605,0.0879
10600,-69.6,46,916,100,1091.8714,0.0916
10700,-69.3,50,758,100,1122.0927,0.0891
10800,-71.7,58,610,100,1151.4525,0.0868
10900,-71.2,52,780,100,1100.1222,0.0909
11000,-71.5,57,518,100,1152.4301,0.0868
11100,-83.5,57,846,100,1154.7081,0.0866
11200,-70.3,54,634,100,1101.917,0.0908
11300,-75.35,55,687,100,1140.6275,0.0877
11400,-83.9,68,522,100,1143.8252,0.0874
11500,-56.4,39,740,100,1109.6571,0.0901
11600,-64.35,54,631,100,1062.2229,0.0941
11700,-73.9,59,606,100,1107.8253,0.0903
11800,-61.3,50,690,100,1098.8656,0.091
11900,-63.35,47,787,100,1111.6305,0.09
12000,-57.2,49,696,100,1141.4874,0.0876
12100,-82.2,65,536,100,1087.8416,0.0919
12200,-72.0,58,660,100,1135.8613,0.088
12300,-68.6,53,728,100,1137.6945,0.0879
12400,-62.5,47,770,100,1090.4974,0.0917
12500,-61.9,44,842,100,1137.8766,0.0879
12600,-74.05,60,577,100,1142.8839,0.0875
12700,-72.0,59,672,100,1098.9491,0.091
12800,-73.15,57,727,100,1106.9774,0.0903
12900,-58.85,38,701,100,1143.9812,0.0874
13000,-75.7,58,686,100,1078.4102,0.0927
13100,-50.2,40,836,100,1134.3805,0.0882
13200,-78.85,58,693,100,1155.1629,0.0866
13300,-51.0,34,772,100,1100.9308,0.0908
13400,-69.0,61,488,100,1137.0868,0.0879
13500,-72.9,51,862,100,1149.8868,0.087
13600,-69.25,51,781,100,1103.3461,0.0906
13700,-72.05,53,685,100,1123.5054,0.089
13800,-68.85,53,661,100,1120.2466,0.0893
13900,-71.75,57,647,100,1082.4737,0.0924
14000,-70.95,60,651,100,1144.0467,0.0874
14100,-71.8,54,716,100,1126.2658,0.0888
14200,-65.45,43,857,100,1086.6607,0.092
14300,-69.2,51,728,100,1133.9665,0.0882
14400,-64.35,45,767,100,1140.9285,0.0876
14500,-58.95,42,675,100,1112.7069,0.0899
14600,-60.9,48,674,100,1141.8914,0.0876
14700,-55.85,44,749,100,1116.7598,0.0895
14800,-57.25,49,641,100,990.3251,0.101
14900,-49.25,50,481,100,1028.3307,0.0972
15000,-60.4,47,744,100,1110.6061,0.09
15100,-85.55,60,847,100,1013.1291,0.0987
15200,-64.0,53,640,100,1105.4515,0.0905
15300,-55.35,44,791,100,1130.3147,0.0885
15400,-73.45,50,785,100,1074.6332,0.0931
15500,-71.75,59,575,100,1134.5953,0.0881
15600,-55.85,48,609,100,1095.396,0.0913
15700,-70.35,61,479,100,1084.1413,0.0922
15800,-60.2,36,900,100,1083.2257,0.0923
15900,-77.15,60,551,100,1118.332,0.0894
16000,-58.9,48,770,100,1077.9363,0.0928
16100,-66.8,44,852,100,1133.2098,0.0882
16200,-84.4,71,436,100,983.4864,0.1017
16300,-67.55,53,651,100,1032.6296,0.0968
16400,-78.25,59,669,100,1102.1603,0.0907
16500,-79.6,62,632,100,1074.2286,0.0931
16600,-63.85,43,909,100,1027.4868,0.0973
16700,-77.95,59,711,100,1097.3189,0.0911
16800,-69.95,54,723,100,1068.9229,0.0936
16900,-71.5,60,638,100,1071.3502,0.0933
17000,-86.25,63,673,100,1068.4464,0.0936
17100,-69.35,58,655,100,1099.8193,0.0909
17200,-73.95,52,819,100,1070.1011,0.0935
17300,-66.4,50,768,100,1115.3373,0.0897
17400,-57.95,40,863,100,1090.7498,0.0917
17500,-75.15,60,555,100,797.4659,0.1254
17600,-69.5,49,830,100,1133.7213,0.0882
17700,-71.9,56,674,100,1134.8409,0.0881
17800,-69.25,54,705,100,953.9989,0.1048
17900,-74.3,49,826,100,1041.8043,0.096
18000,-73.65,52,841,100,1085.8562,0.0921
18100,-74.35,52,823,100,921.157,0.1086
18200,-57.55,48,719,100,994.651,0.1005
18300,-67.15,56,647,100,1095.831,0.0913
18400,-69.35,46,811,100,999.3005,0.1001
18500,-76.45,60,661,100,1056.2337,0.0947
18600,-76.7,55,702,100,1060.2306,0.0943
18700,-80.1,66,642,100,1090.2735,0.0917
18800,-53.0,51,388,100,1129.0885,0.0886
18900,-68.0,59,652,100,1138.4881,0.0878
19000,-66.55,42,727,100,1092.0363,0.0916
19100,-62.35,46,851,100,1127.1163,0.0887
19200,-59.75,48,795,100,1142.3859,0.0875
19300,-65.95,53,671,100,1098.3217,0.0911
19400,-60.6,30,956,100,1111.7807,0.0899
19500,-77.75,55,807,100,1157.0558,0.0864
19600,-79.3,50,906,100,1088.8498,0.0918
19700,-79.35,53,799,100,1123.379,0.089
19800,-63.15,58,583,100,1129.7271,0.0885
19900,-57.1,38,754,100,1085.3644,0.0921
20000,-55.55,35,827,100,0.0,0.0235
20100,-81.0,55,784,100,1103.1314,0.0907
20200,-71.1,60,618,100,1099.5771,0.0909
20300,-78.25,56,761,100,1154.3776,0.0866
20400,-61.1,47,770,100,1068.2287,0.0936
20500,-64.65,54,669,100,1130.8785,0.0884
20600,-80.55,62,707,100,1140.367,0.0877
20700,-59.8,42,796,100,1082.8929,0.0923
20800,-66.75,55,675,100,1082.2279,0.0924
20900,-64.95,50,763,100,1144.8617,0.0873
21000,-69.85,49,705,100,1099.926,0.0909
21100,-78.45,59,729,100,1111.5804,0.09
21200,-67.75,44,931,100,1105.3874,0.0905
21300,-66.55,45,799,100,1087.0748,0.092
21400,-72.1,61,610,100,1095.4961,0.0913
21500,-64.95,49,811,100,1174.4934,0.0851
21600,-63.35,53,763,100,1140.5468,0.0877
21700,-70.1,54,750,100,1155.5862,0.0865
21800,-75.25,62,617,100,1175.3755,0.0851
21900,-78.0,60,640,100,1133.4241,0.0882
22000,-76.35,51,787,100,1159.9837,0.0862
22100,-53.65,42,897,100,1180.7058,0.0847
22200,-78.7,63,570,100,1129.128,0.0886
22300,-79.65,54,893,100,1150.1769,0.0869
22400,-56.95,53,707,100,1182.0468,0.0846
22500,-75.1,57,706,100,1113.537,0.0898
22600,-78.85,62,685,100,1141.8136,0.0876
22700,-83.75,56,819,100,1168.3493,0.0856
22800,-74.7,61,538,100,1127.9286,0.0887
22900,-82.5,64,642,100,1163.2362,0.086
23000,-65.9,40,938,100,1174.9244,0.0851
23100,-76.8,57,620,100,1131.9773,0.0883
23200,-70.0,49,880,100,1142.1526,0.0876
23300,-70.35,53,747,100,1180.2374,0.0847
23400,-56.7,47,690,100,1132.2584,0.0883
23500,-64.3,47,578,100,1161.8313,0.0861
23600,-88.6,67,668,100,1182.1468,0.0846
23700,-63.8,53,608,100,1112.7925,0.0899
23800,-89.55,68,615,100,1166.5167,0.0857
23900,-71.7,61,690,100,1187.5052,0.0842
24000,-71.25,55,737,100,1126.6591,0.0888
24100,-66.95,48,855,100,1133.7734,0.0882
24200,-72.8,49,804,100,1179.5072,0.0848
24300,-70.85,60,597,100,1115.1623,0.0897
24400,-71.85,59,625,100,1147.5807,0.0871
24500,-56.6,50,752,100,1166.7081,0.0857
24600,-75.35,63,567,100,1130.5463,0.0885
24700,-62.2,53,680,100,1145.3213,0.0873
24800,-70.55,55,799,100,1177.4113,0.0849
