env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.6039,-0.8481,0.255,0.0493,0.0857
1100,0.5355,-1.2313,0.2368,0.0703,0.1484
1200,0.5311,-1.3008,0.4982,0.1541,0.3422
1300,0.5197,-1.3803,0.3564,0.0517,0.0572
1400,0.5187,-1.4264,0.3199,0.0391,0.047
1500,0.5144,-1.4573,0.5445,0.0928,0.2012
1600,0.5027,-1.4731,0.4141,0.0759,0.1522
1700,0.5012,-1.4982,0.6366,0.164,0.4014
1800,0.4904,-1.5344,0.8102,0.149,0.343
1900,0.4923,-1.5664,0.6894,0.0656,0.1157
2000,0.4898,-1.6013,0.919,0.0774,0.1329
2100,0.485,-1.6466,0.6957,0.1304,0.294
2200,0.4772,-1.6958,0.8529,0.2246,0.568
2300,0.4823,-1.7327,1.2391,0.42,1.1141
2400,0.4853,-1.7643,0.8644,0.1257,0.3134
2500,0.4766,-1.801,1.5854,0.1939,0.4605
2600,0.4804,-1.8281,1.2647,0.1609,0.3952
2700,0.4724,-1.864,1.4864,0.1904,0.4591
2800,0.4639,-1.9014,1.3922,0.4131,1.166
2900,0.4705,-1.9362,2.2128,0.156,0.3732
3000,0.4638,-1.9775,1.8022,0.2358,0.6025
3100,0.4687,-2.0054,2.4288,0.468,1.3181
3200,0.4736,-2.0305,4.4159,0.3098,0.8166
3300,0.4678,-2.0473,4.0244,0.3924,1.0886
3400,0.4612,-2.0696,2.543,0.2556,0.6434
3500,0.4661,-2.1029,4.4107,0.4565,1.3227
3600,0.4744,-2.1239,4.8132,0.4362,1.2811
3700,0.469,-2.1543,5.187,0.4402,1.2946
3800,0.4743,-2.1825,6.7729,0.444,1.317
3900,0.4748,-2.202,6.1088,0.4745,1.3303
4000,0.4736,-2.23,4.4205,0.4187,1.1469
4100,0.4675,-2.2555,4.8368,0.468,1.2859
4200,0.4748,-2.2695,6.9865,0.4525,1.3277
4300,0.4709,-2.2992,8.5681,0.4603,1.3302
4400,0.4704,-2.3199,8.6095,0.4567,1.3118
4500,0.471,-2.3449,8.0637,0.4701,1.3445
4600,0.4709,-2.3618,5.7773,0.4576,1.3484
4700,0.472,-2.3847,6.576,0.4861,1.3299
4800,0.4701,-2.4061,7.3977,0.4484,1.329
4900,0.4683,-2.4224,5.6983,0.4694,1.3565
5000,0.4737,-2.4459,9.3799,0.4617,1.3611
5100,0.4842,-2.4687,11.4878,0.4564,1.3375
5200,0.4848,-2.4921,10.8162,0.3131,0.8235
5300,0.4801,-2.5202,8.3506,0.4511,1.3196
5400,0.4852,-2.5387,8.2905,0.4557,1.3416
5500,0.4826,-2.5753,9.4976,0.4601,1.3514
5600,0.4802,-2.5929,8.9776,0.4615,1.3493
5700,0.4851,-2.613,9.7559,0.476,1.3486
5800,0.4866,-2.633,8.909,0.4599,1.3476
5900,0.4913,-2.6484,11.3702,0.4641,1.3545
6000,0.4909,-2.6865,9.1115,0.4629,1.3416
6100,0.4943,-2.7021,11.3568,0.4412,1.2606
6200,0.5001,-2.7304,9.1317,0.4625,1.3432
6300,0.5029,-2.7418,9.7572,0.4595,1.3031
6400,0.5005,-2.767,15.2558,0.4635,1.3371
6500,0.4965,-2.7907,11.2883,0.4567,1.3441
6600,0.5015,-2.8029,15.198,0.4517,1.3325
6700,0.5087,-2.8269,17.6612,0.4443,1.3245
6800,0.5035,-2.835,15.2359,0.4522,1.3371
6900,0.503,-2.8553,10.4595,0.4606,1.349
7000,0.5049,-2.8593,12.9399,0.4645,1.3332
7100,0.5034,-2.8856,11.7644,0.463,1.3427
7200,0.5036,-2.8955,12.7282,0.4464,1.3409
7300,0.5128,-2.9096,14.82,0.453,1.3523
7400,0.5023,-2.9181,12.9156,0.4673,1.3034
7500,0.5052,-2.9315,16.1102,0.4539,1.3434
7600,0.5092,-2.9353,18.6486,0.4561,1.3646
7700,0.5143,-2.9439,16.237,0.4386,1.2975
7800,0.5164,-2.9499,18.9979,0.4486,1.3151
7900,0.5175,-2.973,22.3061,0.4535,1.2906
8000,0.5166,-2.968,21.7666,0.4428,1.2974
8100,0.5163,-2.9721,16.9084,0.4608,1.3237
8200,0.5202,-2.9857,15.8008,0.4673,1.3527
8300,0.5133,-3.0009,18.0778,0.4447,1.2841
8400,0.522,-2.9992,25.8083,0.4579,1.3579
8500,0.5187,-3.0272,18.9428,0.4429,1.3241
