env_steps,return,restorations,infiltrations,length,FPS,time
0,-55.1,45,742,100,0.0,0.015
100,-71.1,54,702,100,8141.9082,0.0123
200,-66.1,60,490,100,8294.8759,0.0121
300,-66.45,51,601,100,8987.9227,0.0111
400,-70.8,45,868,100,8954.9169,0.0112
500,-66.2,43,832,100,8971.9652,0.0111
600,-55.6,60,416,100,9564.0269,0.0105
700,-64.4,50,664,100,9165.8741,0.0109
800,-60.9,51,630,100,9281.6924,0.0108
900,-78.65,66,433,100,9490.4491,0.0105
1000,-82.9,71,1030,100,127.8173,0.7824
1100,-72.15,64,1115,100,1098.7073,0.091
1200,-148.35,96,1047,100,1119.281,0.0893
1300,-64.15,60,1155,100,1069.7817,0.0935
1400,-79.35,65,1147,100,1088.5531,0.0919
1500,-75.15,65,1087,100,1096.6103,0.0912
1600,-70.5,62,1074,100,1070.7239,0.0934
1700,-66.6,60,1244,100,1101.8071,0.0908
1800,-75.3,64,1218,100,1099.1391,0.091
1900,-80.65,70,941,100,1060.6488,0.0943
2000,-73.9,60,1126,100,1102.8268,0.0907
2100,-82.8,65,1164,100,1154.3204,0.0866
2200,-83.55,72,1095,100,1078.7486,0.0927
2300,-101.95,75,1175,100,1082.8146,0.0924
2400,-59.9,3,1138,100,1075.9288,0.0929
2500,-82.35,68,1139,100,1105.1282,0.0905
2600,-62.9,3,1202,100,1068.207,0.0936
2700,-85.9,68,1018,100,1111.0739,0.09
2800,-56.1,58,1130,100,1050.9248,0.0952
2900,-96.35,76,1011,100,1116.1298,0.0896
3000,-96.9,70,1130,100,1091.6555,0.0916
3100,-90.8,74,1068,100,1067.2937,0.0937
3200,-61.6,59,1056,100,1058.8147,0.0944
3300,-68.7,63,1202,100,1060.4558,0.0943
3400,-91.2,74,1016,100,1071.9033,0.0933
3500,-98.8,75,1148,100,1085.5751,0.0921
3600,-79.75,63,1175,100,1152.1515,0.0868
3700,-145.35,86,1219,100,1061.1667,0.0942
3800,-147.3,94,1102,100,1094.9299,0.0913
3900,-90.25,69,1109,100,1096.4526,0.0912
4000,-74.9,63,1090,100,1076.6911,0.0929
4100,-69.6,60,1136,100,1121.0131,0.0892
4200,-68.15,64,1095,100,1101.2632,0.0908
4300,-78.8,66,960,100,1073.9783,0.0931
4400,-74.75,64,1071,100,1051.8472,0.0951
4500,-85.3,69,1118,100,1112.0136,0.0899
4600,-92.1,74,966,100,1085.8224,0.0921
4700,-67.5,49,1138,100,1088.3978,0.0919
4800,-93.75,72,1027,100,1092.3833,0.0915
4900,-98.3,74,998,100,1061.8195,0.0942
5000,-59.85,60,1149,100,1095.9627,0.0912
5100,-63.05,2,1221,100,1072.5913,0.0932
5200,-64.35,56,1147,100,1058.8842,0.0944
5300,-67.55,58,1167,100,1078.2162,0.0927
5400,-73.75,65,1115,100,1100.8527,0.0908
5500,-77.5,64,1058,100,1065.2363,0.0939
5600,-105.5,78,1122,100,1160.9952,0.0861
5700,-86.9,71,1078,100,1096.7909,0.0912
5800,-138.9,89,1094,100,1055.1629,0.0948
5900,-103.0,80,860,100,1112.0372,0.0899
6000,-146.1,89,1174,100,1091.7293,0.0916
6100,-76.25,60,997,100,1086.8522,0.092
6200,-92.4,71,1092,100,1097.6463,0.0911
6300,-88.55,69,1087,100,1116.6944,0.0896
6400,-77.5,67,990,100,1014.9507,0.0985
6500,-95.1,69,1150,100,1116.3585,0.0896
6600,-65.35,2,1267,100,1116.4684,0.0896
6700,-74.1,66,1118,100,1082.4513,0.0924
6800,-82.05,68,1173,100,1090.7867,0.0917
6900,-75.15,63,1107,100,1149.4487,0.087
7000,-153.7,95,1174,100,1102.7775,0.0907
7100,-85.85,72,1029,100,1047.097,0.0955
7200,-53.65,2,1033,100,1112.8309,0.0899
7300,-64.9,63,1010,100,1065.8237,0.0938
7400,-78.5,65,1250,100,1103.6045,0.0906
7500,-90.05,73,1013,100,1095.0042,0.0913
7600,-75.05,67,1149,100,1111.3595,0.09
7700,-69.7,62,1170,100,1127.0285,0.0887
7800,-79.8,66,1096,100,1086.4243,0.092
7900,-51.05,42,1201,100,1097.7669,0.0911
8000,-82.05,69,957,100,1112.6803,0.0899
8100,-101.1,77,1018,100,1132.7079,0.0883
8200,-70.0,66,1008,100,1077.8504,0.0928
8300,-91.95,71,1063,100,1106.8167,0.0904
8400,-65.35,53,1071,100,1109.4575,0.0901
8500,-51.35,42,1087,100,1087.8558,0.0919
8600,-63.55,4,1191,100,1116.2605,0.0896
8700,-82.65,67,985,100,1114.4186,0.0897
