env_steps,return,restorations,infiltrations,length,FPS,time
0,-27.8639,46,684,100,0.0,0.3048
100,-37.2028,53,615,100,542.5523,0.1843
200,-50.0367,61,668,100,539.0693,0.1855
300,-44.7975,54,642,100,566.4151,0.1766
400,-26.9202,43,747,100,562.6796,0.1777
500,-28.1888,46,714,100,10.5748,9.4565
600,-43.1011,57,597,100,48.7943,2.0494
700,-30.7632,47,689,100,48.7555,2.0511
800,-37.8298,48,816,100,49.6537,2.014
900,-37.3954,52,556,100,48.9185,2.0442
1000,-37.7858,51,624,100,49.0223,2.0399
1100,-29.9291,43,859,100,49.2678,2.0297
1200,-24.2733,40,901,100,49.0542,2.0386
1300,-49.0323,59,553,100,50.3689,1.9854
1400,-46.6845,57,413,100,49.685,2.0127
1500,-38.1181,50,774,100,49.3429,2.0266
1600,-51.7118,61,590,100,49.8403,2.0064
1700,-42.1961,55,677,100,49.1929,2.0328
1800,-19.9083,36,879,100,49.3908,2.0247
1900,-27.8685,41,752,100,48.2029,2.0746
2000,-43.2474,53,726,100,48.5833,2.0583
2100,-36.0296,48,876,100,49.2444,2.0307
2200,-37.0668,52,457,100,49.6054,2.0159
2300,-47.3725,61,381,100,49.6919,2.0124
2400,-43.7915,55,529,100,48.6004,2.0576
2500,-52.9689,65,347,100,48.8052,2.049
2600,-37.1717,50,631,100,50.0311,1.9988
2700,-35.2026,48,794,100,49.5913,2.0165
2800,-44.4351,56,634,100,49.574,2.0172
2900,-40.9001,52,586,100,49.4501,2.0222
3000,-20.1608,37,742,100,48.4869,2.0624
3100,-44.2449,56,726,100,48.9396,2.0433
3200,-34.7182,48,711,100,49.085,2.0373
3300,-31.1178,45,711,100,49.2808,2.0292
3400,-33.4306,46,705,100,48.8627,2.0466
3500,-35.3898,52,497,100,49.8637,2.0055
3600,-11.0035,30,983,100,50.2015,1.992
3700,-22.9121,39,818,100,47.4555,2.1072
3800,-35.8512,50,543,100,43.2333,2.313
3900,-53.6106,63,419,100,48.0467,2.0813
4000,-37.0927,52,504,100,49.4286,2.0231
4100,-30.254,45,706,100,49.1578,2.0343
4200,-37.2237,52,510,100,50.252,1.99
4300,-37.3588,48,814,100,49.3335,2.027
4400,-30.1464,42,773,100,49.5414,2.0185
4500,-37.8664,47,508,100,46.9004,2.1322
4600,-47.2271,57,504,100,45.8642,2.1804
4700,-32.2294,46,695,100,46.15,2.1668
4800,-39.7304,51,668,100,48.8353,2.0477
4900,-17.8533,31,961,100,48.0505,2.0811
5000,-41.5579,51,545,100,49.2234,2.0316
5100,-39.805,52,516,100,44.4457,2.2499
5200,-40.6041,50,713,100,49.5239,2.0192
5300,-26.3084,38,721,100,48.2945,2.0706
5400,-30.1122,43,675,100,48.376,2.0671
5500,-25.9699,39,839,100,47.6379,2.0992
5600,-41.6092,52,517,100,48.5687,2.0589
5700,-47.2164,55,456,100,48.7052,2.0532
5800,-20.1716,37,557,100,49.7207,2.0112
5900,-16.7438,31,896,100,49.1391,2.035
6000,-27.3538,39,782,100,48.9048,2.0448
6100,-24.7184,41,589,100,49.435,2.0229
6200,-22.4873,39,685,100,48.5682,2.059
6300,-23.6485,41,681,100,48.6767,2.0544
6400,-49.0783,57,513,100,49.5976,2.0162
6500,-30.3295,46,479,100,47.2876,2.1147
6600,-16.5353,36,678,100,48.1774,2.0757
6700,-28.4408,43,659,100,48.9337,2.0436
6800,-43.649,52,541,100,49.0572,2.0384
6900,-34.613,49,428,100,48.7578,2.051
7000,-36.2123,48,683,100,49.0088,2.0405
7100,-34.0502,45,582,100,49.2614,2.03
7200,-34.7912,44,659,100,49.0129,2.0403
7300,-31.5301,44,691,100,49.5332,2.0189
7400,-25.7452,39,627,100,48.851,2.047
7500,-19.6849,33,917,100,48.7576,2.051
7600,-28.028,40,620,100,48.7037,2.0532
7700,-22.7214,38,677,100,48.8466,2.0472
7800,-36.3479,46,645,100,48.0336,2.0819
7900,-41.7577,51,441,100,48.3577,2.0679
8000,-30.0737,41,804,100,48.3674,2.0675
8100,-22.4998,37,818,100,49.6679,2.0134
8200,-34.6135,45,606,100,48.779,2.0501
8300,-35.8479,47,560,100,48.9483,2.043
8400,-31.3752,45,507,100,48.6952,2.0536
8500,-36.6338,48,465,100,49.1876,2.033
8600,-25.5314,41,653,100,49.1871,2.0331
8700,-40.088,49,679,100,48.7545,2.0511
8800,-40.1175,50,452,100,48.9182,2.0442
8900,-34.5857,46,684,100,48.7934,2.0495
9000,-34.3632,45,797,100,48.8756,2.046
9100,-29.8908,40,743,100,48.6375,2.056
9200,-25.6107,39,524,100,48.4259,2.065
9300,-48.4625,57,486,100,48.0377,2.0817
9400,-44.2561,55,517,100,48.9227,2.044
9500,-29.9228,42,711,100,48.8037,2.049
9600,-35.7658,49,656,100,50.0737,1.9971
9700,-29.1883,41,694,100,48.4913,2.0622
9800,-30.2491,41,828,100,49.3565,2.0261
9900,-23.7636,35,653,100,49.5085,2.0199
10000,-34.8996,47,665,100,0.0,0.409
10100,-29.0692,40,572,100,48.5065,2.0616
10200,-25.4796,39,565,100,48.7706,2.0504
10300,-24.7715,40,682,100,48.101,2.079
10400,-30.1383,43,746,100,48.0879,2.0795
10500,-26.2265,38,748,100,48.0015,2.0833
10600,-37.6251,48,496,100,49.383,2.025
10700,-23.3127,35,699,100,49.0958,2.0368
10800,-30.9092,42,798,100,48.7999,2.0492
10900,-30.3577,41,674,100,48.4798,2.0627
11000,-29.7647,45,581,100,48.9727,2.042
11100,-26.9166,40,638,100,48.95,2.0429
11200,-29.5114,43,575,100,48.0513,2.0811
11300,-22.2616,36,678,100,48.0632,2.0806
11400,-30.6088,41,626,100,47.5735,2.102
11500,-29.7069,41,533,100,49.3025,2.0283
11600,-24.4454,36,728,100,48.2576,2.0722
11700,-28.8348,37,553,100,49.348,2.0264
11800,-24.7543,38,767,100,48.3658,2.0676
11900,-27.6952,38,754,100,49.0095,2.0404
12000,-22.6809,33,830,100,48.75,2.0513
12100,-20.0051,31,701,100,49.3216,2.0275
12200,-16.825,33,870,100,49.2968,2.0285
12300,-28.9276,41,618,100,48.4636,2.0634
12400,-31.2395,40,550,100,49.195,2.0327
12500,-24.9109,33,664,100,47.9888,2.0838
12600,-23.6266,35,754,100,48.6681,2.0547
12700,-18.3018,32,766,100,48.5288,2.0606
12800,-9.4949,27,915,100,49.3169,2.0277
12900,-26.6456,35,746,100,48.6816,2.0542
13000,-29.4764,38,770,100,49.5616,2.0177
13100,-31.8981,40,884,100,48.4363,2.0646
13200,-30.6855,47,632,100,48.7912,2.0496
13300,-32.9851,43,493,100,49.3266,2.0273
13400,-12.7825,32,574,100,49.1584,2.0342
13500,-22.6553,33,643,100,48.7278,2.0522
13600,-15.8253,30,839,100,49.015,2.0402
13700,-23.5596,33,733,100,49.0461,2.0389
13800,-17.7959,33,809,100,49.0283,2.0396
13900,-16.536,29,808,100,48.8429,2.0474
14000,-24.9748,35,557,100,48.8953,2.0452
14100,-18.6755,30,587,100,48.8228,2.0482
14200,-26.2843,39,565,100,50.2736,1.9891
14300,-19.6445,32,815,100,47.7198,2.0956
14400,-11.8362,24,591,100,48.6919,2.0537
14500,-19.9237,32,624,100,48.4914,2.0622
14600,-23.708,37,820,100,48.4074,2.0658
14700,-18.6935,34,1012,100,48.3187,2.0696
14800,-10.9799,21,965,100,48.944,2.0432
14900,-23.2445,34,795,100,48.688,2.0539
15000,-22.8229,37,622,100,48.6688,2.0547
15100,-20.3615,31,879,100,48.081,2.0798
15200,-32.4204,42,561,100,49.539,2.0186
15300,-25.761,35,798,100,47.7466,2.0944
15400,-18.8358,32,546,100,49.2005,2.0325
15500,-18.2354,30,481,100,47.3642,2.1113
15600,-28.4572,39,499,100,48.8675,2.0463
15700,-9.8009,26,617,100,48.7104,2.053
15800,-30.9592,39,593,100,48.5234,2.0609
15900,-23.2819,31,667,100,49.4968,2.0203
16000,-27.2374,38,769,100,48.3193,2.0696
16100,-29.1519,40,630,100,48.8095,2.0488
16200,-14.8703,30,641,100,48.8295,2.0479
16300,-6.9822,29,488,100,48.8351,2.0477
16400,-13.8676,28,521,100,48.8221,2.0483
16500,-17.0802,27,931,100,48.1037,2.0788
16600,-14.6482,31,751,100,48.5303,2.0606
16700,-12.3394,23,1001,100,46.8713,2.1335
16800,-16.398,30,581,100,46.9513,2.1299
16900,-15.5777,31,420,100,47.8373,2.0904
17000,-28.3353,41,680,100,46.2866,2.1605
17100,-4.9745,21,873,100,46.1018,2.1691
17200,-19.9862,34,750,100,47.1662,2.1202
17300,-6.9131,30,548,100,48.0741,2.0801
17400,-20.3943,33,810,100,48.5909,2.058
17500,-20.9036,30,643,100,48.0172,2.0826
17600,-16.0298,28,608,100,50.2112,1.9916
17700,-18.9901,34,420,100,49.2491,2.0305
17800,-17.1302,33,575,100,48.8149,2.0486
17900,-24.9053,37,545,100,49.301,2.0284
18000,-14.6141,27,578,100,49.0161,2.0401
18100,-25.1806,36,810,100,49.0274,2.0397
18200,-15.4115,27,832,100,49.1123,2.0361
18300,-31.4132,41,540,100,49.4132,2.0238
18400,-17.7338,30,744,100,49.341,2.0267
18500,-12.4769,26,792,100,48.8669,2.0464
18600,-14.0975,28,873,100,48.835,2.0477
18700,-11.5778,26,578,100,48.8574,2.0468
18800,-22.2142,36,682,100,48.6308,2.0563
18900,-6.3225,17,604,100,49.0561,2.0385
19000,-18.4968,31,637,100,48.7803,2.05
19100,-4.8555,22,830,100,48.5928,2.0579
19200,-10.3163,21,659,100,48.2255,2.0736
19300,-13.2803,24,434,100,48.8262,2.0481
19400,-12.3909,21,704,100,49.3967,2.0244
19500,-16.2422,27,720,100,48.8845,2.0456
19600,-14.3791,26,758,100,48.0591,2.0808
19700,-16.8801,28,545,100,48.9808,2.0416
19800,-7.2924,20,919,100,49.1337,2.0353
19900,-5.9363,21,764,100,48.7999,2.0492
20000,-28.8299,38,645,100,0.0,0.4324
20100,-8.7828,20,773,100,49.4224,2.0234
20200,-13.1517,24,755,100,47.933,2.0862
20300,-23.0536,35,786,100,49.1087,2.0363
20400,-13.9362,26,720,100,48.6272,2.0565
20500,-13.8296,28,620,100,49.2734,2.0295
20600,-22.3316,34,681,100,48.3616,2.0678
20700,-22.5055,35,821,100,49.5094,2.0198
20800,-14.0961,26,738,100,49.055,2.0385
20900,-7.8277,19,752,100,48.5392,2.0602
21000,-17.3445,31,557,100,49.4111,2.0238
21100,-9.6514,24,747,100,48.3145,2.0698
21200,-12.3297,26,789,100,45.9192,2.1777
21300,-9.1366,27,735,100,44.168,2.2641
21400,-17.164,26,828,100,43.3689,2.3058
21500,-22.3719,33,426,100,46.1589,2.1664
21600,-4.5497,18,648,100,48.3883,2.0666
21700,-17.5481,27,652,100,46.9346,2.1306
21800,-10.8001,25,917,100,40.9166,2.444
21900,-4.2884,15,680,100,47.3557,2.1117
22000,-3.1006,18,413,100,48.1293,2.0777
22100,-2.6246,15,998,100,48.9161,2.0443
22200,-19.7097,26,765,100,49.8371,2.0065
22300,-7.9007,24,573,100,47.9479,2.0856
22400,-11.1593,23,615,100,48.1334,2.0776
22500,-18.0369,27,713,100,48.6768,2.0544
22600,-25.0511,34,848,100,44.5165,2.2464
22700,-13.1951,24,495,100,41.0767,2.4345
22800,-7.9466,16,896,100,47.55,2.103
22900,1.4602,11,864,100,47.7469,2.0944
23000,-12.8469,23,843,100,47.352,2.1118
23100,-14.9892,24,577,100,48.894,2.0452
23200,-15.407,25,874,100,47.8282,2.0908
23300,0.4868,6,914,100,49.0792,2.0375
23400,-11.7589,22,834,100,48.6401,2.0559
23500,-9.5424,23,642,100,48.7018,2.0533
23600,-4.7489,18,539,100,48.3197,2.0696
23700,-3.2171,19,728,100,48.3095,2.07
23800,-2.3164,18,506,100,48.8164,2.0485
23900,-8.6755,19,671,100,48.1717,2.0759
24000,-13.7755,22,729,100,48.5842,2.0583
24100,-1.615,18,734,100,48.623,2.0566
24200,-16.3437,29,835,100,48.5315,2.0605
24300,1.113,10,750,100,49.0934,2.0369
24400,-6.6614,23,550,100,48.7664,2.0506
24500,-13.8035,25,607,100,48.2561,2.0723
24600,-15.5041,23,615,100,48.3155,2.0697
24700,-8.1057,20,283,100,48.1983,2.0748
24800,-4.0798,19,937,100,48.7047,2.0532
24900,-0.7612,12,751,100,45.9434,2.1766
25000,-3.9777,15,751,100,46.9306,2.1308
25100,-23.2971,37,702,100,46.6701,2.1427
25200,5.7616,15,558,100,48.204,2.0745
25300,-2.3876,16,798,100,43.2199,2.3138
25400,-13.6101,25,570,100,45.7607,2.1853
25500,-2.8464,19,951,100,45.7828,2.1842
25600,-0.8618,12,695,100,45.8943,2.1789
25700,-4.2055,12,785,100,45.7098,2.1877
25800,1.8315,20,725,100,42.5609,2.3496
25900,-2.8637,15,921,100,43.4661,2.3006
26000,-13.1271,26,598,100,45.478,2.1989
26100,-1.0442,15,854,100,47.0557,2.1251
26200,3.1856,3,841,100,45.4184,2.2018
26300,-8.5885,23,766,100,42.4892,2.3535
26400,-15.9158,24,698,100,44.639,2.2402
26500,-20.9793,28,812,100,46.5868,2.1465
26600,-12.0548,23,539,100,45.5062,2.1975
26700,-2.0225,12,708,100,46.7228,2.1403
26800,1.0366,6,968,100,46.2033,2.1644
26900,-0.922,13,497,100,45.3907,2.2031
27000,-6.8141,17,745,100,51.7527,1.9323
27100,10.4959,8,462,100,48.8555,2.0469
27200,-21.042,28,773,100,49.702,2.012
27300,-1.2898,11,650,100,49.5182,2.0195
27400,1.0712,10,610,100,50.2043,1.9919
27500,-5.7764,16,501,100,49.7233,2.0111
27600,0.3566,7,691,100,49.2154,2.0319
27700,0.8935,14,955,100,48.5762,2.0586
27800,-11.0613,22,874,100,48.8532,2.0469
27900,-8.5551,20,743,100,49.7204,2.0112
28000,-3.554,18,780,100,49.718,2.0113
28100,-1.1368,16,889,100,48.7855,2.0498
28200,-12.0421,18,526,100,49.4364,2.0228
28300,-0.9005,7,902,100,49.7591,2.0097
28400,-7.9931,19,695,100,48.9239,2.044
28500,-15.8523,23,800,100,48.8258,2.0481
28600,0.9034,11,969,100,48.7933,2.0495
28700,1.0424,7,721,100,49.7805,2.0088
28800,3.3628,11,856,100,48.6826,2.0541
28900,-1.802,16,898,100,49.019,2.04
29000,-4.0504,14,467,100,49.4105,2.0239
29100,3.5905,9,540,100,49.7155,2.0114
29200,-12.9119,22,791,100,49.4151,2.0237
29300,-3.0225,14,638,100,50.2579,1.9897
29400,-3.1282,17,858,100,49.7799,2.0088
29500,-3.0083,12,714,100,48.8763,2.046
29600,-5.5329,17,960,100,49.7038,2.0119
29700,9.4141,10,905,100,48.7241,2.0524
29800,1.3835,7,607,100,49.8052,2.0078
29900,2.7994,4,985,100,49.2659,2.0298
30000,-3.0449,16,690,100,0.0,0.4132
30100,-3.3087,10,625,100,48.522,2.0609
30200,-9.4802,19,799,100,48.6653,2.0549
30300,-4.2786,12,894,100,47.7203,2.0955
30400,2.2296,6,910,100,47.9125,2.0871
30500,-1.9815,11,538,100,47.8549,2.0897
30600,-2.243,8,683,100,48.8795,2.0458
30700,-6.829,17,763,100,47.9692,2.0847
30800,0.5868,12,768,100,48.5362,2.0603
30900,-7.0216,16,710,100,48.3345,2.0689
31000,-8.4179,21,881,100,48.8022,2.0491
31100,9.456,4,767,100,47.9474,2.0856
31200,-3.3817,18,635,100,48.7879,2.0497
31300,-3.0975,18,725,100,47.9225,2.0867
31400,-0.8454,16,718,100,50.5275,1.9791
31500,0.5337,10,752,100,48.5521,2.0596
31600,5.8596,1,841,100,48.7992,2.0492
31700,4.1611,9,544,100,48.1346,2.0775
31800,-0.7352,13,876,100,49.3493,2.0264
31900,-1.2524,13,524,100,49.2702,2.0296
32000,0.0314,8,667,100,48.5895,2.0581
32100,-4.1252,16,838,100,49.1856,2.0331
32200,2.916,9,647,100,48.9223,2.0441
32300,-3.7187,15,921,100,48.6437,2.0558
32400,4.9487,4,879,100,49.2326,2.0312
32500,2.8494,9,725,100,48.1294,2.0777
32600,2.2547,5,1007,100,47.1461,2.1211
32700,5.0072,5,752,100,48.7427,2.0516
32800,-0.6706,12,971,100,49.5266,2.0191
32900,-1.6045,13,551,100,48.643,2.0558
33000,-3.7533,13,577,100,48.7822,2.0499
33100,-6.503,16,600,100,47.2457,2.1166
33200,0.4153,10,571,100,45.7831,2.1842
33300,2.0398,7,551,100,45.8681,2.1802
33400,3.7665,7,805,100,46.1987,2.1646
33500,0.9306,8,692,100,47.2194,2.1178
33600,-0.099,11,925,100,46.9852,2.1283
33700,2.6355,6,601,100,49.1622,2.0341
33800,0.5724,9,703,100,49.1746,2.0336
33900,-0.8891,10,793,100,47.8357,2.0905
34000,4.5302,9,868,100,46.11,2.1687
34100,-5.989,17,827,100,49.496,2.0204
34200,-1.9748,10,896,100,49.1614,2.0341
34300,7.6387,4,641,100,49.5184,2.0195
34400,8.0816,6,828,100,48.8061,2.0489
34500,0.6336,8,640,100,49.1992,2.0326
34600,-10.2391,17,544,100,41.3987,2.4155
34700,0.5798,12,738,100,47.182,2.1195
34800,-7.5326,20,839,100,49.4386,2.0227
34900,-1.5114,13,566,100,0.8089,123.6276
35000,-9.3713,16,564,100,50.2332,1.9907
35100,3.0665,8,789,100,50.1197,1.9952
35200,8.0086,1,853,100,47.1757,2.1197
35300,-10.218,23,588,100,49.0723,2.0378
35400,-7.8213,15,766,100,48.8915,2.0453
35500,8.6568,2,691,100,49.7222,2.0112
35600,-14.0413,24,827,100,48.434,2.0647
35700,-2.0367,13,583,100,49.2191,2.0317
35800,4.243,12,1003,100,48.4579,2.0636
35900,6.2735,5,823,100,4.3655,22.9069
36000,-2.1384,14,843,100,46.876,2.1333
36100,5.5897,5,825,100,45.5904,2.1934
36200,4.453,10,959,100,46.1146,2.1685
36300,1.1925,7,908,100,36.7344,2.7222
36400,3.217,5,833,100,44.9002,2.2272
36500,-5.1063,14,743,100,34.6884,2.8828
36600,-15.3244,23,522,100,50.9529,1.9626
36700,-13.0605,25,654,100,0.8024,124.6305
36800,-2.6856,12,739,100,38.7981,2.5774
36900,-4.8821,14,699,100,46.5495,2.1483
37000,1.3286,9,885,100,44.7011,2.2371
37100,7.9059,2,852,100,34.4389,2.9037
37200,-2.5065,12,573,100,43.2891,2.31
37300,-0.7678,6,879,100,5.1218,19.5244
37400,5.3727,7,854,100,37.0806,2.6968
37500,6.0036,2,481,100,44.897,2.2273
37600,3.7393,8,675,100,42.3713,2.3601
37700,4.7461,6,815,100,44.8816,2.2281
37800,7.4432,1,741,100,45.8475,2.1811
37900,-11.9502,21,820,100,1.8344,54.5139
38000,-10.1852,15,875,100,41.0297,2.4373
38100,0.9801,8,697,100,34.3872,2.9081
38200,-0.1594,11,907,100,46.115,2.1685
38300,-1.2891,11,828,100,40.1549,2.4904
38400,0.5144,8,707,100,0.8279,120.7915
38500,9.6334,2,978,100,33.2792,3.0049
38600,-8.1926,18,570,100,48.7812,2.05
38700,4.746,5,774,100,44.0207,2.2717
38800,5.5821,7,827,100,1.3994,71.4582
38900,-8.7611,12,488,100,41.9552,2.3835
39000,-3.5291,14,728,100,37.4523,2.6701
39100,4.2481,10,704,100,45.5294,2.1964
39200,-14.9765,25,551,100,43.9784,2.2738
39300,0.972,5,537,100,44.0157,2.2719
39400,-4.4845,11,788,100,45.6119,2.1924
39500,-3.609,12,629,100,0.1081,925.056
39600,4.0596,4,765,100,42.4704,2.3546
39700,4.8351,5,817,100,0.0993,1007.2542
39800,0.8093,8,684,100,39.9239,2.5048
39900,-0.383,6,719,100,46.2142,2.1638
40000,4.3242,13,765,100,0.0,0.4472
40100,1.7739,9,791,100,28.6013,3.4963
40200,3.2563,8,784,100,45.2563,2.2096
40300,8.7837,3,888,100,31.1924,3.2059
40400,-9.6904,20,724,100,31.1899,3.2062
40500,-1.3213,11,780,100,44.2623,2.2593
40600,1.4403,8,871,100,42.6915,2.3424
40700,4.4731,3,638,100,44.7545,2.2344
40800,6.3979,4,829,100,46.2263,2.1633
40900,-0.7535,14,856,100,0.1104,906.1993
41000,-0.7612,12,624,100,38.7004,2.584
41100,7.6689,6,734,100,29.8289,3.3525
41200,1.7869,5,596,100,36.7804,2.7188
41300,-13.5335,28,713,100,48.3272,2.0692
41400,1.6424,10,675,100,44.4128,2.2516
41500,-3.098,12,628,100,42.2467,2.367
41600,4.4362,10,756,100,44.5368,2.2453
41700,8.1206,2,630,100,42.7228,2.3407
41800,-6.0651,18,802,100,0.0976,1024.3663
41900,0.6133,15,661,100,51.3689,1.9467
42000,-6.5914,20,850,100,1.8689,53.5082
42100,1.0432,7,727,100,27.5673,3.6275
42200,3.5291,7,908,100,45.5437,2.1957
42300,3.4376,16,517,100,0.1094,914.4233
42400,1.8165,9,720,100,35.9038,2.7852
42500,-0.1524,16,721,100,48.9424,2.0432
42600,-0.7901,10,765,100,2.1919,45.6215
42700,0.631,8,784,100,29.4238,3.3986
42800,-1.2891,7,660,100,47.9467,2.0856
42900,3.1171,15,967,100,42.2196,2.3686
43000,1.491,9,906,100,0.095,1052.2312
43100,5.1214,6,783,100,49.5093,2.0198
43200,3.2127,8,651,100,2.3931,41.7866
43300,6.6986,5,831,100,27.87,3.5881
43400,3.8682,13,781,100,41.6605,2.4004
43500,4.8625,5,956,100,46.2812,2.1607
43600,0.1759,16,955,100,0.1049,952.8684
43700,1.436,9,709,100,49.6973,2.0122
43800,-0.418,6,786,100,0.0956,1046.0159
43900,1.0968,8,586,100,48.8934,2.0453
44000,1.6146,9,689,100,0.1024,977.0371
44100,3.9518,6,751,100,46.886,2.1328
44200,3.355,8,533,100,0.149,671.1996
44300,-8.5993,19,704,100,49.0191,2.04
44400,4.5044,3,864,100,0.108,926.2357
44500,-3.6406,11,726,100,25.2075,3.9671
44600,1.8785,6,587,100,44.1085,2.2671
44700,3.5629,3,730,100,40.1793,2.4888
44800,-1.3976,9,858,100,46.8197,2.1359
44900,6.8698,7,522,100,50.0218,1.9991
45000,6.6994,11,900,100,49.3427,2.0266
45100,3.894,9,599,100,49.8601,2.0056
45200,-1.2756,10,862,100,50.3603,1.9857
45300,7.9821,6,480,100,48.7482,2.0514
45400,-6.8759,17,386,100,49.7096,2.0117
45500,0.8113,5,785,100,49.8805,2.0048
45600,4.1417,10,740,100,48.9234,2.044
45700,3.3947,2,725,100,49.2043,2.0323
45800,-8.4516,17,731,100,48.7866,2.0497
