env_steps,critic_loss,q1,q2,actor_loss,entropy,coef,critic_grad_norm,critic_seq_grad_norm,actor_grad_norm,actor_seq_grad_norm
3900,36.363,40.1896,40.1826,-56.8903,3.5342,4.3648,83.7458,242.0196,0.0856,0.1687
4000,41.2671,44.1977,44.1904,-61.6505,3.5676,4.5679,86.2502,266.1119,0.0448,0.071
4100,47.8202,47.6851,47.6773,-65.9679,3.5851,4.7815,241.2337,789.8473,0.1601,0.2771
4200,52.3558,51.483,51.475,-70.6324,3.6102,5.006,108.8959,387.5823,0.2261,0.4677
4300,56.1447,56.5979,56.5889,-76.6637,3.6471,5.2421,223.1342,740.5115,0.5021,1.0872
4400,62.2876,59.9368,59.9303,-80.8862,3.6564,5.4904,98.2301,308.4062,0.3525,0.7824
4500,69.2487,65.1126,65.1049,-87.0392,3.6909,5.7514,544.0865,1789.3888,0.1369,0.2662
4600,79.3261,70.227,70.2198,-93.2543,3.7077,6.026,377.5433,1211.5956,0.3341,0.7161
4700,84.641,75.2652,75.2572,-99.3882,3.7302,6.3149,55.6836,185.7766,0.1652,0.3479
4800,90.6087,78.7528,78.7447,-103.9626,3.7514,6.6188,195.4463,734.1709,0.2582,0.5856
4900,104.5895,85.2851,85.2793,-111.7546,3.7701,6.9385,486.3729,1585.8283,0.3164,0.7122
5000,138.0849,91.0495,91.0393,-118.8256,3.7865,7.2751,310.1344,1066.6157,0.2974,0.5794
5100,128.7442,96.8193,96.8091,-125.979,3.8046,7.6293,238.4462,773.6392,0.447,0.9699
5200,144.4949,104.5333,104.5233,-135.1525,3.8233,8.0021,289.1857,943.5971,0.1539,0.268
5300,172.2121,112.8805,112.8717,-145.1157,3.8363,8.3946,310.5823,1064.5251,0.0682,0.1029
5400,186.2065,117.8477,117.8365,-151.6053,3.8444,8.8079,365.6776,1174.2305,0.2272,0.4753
5500,204.8459,126.5486,126.5385,-161.9982,3.8548,9.2432,1086.1824,3461.6747,0.1171,0.219
5600,246.7677,136.7238,136.7064,-174.0006,3.8686,9.7016,1160.8399,3911.7264,1.4131,2.9952
5700,250.7435,144.8303,144.8206,-184.0752,3.8728,10.1845,261.3412,859.0201,0.1894,0.3749
5800,273.3071,154.5448,154.5291,-195.7588,3.8782,10.693,2302.2526,7407.1118,0.2783,0.5773
5900,302.5609,163.2886,163.2758,-206.6407,3.8845,11.2289,1311.8816,4273.4099,0.3394,0.715
6000,326.0346,173.3634,173.3448,-219.0139,3.8898,11.7935,1879.552,6285.5751,0.328,0.7012
6100,393.8106,186.5914,186.5742,-234.5986,3.8967,12.3882,512.0838,1879.4956,0.4434,0.8967
6200,379.5961,196.7334,196.7134,-247.1461,3.8977,13.0148,971.3053,3664.9871,0.1597,0.3245
6300,440.5689,208.8667,208.8471,-262.0048,3.9015,13.6751,1130.7071,3680.2737,0.3014,0.6697
6400,555.2646,222.6257,222.6083,-278.4381,3.9035,14.3708,8067.2454,27194.48,0.4162,0.8871
6500,592.9706,236.8593,236.8338,-295.7027,3.9066,15.1038,1114.4278,3895.363,1.2574,2.7449
6600,552.6356,250.4703,250.4477,-312.4295,3.9044,15.8764,1003.1586,3396.0167,1.1944,2.7023
6700,630.8455,265.913,265.8923,-331.1512,3.9062,16.6904,1604.2748,5733.1343,1.5365,3.5416
6800,706.582,281.8929,281.8682,-350.4973,3.9067,17.5483,1288.8584,4784.4256,0.465,1.0031
6900,719.5162,298.2528,298.2284,-370.5357,3.9063,18.4523,2311.1525,7799.7805,1.5491,3.4523
7000,917.41,316.9494,316.9216,-393.1221,3.9107,19.4047,2511.3116,9038.7399,1.9466,4.24
7100,1311.9191,334.0511,334.0533,-413.9736,3.913,20.4081,3824.7504,12614.011,1.5925,3.5361
7200,1057.6281,356.2337,356.18,-440.8738,3.9113,21.4654,1498.5035,5179.7648,0.7121,1.5373
7300,1114.1146,376.9897,376.9617,-466.138,3.9117,22.5795,2538.725,8388.6377,1.6444,3.5804
7400,1286.8636,398.8428,398.813,-492.9437,3.9131,23.7535,20364.493,66758.9023,2.9085,5.7803
7500,2374.7071,422.0465,422.0005,-520.0452,3.9183,24.99,4730.2521,15651.3604,5.7639,12.325
7600,1767.7102,448.3238,448.2924,-552.3472,3.9189,26.2928,2410.7251,9074.2703,2.959,6.4688
7700,1698.1151,471.9567,471.9151,-581.5289,3.9172,27.6656,6127.4994,20363.075,2.3646,5.3576
7800,1840.7765,499.057,499.0147,-614.6542,3.9187,29.1121,9761.7517,33753.4683,2.9035,6.4804
7900,1961.8382,530.3897,530.3528,-652.2271,3.9221,30.6359,3830.5038,13266.0825,1.0154,2.1039
8000,2177.9767,559.3137,559.2709,-687.6026,3.9215,32.2412,21507.4035,74237.0234,2.035,4.3726
8100,2340.4509,591.6229,591.5787,-726.7275,3.9211,33.9329,8206.9394,27014.0322,2.1418,4.876
8200,2537.3404,625.4108,625.3863,-767.839,3.9226,35.7152,16224.4587,58380.0352,1.7314,3.897
8300,2883.6806,660.9464,660.9,-810.7668,3.9232,37.5929,22981.6629,79893.9648,3.4106,7.3932
8400,3109.0715,699.7141,699.6615,-857.6331,3.9267,39.571,51255.8032,165447.0801,2.3021,4.7989
8500,3290.5249,739.5808,739.541,-905.7805,3.9271,41.655,16519.6865,55278.5889,2.575,5.5697
8600,4456.8947,784.1293,784.0976,-959.0451,3.9294,43.8505,27208.2761,101699.667,6.4159,14.5024
8700,4175.1372,826.5315,826.4564,-1011.0067,3.9285,46.1636,10722.5736,37114.7837,2.7099,5.5104
8800,4257.7175,873.3159,873.2428,-1067.884,3.9295,48.6007,33481.8849,108695.6309,3.8389,8.5628
8900,8261.2251,921.7397,921.6504,-1125.1276,3.9297,51.1684,46935.4697,165589.6016,10.4368,22.6019
9000,6577.8191,974.1946,974.0956,-1189.7461,3.9301,53.8739,21105.7506,80015.0938,2.4894,5.2662
9100,5904.7222,1031.1582,1031.0996,-1258.6318,3.9304,56.7241,16246.9765,57139.6201,1.8951,3.8605
9200,6400.6903,1086.9391,1086.8515,-1326.3948,3.9295,59.7272,33225.6862,121393.5332,4.7746,10.552
9300,8193.8915,1148.6109,1148.5249,-1400.5857,3.9311,62.8917,65455.9898,249428.793,3.025,6.4081
9400,8919.3836,1216.7472,1216.657,-1482.1444,3.9309,66.2253,50335.4524,165782.2695,1.7693,3.3634
9500,9804.433,1279.6563,1279.5573,-1559.4891,3.9308,69.7374,43459.9722,157548.8789,3.0428,6.5061
9600,9861.0966,1351.9476,1351.8164,-1646.6232,3.9317,73.438,41169.6645,159728.7461,2.5093,5.2804
9700,10550.4762,1429.2183,1429.126,-1739.8866,3.9323,77.3368,157253.2751,577671.5391,4.2573,8.8044
9800,21903.971,1509.4268,1509.3063,-1835.6112,3.9296,81.4444,234638.3966,881430.0781,9.7361,21.1014
9900,27684.3029,1593.9812,1593.852,-1937.0957,3.9304,85.7723,92322.234,354215.3008,5.2953,10.1224
10000,17536.4332,1684.9733,1684.826,-2048.2933,3.929,90.3327,36919.1119,129777.2344,4.1817,8.3562
10100,17735.7021,1775.3576,1775.2326,-2158.5056,3.9285,95.1376,81570.4901,290859.4062,7.0186,15.2297
10200,22163.1718,1871.1086,1870.9844,-2273.8852,3.9282,100.2006,180046.9446,642905.1328,9.5109,19.8043
10300,31908.8058,1976.0976,1975.8891,-2398.9456,3.9297,105.5341,207802.8521,736191.6016,6.5816,13.7079
10400,26104.2381,2087.4435,2087.2299,-2534.6,3.9275,111.1537,122648.9483,431383.0547,6.5566,13.9335
10500,25351.8188,2205.0925,2204.9045,-2677.1042,3.9298,117.0749,138792.9177,491374.3906,7.6054,16.5994
10600,27925.5522,2326.3765,2326.1759,-2823.595,3.9297,123.3124,153286.0239,565290.3438,5.3859,11.3908
10700,33881.621,2458.7744,2458.556,-2981.9325,3.9306,129.8841,841474.2595,2759180.0312,12.7293,27.0889
10800,234060.6231,2592.4373,2591.3714,-3138.5216,3.9605,136.8011,30046.6941,85867.9658,0.3139,0.1934
10900,168353.5981,2761.3355,2760.8036,-3334.8522,3.9626,144.0779,15211.1562,43680.8359,0.2469,0.1004
11000,175991.3478,2912.2514,2911.7763,-3516.2756,3.9609,151.7444,14122.364,43384.1113,0.2589,0.145
11100,189546.7669,3070.2491,3069.7994,-3706.4147,3.9622,159.8224,16329.3271,48486.8662,0.181,0.0306
11200,204600.2891,3238.4539,3237.9915,-3908.4988,3.9605,168.3342,20366.734,69560.7881,0.1659,0.0424
11300,222952.0891,3417.1105,3416.56,-4122.8898,3.9599,177.3027,13910.9459,44614.5088,0.1515,0.0391
11400,243670.3344,3598.8859,3598.354,-4341.5757,3.9606,186.7533,38860.9215,124550.1191,0.188,0.0739
11500,264970.8581,3790.1488,3789.6928,-4572.4063,3.9602,196.7107,44483.3062,146153.4355,0.1861,0.0415
11600,289004.5756,3995.2355,3994.6852,-4819.1184,3.9604,207.2026,107158.1769,365186.8945,0.2163,0.0858
11700,314707.5162,4204.359,4203.8294,-5072.187,3.9613,218.2567,92147.0832,323233.8711,0.3908,0.2741
11800,339789.155,4422.2393,4421.7619,-5335.3172,3.9613,229.9026,86768.1857,308530.9102,0.3046,0.152
11900,369383.5944,4654.4354,4653.9822,-5616.9344,3.962,242.1735,69325.7978,244221.9531,0.272,0.1422
12000,398206.1781,4896.6515,4896.0396,-5910.3338,3.9621,255.0999,83283.1704,292186.6758,0.3994,0.2824
12100,431033.4506,5157.7732,5157.1114,-6225.2536,3.9624,268.7211,100856.8108,341151.5586,0.5932,0.686
12200,465684.685,5437.0223,5436.3877,-6561.9345,3.9622,283.0707,777358.8359,2819570.5,0.7414,0.9961
12300,512524.5888,5724.1232,5723.3988,-6910.1034,3.961,298.1905,353902.8667,1254051.6719,0.758,0.7931
12400,540766.6656,6028.0175,6027.3938,-7275.723,3.9611,314.1214,900504.1411,3321195.75,2.0649,3.7472
12500,573761.5138,6339.9397,6339.3228,-7655.0804,3.9595,330.9084,804163.6969,2851172.5938,1.9817,3.5498
12600,602799.175,6676.4779,6675.7604,-8061.675,3.9571,348.5959,622796.5538,2266862.6875,3.9465,6.9156
12700,619196.545,7031.5299,7030.7505,-8494.6829,3.9536,367.2356,1902921.7968,6789620.5,4.2197,8.4269
12800,643310.6525,7398.887,7398.0666,-8940.8035,3.9495,386.8811,3201189.5638,11951866.5,39.544,80.081
12900,676184.0662,7801.7208,7800.7248,-9432.1934,3.9487,407.5811,860693.6394,3049013.6562,8.3775,17.0974
13000,691469.025,8225.8333,8224.5729,-9941.3781,3.9469,429.3941,2342050.5999,9290421.0,50.5355,102.2911
13100,713684.77,8665.3731,8664.2602,-10478.9562,3.9468,452.3762,2360013.9585,9236072.625,19.1628,39.6284
13200,855707.4962,9144.0239,9142.9152,-11052.9162,3.9475,476.5899,2715387.1526,10690158.25,54.3591,114.0257
13300,812796.5662,9645.4536,9644.1607,-11655.2234,3.945,502.0988,1956412.6582,7432523.5625,8.7339,16.6919
13400,763403.35,10168.8461,10167.2895,-12292.1144,3.9421,528.9811,2883359.9508,10834222.25,43.197,91.2383
13500,811224.0062,10718.6374,10716.988,-12951.0284,3.9431,557.3076,13831858.3656,51856639.0,80.163,170.8961
13600,843156.6,11298.6834,11297.3277,-13655.1489,3.9462,587.1419,15256864.6315,56913821.0,23.3965,48.2587
13700,900128.6775,11914.4066,11912.3216,-14392.387,3.9446,618.5722,18166485.2513,68653063.0,97.5884,209.6411
13800,831401.9538,12552.8912,12551.2754,-15167.7611,3.9435,651.6915,4987460.9062,19115205.5,78.5532,165.0396
13900,991639.0738,13234.5579,13232.3562,-15987.7456,3.9437,686.584,9331407.5907,35985649.0,43.6885,93.9453
14000,983820.7862,13952.2982,13950.1446,-16850.5652,3.9431,723.3494,16654843.8618,63870785.0,23.6062,52.1797
14100,980670.1262,14692.7278,14690.9088,-17747.4853,3.9427,762.0851,17824952.7712,67808207.0,33.8778,75.3071
14200,1068232.645,15489.3993,15487.2415,-18708.028,3.9437,802.8945,10081112.6157,38696104.0,53.8365,115.143
14300,1462631.5775,16320.2828,16317.1939,-19710.5253,3.9458,845.8856,9811822.4171,38290276.0,92.9648,193.7402
14400,1124534.4438,17212.2499,17209.7564,-20782.1292,3.9461,891.1695,15616455.3565,58896131.0,74.5499,159.0684
14500,1203548.6312,18151.4076,18148.9382,-21912.8442,3.9457,938.8736,6632302.9593,26697517.0,34.5758,74.6821
14600,1274061.8338,19136.4756,19133.6698,-23101.9023,3.946,989.1427,43489361.39,165117586.0,27.2666,57.9642
14700,1755150.055,20153.7588,20150.6955,-24324.8188,3.9469,1042.0991,20637448.4345,75292121.0,135.9572,292.8297
14800,1835911.0,21249.6364,21246.1009,-25650.7011,3.947,1097.8885,10924533.754,42161485.5,88.2553,195.0075
14900,1717491.435,22384.3831,22380.9222,-27016.5482,3.9469,1156.6747,9148631.9699,35445177.0,19.173,41.3919
15000,1853394.3,23597.5123,23594.2452,-28468.4512,3.9479,1218.6052,46009860.8245,176528278.0,223.3174,480.8062
15100,2484768.85,24849.0798,24845.8959,-29991.2504,3.9487,1283.8423,20494217.2224,76563349.0,162.2406,351.84
15200,2275543.995,26217.2,26212.8396,-31626.1195,3.9499,1352.5633,24713568.4135,94505307.0,63.0997,136.1195
15300,2241662.2625,27605.1966,27601.3282,-33306.7891,3.9499,1424.9611,13822122.6597,53340818.5,44.7377,96.3935
15400,2797203.4325,29094.6627,29090.8343,-35098.1307,3.9499,1501.2375,45331478.4063,175529930.0,33.8868,71.2314
15500,3172714.42,30612.7601,30609.0372,-36939.1147,3.9503,1581.6024,53831595.39,204695672.0,93.5892,196.549
15600,3088576.71,32292.3886,32287.2519,-38952.6381,3.9502,1666.2836,16617806.6608,64852354.0,19.2272,41.3308
15700,3364581.185,34033.7079,34029.403,-41055.5492,3.9505,1755.5141,70338185.445,267555884.0,46.3991,101.4537
15800,4374273.33,35862.4891,35857.8369,-43249.2116,3.9513,1849.5211,13559804.8306,51384856.0,82.7873,177.578
15900,4487177.68,37747.1725,37741.68,-45533.603,3.951,1948.5622,159116533.8127,621383024.0,113.3014,251.5952
16000,4793575.73,39802.4997,39797.4091,-48002.7782,3.9513,2052.9089,37063385.8197,140756108.0,27.8147,59.2309
16100,5649620.795,41930.0188,41923.6449,-50569.294,3.952,2162.8435,41446180.7195,159070312.0,44.6454,102.2131
16200,6122017.55,44120.7974,44114.2035,-53227.078,3.9526,2278.665,148397424.9033,569432016.0,91.4107,200.8381
16300,6253250.46,46526.5452,46520.4694,-56106.9184,3.9532,2400.6889,63498726.2082,244973536.0,49.092,104.0656
16400,7375273.96,49014.6831,49007.7239,-59118.4053,3.953,2529.2472,128381098.5207,493237876.0,163.012,353.6963
16500,7169388.22,51631.2859,51623.5133,-62268.095,3.9529,2664.6899,95621213.0509,361886408.0,67.1695,147.0986
16600,11609223.97,54476.0153,54468.7157,-65693.9308,3.9548,2807.3857,402932270.1171,1555693504.0,254.946,547.8331
16700,13939551.26,57343.951,57333.8913,-69123.1741,3.9552,2957.723,83777671.4719,320270492.0,160.8754,337.2494
16800,10254912.88,60363.2694,60352.9174,-72808.7611,3.9551,3116.1108,55386702.8288,229129328.0,54.5359,117.5022
16900,10838693.47,63614.6332,63603.5926,-76713.9723,3.956,3282.9804,163424263.9111,632566272.0,34.2286,72.8837
17000,10071479.03,67005.3015,66994.0075,-80804.7772,3.9563,3458.786,167325212.5206,639231704.0,34.4798,73.9064
17100,13091122.8,70605.5228,70593.3075,-85137.6697,3.9571,3644.0061,182459768.7808,697668520.0,24.3757,45.3111
17200,18111616.9,74369.7406,74356.5183,-89686.47,3.9577,3839.1448,471088331.0821,1796133536.0,25.3503,47.2164
17300,15580765.8,78412.0884,78399.1417,-94545.0527,3.9585,4044.7333,193557204.6526,730848752.0,34.2484,72.5009
17400,16948963.9,82581.2275,82566.417,-99572.358,3.9582,4261.3311,869918056.5146,3341276736.0,40.9343,88.038
17500,18876640.94,86994.6342,86976.5964,-104901.3619,3.9589,4489.5279,557680609.9037,2133040768.0,19.0382,36.1494
17600,20060576.8,91644.8625,91627.0644,-110509.8103,3.9587,4729.9448,1212466342.9125,4681392640.0,56.8543,127.7718
17700,22613840.42,96556.9548,96536.8511,-116445.5238,3.9594,4983.2362,413827618.9107,1615217424.0,67.3914,149.4123
17800,20150089.86,101707.9606,101688.9288,-122635.1822,3.9593,5250.0916,238367609.2097,927423232.0,79.1607,173.4018
17900,22633723.08,107188.5331,107166.9116,-129247.4162,3.9594,5531.2371,539520967.5826,2089900928.0,222.8715,493.1009
18000,27136237.04,112944.2638,112921.0602,-136172.8519,3.9597,5827.4383,1408474672.2642,5486726272.0,31.8622,64.0343
18100,70497841.8,118950.8011,118927.7491,-143375.1862,3.9614,6139.5011,1935432389.7568,7495460160.0,101.753,210.1671
18200,63949028.96,125108.5067,125077.3809,-150896.3625,3.9621,6468.2751,342238893.0957,1303753584.0,68.9894,148.963
18300,41062429.6,131796.953,131763.4873,-158960.1872,3.9602,6814.6551,619441431.8497,2404459424.0,21.9189,45.6949
18400,39747731.8,138943.5562,138907.5662,-167564.9131,3.9601,7179.584,346973423.0566,1387239008.0,59.9865,134.438
18500,42404326.72,146365.8234,146327.0759,-176521.77,3.9596,7564.0549,1982632305.2003,7715469888.0,193.3737,428.3745
18600,59101789.12,154200.0391,154160.4744,-185956.3281,3.9602,7969.1146,2078127496.7255,8095663232.0,78.3648,170.8425
18700,53552259.76,162410.3388,162362.2681,-195853.7203,3.9595,8395.8654,196147492.1755,806057168.0,198.0336,433.4478
18800,59670216.56,171118.9706,171071.3725,-206353.7031,3.96,8845.4692,1536425088.7441,6030617536.0,129.3071,294.0816
18900,59815965.44,180331.8825,180278.1325,-217436.7112,3.96,9319.1493,2090530049.2289,8286609664.0,392.6249,869.0806
19000,64801439.36,189929.8434,189870.5638,-229082.6306,3.9602,9818.1954,1100627618.4645,4362554880.0,210.8241,470.0245
19100,81286863.36,200127.2025,200061.0622,-241264.9669,3.9608,10343.9657,974242410.4298,3743239616.0,549.6983,1227.8362
19200,95818457.6,210701.4244,210631.0547,-254167.06,3.9612,10897.8912,963827400.2599,3734746240.0,190.216,419.5232
19300,83438221.28,222171.7525,222093.4794,-267895.3119,3.9607,11481.4798,2380107014.054,9302155904.0,218.7009,491.7969
19400,88686286.4,234053.8612,233966.8153,-282213.4931,3.9609,12096.32,397221608.8059,1547944048.0,51.8219,114.6224
19500,127391870.08,246444.5181,246347.3556,-297206.3131,3.9616,12744.0852,5123608803.068,20278434048.0,34.4611,67.7763
19600,113444228.0,259611.4628,259506.7044,-313052.5006,3.9613,13426.5388,1139725960.7246,4388331712.0,71.7786,161.7112
19700,119366730.24,273574.1606,273455.7575,-329883.3675,3.9611,14145.538,3922498174.0779,15206823168.0,396.4958,894.6504
19800,150037782.56,288279.1581,288152.9275,-347650.0294,3.9615,14903.04,10530339869.9585,41219562496.0,753.0981,1692.1894
19900,219833691.2,303674.3925,303540.9006,-366093.8612,3.9623,15701.1066,4866057036.4366,19412702208.0,248.0931,557.5289
20000,168855968.32,319698.0194,319539.8088,-385545.2006,3.9616,16541.9103,9735240334.0342,38029099520.0,73.8514,165.8936
20100,201368230.72,336841.3406,336670.6169,-406155.085,3.9617,17427.7398,1813611667.9063,6884253120.0,174.0098,385.0464
20200,206724539.52,354803.1125,354612.2325,-427866.3538,3.9617,18361.0057,4898563749.9322,19192140800.0,252.7497,569.3666
20300,266027629.44,373899.575,373697.5844,-450865.8438,3.9619,19344.2485,1491656225.9588,6014853952.0,98.2268,213.4904
20400,244866388.16,393549.5275,393322.3212,-474585.0031,3.9615,20380.1445,4226521127.0611,16274851072.0,369.8728,842.0571
20500,310904763.84,414517.8106,414269.9694,-499872.9425,3.9617,21471.5137,29642578016.2482,116287522816.0,507.1939,1178.8054
20600,386666466.56,436572.5331,436289.6444,-526614.795,3.9622,22621.3259,21713684385.7459,85161591808.0,463.813,1050.5914
20700,409479391.36,459713.5344,459402.215,-554479.605,3.9623,23832.7119,13717518267.0873,53741249536.0,289.9393,659.2016
20800,416978710.4,484010.1362,483669.1175,-583755.9,3.9621,25108.9676,10775365409.284,41815731712.0,243.3144,539.5699
20900,511264823.04,509830.3481,509441.7025,-614945.46,3.9625,26453.5681,11792642517.765,46256540160.0,76.4948,154.5374
21000,654158028.16,536575.4988,536136.3138,-647297.6512,3.9627,27870.1724,7752308795.8769,30629659392.0,229.2159,503.5077
21100,636039501.44,564605.1988,564123.0488,-681249.065,3.9623,29362.637,11251139402.8398,43804282880.0,312.9188,718.1316
21200,763774210.56,595229.6888,594701.9112,-718112.0662,3.9625,30935.0239,6135593760.8328,23495902720.0,878.5081,2012.4029
21300,805097491.2,626595.78,626000.74,-755983.9888,3.9623,32591.6131,26899327157.0694,105015797760.0,498.3408,1143.6184
21400,1135980407.04,659743.5838,659091.1575,-795846.2238,3.9626,34336.9138,6381250248.6134,24720283904.0,1143.7396,2596.0445
21500,949573368.32,694816.3312,694069.8275,-838458.8538,3.9625,36175.6763,40846624042.5889,158802493440.0,227.0525,523.2481
21600,1112663092.48,731202.5362,730349.9712,-882328.65,3.9628,38112.9055,45047096702.6139,174813634560.0,176.8408,383.482
21700,1282361216.0,769951.6288,769005.4775,-929154.1562,3.9628,40153.8746,6925954912.8908,26924892672.0,714.0413,1648.9924
21800,1389511252.48,811213.2638,810155.26,-978931.625,3.9632,42304.1387,52918070996.491,207760742400.0,776.6443,1764.2364
21900,1600214233.6,853876.1662,852650.3662,-1030413.45,3.9634,44569.5505,45093905673.0809,179434622976.0,1377.4315,3133.307
22000,2185159831.04,898498.3725,897073.0925,-1084188.5325,3.9641,46956.2768,28380015236.3702,108839446528.0,627.1183,1425.7949
22100,2073799372.8,946220.275,944650.7788,-1141908.3575,3.9639,49470.8132,17872409816.1239,69786919936.0,318.7738,729.863
22200,2243958410.24,996733.1538,994954.0175,-1202724.1875,3.9643,52120.007,68973154879.9189,269252624384.0,216.4091,453.4186
22300,2595599055.36,1048430.9325,1046340.8288,-1265291.425,3.9645,54911.0641,40440338905.6062,155555702784.0,531.1957,1215.5442
22400,2849567677.44,1103394.01,1101009.555,-1331521.7325,3.9648,57851.5853,141553081856.8402,549618233344.0,1027.8284,2394.241
22500,3210563169.28,1161246.405,1158520.495,-1401719.835,3.965,60949.5722,112801726166.7352,435685216256.0,430.5087,935.8115
22600,4080984770.56,1222034.815,1218853.48,-1474506.8575,3.9653,64213.4579,37704932191.6124,142240884736.0,731.7973,1684.3206
22700,4831257006.08,1285498.7475,1281806.83,-1551655.445,3.9655,67652.1264,19355793824.3378,72153704448.0,165.2494,366.2508
22800,4322175928.32,1352657.4575,1348405.5,-1632467.8175,3.9651,71274.9386,39968036366.1144,155219806208.0,183.8432,398.2322
22900,4986178534.4,1422554.225,1417591.015,-1716960.4875,3.965,75091.7541,119552212836.379,458405191680.0,154.3123,307.3929
23000,8043149783.04,1495070.1225,1489278.71,-1804342.815,3.9655,79112.9627,88104474279.1909,347443097600.0,801.1546,1786.7787
23100,7018142371.84,1571651.305,1564900.2,-1897271.6325,3.9653,83349.5094,17126332583.2229,65434669056.0,151.744,333.7597
23200,6870555463.68,1651478.45,1643544.195,-1993485.5725,3.9652,87812.9252,240120179031.4762,925525491712.0,861.8848,1950.9152
23300,9541866987.52,1733597.8025,1724293.5525,-2092916.5025,3.965,92515.3619,99530301525.817,385516253184.0,204.4611,438.3507
23400,11368872284.16,1821191.7025,1810358.11,-2198816.89,3.9651,97469.6159,103270058634.9806,415721684992.0,439.9769,970.873
23500,11586332651.52,1912162.93,1899300.48,-2308602.855,3.9647,102689.173,190043304069.629,731267342336.0,426.5296,939.4862
