env_steps,critic_loss,q1,q2,actor_loss,entropy,coef,critic_grad_norm,critic_seq_grad_norm,actor_grad_norm,actor_seq_grad_norm
2800,12.5473,15.8934,15.8954,-26.1094,3.52,2.6992,26.8166,70.0469,0.0186,0.0182
2900,13.0869,17.3352,17.3342,-27.9052,3.5147,2.8139,53.5554,152.1392,0.0362,0.0586
3000,13.5243,18.6088,18.6085,-29.585,3.5059,2.9347,13.2671,40.8609,0.1185,0.1939
3100,15.8075,20.8634,20.8635,-32.2499,3.502,3.0619,91.78,306.3226,0.0725,0.107
3200,16.4352,22.4518,22.4519,-34.3297,3.4826,3.196,51.7573,185.6743,0.0705,0.1156
3300,19.4586,25.1982,25.199,-37.5649,3.4909,3.3372,69.6557,255.9627,0.0485,0.0619
3400,19.4987,27.7551,27.7557,-40.67,3.4933,3.4859,43.8967,149.4611,0.0602,0.093
3500,20.8363,29.8763,29.8767,-43.2666,3.4997,3.6424,186.4505,693.0859,0.1474,0.2521
3600,22.9452,32.5234,32.5244,-46.5477,3.5125,3.8072,31.557,111.4853,0.0325,0.043
3700,24.5136,36.0045,36.0054,-50.662,3.5322,3.9805,180.9738,626.7082,0.0525,0.0824
3800,27.7996,37.5862,37.5868,-52.8281,3.5401,4.1627,145.7577,536.9928,0.1114,0.2015
3900,28.8338,41.0703,41.0706,-56.9931,3.5767,4.3545,63.3215,220.8515,0.059,0.0929
4000,32.9783,44.9394,44.9401,-61.6364,3.6111,4.5558,369.6085,1306.4845,0.0957,0.1424
4100,33.6603,47.7396,47.74,-65.2044,3.617,4.7676,176.7184,580.5566,0.0946,0.1642
4200,35.6282,51.6501,51.6509,-69.9211,3.6436,4.9905,652.006,2575.3257,0.1946,0.2715
4300,43.1196,56.5034,56.5042,-75.7169,3.6784,5.2248,659.8871,2131.0348,0.2067,0.3708
4400,43.0697,59.4871,59.488,-79.5989,3.6938,5.4712,280.1667,1019.3656,0.1198,0.1929
4500,45.9384,64.1203,64.1206,-85.1943,3.725,5.7303,199.7838,633.1551,0.065,0.0986
4600,77.8978,69.5859,69.5853,-91.6907,3.7503,6.0029,557.0799,1894.4087,0.3472,0.5687
4700,189.4569,73.1994,73.1988,-96.4469,3.7554,6.2897,267.0294,792.2726,0.2428,0.3545
4800,161.6469,76.9958,77.0,-101.4384,3.7727,6.5918,196.0779,567.2052,0.1261,0.157
4900,131.867,81.7975,81.7995,-107.5478,3.7739,6.91,123.8631,394.2346,0.0614,0.0868
5000,138.3016,87.1961,87.197,-114.1906,3.7895,7.2451,44.7378,119.4857,0.0742,0.1016
5100,149.7623,92.6453,92.6462,-121.0454,3.8042,7.5979,43.4433,140.7487,0.0487,0.073
5200,169.9023,100.131,100.1307,-129.9212,3.8231,7.9693,121.3479,357.8881,0.0959,0.1525
5300,190.257,107.1711,107.1719,-138.516,3.8332,8.3602,153.0154,431.171,0.0466,0.0548
5400,214.125,114.636,114.6355,-147.6131,3.8459,8.7719,203.2352,669.3851,0.0699,0.1049
5500,239.8527,123.0244,123.0249,-157.6366,3.8532,9.2054,231.8691,656.6744,0.0705,0.1104
5600,259.7426,130.2916,130.2919,-166.7111,3.8586,9.6622,314.3667,1074.4972,0.1323,0.2234
5700,296.5176,139.3894,139.3896,-177.7374,3.8674,10.1434,347.9794,1111.17,0.1582,0.2688
5800,376.7124,149.2562,149.2546,-189.5871,3.8746,10.6502,546.2206,1853.6563,0.1015,0.1117
5900,402.1311,159.337,159.3396,-201.8432,3.8826,11.184,700.8662,2190.3936,0.1555,0.2637
6000,430.5326,169.1336,169.1334,-213.7554,3.8833,11.7465,512.8228,1756.5396,0.2624,0.3689
6100,474.5808,180.521,180.5198,-227.5186,3.8884,12.3391,727.4986,2410.4747,0.1091,0.1101
6200,524.4677,190.9313,190.9297,-240.3169,3.8903,12.9636,1867.9958,6314.6035,0.3037,0.5894
6300,573.9151,204.2597,204.2593,-256.2362,3.8968,13.6215,945.8652,3289.5864,0.3767,0.7126
6400,669.7677,217.1891,217.1872,-271.8484,3.8998,14.3145,1960.3748,6807.386,0.3726,0.7374
6500,726.3282,228.6546,228.6536,-286.1441,3.9006,15.0448,3115.9591,10275.2076,0.1633,0.2133
6600,790.1909,243.8218,243.8197,-304.2827,3.9034,15.8144,3911.1702,12598.1128,0.5195,0.9937
6700,1162.3414,261.7484,261.7509,-325.4644,3.9069,16.6252,1124.4435,3769.6654,0.1669,0.1533
6800,1066.4213,274.333,274.3376,-341.5205,3.9097,17.4794,803.0621,2702.938,0.5091,1.0925
6900,1134.2159,291.277,291.2793,-361.9808,3.9106,18.3793,959.7612,3378.9714,0.3467,0.6913
7000,1300.6681,309.4578,309.4591,-383.7977,3.9118,19.3277,2176.0635,7768.0233,0.4254,0.824
7100,1369.9212,327.6386,327.6418,-405.9055,3.9129,20.3269,2686.694,9682.0646,0.2684,0.4789
7200,1645.016,347.8064,347.8114,-430.1443,3.915,21.3798,6099.0789,19208.675,0.6506,1.3534
7300,1936.5005,367.7368,367.7358,-454.5337,3.9179,22.4889,745.6694,2350.1199,0.4193,0.7662
7400,1809.7214,389.9409,389.9422,-481.0967,3.9161,23.6577,3652.7924,12782.2148,0.3065,0.6077
7500,2000.985,410.9433,410.9459,-506.9011,3.9184,24.8892,6023.6467,22128.3333,1.5821,3.5536
7600,2258.2535,438.3263,438.3328,-539.8014,3.9207,26.1866,5623.0149,18610.5449,0.5021,0.8446
7700,2353.6828,461.8415,461.8485,-568.4497,3.9234,27.5535,6883.3899,23770.0088,0.7093,1.5539
7800,2614.3699,488.6869,488.6959,-600.8965,3.9249,28.9935,17384.1521,62772.2881,0.2295,0.3024
7900,3061.4649,517.0718,517.0745,-635.6976,3.9253,30.5107,13697.8454,43425.2295,0.8754,1.8778
8000,3081.7516,548.7713,548.7875,-673.428,3.9257,32.1091,4451.9866,16066.5676,0.474,0.9892
8100,3795.7616,578.4384,578.4513,-710.0326,3.9282,33.7934,16047.959,52719.3555,1.6419,3.4201
8200,5715.1043,612.0125,612.0222,-749.9031,3.9233,35.5679,12234.8171,36197.4917,1.415,2.8122
8300,4919.4267,649.978,649.9929,-795.5756,3.9174,37.4386,5880.6434,17088.8091,1.4274,3.2221
8400,5247.1091,683.9204,683.9343,-837.3543,3.9184,39.41,14056.6632,54080.124,0.8934,1.7433
8500,5400.0371,727.7581,727.7866,-889.5308,3.9191,41.4868,7304.5402,26768.6958,1.2461,2.6528
8600,5708.6929,767.0451,767.0615,-937.5877,3.9172,43.6753,71850.1092,261533.6133,3.1725,6.9246
8700,6776.7572,807.8594,807.8866,-987.2176,3.9167,45.9812,26924.3732,101455.0762,1.5691,3.4083
8800,7309.4709,859.2378,859.2512,-1048.4588,3.9205,48.4105,25449.4969,92852.6025,1.1847,2.4504
8900,7118.6096,906.6099,906.627,-1106.1324,3.9212,50.9695,41755.5605,147464.6172,1.0815,2.1338
9000,8109.3619,956.6897,956.7133,-1167.134,3.9233,53.6655,70477.5304,227162.6484,1.051,2.0615
9100,20437.6683,1013.6627,1013.6404,-1235.7152,3.9374,56.5047,59490.5101,203165.5254,0.5942,0.6024
9200,22498.1093,1082.1826,1082.1944,-1315.6768,3.943,59.4931,9242.5077,30643.3979,0.7537,1.0469
9300,22092.8191,1150.4178,1150.4421,-1395.7164,3.94,62.6412,18189.3683,58925.6631,0.3623,0.4213
9400,23341.3944,1214.2857,1214.2863,-1472.6411,3.9383,65.9589,12164.6119,38836.7607,0.3688,0.4194
9500,24577.6878,1280.3372,1280.3431,-1552.6982,3.936,69.4552,34031.2553,108556.0928,0.3264,0.4015
9600,26016.0483,1347.4862,1347.495,-1634.6832,3.9355,73.1393,41841.0103,143585.2227,2.6059,4.1023
9700,27449.9168,1425.4788,1425.4919,-1728.2384,3.9328,77.0214,11744.3749,38757.6289,0.576,0.9952
9800,30042.2855,1503.5379,1503.5542,-1822.9113,3.9307,81.1124,30360.7567,103845.9277,2.5894,4.0109
9900,31260.5328,1586.9501,1586.9778,-1924.1727,3.9323,85.423,38157.872,136695.4238,1.8843,3.1263
10000,33582.9655,1670.3924,1670.4115,-2025.179,3.9332,89.9643,160405.1391,599011.4531,7.931,13.6399
10100,40362.6058,1762.0307,1762.0512,-2138.0854,3.9355,94.7478,109219.8499,344983.0273,3.7326,6.051
10200,41377.7479,1859.0169,1859.0512,-2254.5549,3.9342,99.7878,137741.8121,527708.0078,1.8952,3.2059
10300,44032.3794,1958.5596,1958.5905,-2375.119,3.9361,105.0977,250176.9074,798425.9375,5.2032,9.2457
10400,48232.4887,2065.5145,2065.5477,-2504.9879,3.9353,110.6921,206394.5698,665639.4766,7.8655,13.0502
10500,47377.9686,2175.7817,2175.7944,-2637.744,3.9352,116.5865,256951.8078,861399.5078,6.6239,10.9849
10600,48890.7159,2295.4677,2295.5003,-2782.5288,3.9364,122.797,226223.8664,836292.9453,4.7428,8.5494
10700,58669.2859,2418.1006,2418.1315,-2931.0271,3.9377,129.3392,1210651.8143,4635594.1875,3.5895,6.3147
10800,84277.8435,2548.4104,2548.4499,-3087.1128,3.9421,136.2306,206343.2759,761041.3281,3.047,5.1224
10900,76290.3665,2692.3884,2692.4035,-3260.689,3.9374,143.4903,196694.9511,758734.7891,3.4544,7.4333
11000,70754.5216,2833.8903,2833.9233,-3433.9153,3.9371,151.1412,326797.57,1278433.8125,8.2354,16.0411
11100,72243.7399,2989.6232,2989.6818,-3621.8885,3.9393,159.2009,154249.0312,562813.6172,2.7808,5.5961
11200,75255.7886,3154.5599,3154.6151,-3820.2024,3.9401,167.6922,176629.4917,626700.1641,2.6509,4.7989
11300,83958.4021,3329.5199,3329.5748,-4030.8302,3.9424,176.6385,1485773.3891,4916542.75,10.4391,18.5437
11400,98553.4445,3508.8027,3508.8574,-4249.0971,3.9433,186.0621,1310633.8547,4224599.25,20.1283,37.82
11500,98355.5886,3702.4716,3702.5461,-4480.2447,3.9433,195.9904,662368.1992,2158217.1562,5.5724,12.3368
11600,112534.0544,3899.862,3899.8992,-4720.1986,3.9448,206.4512,341007.8118,1106779.6562,5.7297,11.7719
11700,108727.5342,4110.6548,4110.6751,-4976.2933,3.9441,217.4708,542761.5517,2019807.1562,9.2913,17.3777
11800,121105.4819,4340.7192,4340.7327,-5251.4181,3.9439,229.082,1435849.134,4721506.5625,2.4015,4.4402
11900,120048.9509,4575.0372,4575.1058,-5533.8173,3.9441,241.315,928883.7404,2968969.75,4.9033,8.8537
12000,131998.4392,4820.2866,4820.3541,-5833.0035,3.9451,254.203,1235616.6704,4858044.875,10.9215,20.6924
12100,144491.3094,5095.0358,5095.1207,-6158.9628,3.9463,267.7815,1413985.1973,4880055.4375,5.5748,9.671
12200,171546.2622,5361.9076,5361.9579,-6484.9616,3.9455,282.0875,2606237.0192,8777613.125,3.6541,5.715
12300,169779.4908,5636.3617,5636.398,-6818.4435,3.9427,297.1614,2544373.0098,10129959.75,6.2545,10.8616
12400,191146.6166,5944.7134,5944.7329,-7192.1717,3.9437,313.0447,1511249.104,5575583.75,3.8313,7.9855
12500,211825.1097,6265.9216,6265.9476,-7577.5034,3.9439,329.777,1315469.5345,4355367.9375,13.8147,26.4883
12600,198827.2019,6612.4262,6612.4917,-7996.1577,3.9447,347.4037,1116746.7041,3821347.8125,5.3312,11.2306
12700,225559.4969,6975.2014,6975.2721,-8433.3052,3.9458,365.973,983425.9397,3590558.625,4.7795,10.1977
12800,244929.4922,7356.3982,7356.422,-8889.8665,3.9459,385.539,1869805.779,6517225.125,4.9883,9.1732
12900,256290.2475,7755.0151,7755.0803,-9371.2641,3.9468,406.1549,4239520.8567,13210717.0,20.7433,37.8708
13000,323695.1944,8170.192,8170.2462,-9875.744,3.9468,427.8741,2839138.1036,9766052.125,5.4729,10.1177
13100,312146.1756,8611.6795,8611.7558,-10407.2019,3.9467,450.7548,1781568.3716,6475999.9375,15.5833,31.4793
13200,310176.6775,9083.8053,9083.9464,-10972.3723,3.9471,474.8596,11202952.4367,38956193.0,12.5852,21.4964
13300,361024.3306,9580.0391,9580.172,-11574.6174,3.948,500.2536,3183847.328,11105301.25,25.6242,51.5917
13400,485934.9869,10101.0021,10101.1338,-12199.6905,3.9492,527.0066,12145148.0892,46415824.0,12.4357,25.6593
13500,449174.2225,10657.0705,10657.1636,-12868.2925,3.9485,555.1979,3519542.4737,13444016.0,6.3317,11.9837
13600,405713.2712,11245.4027,11245.6068,-13576.7902,3.9497,584.9012,6376464.8012,23836001.5,8.2761,16.2103
13700,579799.3662,11847.0846,11847.2209,-14299.453,3.9505,616.1936,16063604.3566,56140494.0,11.4617,19.0823
13800,542310.6531,12492.6611,12492.8778,-15076.096,3.9507,649.1602,7369333.0316,23974956.25,22.6949,39.6235
13900,521957.3838,13159.7153,13159.8966,-15884.6744,3.9511,683.8905,3965442.0689,13968955.75,27.4626,50.9276
14000,531396.9175,13875.842,13876.0276,-16746.5084,3.9513,720.4789,5274750.0307,20687324.75,14.2486,27.2724
14100,615541.0219,14602.2988,14602.5163,-17623.1643,3.9509,759.0255,7238258.5453,22317224.25,14.995,26.5904
14200,935364.7012,15397.7474,15397.9391,-18583.7058,3.9519,799.6358,32010089.3188,105155240.0,18.1666,29.6381
14300,752924.5075,16233.6563,16233.8267,-19584.9835,3.9521,842.4215,14730642.7498,54488035.5,6.479,11.7165
14400,711817.8888,17120.0805,17120.2959,-20651.8582,3.9529,887.497,15516029.4278,58273503.0,47.3771,88.0026
14500,935828.8512,18028.261,18028.4208,-21757.2854,3.953,934.9947,43590974.1873,152780190.0,34.8054,63.5448
14600,1376550.4288,19005.0244,19005.316,-22918.1352,3.9535,985.0407,49553984.0759,162988332.0,61.7412,112.8031
14700,1198556.14,20025.9069,20025.9913,-24160.8669,3.9538,1037.7655,14360679.5598,49419512.0,16.7142,30.0824
14800,997400.9288,21116.6311,21116.8511,-25467.2406,3.9543,1093.3125,9341853.4588,37297286.5,10.3299,17.7478
14900,1154887.03,22252.0313,22252.374,-26833.8757,3.9546,1151.8325,23311371.676,90288838.0,19.0422,36.652
15000,1344094.8375,23444.2297,23444.5529,-28274.5332,3.9546,1213.4849,10976842.8244,37459590.0,8.3565,13.9705
15100,1555822.5288,24717.6121,24717.9122,-29802.0637,3.955,1278.4373,51363538.379,166844540.0,27.3647,45.2798
15200,1777514.31,26035.4776,26035.81,-31396.8152,3.9556,1346.8663,65875412.5699,235958552.0,29.947,55.3998
15300,1898794.995,27445.303,27445.6727,-33088.8293,3.956,1418.9579,31361353.4048,109867390.0,36.3558,66.8018
15400,2257135.8625,28934.9602,28935.3338,-34879.3917,3.9569,1494.9083,109756908.686,386295340.0,21.1831,39.4584
15500,2234508.9675,30484.9689,30485.337,-36755.7538,3.9573,1574.924,18204680.8754,57568735.0,14.6802,27.4954
15600,2152000.89,32097.3178,32097.7436,-38700.4847,3.9571,1659.2226,29098796.2112,109320639.0,29.0801,57.981
15700,3244354.2175,33835.2463,33835.6755,-40780.8295,3.9576,1748.0333,131993802.4282,481309040.0,18.4116,34.1377
15800,3630088.5875,35669.7127,35670.148,-43000.8827,3.9584,1841.5976,206014803.3177,724410504.0,13.3635,25.3239
15900,5079178.64,37557.9158,37558.2087,-45270.3152,3.959,1940.17,48715359.2056,174490340.0,29.3085,56.3854
16000,3099494.765,39602.8955,39603.394,-47739.2354,3.9588,2044.0185,31724808.7564,104118401.0,18.2827,34.4973
16100,3160038.395,41733.5385,41734.042,-50301.6663,3.9591,2153.4287,24082036.8042,90216389.0,14.2645,27.3945
16200,3636152.025,43974.8155,43975.4477,-52993.8286,3.9592,2268.7119,81673777.0788,313142264.0,58.4546,97.382
16300,4557734.28,46326.4404,46327.0211,-55844.0166,3.9599,2390.189,74156968.3802,281607568.0,11.7776,23.7085
16400,4700387.61,48831.6445,48832.2325,-58857.7077,3.96,2518.1808,98508376.1818,334201464.0,21.8348,44.1853
16500,4520204.22,51492.0855,51492.7285,-62043.2874,3.9601,2653.0309,43188600.7602,156609354.0,37.2128,64.4368
16600,6679357.93,54253.2291,54253.8778,-65383.8486,3.9607,2795.1023,158611198.6896,503984424.0,33.2512,64.4088
16700,5998806.1,57130.47,57131.1513,-68844.5938,3.9606,2944.7818,32357697.2261,125333400.0,41.8201,74.2649
16800,5780674.54,60215.2947,60216.0013,-72563.2553,3.9609,3102.4766,97234078.1588,362271356.0,13.4026,22.0841
16900,17407490.82,63369.2309,63369.9027,-76366.6528,3.9616,3268.6161,191829446.8129,725272552.0,12.341,22.4159
17000,10005590.7,66790.2806,66790.7419,-80477.8723,3.9615,3443.6524,38708901.1056,122472542.0,13.1914,24.9031
17100,8093277.64,70402.8092,70403.5323,-84836.2625,3.9618,3628.0621,131765583.1685,509011056.0,27.4204,53.5792
17200,10936952.67,74089.1023,74089.9205,-89283.1498,3.9622,3822.347,104241876.9901,382881468.0,44.3612,89.0489
17300,16311681.0,78053.7264,78054.5694,-94070.8631,3.9625,4027.0359,327905147.0541,1161137648.0,11.2856,18.9999
17400,11285935.2,82322.4953,82323.1397,-99200.3936,3.9624,4242.6861,187225588.7197,641347792.0,19.4657,35.4726
17500,13967961.26,86718.5808,86719.5606,-104509.062,3.9628,4469.8845,133978733.9479,504257120.0,29.596,56.9479
17600,14754764.36,91340.9805,91341.6612,-110074.9433,3.9627,4709.2495,164041440.1056,630106592.0,26.9932,48.2474
17700,16298381.96,96240.0672,96240.8273,-115993.7258,3.9631,4961.4327,648613661.7744,2392484800.0,78.7939,151.1752
17800,21558058.8,101423.4966,101424.1625,-122220.6702,3.9635,5227.1204,350280011.4693,1323455408.0,69.3403,119.3442
17900,21563181.4,106866.1664,106867.3192,-128773.0934,3.9635,5507.0358,310545557.9983,1039714992.0,15.6045,25.6002
18000,18140604.8,112619.7372,112621.0136,-135703.0225,3.9636,5801.9409,289518649.848,1043526720.0,29.7893,55.7849
18100,19381393.22,118575.5644,118576.6175,-142907.7794,3.9637,6112.6384,221722866.8057,804548704.0,26.9393,45.5997
18200,25370258.16,124889.4402,124890.7297,-150512.4197,3.9639,6439.9738,783313915.3287,2889213856.0,12.9107,21.7401
18300,38291738.4,131608.3203,131609.4177,-158603.6128,3.9644,6784.8383,953932801.1448,3559942720.0,27.7292,45.6186
18400,40109226.32,138692.4594,138693.7728,-167126.9122,3.9647,7148.1705,586475635.8611,2185725568.0,37.7319,60.7187
18500,35739606.48,146070.665,146072.1144,-176021.7037,3.9647,7530.9592,858147803.8826,3141993056.0,24.824,41.3956
18600,34479621.84,153986.7978,153988.2169,-185561.7734,3.9651,7934.2466,592376470.454,2189888416.0,15.4322,27.8219
18700,36937609.88,162268.2056,162269.6412,-195530.6666,3.9653,8359.1303,1232145949.7111,4767797248.0,32.376,63.4974
18800,40726146.84,170938.0866,170939.7288,-205999.6328,3.9655,8806.7668,715835625.1093,2420468384.0,32.3544,64.5545
18900,47358147.36,180152.4894,180154.3578,-217061.7878,3.9657,9278.3744,960994876.2444,3365672352.0,39.5338,73.182
19000,93799232.48,189728.9647,189730.7262,-228598.1706,3.9659,9775.2369,1178085461.8405,3765583616.0,99.6584,177.2207
19100,67083462.88,200088.5809,200090.4616,-241086.7178,3.966,10298.7068,1995656162.554,6190384448.0,117.024,210.7882
19200,66067761.68,210587.5478,210589.3856,-253790.4819,3.966,10850.2087,1401008913.9744,5194426240.0,40.2222,77.5809
19300,68155271.12,221927.1644,221929.4128,-267412.3469,3.9662,11431.2438,659239362.3426,2237895392.0,17.9402,31.5264
19400,74481467.12,233779.3266,233781.4716,-281705.1994,3.9662,12043.394,1059799153.155,3359519456.0,53.5842,97.2745
19500,116795815.28,246320.9853,246323.0966,-296862.2475,3.9665,12688.3249,4371234731.9434,14676631296.0,67.1755,132.4453
19600,153970260.8,259313.8844,259315.7097,-312521.9575,3.9665,13367.7924,1689809715.3012,6636244672.0,69.5284,123.9423
19700,96549500.8,273275.9562,273278.0525,-329322.8931,3.9666,14083.6457,3180142973.8587,10983252864.0,61.3605,108.9208
19800,112513475.52,287869.4456,287871.6531,-346898.8575,3.9669,14837.8332,2583553871.0307,9750085120.0,21.0952,37.3999
19900,145445240.96,303516.6062,303518.8669,-365743.2156,3.9671,15632.4081,8737616260.1408,31649286656.0,23.6985,40.134
20000,200518776.64,319540.7412,319543.2344,-385104.6138,3.9672,16469.533,1044862666.4063,3533941216.0,14.8308,22.7114
20100,156003710.08,336694.2556,336697.1644,-405743.9131,3.9673,17351.4866,5518973183.514,19096819712.0,56.8198,92.2951
20200,185878880.0,354715.5681,354718.37,-427425.3,3.9674,18280.6689,1852592175.6992,6929585920.0,30.4109,50.4685
20300,236301170.24,373710.24,373713.1331,-450373.2625,3.9675,19259.6098,1717195603.6651,5554274816.0,48.8362,78.2685
20400,212023040.8,393647.1675,393649.6706,-474365.6919,3.9677,20290.9733,2934935442.524,10682245760.0,27.878,48.287
20500,281574374.4,415051.2069,415054.5438,-500142.3938,3.9677,21377.5672,8890091911.1433,33794580992.0,38.3671,66.3837
20600,398855048.64,436891.4131,436895.1069,-526568.3625,3.9678,22522.3486,3591902973.0452,11780113920.0,106.5074,187.9665
20700,322424395.84,460306.5644,460309.9112,-554663.45,3.9679,23728.4343,17632112394.3335,64621780992.0,39.4204,66.7132
20800,339305118.72,484948.1062,484952.6275,-584475.105,3.9681,24999.1061,8833876961.6411,28710330112.0,24.7625,40.3489
20900,343167245.12,510800.6812,510805.42,-615662.0475,3.9681,26337.8234,7846168189.1802,27518964224.0,32.5201,51.1851
21000,613013600.96,537676.3319,537681.9844,-648115.4137,3.9682,27748.2295,16622961455.0262,59197949440.0,80.8009,129.8335
21100,551368717.44,566746.6662,566753.2175,-683065.015,3.9682,29234.164,10221958946.8316,36453964800.0,18.4333,26.6188
21200,434592622.72,596772.8312,596780.4062,-719337.2325,3.9683,30799.6709,4138152360.4584,13707328384.0,23.4596,40.7926
21300,459508067.84,628572.8188,628580.705,-757779.2538,3.9684,32449.0116,3687116676.4101,12489970816.0,31.4155,49.4884
21400,542858961.92,662296.4675,662304.1012,-798365.44,3.9685,34186.6765,25440580155.9986,88895131648.0,34.4829,53.4394
21500,840606585.6,697633.1225,697642.635,-841040.0512,3.9685,36017.3931,28506212620.7053,92342434816.0,107.7466,174.6157
21600,720561923.2,734830.3038,734840.6662,-885696.9638,3.9685,37946.1469,11506689473.0268,45275920384.0,10.8824,11.8569
21700,947171848.96,774188.585,774199.6875,-933258.3538,3.9686,39978.1855,39959295089.4302,136530479104.0,45.1684,80.8967
21800,1055834245.12,816126.2837,816138.1112,-983741.5162,3.9686,42119.0413,18585514867.5157,69690178560.0,74.2162,117.8287
21900,1121652144.64,859443.735,859456.4688,-1036127.2212,3.9688,44374.5416,29693490398.6425,105736073216.0,23.8006,37.8147
22000,1404241176.32,905438.5938,905454.395,-1091533.9375,3.9688,46750.8241,16334474175.9213,62407399424.0,24.0511,33.2562
22100,1234578635.52,954193.1038,954207.6162,-1150263.4275,3.9689,49254.3585,8869114015.6808,32371147264.0,17.9932,23.9653
22200,1486295880.96,1005200.005,1005217.8538,-1211967.9775,3.969,51891.9615,76100394729.7405,268356685824.0,40.5311,60.3685
22300,2162166617.6,1057915.2712,1057932.8025,-1275499.8275,3.969,54670.8069,35982518701.0705,126918553600.0,37.8899,59.5521
22400,1966374387.2,1113813.77,1113833.59,-1343016.35,3.969,57598.4617,18508410867.5732,62624339968.0,45.7439,75.9973
22500,2154760422.4,1173645.2675,1173670.135,-1415176.105,3.969,60682.8936,56820778578.0868,189677809664.0,36.71,51.09
22600,2646572188.16,1237354.115,1237379.6275,-1491797.905,3.9691,63932.4986,117157222208.5379,420660838400.0,15.442,17.2156
22700,3069980106.24,1304097.97,1304127.72,-1572034.295,3.9691,67356.1214,42299377775.4211,161974097920.0,37.4689,54.5462
22800,3400364646.4,1374935.9575,1374968.0525,-1657848.5725,3.9691,70963.0825,106260053318.4946,404937191424.0,52.2419,86.4785
22900,4527466552.32,1447546.7225,1447583.81,-1745455.0425,3.9691,74763.1975,175669704768.7025,646136815616.0,13.5113,11.5231
23000,4256023357.44,1524384.38,1524425.455,-1838138.35,3.9691,78766.8117,105618886705.9334,397926350848.0,17.0968,19.2609
23100,4456472714.24,1605622.6625,1605667.3625,-1936175.0,3.9691,82984.8222,99061419730.1168,335949680640.0,69.8473,108.0976
23200,5420796518.4,1691797.93,1691851.275,-2039785.375,3.9692,87428.7089,193957278999.9379,713520742400.0,23.4323,29.6748
23300,4831260779.52,1781058.6775,1781113.7375,-2147944.3775,3.9692,92110.5708,190380558798.6444,753534287872.0,34.3441,51.1418
23400,5346030474.24,1877083.24,1877147.4575,-2263352.63,3.9693,97043.1475,32507786432.1138,110060966912.0,12.5719,9.0144
23500,6500209530.88,1976784.6425,1976853.145,-2383782.865,3.9692,102239.8664,296732170992.1618,1069482016768.0,20.4716,24.4155
