env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.5273,-0.9142,0.6816,0.4451,1.1564
1100,0.3492,-1.1735,1.6422,0.4885,1.2076
1200,0.3402,-1.1907,3.7445,0.5055,1.3135
1300,0.3354,-1.211,1.685,0.1515,0.3631
1400,0.3382,-1.2388,2.2242,0.2074,0.5122
1500,0.315,-1.2329,2.3659,0.5205,1.3041
1600,0.349,-1.2426,4.3721,0.4583,1.1112
1700,0.3309,-1.2594,5.1451,0.5194,1.3031
1800,0.3281,-1.261,5.1257,0.4957,1.2661
1900,0.3246,-1.248,3.9114,0.2633,0.6575
2000,0.3056,-1.2705,4.8717,0.487,1.337
2100,0.3102,-1.2435,6.7849,0.4967,1.3363
2200,0.3107,-1.2103,6.8013,0.4981,1.329
2300,0.3117,-1.1941,7.2225,0.4772,1.3121
2400,0.311,-1.1753,7.7508,0.5001,1.2841
2500,0.3277,-1.1411,8.8031,0.4874,1.3058
2600,0.328,-1.1046,9.3836,0.4828,1.2987
2700,0.3308,-1.0426,11.0008,0.5006,1.2828
2800,0.3534,-1.0073,11.6581,0.4994,1.3211
2900,0.3641,-0.9446,12.8043,0.5027,1.2826
3000,0.3722,-0.9113,12.7014,0.4916,1.2838
3100,0.3773,-0.882,13.0432,0.491,1.2857
3200,0.3847,-0.8471,15.2402,0.4703,1.3011
3300,0.39,-0.8122,14.3594,0.492,1.3111
3400,0.4067,-0.7472,15.5437,0.4794,1.3037
3500,0.4149,-0.7037,15.881,0.4978,1.269
3600,0.4176,-0.623,19.2295,0.4678,1.3047
3700,0.4362,-0.5634,18.1733,0.4812,1.2924
3800,0.4271,-0.5215,19.4549,0.4872,1.2991
3900,0.4479,-0.4601,26.8234,0.4966,1.2816
4000,0.4472,-0.4693,18.8587,0.5004,1.2893
4100,0.4491,-0.4085,22.0097,0.4852,1.2574
4200,0.4571,-0.3667,22.1386,0.4932,1.3165
4300,0.4931,-0.3502,32.9265,0.5004,1.298
4400,0.4638,-0.3134,22.2499,0.4781,1.2942
4500,0.4721,-0.2519,20.1651,0.5014,1.3104
4600,0.4943,-0.2348,25.4156,0.4846,1.2726
4700,0.4856,-0.1716,22.3806,0.4826,1.2705
4800,0.49,-0.1072,26.7765,0.4721,1.2638
4900,0.5004,-0.1242,27.3716,0.4599,1.2797
5000,0.5315,-0.0944,35.4878,0.4813,1.3014
5100,0.5426,-0.0065,37.1853,0.4962,1.2905
5200,0.5427,-0.0324,29.6281,0.4747,1.2972
5300,0.5443,0.0706,30.9796,0.486,1.2765
5400,0.5528,0.1315,36.0058,0.4943,1.271
5500,0.5927,0.1779,41.5667,0.4994,1.2503
5600,0.5935,0.2635,37.7627,0.4895,1.2478
5700,0.6017,0.3152,38.5278,0.4817,1.2656
5800,0.6325,0.4434,49.7113,0.4885,1.2813
5900,0.6348,0.5559,42.8834,0.4688,1.2474
6000,0.6683,0.5868,45.1304,0.4807,1.2687
6100,0.6818,0.6602,44.3732,0.4858,1.2468
6200,0.6955,0.7211,45.3259,0.4834,1.2549
6300,0.7081,0.842,50.7699,0.4878,1.2848
6400,0.724,0.8798,49.8897,0.487,1.2504
6500,0.7502,0.9768,66.4344,0.4878,1.2642
6600,0.7459,1.0274,55.0611,0.4825,1.2807
6700,0.745,1.0535,52.4639,0.488,1.2755
6800,0.7664,1.1424,59.3978,0.481,1.2705
6900,0.7782,1.2061,60.3158,0.4854,1.2688
7000,0.7714,1.2841,59.8101,0.4793,1.2802
7100,0.7878,1.341,60.6972,0.4843,1.2673
7200,0.7694,1.4119,55.7144,0.4531,1.2915
7300,0.7849,1.4483,60.899,0.4921,1.2459
7400,0.7784,1.5267,63.1225,0.4736,1.2702
7500,0.7932,1.5339,59.9491,0.4573,1.2727
7600,0.7845,1.5218,58.5803,0.4908,1.2775
7700,0.7749,1.66,54.4816,0.4916,1.262
7800,0.8009,1.6591,76.5889,0.4829,1.2649
7900,0.773,1.6894,57.2959,0.4983,1.2713
8000,0.7969,1.7092,70.8689,0.4854,1.2718
8100,0.8191,1.7847,64.4077,0.4868,1.2807
8200,0.8201,1.8382,70.6329,0.4879,1.2503
8300,0.8044,1.852,70.5588,0.4769,1.2809
8400,0.8354,1.963,82.6043,0.4888,1.2588
8500,0.8169,1.9877,69.2309,0.4946,1.2615
8600,0.795,2.0005,61.4112,0.4551,1.2775
8700,0.7901,2.0378,65.129,0.4964,1.2755
8800,0.8051,2.1215,72.7076,0.4898,1.2764
8900,0.8036,2.1655,61.2308,0.4942,1.272
9000,0.8038,2.171,59.253,0.4859,1.268
9100,0.8182,2.235,68.8231,0.4909,1.2696
9200,0.8198,2.2794,80.0606,0.5015,1.285
