env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.617,-0.9394,0.303,0.1036,0.2031
1100,0.5361,-1.3711,0.6386,0.0962,0.1857
1200,0.5443,-1.4164,0.7324,0.3732,0.897
1300,0.5203,-1.4512,0.8633,0.2726,0.6491
1400,0.4993,-1.4929,0.8904,0.0726,0.163
1500,0.4881,-1.5489,1.0202,0.116,0.2473
1600,0.4992,-1.6091,0.8278,0.1507,0.3445
1700,0.5101,-1.6629,0.982,0.3086,0.7648
1800,0.4948,-1.7107,1.3398,0.4784,1.2937
1900,0.4919,-1.7528,1.8079,0.3337,0.8763
2000,0.4938,-1.7971,2.2396,0.4533,1.1775
2100,0.4856,-1.8264,1.6975,0.1874,0.446
2200,0.484,-1.8629,2.0815,0.4868,1.3085
2300,0.4778,-1.8897,2.4296,0.328,0.8456
2400,0.465,-1.9295,3.2686,0.2849,0.6977
2500,0.4567,-1.9575,3.0801,0.4868,1.2866
2600,0.4702,-1.9621,4.8506,0.4153,1.0233
2700,0.4687,-1.971,7.9,0.4737,1.2942
2800,0.487,-1.9856,8.9382,0.4659,1.294
2900,0.4963,-1.9907,6.9927,0.4639,1.2847
3000,0.4953,-2.0177,5.4217,0.4725,1.2875
3100,0.4868,-2.0308,4.1363,0.4743,1.2676
3200,0.4908,-2.0491,7.7599,0.4644,1.2866
3300,0.4981,-2.0707,7.6176,0.4756,1.2883
3400,0.5048,-2.0797,8.999,0.4591,1.2887
3500,0.5084,-2.1092,5.2638,0.459,1.269
3600,0.5077,-2.1309,6.0889,0.4751,1.296
3700,0.5146,-2.151,7.5366,0.4796,1.2782
3800,0.5155,-2.1825,6.6598,0.4725,1.3014
3900,0.5333,-2.1898,8.6499,0.4611,1.2853
4000,0.5256,-2.2264,8.054,0.456,1.2744
4100,0.533,-2.2566,13.6433,0.4678,1.2966
4200,0.5358,-2.27,9.6455,0.471,1.2935
4300,0.534,-2.3312,9.774,0.4564,1.2792
4400,0.5265,-2.3615,11.1483,0.4588,1.2551
4500,0.5425,-2.3591,12.9998,0.4678,1.2909
4600,0.5423,-2.3859,17.0904,0.461,1.282
4700,0.551,-2.3909,14.5058,0.4533,1.2688
4800,0.5474,-2.4135,11.7939,0.4501,1.2752
4900,0.5527,-2.4559,16.9094,0.4524,1.2787
5000,0.559,-2.479,19.1904,0.4512,1.2884
5100,0.5632,-2.4899,18.4813,0.4515,1.2673
5200,0.5542,-2.5258,13.6657,0.4588,1.2748
5300,0.5587,-2.5378,18.9003,0.449,1.2805
5400,0.5575,-2.5405,16.8889,0.4556,1.279
5500,0.5657,-2.5696,22.127,0.4571,1.2879
5600,0.5625,-2.5873,18.8154,0.4586,1.2768
5700,0.5693,-2.6127,20.3413,0.4547,1.2797
5800,0.5691,-2.5998,15.6754,0.4568,1.2681
5900,0.5719,-2.6259,15.4346,0.4563,1.2837
6000,0.5735,-2.6551,18.9828,0.4505,1.2637
6100,0.5797,-2.6481,15.5839,0.4534,1.2844
6200,0.5812,-2.689,18.3449,0.4393,1.2518
6300,0.5851,-2.6947,20.5132,0.4514,1.283
6400,0.5781,-2.7011,18.122,0.4515,1.273
6500,0.5838,-2.743,18.7174,0.4441,1.2583
6600,0.5825,-2.7833,18.1062,0.4516,1.2858
6700,0.5879,-2.8188,23.253,0.4573,1.2838
6800,0.5931,-2.8149,27.5298,0.458,1.2916
6900,0.5876,-2.815,20.3079,0.4495,1.2825
7000,0.5888,-2.8555,18.7924,0.4507,1.2854
7100,0.5816,-2.8885,17.7652,0.4409,1.2692
7200,0.5888,-2.902,24.0751,0.4595,1.2941
7300,0.5923,-2.9202,23.1647,0.4492,1.2781
7400,0.594,-2.9329,24.3039,0.453,1.2868
7500,0.6006,-2.961,27.028,0.4486,1.2877
7600,0.599,-3.0164,26.8437,0.447,1.2855
7700,0.5945,-3.0181,24.7655,0.4522,1.2816
7800,0.604,-3.0385,30.0591,0.4461,1.2418
7900,0.6076,-3.0686,30.7689,0.4488,1.2811
8000,0.6065,-3.0587,25.5747,0.445,1.2671
8100,0.6083,-3.1049,34.9903,0.4418,1.261
8200,0.6038,-3.1057,29.7637,0.4531,1.2785
8300,0.6114,-3.1168,31.2468,0.4471,1.2818
8400,0.6051,-3.1312,28.9034,0.4352,1.2598
8500,0.6002,-3.1582,32.4818,0.4551,1.2719
8600,0.6099,-3.1343,33.6967,0.4467,1.2658
8700,0.6178,-3.1379,39.5148,0.4531,1.2843
8800,0.6183,-3.1205,31.7718,0.4519,1.2874
8900,0.6156,-3.149,28.9166,0.4547,1.2902
9000,0.619,-3.1517,31.9075,0.4461,1.2832
9100,0.6234,-3.1557,34.5627,0.4489,1.2497
9200,0.6299,-3.1614,39.6135,0.4487,1.2648
9300,0.6308,-3.137,36.7764,0.4477,1.2639
9400,0.6361,-3.151,37.8885,0.4523,1.2845
9500,0.6411,-3.1543,47.436,0.4426,1.2791
9600,0.65,-3.1395,56.1031,0.4411,1.2683
9700,0.6516,-3.1612,47.1786,0.4481,1.2761
9800,0.6496,-3.1584,38.755,0.4329,1.2487
9900,0.6544,-3.1371,45.0686,0.4435,1.2553
10000,0.6518,-3.1148,35.8916,0.4439,1.2597
10100,0.6508,-3.1442,34.6387,0.4404,1.2508
10200,0.6531,-3.1652,38.3505,0.4343,1.2476
10300,0.6622,-3.0996,51.5571,0.4498,1.2817
10400,0.6685,-3.0947,60.1042,0.4465,1.2747
10500,0.6741,-3.1016,54.6845,0.4304,1.2455
10600,0.6714,-3.1183,43.8623,0.4419,1.2625
10700,0.6642,-3.1047,42.4057,0.4508,1.2852
10800,0.6647,-3.0986,43.4168,0.4443,1.2675
10900,0.6751,-3.1177,53.9691,0.4525,1.2677
11000,0.6782,-3.1049,52.9653,0.4423,1.2557
11100,0.6834,-3.0797,58.5453,0.4543,1.2694
11200,0.6823,-3.1346,47.7124,0.4448,1.2741
11300,0.6839,-3.1155,51.9052,0.4241,1.2572
11400,0.7029,-3.1301,62.5993,0.4525,1.2908
11500,0.7043,-3.0967,72.7807,0.4562,1.2815
11600,0.7034,-3.0641,61.9565,0.4513,1.265
11700,0.6941,-3.1398,41.2426,0.455,1.2614
11800,0.7003,-3.1274,49.2353,0.4344,1.2504
11900,0.6964,-3.0796,51.3718,0.448,1.2811
12000,0.6989,-3.1471,44.9986,0.4241,1.2314
12100,0.702,-3.1452,49.3946,0.4489,1.2679
12200,0.7178,-3.0807,72.5907,0.4482,1.2696
12300,0.701,-3.1446,46.9715,0.436,1.2748
12400,0.7064,-3.1602,43.2039,0.4523,1.3
12500,0.7178,-3.1342,54.1673,0.4282,1.2526
12600,0.7111,-3.1526,47.389,0.45,1.2786
12700,0.7054,-3.1464,41.3895,0.4469,1.2764
12800,0.701,-3.1376,44.2092,0.4663,1.2718
12900,0.7153,-3.1315,60.2784,0.451,1.268
13000,0.7139,-3.1969,44.6861,0.4468,1.2741
13100,0.7116,-3.1503,50.4546,0.4458,1.2597
13200,0.7112,-3.1846,46.273,0.4494,1.2791
13300,0.7226,-3.1653,56.0131,0.4522,1.286
13400,0.7198,-3.1601,53.1837,0.4553,1.2725
13500,0.7199,-3.1186,42.8617,0.4501,1.2622
13600,0.7194,-3.1395,47.2453,0.4527,1.2809
13700,0.74,-3.1689,64.2061,0.4534,1.286
13800,0.7526,-3.1592,75.8695,0.4644,1.2837
13900,0.7423,-3.1295,64.7185,0.4523,1.2801
14000,0.7582,-3.1429,76.8343,0.4582,1.2834
14100,0.7616,-3.1542,71.5921,0.4561,1.2766
14200,0.7638,-3.1282,64.5472,0.443,1.2541
14300,0.7645,-3.1538,70.0895,0.4493,1.2585
14400,0.7641,-3.1108,53.1155,0.4444,1.2724
14500,0.7714,-3.1481,70.4894,0.4625,1.2941
14600,0.7851,-3.1152,73.0562,0.4647,1.2559
14700,0.7844,-3.1322,59.7066,0.4421,1.2559
14800,0.7886,-3.1531,64.9135,0.4269,1.2208
14900,0.8252,-3.1493,110.6218,0.4666,1.2772
15000,0.7983,-3.1809,62.4048,0.4524,1.275
15100,0.8045,-3.204,58.3754,0.4572,1.2768
15200,0.8257,-3.2027,85.0972,0.4518,1.2546
15300,0.8525,-3.184,103.6104,0.4594,1.2785
15400,0.8494,-3.1987,85.967,0.4478,1.2485
15500,0.8556,-3.1267,89.8142,0.4531,1.2775
15600,0.8759,-3.1549,82.9084,0.425,1.2244
15700,0.8831,-3.1844,83.1024,0.4539,1.2712
15800,0.9048,-3.2095,99.5015,0.4634,1.2929
15900,0.8954,-3.2087,73.9269,0.4461,1.2566
16000,0.9038,-3.1521,67.8527,0.4564,1.2801
16100,0.924,-3.1683,95.1915,0.4541,1.2837
16200,0.9386,-3.2041,89.8585,0.4551,1.2808
