env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.6312,-1.1,1.3304,0.2827,0.2519
1100,0.5867,-1.8868,1.8375,0.4308,0.4288
1200,0.591,-2.0733,2.1781,0.3332,0.1549
1300,0.602,-2.1916,2.178,0.4069,0.5319
1400,0.5538,-2.308,2.1127,0.356,0.2995
1500,0.5729,-2.4091,2.1878,0.4422,0.3328
1600,0.5752,-2.5321,2.424,0.5267,0.6571
1700,0.5953,-2.6263,2.2996,0.6777,1.0025
1800,0.586,-2.7089,2.536,0.4163,0.3964
1900,0.5887,-2.8115,2.496,0.3276,0.3969
2000,0.5853,-2.9216,2.7434,0.4626,0.5894
2100,0.5934,-3.0717,2.762,0.5723,0.7003
2200,0.6059,-3.1825,3.0939,0.6665,1.0175
2300,0.5942,-3.2358,2.923,0.6238,0.908
2400,0.5887,-3.3031,3.0684,0.4366,0.2713
2500,0.5775,-3.4139,2.9479,0.5748,0.8514
2600,0.6126,-3.4624,3.1294,0.4553,0.5865
2700,0.6145,-3.5414,3.0367,0.5106,0.5558
2800,0.5883,-3.6371,3.271,0.5119,0.5374
2900,0.6063,-3.6961,3.5629,0.6336,0.8457
3000,0.5997,-3.7513,3.4224,0.4867,0.5269
3100,0.6066,-3.8493,3.5125,0.6248,0.8982
3200,0.6008,-3.9105,3.4244,0.6662,1.0712
3300,0.6033,-3.9778,3.4995,0.4085,0.3753
3400,0.6181,-4.0755,3.947,0.4723,0.3689
3500,0.6369,-4.1385,3.8077,0.6808,1.1369
3600,0.6294,-4.208,3.7357,0.5452,0.7128
3700,0.6155,-4.2398,3.7252,0.6145,0.8129
3800,0.6108,-4.2831,3.7656,0.692,1.1777
3900,0.6207,-4.3392,3.9066,0.4827,0.4967
4000,0.6454,-4.3824,3.7915,0.5165,0.5411
4100,0.6222,-4.4612,3.7634,0.495,0.4407
4200,0.6467,-4.4624,3.9352,0.5599,0.6712
4300,0.6472,-4.5271,3.9113,0.5379,0.6815
4400,0.6456,-4.5738,3.981,0.6031,0.7687
4500,0.6225,-4.6412,3.994,0.6157,0.9035
4600,0.6519,-4.6606,3.8431,0.5829,0.8705
4700,0.6684,-4.6805,4.465,0.5483,0.6206
4800,0.6836,-4.7275,4.1114,0.5988,0.8354
4900,0.6564,-4.7698,3.9162,0.6805,1.1369
5000,0.6603,-4.7997,4.0519,0.5709,0.803
5100,0.6591,-4.8051,4.2169,0.603,0.8296
5200,0.6491,-4.8814,4.2897,0.6776,1.1339
5300,0.6491,-4.9053,4.2451,0.6134,0.9097
5400,0.6558,-4.9448,4.392,0.5339,0.6901
5500,0.6965,-5.0258,5.077,0.7019,1.2698
5600,0.6726,-4.9822,4.8923,0.5823,0.8465
5700,0.6875,-5.0445,4.5307,0.5394,0.6289
5800,0.6627,-5.0682,4.1883,0.521,0.7202
5900,0.6653,-5.0893,4.5637,0.6416,0.9703
6000,0.6801,-5.1105,4.5033,0.6464,1.0908
6100,0.7027,-5.1104,4.64,0.6442,0.9278
6200,0.6627,-5.1498,4.3412,0.4952,0.5095
6300,0.7252,-5.1595,4.6678,0.5192,0.5791
6400,0.6675,-5.2093,4.7026,0.5711,0.7775
6500,0.6453,-5.2197,4.4126,0.681,1.1419
6600,0.6987,-5.3067,5.2976,0.5776,0.7885
6700,0.6548,-5.3158,4.6501,0.6171,0.8993
6800,0.6996,-5.3268,5.2398,0.5662,0.7019
6900,0.6928,-5.3382,4.8049,0.575,0.83
7000,0.718,-5.3599,4.6132,0.4229,0.5687
7100,0.6753,-5.3732,4.7043,0.6195,0.9547
7200,0.6849,-5.4102,4.5945,0.5689,0.7284
7300,0.6587,-5.4589,4.6023,0.5939,1.0317
7400,0.6723,-5.4665,4.828,0.6125,0.9217
7500,0.682,-5.469,4.7973,0.6135,0.9633
7600,0.694,-5.4892,4.691,0.535,0.6752
7700,0.7306,-5.479,5.112,0.4959,0.4733
7800,0.6394,-5.5187,4.5001,0.6084,0.9996
7900,0.7372,-5.5822,6.3379,0.5161,0.6153
8000,0.7129,-5.5773,5.0227,0.5658,0.6851
8100,0.6725,-5.6143,4.7456,0.5949,0.7998
8200,0.6897,-5.6157,4.6835,0.5712,0.7187
8300,0.6907,-5.6195,4.8142,0.6879,1.2357
8400,0.6606,-5.6404,4.4909,0.6554,1.0593
8500,0.6738,-5.6548,4.8821,0.5779,0.669
8600,0.7354,-5.6906,4.8708,0.5845,0.7724
8700,0.67,-5.7413,5.0402,0.6518,1.0464
8800,0.6689,-5.7277,4.7606,0.6614,1.1006
8900,0.7059,-5.735,5.0762,0.53,0.6743
9000,0.6837,-5.7941,4.9901,0.6254,1.0152
9100,0.7078,-5.7437,4.909,0.6489,1.0179
9200,0.7178,-5.7532,5.0152,0.5413,0.717
9300,0.6685,-5.7525,4.6511,0.5123,0.6367
9400,0.6835,-5.7713,4.6919,0.576,0.8757
9500,0.6913,-5.7876,4.8299,0.5881,0.8646
9600,0.7331,-5.785,5.3348,0.6544,1.0684
9700,0.7209,-5.8118,5.0452,0.6159,1.1191
9800,0.698,-5.8343,4.7264,0.655,1.0942
9900,0.6966,-5.8073,4.686,0.6749,1.1462
10000,0.6792,-5.8565,4.6262,0.6951,1.3088
10100,0.7044,-5.8247,4.7458,0.5593,1.0203
10200,0.7218,-5.8339,4.8541,0.5281,0.6039
10300,0.6865,-5.8363,4.6178,0.5832,0.8614
10400,0.7262,-5.8347,5.4042,0.6852,1.1806
10500,0.714,-5.8701,5.0297,0.5892,0.8259
10600,0.654,-5.8713,4.6675,0.5981,0.886
10700,0.7043,-5.8979,5.069,0.6138,0.8709
10800,0.6822,-5.934,4.7765,0.5185,0.6164
10900,0.7256,-5.9048,5.1915,0.6247,0.9053
11000,0.741,-5.9111,4.879,0.6337,1.1618
11100,0.7104,-5.9596,5.201,0.6015,0.861
11200,0.6761,-5.9662,4.7507,0.5082,0.6163
11300,0.7254,-5.9574,4.8026,0.5983,0.8313
11400,0.7184,-5.9619,4.7988,0.6019,0.9043
11500,0.716,-5.9782,5.2899,0.5122,0.6054
11600,0.7202,-5.9856,5.1147,0.656,1.1119
11700,0.7558,-5.9733,4.9203,0.5944,0.9094
11800,0.7429,-6.0116,4.9804,0.5475,0.7036
11900,0.7236,-6.0276,5.3556,0.5437,0.6903
12000,0.732,-6.0468,4.986,0.6912,1.2774
12100,0.7146,-6.0909,4.898,0.6256,0.9237
12200,0.7164,-6.0658,4.9301,0.5306,0.6201
12300,0.6487,-6.0897,4.8287,0.5962,0.8554
12400,0.7661,-6.1139,5.3207,0.5772,0.8253
12500,0.6828,-6.1292,4.988,0.5359,0.761
12600,0.7497,-6.1785,5.3343,0.5574,0.7451
12700,0.7623,-6.1791,5.1978,0.672,1.116
12800,0.7541,-6.2125,5.2387,0.499,0.4862
12900,0.7041,-6.22,4.8052,0.586,0.8744
13000,0.7113,-6.2335,4.8643,0.4965,0.5729
13100,0.6834,-6.2323,5.0393,0.5914,0.8726
13200,0.7766,-6.2641,5.3455,0.545,0.7772
13300,0.7372,-6.2446,5.2869,0.6219,0.9448
13400,0.7304,-6.2427,4.9801,0.5209,0.5782
13500,0.7228,-6.2641,5.3081,0.554,0.6976
13600,0.7186,-6.2584,4.8936,0.6312,1.0267
13700,0.7369,-6.2325,4.8643,0.5319,0.6677
13800,0.7638,-6.261,5.494,0.6688,1.1876
13900,0.7732,-6.2717,5.3487,0.625,0.9388
14000,0.7405,-6.2725,4.9693,0.6261,0.8753
