env_steps,return,invalid_actions_blue,invalid_actions_red,length,FPS,time
0,-29.5,0.05,0.0,100,0.0,2.005
100,-945.9,0.11,0.0,100,20.0265,4.9934
200,-824.9,0.08,0.0,100,21.2834,4.6985
300,-25.0,0.1,0.0,100,20.4428,4.8917
400,-1016.3,0.12,0.0,100,19.2468,5.1957
500,-682.8,0.14,0.0,100,19.5445,5.1165
600,-19.7,0.07,0.0,100,20.0856,4.9787
700,-933.7001,0.06,0.0,100,19.9884,5.0029
800,-791.0,0.1,0.0,100,20.7914,4.8097
900,-34.1,0.11,0.0,100,20.4467,4.8908
1000,-904.9,0.14,0.0,100,20.3776,4.9073
1100,-640.9,0.08,0.0,100,20.4702,4.8852
1200,-28.9,0.09,0.0,100,20.3077,4.9242
1300,-1013.3,0.16,0.0,100,18.5627,5.3871
1400,-868.9,0.15,0.0,100,20.0464,4.9884
1500,-16.1,0.11,0.0,100,20.3202,4.9212
1600,-575.8,0.15,0.0,100,19.6178,5.0974
1700,-672.1,0.07,0.0,100,20.069,4.9828
1800,-29.1,0.11,0.0,100,19.895,5.0264
1900,-1025.6001,0.11,0.0,100,20.0081,4.998
2000,-737.8,0.15,0.0,100,19.7056,5.0747
2100,-27.1,0.11,0.0,100,20.7182,4.8267
2200,-832.6001,0.09,0.0,100,20.0802,4.98
2300,-667.7,0.16,0.0,100,20.3317,4.9184
2400,-22.6,0.06,0.0,100,20.0779,4.9806
2500,-822.1,0.08,0.0,100,19.9529,5.0118
2600,-709.6,0.15,0.0,100,20.0384,4.9904
2700,-19.1,0.11,0.0,100,20.3594,4.9117
2800,-762.9,0.17,0.0,100,19.2724,5.1888
2900,-486.4,0.05,0.0,100,19.6383,5.0921
3000,-19.2,0.12,0.0,100,20.3971,4.9027
3100,-671.2,0.1,0.0,100,19.2004,5.2082
3200,-661.0,0.12,0.0,100,19.6474,5.0897
3300,-24.4,0.14,0.0,100,20.7694,4.8148
3400,-710.9,0.11,0.0,100,19.6458,5.0901
3500,-592.6,0.08,0.0,100,20.8351,4.7996
3600,-27.7,0.17,0.0,100,21.1573,4.7265
3700,-808.7001,0.08,0.0,100,19.7013,5.0758
3800,-652.3,0.07,0.0,100,19.9774,5.0057
3900,-22.9,0.09,0.0,100,20.4199,4.8972
4000,-956.8,0.12,0.0,100,20.3822,4.9062
4100,-615.1,0.09,0.0,100,19.9736,5.0066
4200,-19.5,0.05,0.0,100,20.3901,4.9043
4300,-714.0,0.08,0.0,100,20.8482,4.7966
4400,-510.7,0.1,0.0,100,19.3064,5.1796
4500,-20.8,0.08,0.0,100,20.8246,4.802
4600,-814.8,0.06,0.0,100,20.3304,4.9187
4700,-332.9,0.12,0.0,100,20.4139,4.8986
4800,-25.7,0.07,0.0,100,20.0119,4.997
4900,-605.7,0.13,0.0,100,20.4642,4.8866
5000,-612.6,0.12,0.0,100,20.4142,4.8986
5100,-21.5,0.05,0.0,100,14.6902,6.8073
5200,-984.5,0.09,0.0,100,19.5562,5.1135
5300,-548.9,0.11,0.0,100,19.5808,5.1071
5400,-22.0,0.1,0.0,100,19.6404,5.0916
5500,-815.9,0.09,0.0,100,19.6713,5.0836
