env_steps,critic_loss,q1,q2,actor_loss,entropy,coef,critic_grad_norm,critic_seq_grad_norm,actor_grad_norm,actor_seq_grad_norm
3900,1522.9965,-2601.912,-2601.7847,-43.2804,3.9701,1.0,30442.8549,90474.6055,0.0396,0.0
4000,1438.7348,-2643.4448,-2643.3901,-44.1092,3.9702,1.0,5481.5974,18766.7358,0.052,0.0
4100,1306.0633,-2711.4133,-2711.4124,-45.3905,3.9702,1.0,5949.5739,20045.6704,0.0442,0.0
4200,1593.7568,-2855.1156,-2854.9783,-47.9021,3.9702,1.0,13906.0945,37195.46,0.0617,0.0
4300,1517.5515,-2964.7203,-2964.7003,-49.83,3.9701,1.0,12443.2726,42357.0049,0.0546,0.0
4400,1831.0177,-2984.2262,-2984.1004,-50.3309,3.9701,1.0,12854.4624,41349.8164,0.0537,0.0
4500,1879.6607,-3015.3299,-3015.1397,-50.9491,3.9701,1.0,10326.4585,34859.3096,0.0588,0.0
4600,1316.5193,-3076.906,-3076.9994,-52.1531,3.9702,1.0,4365.7838,14571.0776,0.0603,0.0
4700,1522.5018,-3116.4434,-3116.3792,-52.9745,3.9701,1.0,36260.4749,123250.375,0.0603,0.0
4800,1856.8788,-3320.8046,-3320.9358,-56.6137,3.9701,1.0,4936.7832,16536.7822,0.0663,0.0
4900,1753.1257,-3286.1564,-3286.1833,-56.1378,3.9701,1.0,50649.6076,161163.8477,0.0566,0.0
5000,1781.1021,-3346.5638,-3346.6447,-57.2682,3.9701,1.0,8794.6351,28348.6699,0.0694,0.0
5100,2138.7222,-3515.5073,-3515.5171,-60.2333,3.9701,1.0,40821.165,137093.9609,0.0706,0.0
5200,2190.3199,-3527.3427,-3527.4439,-60.5788,3.9701,1.0,40470.5162,132027.1738,0.0681,0.0
5300,2264.6056,-3548.2796,-3548.555,-61.0604,3.9701,1.0,11721.0363,34345.9072,0.0716,0.0
5400,2423.32,-3717.9695,-3718.1369,-64.053,3.9701,1.0,11029.3384,36682.8345,0.0713,0.0
5500,2425.5412,-3684.1699,-3684.2814,-63.6794,3.97,1.0,11120.2715,34544.7549,0.0726,0.0
5600,2565.7259,-3819.6774,-3819.9297,-66.0859,3.9701,1.0,56140.9526,183203.3555,0.0737,0.0
5700,3656.9602,-3854.5271,-3854.5412,-66.733,3.9701,1.0,21940.5617,78486.6113,0.1426,0.0025
5800,2439.9135,-3934.4883,-3934.623,-68.1417,3.9698,1.0,35681.8755,117637.3398,0.1323,0.0031
5900,2928.8795,-3936.1419,-3936.1015,-68.314,3.9697,1.0,24611.348,83022.8965,0.198,0.0051
6000,2913.69,-4100.1352,-4100.0374,-71.1795,3.9693,1.0,9943.1024,32994.3892,0.1904,0.0023
6100,2508.0363,-3970.2774,-3970.1367,-69.0573,3.9694,1.0,20684.6554,66736.7793,0.2266,0.0034
6200,2839.3603,-4156.9568,-4156.8734,-72.3366,3.9691,1.0,14373.2146,46350.7676,0.2699,0.0077
6300,4369.9328,-4210.4139,-4210.4934,-73.3569,3.9694,1.0,82889.738,278045.9727,0.1715,0.0061
6400,2879.5825,-4290.9379,-4291.0068,-74.8648,3.969,1.0,14198.9731,45263.792,0.1932,0.0066
6500,2864.8547,-4380.5471,-4380.5673,-76.5226,3.9691,1.0,73758.4391,245038.6523,0.2128,0.0041
6600,3380.5739,-4439.1016,-4439.0503,-77.6552,3.9692,1.0,36805.636,113819.9668,0.1679,0.0111
6700,3303.2903,-4467.0327,-4467.0135,-78.256,3.9691,1.0,17625.5378,56915.5352,0.2062,0.0084
6800,4400.5786,-4534.7757,-4534.631,-79.5085,3.9689,1.0,104313.1281,337117.7891,0.2213,0.0081
6900,3762.56,-4616.3633,-4616.4926,-80.9779,3.9693,1.0,31642.3329,103618.8496,0.1817,0.0061
7000,2865.4404,-4791.037,-4791.0511,-84.0887,3.9664,1.0,11769.8727,41006.6904,0.2589,0.0254
7100,2832.565,-4796.1969,-4796.0895,-84.2811,3.9654,1.0,24969.6604,85138.3652,0.2505,0.0161
7200,4522.6084,-4838.202,-4838.3893,-85.1716,3.9671,1.0,36540.4395,122239.4355,0.1877,0.0059
7300,3747.3133,-4837.5828,-4837.344,-85.2184,3.9673,1.0,25038.588,79792.0332,0.253,0.023
7400,3369.7694,-4881.6601,-4881.7184,-86.1153,3.9669,1.0,7109.2742,22111.0146,0.221,0.0149
7500,3560.3053,-4986.3473,-4986.4624,-87.9465,3.9679,1.0,26399.0721,85726.7695,0.1769,0.0094
7600,3638.5005,-5000.6953,-5000.5505,-88.2956,3.9679,1.0,41494.5601,116425.8789,0.1818,0.0105
7700,10304.8678,-5231.8819,-5231.7897,-92.4723,3.9682,1.0,70124.9397,199046.0703,0.1624,0.0066
7800,4958.5453,-5283.3123,-5283.1217,-93.465,3.9684,1.0,35668.8188,113338.1523,0.1972,0.0081
7900,3589.8525,-5216.3854,-5216.2197,-92.3502,3.968,1.0,10660.1767,36422.1777,0.2291,0.0109
8000,3725.8251,-5465.7563,-5465.636,-96.7815,3.9667,1.0,8924.3125,27332.7031,0.2404,0.0201
8100,3686.468,-5546.3265,-5546.1437,-98.2284,3.9491,1.0,17539.3411,51500.4395,0.6096,0.0414
8200,3526.2615,-5459.9796,-5459.7099,-96.805,3.9561,1.0,10011.6912,27737.3364,0.4032,0.074
8300,4180.6893,-5521.318,-5521.0949,-97.9553,3.9604,1.0,74884.9927,240070.8828,0.3854,0.0316
8400,4722.5392,-5659.5579,-5659.3915,-100.5164,3.9573,1.0,62993.4017,207664.2227,0.3137,0.0178
8500,4316.082,-5635.4778,-5635.3601,-100.164,3.9581,1.0,21040.23,61727.9121,0.396,0.0815
8600,4193.3704,-5805.4526,-5805.3489,-103.2167,3.9501,1.0,29590.9349,93989.082,0.4751,0.0421
8700,6936.7606,-5846.5209,-5846.2976,-103.9352,3.9079,1.0,170174.682,481824.8125,0.7324,0.1502
8800,6162.4504,-5849.1689,-5849.1846,-104.205,3.8057,1.0,27413.5879,91158.002,0.7192,0.0694
8900,4367.5235,-5990.6718,-5990.449,-106.6905,3.8005,1.0,11958.4316,34277.5977,0.7594,0.0129
9000,5069.6602,-6179.3626,-6179.2609,-110.1337,3.739,1.0,74050.0582,232946.4023,0.9156,0.1253
9100,4726.2657,-6101.6469,-6101.491,-108.7896,3.8076,1.0,35924.5212,112995.2441,0.8824,0.0557
9200,22895.3878,-6393.7006,-6393.229,-113.9795,3.8019,1.0,137098.7445,436210.1016,1.0411,0.1943
9300,8650.4513,-6264.885,-6264.3661,-111.9923,3.8691,1.0,44508.7747,143696.7363,0.5612,0.0269
9400,6145.3099,-6250.5434,-6250.2647,-111.7415,3.9191,1.0,17297.7483,55174.0752,0.5963,0.0802
9500,6186.8728,-6379.1898,-6378.8192,-114.04,3.9017,1.0,55574.8529,177664.4023,0.9143,0.2032
9600,6251.6892,-6369.6742,-6369.4237,-113.949,3.8989,1.0,36833.5422,117816.9004,0.6682,0.0912
9700,7133.4588,-6507.4938,-6507.2365,-116.48,3.9087,1.0,307590.0549,987283.0469,0.6866,0.1413
9800,7994.1402,-6602.9879,-6602.5667,-118.2759,3.9159,1.0,47666.1348,140782.6211,0.6007,0.082
9900,6283.7553,-6813.1692,-6812.8148,-122.0481,3.922,1.0,30640.0833,96818.1621,0.7248,0.0925
10000,6345.6079,-6775.3461,-6775.0347,-121.4801,3.939,1.0,98522.3245,304053.2734,0.5283,0.0243
10100,7240.7471,-6760.7643,-6760.4957,-121.2524,3.9358,1.0,57251.8882,188500.9805,0.5276,0.0161
10200,6660.8261,-6794.7297,-6794.6625,-121.9521,3.9372,1.0,24942.7103,81906.002,0.5893,0.0887
10300,6392.8686,-6974.6257,-6974.2587,-125.145,3.9446,1.0,37565.4414,112749.1465,0.5568,0.0975
10400,8393.0408,-6942.76,-6942.4326,-124.6217,3.9352,1.0,382659.5303,1284374.5938,0.5088,0.0332
10500,39225.1595,-6958.3261,-6957.3455,-125.1554,3.9318,1.0,152654.5676,442298.2266,0.8534,0.1743
10600,13092.0705,-7048.8303,-7049.104,-126.6993,3.9344,1.0,35314.0382,117548.2695,0.7739,0.1377
10700,8185.757,-7083.2596,-7083.4252,-127.3537,3.9411,1.0,17666.9006,58939.5742,0.5885,0.0287
10800,7876.4657,-7124.1553,-7124.2978,-128.0826,3.9403,1.0,13041.9438,40585.2334,0.6982,0.0387
10900,7409.218,-7232.615,-7232.771,-130.0645,3.9304,1.0,17783.8778,60336.1504,0.6228,0.0459
11000,8019.119,-7264.3569,-7264.4289,-130.6832,3.9295,1.0,12719.194,40306.9409,0.4944,0.0175
11100,8639.1164,-7354.2169,-7354.2326,-132.4145,3.9221,1.0,23762.4067,82204.3652,1.1068,0.3184
11200,8278.6738,-7260.6234,-7260.6738,-130.7285,3.9089,1.0,34090.2744,105050.4531,0.685,0.0452
11300,9003.3856,-7453.6743,-7453.8309,-134.2428,3.8959,1.0,49228.1145,158583.457,0.9166,0.1203
11400,9297.5115,-7544.8927,-7545.0278,-135.9325,3.915,1.0,33352.2155,106507.6133,0.7049,0.1258
11500,9042.7587,-7478.2086,-7478.1362,-134.7166,3.9297,1.0,57863.8643,196247.3398,0.6515,0.0222
11600,9708.0816,-7686.0332,-7686.2458,-138.4814,3.9308,1.0,48754.8335,164258.1758,0.7082,0.116
11700,9382.3529,-7602.8362,-7602.8825,-137.0547,3.9418,1.0,107185.0593,318834.4141,0.7605,0.1294
11800,15349.9289,-7556.9723,-7557.1178,-136.2308,3.9426,1.0,181568.8109,534084.3281,0.6231,0.0652
11900,12097.2872,-7632.4096,-7632.4576,-137.7399,3.94,1.0,28010.6369,78966.9453,0.5045,0.0487
12000,10715.0987,-7842.4086,-7842.5717,-141.5267,3.928,1.0,49062.1039,167365.3398,0.798,0.1068
12100,10347.3616,-8056.0155,-8056.2604,-145.3643,3.921,1.0,52029.2831,167448.3828,0.8164,0.0673
12200,9987.6565,-7943.2952,-7943.4758,-143.3963,3.9008,1.0,228473.7881,718366.9375,0.66,0.0776
12300,11074.3763,-8157.1572,-8157.0897,-147.2447,3.9128,1.0,99212.0296,311977.2422,0.7296,0.0528
12400,10109.984,-7933.8987,-7933.8617,-143.3028,3.89,1.0,36091.7948,122276.6191,0.7359,0.0186
12500,17706.484,-8152.2312,-8152.3399,-147.259,3.903,1.0,1392997.1958,4792191.9375,1.0631,0.2005
12600,43184.6584,-8226.9365,-8225.8829,-148.8755,3.8846,1.0,134740.1196,456320.2188,0.6444,0.0728
12700,12773.1511,-8152.9662,-8153.5403,-147.3454,3.8884,1.0,45118.9119,142561.6602,0.7497,0.0684
12800,11120.9015,-8336.3574,-8336.5912,-150.6582,3.9128,1.0,19565.8726,61619.7461,0.7882,0.1493
12900,12602.4087,-8332.2672,-8332.3705,-150.6756,3.916,1.0,29702.2338,88817.666,0.9744,0.2133
13000,11437.1902,-8417.0405,-8417.2653,-152.2372,3.9187,1.0,39626.0491,125274.6855,0.804,0.0202
13100,11866.2623,-8443.9839,-8443.8299,-152.7628,3.9122,1.0,70879.1355,219292.2109,0.902,0.1395
13200,16482.665,-8668.3516,-8668.5121,-156.885,3.9221,1.0,100531.4165,312251.1484,0.702,0.0522
13300,13432.8676,-8558.7896,-8558.7064,-154.8807,3.9312,1.0,40774.4774,126841.6914,0.6145,0.09
13400,12815.0522,-8521.4893,-8521.5221,-154.293,3.9297,1.0,113251.3331,355092.9141,0.7622,0.128
13500,19762.4009,-8887.0809,-8887.5177,-160.8688,3.9411,1.0,1388171.3416,4414183.875,0.5011,0.0219
13600,38337.4713,-8599.6529,-8599.197,-155.8157,3.9503,1.0,174842.9562,562720.9453,1.1572,0.655
13700,15977.0509,-8640.2664,-8640.3569,-156.5211,3.927,1.0,62547.8895,208947.3984,0.92,0.358
13800,15749.0334,-8963.7063,-8963.8579,-162.4408,3.8693,1.0,13633.5778,47068.4414,1.5574,0.187
13900,14555.8882,-8825.8803,-8825.8193,-159.9756,3.8181,1.0,19013.7103,56006.2666,1.1419,0.1841
14000,15881.2022,-8877.9892,-8877.6167,-160.9816,3.8646,1.0,121930.2897,397706.2188,1.0441,0.4203
14100,18738.6374,-9018.4765,-9018.914,-163.5151,3.8905,1.0,213981.048,683576.4531,1.0361,0.4058
14200,17301.3102,-9064.6171,-9064.6203,-164.4245,3.898,1.0,41148.5434,138135.3262,0.8858,0.2002
14300,15576.8441,-9039.5147,-9039.4799,-163.9699,3.8938,1.0,58871.1607,193702.9102,0.8733,0.1157
14400,15637.1017,-9025.6866,-9025.8548,-163.7323,3.9109,1.0,60102.7616,174683.2773,0.7286,0.1088
14500,15033.0688,-9351.1751,-9351.144,-169.6391,3.9106,1.0,95594.8665,300749.25,0.7292,0.1879
14600,17605.7426,-9135.2222,-9135.3582,-165.7775,3.8922,1.0,201341.3644,595467.2188,1.0993,0.3902
14700,16837.5415,-9422.7112,-9422.8544,-171.072,3.8868,1.0,55424.5107,177626.9648,0.728,0.122
14800,17967.6277,-9404.1786,-9404.4636,-170.7129,3.9176,1.0,215185.5146,618999.7969,0.7668,0.0977
14900,28304.6687,-9543.0918,-9542.6628,-173.1134,3.9328,1.0,573747.3138,1876554.7812,0.9252,0.2487
15000,21407.042,-9530.3039,-9530.3404,-173.013,3.9335,1.0,103574.6407,336371.4062,0.7266,0.2205
15100,16419.6185,-9535.1368,-9535.2792,-173.0691,3.9329,1.0,23305.9953,70745.585,0.9384,0.1856
15200,16596.8321,-9509.5481,-9509.5088,-172.6653,3.9344,1.0,140864.6508,467309.5078,0.963,0.3144
15300,17195.4032,-9347.1885,-9346.5478,-169.7146,3.9342,1.0,100180.4458,310036.4141,0.857,0.3057
15400,15981.8434,-9599.2172,-9598.5992,-174.28,3.9376,1.0,47866.7747,160349.3555,0.8605,0.2681
15500,15736.7157,-9407.0639,-9406.1333,-170.8496,3.9381,1.0,55763.2193,177645.4258,0.7559,0.1872
15600,16399.8543,-9717.1814,-9716.715,-176.4667,3.9461,1.0,58422.1489,181853.3906,0.5088,0.0429
15700,16501.4055,-9854.379,-9853.748,-178.9615,3.9523,1.0,55237.7877,169627.082,0.6225,0.2072
15800,16491.9937,-9872.5376,-9871.9314,-179.3385,3.9566,1.0,25715.0553,86363.9961,0.7854,0.1985
15900,17348.2397,-10007.935,-10006.7163,-181.8557,3.9592,1.0,247688.3312,780836.4375,0.5584,0.0691
16000,39199.7281,-9965.7643,-9964.6971,-180.9796,3.9585,1.0,311783.2444,969316.3906,0.4185,0.0628
16100,393408.7578,-9467.9857,-9485.1883,-173.0242,3.9541,1.0,620262.7593,1829426.9375,0.73,0.0996
16200,163463.6972,-10157.9114,-10166.021,-185.2447,3.9505,1.0,238200.8673,752556.9062,0.6318,0.0749
16300,55965.2359,-10450.309,-10442.6113,-190.5554,3.9506,1.0,86702.4915,260851.3047,0.6862,0.1447
16400,36292.9451,-10142.8353,-10136.2701,-184.9879,3.9507,1.0,55378.388,168061.6758,0.7254,0.1007
16500,32947.1344,-10486.9112,-10482.9284,-191.2475,3.9423,1.0,48930.9152,151238.4297,0.6731,0.0623
16600,32361.081,-10491.2464,-10488.0088,-191.3351,3.94,1.0,80696.3466,241318.7188,0.5862,0.0777
16700,30108.918,-10625.9587,-10623.7681,-193.8136,3.9462,1.0,29274.879,83062.6914,0.8646,0.1851
16800,28948.9205,-10416.3577,-10415.1327,-190.0316,3.9528,1.0,62545.8352,195180.0039,0.6778,0.1814
16900,28485.9596,-10606.5725,-10606.5504,-193.4261,3.9526,1.0,30574.4464,94219.3809,0.6606,0.1362
17000,28042.8346,-10489.0076,-10488.3972,-191.3598,3.9486,1.0,32623.6629,97081.5098,0.7262,0.1941
17100,27949.3287,-10573.3831,-10572.9783,-192.8952,3.9532,1.0,28985.0527,88926.5195,0.6493,0.0947
17200,27525.6827,-10442.2516,-10442.2478,-190.5461,3.9581,1.0,26721.8224,84608.5723,0.4337,0.0299
17300,26375.9889,-10457.0071,-10457.0204,-190.7686,3.9594,1.0,51199.5346,153300.7227,0.6999,0.108
17400,27652.4943,-10788.45,-10788.4255,-196.828,3.9575,1.0,65441.3595,211509.2617,0.659,0.1351
17500,27055.2582,-10625.1791,-10624.8926,-193.9363,3.9552,1.0,33139.369,87152.877,0.5397,0.0632
17600,27010.3591,-10785.2035,-10785.7034,-196.774,3.9491,1.0,86384.0203,265121.6797,0.79,0.1389
17700,27260.0074,-10614.1752,-10614.0838,-193.7287,3.9252,1.0,78340.5103,246305.2773,1.0316,0.2688
17800,27749.5863,-11051.8822,-11052.5546,-201.563,3.8951,1.0,121906.3183,387785.6562,1.1604,0.1853
17900,27996.7843,-11137.5211,-11137.4932,-203.3247,3.8744,1.0,120563.2372,357422.2188,1.7629,0.8132
18000,26572.2029,-11005.4745,-11005.5779,-200.7966,3.8306,1.0,35816.7804,120960.8008,1.7137,0.666
18100,26083.6669,-10896.9228,-10897.732,-198.8562,3.8653,1.0,227751.4214,746839.7344,1.1591,0.1612
18200,26705.93,-11084.1343,-11084.4195,-202.3159,3.8792,1.0,122063.6861,394033.0781,0.9374,0.0692
18300,25806.3145,-11232.5505,-11233.744,-204.932,3.9234,1.0,95910.8086,316939.5938,1.1262,0.4304
18400,27746.1952,-11124.8937,-11124.7818,-203.0741,3.9392,1.0,41198.4067,137755.4434,0.7193,0.1673
18500,27938.2666,-11203.2583,-11204.2894,-204.4846,3.926,1.0,112288.0434,346582.9609,0.9893,0.1785
18600,25378.5119,-11223.2523,-11224.3082,-204.8112,3.9211,1.0,53688.2919,167087.707,0.6293,0.0747
18700,25253.0909,-11101.2398,-11101.4046,-202.625,3.9298,1.0,73283.5574,231590.9727,0.8205,0.139
18800,24899.4315,-11326.2094,-11327.0953,-206.7482,3.9246,1.0,55961.1072,170978.6094,0.8577,0.0636
18900,23998.4485,-10941.7532,-10942.6044,-199.6972,3.915,1.0,84925.7395,259042.8477,1.3123,0.3158
19000,26717.7607,-11264.9617,-11264.861,-205.7154,3.8757,1.0,170916.0255,485022.1016,1.4722,0.3529
19100,37140.4502,-11385.7638,-11385.1869,-207.8348,3.7592,1.0,109284.4729,296187.6016,1.8444,0.5744
19200,25563.0376,-11402.8789,-11404.0012,-208.1683,3.6983,1.0,40510.8121,102468.5723,2.1938,0.623
19300,24534.1871,-11433.7899,-11434.6472,-208.692,3.7413,1.0,74250.6009,202218.9883,1.3842,0.2481
19400,24234.0898,-11348.851,-11348.5272,-207.1551,3.6972,1.0,51320.661,152778.6719,1.5822,0.144
19500,24080.3625,-11289.8079,-11290.0123,-206.1224,3.7683,1.0,52140.876,162607.375,1.2311,0.1551
19600,24587.0738,-11634.3116,-11634.7566,-212.3976,3.7906,1.0,43674.8492,137840.0195,1.4331,0.1633
19700,24765.056,-11486.3288,-11486.276,-209.6998,3.8046,1.0,64961.775,220516.75,1.828,0.9029
19800,24544.0842,-11547.0849,-11546.8657,-210.8881,3.8055,1.0,92963.3464,308631.2891,1.2045,0.308
19900,24608.5755,-11697.3242,-11696.8671,-213.649,3.8317,1.0,54253.7334,176419.0977,1.2192,0.2451
20000,24999.2133,-11536.0885,-11537.2947,-210.7222,3.8409,1.0,217874.2042,697532.9062,1.6617,0.4443
20100,25393.2025,-11667.9173,-11667.0009,-213.0906,3.7976,1.0,284587.887,903580.6719,2.341,1.0221
20200,27961.7525,-11893.5684,-11893.9954,-217.2771,3.7897,1.0,173720.204,477510.6484,1.8597,0.5173
20300,25735.7016,-11636.3554,-11635.384,-212.5525,3.7247,1.0,88239.1049,328067.8594,2.337,0.6786
20400,25060.1196,-11910.8254,-11911.2783,-217.5241,3.6418,1.0,179643.0729,568203.5703,1.9673,0.4057
20500,24494.1997,-11864.8354,-11864.5755,-216.7201,3.5957,1.0,56648.4166,163852.3008,1.6851,0.3216
20600,24733.8426,-11717.4238,-11716.6305,-214.1667,3.5683,1.0,191441.1179,672852.2344,1.6963,0.2464
20700,24653.3442,-11869.5313,-11868.0127,-216.8986,3.5665,1.0,188115.3132,565998.6719,3.1331,0.9452
20800,27016.8202,-12055.8441,-12055.9816,-220.4197,3.2541,1.0,684082.7544,2020072.8438,3.5169,1.5729
20900,28849.8426,-11857.0972,-11856.1722,-216.6831,3.3477,1.0,343036.3571,1171188.5469,3.3278,2.4328
21000,28755.3507,-12009.6092,-12008.6633,-219.3961,3.4895,1.0,202345.2371,511037.4062,1.9002,0.272
21100,25381.98,-11949.0557,-11948.1412,-218.4437,3.5171,1.0,26172.8332,83385.4141,2.5878,0.9259
21200,25456.3992,-11990.2069,-11988.9208,-219.2102,3.5239,1.0,84364.3924,234990.0742,2.2285,0.7214
21300,25893.8024,-12106.6493,-12105.2071,-221.4027,3.5618,1.0,92524.8619,220601.6289,2.9358,1.2154
21400,24797.3712,-11888.792,-11887.5462,-217.3437,3.4685,1.0,103753.169,257509.8281,3.3869,1.9739
21500,25502.5747,-12344.2467,-12343.4459,-225.6852,3.6566,1.0,52909.5684,153444.0977,1.8193,0.3403
21600,24836.433,-12128.2448,-12126.3673,-221.7831,3.7841,1.0,80982.5965,266044.0703,1.6129,0.2525
21700,24804.2872,-12206.6727,-12205.4243,-223.2289,3.7988,1.0,68408.8809,212906.9961,1.1978,0.0992
21800,26989.3871,-12051.9064,-12051.2304,-220.3899,3.8186,1.0,248528.9265,695009.0625,1.2536,0.2132
21900,28417.4096,-12229.3115,-12226.3423,-223.5667,3.8132,1.0,259926.3462,821913.6875,1.4608,0.1641
22000,32694.04,-12228.8293,-12230.0909,-223.6504,3.8167,1.0,283253.5801,955506.875,1.4968,0.4638
22100,37984.3437,-12185.4678,-12183.4678,-222.9087,3.7956,1.0,152344.3781,452151.7734,1.3642,0.1528
22200,25621.9201,-12310.8505,-12308.8384,-225.1024,3.7988,1.0,45863.994,141348.7656,2.0427,0.6474
22300,25164.7977,-12363.5542,-12361.7417,-226.1071,3.7992,1.0,34780.7705,76444.3516,1.0735,0.1578
22400,28608.3957,-12252.8629,-12251.0026,-224.1974,3.8196,1.0,98076.5114,304776.0625,1.4157,0.2027
22500,25991.5208,-12341.6472,-12340.0032,-225.7193,3.8016,1.0,80025.5017,245229.1484,2.2235,0.9087
22600,25541.653,-12428.9477,-12426.6252,-227.333,3.7548,1.0,39882.9198,92974.6133,1.5598,0.1812
22700,25271.8882,-12493.4979,-12491.2746,-228.5026,3.7477,1.0,91374.9218,237771.4023,2.2713,0.7692
22800,25678.7929,-12214.1848,-12212.4978,-223.4516,3.7486,1.0,114936.1048,291670.5625,1.5524,0.1011
22900,27027.4992,-12489.1981,-12488.186,-228.5012,3.803,1.0,231652.3913,733752.8281,1.8081,0.676
23000,25833.9558,-12420.8483,-12417.9107,-227.1966,3.8094,1.0,445913.2362,1391049.375,1.2537,0.065
23100,25707.6001,-12236.7063,-12235.2681,-223.8033,3.8083,1.0,135315.3819,421695.9766,1.561,0.3009
23200,25633.3427,-12239.6231,-12236.8715,-223.9686,3.8126,1.0,234819.487,709607.5312,1.9521,0.614
23300,25736.8193,-12381.3634,-12378.7223,-226.546,3.8003,1.0,38747.4983,136533.8672,2.1741,0.7808
23400,25688.3424,-12811.2854,-12809.5868,-234.322,3.7294,1.0,122486.8319,340643.6406,1.5272,0.1994
23500,30158.2838,-12344.1505,-12340.9176,-225.8333,3.6875,1.0,411950.2411,1077003.5312,1.8217,0.4608
23600,30177.5195,-12964.8569,-12963.9892,-237.1538,3.6011,1.0,399378.756,1252939.9062,1.9955,0.2898
