env_steps,return,invalid_actions_blue,invalid_actions_red,length,FPS,time
0,-25.3,0.13,0.0,100,0.0,1.1162
100,-1081.0001,0.13,0.0,100,16.9703,5.8926
200,-831.8,0.09,0.0,100,16.9381,5.9039
300,-19.3,0.23,0.0,100,16.9639,5.8949
400,-1084.2,0.18,0.0,100,16.9276,5.9075
500,-687.9,0.14,0.0,100,17.247,5.7981
600,-25.1,0.11,0.0,100,17.277,5.788
700,-1061.7001,0.13,0.0,100,17.2025,5.8131
800,-793.7999,0.08,0.0,100,17.5658,5.6929
900,-22.4,0.14,0.0,100,17.5189,5.7081
1000,-1016.9,0.16,0.0,100,17.2411,5.8001
1100,-562.3,0.1,0.0,100,18.2325,5.4847
1200,-25.9,0.09,0.0,100,17.8151,5.6132
1300,-1072.1001,0.14,0.0,100,16.4634,6.0741
1400,-813.4,0.18,0.0,100,17.5353,5.7028
1500,-23.7,0.07,0.0,100,17.4776,5.7216
1600,-1011.7001,0.09,0.0,100,16.1827,6.1794
1700,-894.2001,0.06,0.0,100,17.2326,5.803
1800,-23.4,0.14,0.0,100,17.5504,5.6979
1900,-1064.0,0.16,0.0,100,16.9315,5.9061
2000,-742.3,0.14,0.0,100,16.9596,5.8964
2100,-24.4,0.14,0.0,100,17.8428,5.6045
2200,-1018.8,0.15,0.0,100,17.2008,5.8137
2300,-618.5,0.15,0.0,100,17.8556,5.6005
2400,-24.9,0.19,0.0,100,17.592,5.6844
2500,-1028.4,0.11,0.0,100,16.9659,5.8942
2600,-502.7,0.09,0.0,100,17.4734,5.723
2700,-18.5,0.05,0.0,100,17.2987,5.7808
2800,-1067.0,0.11,0.0,100,16.9739,5.8914
2900,-674.3,0.1,0.0,100,17.7832,5.6233
3000,-23.9,0.09,0.0,100,17.6182,5.6759
3100,-1063.3,0.11,0.0,100,17.2299,5.8039
3200,-947.3,0.16,0.0,100,19.1831,5.2129
3300,-15.1,0.11,0.0,100,20.8421,4.798
3400,-1036.9,0.15,0.0,100,17.8033,5.6169
3500,-888.1,0.13,0.0,100,17.0054,5.8805
3600,-22.2,0.12,0.0,100,17.2093,5.8108
3700,-1157.3,0.11,0.0,100,17.224,5.8059
3800,-738.5,0.08,0.0,100,17.2238,5.8059
3900,-25.5,0.15,0.0,100,17.653,5.6648
4000,-1045.3,0.18,0.0,100,17.1838,5.8194
4100,-926.2,0.1,0.0,100,17.2985,5.7808
4200,-23.1,0.11,0.0,100,17.8543,5.6009
4300,-1129.5001,0.08,0.0,100,16.6638,6.001
4400,-828.2,0.11,0.0,100,17.1617,5.8269
4500,-18.9,0.09,0.0,100,17.9482,5.5716
4600,-916.3,0.06,0.0,100,16.9381,5.9039
4700,-572.3,0.11,0.0,100,17.7768,5.6253
4800,-22.9,0.09,0.0,100,17.5864,5.6862
4900,-1100.4,0.12,0.0,100,18.1234,5.5177
5000,-848.2,0.17,0.0,100,17.5949,5.6835
5100,-21.4,0.14,0.0,100,17.8574,5.5999
5200,-1010.3,0.15,0.0,100,16.962,5.8955
5300,-672.2,0.09,0.0,100,17.5144,5.7096
5400,-25.8,0.08,0.0,100,17.5355,5.7027
5500,-1073.6001,0.09,0.0,100,16.4392,6.083
5600,-778.5,0.17,0.0,100,17.2201,5.8072
5700,-23.3,0.13,0.0,100,17.2348,5.8022
5800,-999.0,0.18,0.0,100,16.9647,5.8946
5900,-865.2001,0.08,0.0,100,18.1108,5.5216
6000,-19.3,0.13,0.0,100,17.8633,5.5981
6100,-1090.5,0.12,0.0,100,18.2148,5.49
6200,-895.8,0.09,0.0,100,18.1591,5.5069
6300,-26.4,0.14,0.0,100,17.6284,5.6727
6400,-815.7001,0.13,0.0,100,17.2376,5.8013
6500,-560.7,0.16,0.0,100,17.2441,5.7991
6600,-21.6,0.16,0.0,100,17.5047,5.7128
6700,-1100.9,0.18,0.0,100,18.1834,5.4995
6800,-872.5,0.16,0.0,100,17.4958,5.7157
6900,-28.9,0.09,0.0,100,17.003,5.8813
7000,-919.1,0.14,0.0,100,17.5088,5.7114
7100,-673.4,0.13,0.0,100,17.2236,5.806
7200,-32.0,0.1,0.0,100,17.6154,5.6768
7300,-1122.0001,0.15,0.0,100,17.7802,5.6242
7400,-701.6,0.1,0.0,100,17.6329,5.6712
7500,-27.7,0.17,0.0,100,18.817,5.3143
7600,-1089.7001,0.12,0.0,100,17.865,5.5975
7700,-927.7,0.1,0.0,100,18.145,5.5112
7800,-22.6,0.16,0.0,100,17.822,5.6111
7900,-1023.7001,0.11,0.0,100,17.8897,5.5898
8000,-785.1,0.08,0.0,100,16.7319,5.9766
8100,-23.5,0.15,0.0,100,18.1321,5.5151
8200,-1061.7001,0.19,0.0,100,17.2259,5.8052
8300,-351.9,0.13,0.0,100,17.2749,5.7887
8400,-27.0,0.1,0.0,100,17.4806,5.7206
8500,-996.5,0.12,0.0,100,17.0259,5.8734
8600,-730.3,0.16,0.0,100,17.5104,5.7109
8700,-30.4,0.14,0.0,100,17.8046,5.6165
8800,-1021.3,0.18,0.0,100,17.9281,5.5778
8900,-782.4,0.09,0.0,100,16.9652,5.8944
9000,-28.0,0.2,0.0,100,17.2282,5.8044
9100,-913.5001,0.09,0.0,100,17.2378,5.8012
