env_steps,return,restorations,infiltrations,length,FPS,time
0,-33.1633,45,861,100,0.0,14.8578
100,-38.061,52,546,100,577.1777,0.1733
200,-51.3986,63,632,100,602.1489,0.1661
300,-41.4945,52,539,100,588.8817,0.1698
400,-27.5461,43,774,100,584.0535,0.1712
500,-32.574,46,725,100,10.6064,9.4283
600,-42.5841,55,651,100,48.1324,2.0776
700,-27.5635,44,595,100,47.9025,2.0876
800,-32.8169,47,676,100,46.4624,2.1523
900,-43.6681,55,653,100,48.162,2.0763
1000,-38.6221,52,648,100,44.4579,2.2493
1100,-24.1905,40,664,100,45.0287,2.2208
1200,-26.8479,41,924,100,3.2403,30.8611
1300,-51.0027,58,576,100,0.2445,409.0709
1400,-47.2688,55,581,100,45.5578,2.195
1500,-39.1829,52,758,100,48.2602,2.0721
1600,-50.0361,59,597,100,48.6894,2.0538
1700,-44.0175,55,635,100,48.6523,2.0554
1800,-20.8694,36,764,100,47.1042,2.123
1900,-26.0374,41,702,100,44.0176,2.2718
2000,-45.4433,56,745,100,42.225,2.3683
2100,-32.2016,46,737,100,46.4993,2.1506
2200,-39.019,52,512,100,46.874,2.1334
2300,-52.754,62,467,100,45.7259,2.1869
2400,-39.3357,51,582,100,47.6323,2.0994
2500,-52.5672,63,363,100,47.9633,2.0849
2600,-39.8558,53,546,100,47.4194,2.1088
2700,-36.8832,49,810,100,46.9847,2.1284
2800,-33.7855,50,531,100,48.3806,2.0669
2900,-34.3802,49,579,100,47.3968,2.1098
3000,-24.2881,36,900,100,48.0415,2.0815
3100,-42.3781,53,647,100,47.8176,2.0913
3200,-30.5906,44,784,100,48.1851,2.0753
3300,-29.5602,44,693,100,48.4064,2.0658
3400,-34.9144,45,753,100,47.9647,2.0849
3500,-45.9776,55,663,100,47.7993,2.0921
3600,-10.2194,29,987,100,45.3509,2.205
3700,-23.8899,38,863,100,49.0389,2.0392
3800,-35.0143,47,659,100,48.1573,2.0765
3900,-55.6588,63,425,100,48.5041,2.0617
4000,-40.6555,51,621,100,49.2084,2.0322
4100,-32.0671,46,705,100,48.5065,2.0616
4200,-40.813,51,611,100,48.362,2.0677
4300,-37.3895,48,705,100,47.7211,2.0955
4400,-31.0418,42,845,100,49.4777,2.0211
4500,-33.587,45,493,100,49.8852,2.0046
4600,-48.1611,59,624,100,49.0216,2.0399
4700,-32.6515,47,624,100,49.1752,2.0335
4800,-36.9425,49,685,100,48.203,2.0746
4900,-13.6762,31,912,100,49.0303,2.0396
5000,-43.3569,53,598,100,48.2588,2.0722
5100,-38.6986,47,569,100,47.9555,2.0853
5200,-35.2869,48,615,100,49.7584,2.0097
5300,-26.8661,42,664,100,49.7856,2.0086
5400,-25.4797,40,623,100,49.5194,2.0194
5500,-24.7282,39,918,100,50.4499,1.9822
5600,-39.5973,49,569,100,50.2135,1.9915
5700,-43.4271,52,417,100,45.6873,2.1888
5800,-30.018,42,664,100,47.1422,2.1212
5900,-12.0478,30,869,100,48.8627,2.0466
6000,-22.4541,34,754,100,47.6392,2.0991
6100,-21.4598,37,752,100,46.4881,2.1511
6200,-31.1274,45,857,100,47.9307,2.0863
6300,-32.9065,43,838,100,48.9581,2.0426
6400,-44.7586,53,529,100,49.9838,2.0007
6500,-32.3502,44,642,100,49.9753,2.001
6600,-24.051,38,859,100,50.1884,1.9925
6700,-34.9039,47,838,100,50.2267,1.991
6800,-37.3358,48,523,100,50.8283,1.9674
6900,-41.2328,50,558,100,49.9941,2.0002
7000,-33.4134,45,699,100,50.6831,1.973
7100,-31.3483,44,620,100,50.2794,1.9889
7200,-33.7148,44,722,100,50.5908,1.9766
7300,-32.8675,44,778,100,50.0797,1.9968
7400,-26.5177,36,718,100,50.4736,1.9812
7500,-13.2675,29,868,100,50.1321,1.9947
7600,-22.2596,35,646,100,48.0224,2.0824
7700,-17.7325,31,689,100,46.5729,2.1472
7800,-34.944,46,629,100,47.0642,2.1248
7900,-40.9047,51,496,100,46.3896,2.1557
8000,-26.2099,40,803,100,48.8589,2.0467
8100,-22.8796,38,866,100,46.4667,2.1521
8200,-34.8424,44,680,100,47.5943,2.1011
8300,-38.4495,47,498,100,48.6842,2.0541
8400,-37.3612,46,686,100,50.1327,1.9947
8500,-32.0304,43,582,100,49.9547,2.0018
8600,-33.8461,45,674,100,49.6082,2.0158
8700,-31.2594,43,555,100,49.523,2.0193
8800,-44.8055,53,410,100,48.9953,2.041
8900,-33.9953,46,697,100,49.6563,2.0138
9000,-27.9325,39,846,100,48.7069,2.0531
9100,-28.8249,40,747,100,50.797,1.9686
9200,-38.7037,46,698,100,50.9333,1.9634
9300,-38.9658,47,465,100,50.9594,1.9623
9400,-42.4644,52,602,100,49.2279,2.0314
9500,-27.7364,37,831,100,50.6653,1.9737
9600,-31.2387,44,580,100,50.3353,1.9867
9700,-34.4482,47,724,100,49.8288,2.0069
9800,-22.5601,36,776,100,51.2184,1.9524
9900,-26.7642,39,688,100,49.7309,2.0108
10000,-30.2786,41,601,100,0.0,0.438
10100,-23.9395,37,602,100,49.0302,2.0396
10200,-27.3225,38,795,100,50.3921,1.9844
10300,-24.2829,37,766,100,49.8631,2.0055
10400,-21.7545,35,877,100,49.3059,2.0282
10500,-30.381,41,851,100,49.5644,2.0176
10600,-35.7888,43,658,100,50.4605,1.9818
10700,-29.2751,39,694,100,50.0848,1.9966
10800,-21.7371,33,789,100,50.4722,1.9813
10900,-38.1596,48,827,100,49.8979,2.0041
11000,-24.1538,33,756,100,50.6695,1.9736
11100,-23.5661,35,719,100,51.0999,1.957
11200,-31.814,43,509,100,49.1346,2.0352
11300,-16.1344,28,707,100,51.128,1.9559
11400,-34.5722,45,769,100,51.3482,1.9475
11500,-38.4978,47,569,100,51.5633,1.9394
11600,-23.2919,37,765,100,49.6001,2.0161
11700,-27.953,36,564,100,50.1174,1.9953
11800,-25.4199,39,823,100,48.1307,2.0777
11900,-33.3171,44,661,100,50.9048,1.9645
12000,-37.4452,47,826,100,51.0691,1.9581
12100,-19.9199,30,783,100,47.6629,2.0981
12200,-19.9377,32,1026,100,44.8281,2.2307
12300,-27.3886,40,725,100,2.312,43.253
12400,-29.1048,39,568,100,4.8974,20.4189
12500,-25.4985,31,705,100,46.4678,2.152
12600,-13.7936,25,826,100,1.0353,96.5866
12700,-16.7357,32,811,100,46.6553,2.1434
12800,-21.5396,34,856,100,48.9531,2.0428
12900,-23.6273,36,588,100,48.159,2.0765
13000,-30.9137,41,631,100,48.3852,2.0668
13100,-28.4843,39,845,100,47.6674,2.0979
13200,-28.9132,43,751,100,47.1572,2.1206
13300,-37.9223,45,524,100,45.3165,2.2067
13400,-22.8619,33,738,100,47.8576,2.0895
13500,-15.6387,24,558,100,47.5788,2.1018
13600,-20.9247,34,767,100,44.8098,2.2317
13700,-17.6938,28,741,100,45.5903,2.1934
13800,-20.8452,32,939,100,45.3731,2.204
13900,-25.0787,37,805,100,42.948,2.3284
14000,-30.742,39,682,100,47.149,2.1209
14100,-15.6463,26,514,100,48.4087,2.0657
14200,-31.2162,40,513,100,47.6015,2.1008
14300,-19.6907,34,866,100,47.6056,2.1006
14400,-12.808,27,632,100,47.9379,2.086
14500,-15.6613,25,671,100,47.9902,2.0838
14600,-17.6378,30,706,100,47.2747,2.1153
14700,-12.4497,26,957,100,47.9379,2.086
14800,-24.6003,33,927,100,46.9154,2.1315
14900,-16.3884,28,809,100,47.0432,2.1257
15000,-30.8866,42,589,100,47.7232,2.0954
15100,-13.242,28,767,100,47.9742,2.0845
