env_steps,return,invalid_actions_blue,invalid_actions_red,length,FPS,time
0,-18.3,0.13,0.0,100,0.0,2.4083
100,-825.8,0.12,0.0,100,19.2507,5.1946
200,-773.9,0.09,0.0,100,11.2416,8.8956
300,-20.0,0.1,0.0,100,13.9155,7.1862
400,-1024.0001,0.17,0.0,100,15.1506,6.6004
500,-671.9,0.13,0.0,100,15.3314,6.5225
600,-21.7,0.07,0.0,100,12.9981,7.6934
700,-809.9,0.07,0.0,100,11.9115,8.3953
800,-690.1,0.13,0.0,100,14.0974,7.0935
900,-28.5,0.15,0.0,100,13.6952,7.3018
1000,-1073.8,0.11,0.0,100,17.1727,5.8232
1100,-762.0,0.13,0.0,100,20.5115,4.8753
1200,-18.0,0.1,0.0,100,20.7911,4.8098
1300,-1042.9,0.11,0.0,100,19.2786,5.1871
1400,-697.3,0.08,0.0,100,19.9735,5.0066
1500,-28.8,0.08,0.0,100,19.5446,5.1165
1600,-957.7001,0.1,0.0,100,19.6855,5.0799
1700,-502.9,0.11,0.0,100,19.9559,5.0111
1800,-26.5,0.15,0.0,100,20.4068,4.9003
1900,-931.4,0.09,0.0,100,19.2462,5.1958
2000,-524.9,0.08,0.0,100,17.5585,5.6952
2100,-14.4,0.14,0.0,100,20.7779,4.8128
2200,-1072.4,0.1,0.0,100,18.9115,5.2878
2300,-711.8,0.13,0.0,100,19.9194,5.0202
2400,-21.2,0.12,0.0,100,20.0498,4.9876
2500,-617.1,0.1,0.0,100,18.9121,5.2876
2600,-450.0,0.1,0.0,100,19.9737,5.0066
2700,-25.7,0.07,0.0,100,18.877,5.2975
2800,-939.1001,0.08,0.0,100,18.8966,5.292
2900,-743.1,0.07,0.0,100,20.3716,4.9088
3000,-26.8,0.08,0.0,100,19.2622,5.1915
3100,-938.3,0.08,0.0,100,17.8273,5.6094
3200,-690.8,0.12,0.0,100,19.2698,5.1895
3300,-17.3,0.13,0.0,100,19.1932,5.2102
3400,-683.2,0.09,0.0,100,19.2346,5.199
3500,-559.8,0.14,0.0,100,18.8161,5.3146
3600,-23.2,0.12,0.0,100,19.6571,5.0872
3700,-806.3,0.13,0.0,100,19.2354,5.1988
3800,-803.7,0.12,0.0,100,19.2605,5.192
3900,-17.0,0.1,0.0,100,19.933,5.0168
4000,-880.2001,0.07,0.0,100,20.0518,4.9871
4100,-566.2,0.12,0.0,100,20.3638,4.9107
4200,-20.8,0.08,0.0,100,22.2671,4.4909
4300,-495.4,0.12,0.0,100,20.8544,4.7952
4400,-611.1,0.1,0.0,100,21.2473,4.7065
4500,-23.0,0.1,0.0,100,21.2124,4.7142
4600,-822.1001,0.04,0.0,100,20.0256,4.9936
4700,-604.1,0.15,0.0,100,20.3367,4.9172
4800,-20.3,0.13,0.0,100,20.4171,4.8979
4900,-690.4,0.08,0.0,100,20.9086,4.7827
5000,-533.2,0.02,0.0,100,19.2258,5.2014
5100,-20.5,0.15,0.0,100,20.786,4.8109
5200,-905.6001,0.1,0.0,100,19.5924,5.104
5300,-497.8,0.09,0.0,100,19.6166,5.0977
5400,-27.1,0.11,0.0,100,20.0414,4.9897
5500,-722.4,0.11,0.0,100,19.256,5.1932
5600,-610.8,0.12,0.0,100,19.544,5.1167
5700,-23.4,0.14,0.0,100,19.6725,5.0832
5800,-844.2001,0.15,0.0,100,20.4127,4.8989
