env_steps,critic_loss,q1,q2,actor_loss,entropy,coef,critic_grad_norm,critic_seq_grad_norm,actor_grad_norm,actor_seq_grad_norm
2000,2.2736,-30.236,-30.2357,26.0943,2.4973,1.9155,10.1515,11.6221,0.0102,0.0061
2100,2.5709,-31.306,-31.3063,26.9728,2.5276,1.9853,5.1331,6.0439,0.0072,0.0025
2200,2.2489,-32.2403,-32.2398,27.6856,2.5439,2.0585,13.5619,15.495,0.0052,0.0024
2300,2.2973,-33.0968,-33.0968,28.3291,2.5694,2.1356,14.5089,16.9359,0.006,0.0032
2400,2.8823,-33.6976,-33.6972,28.6652,2.5904,2.2165,8.7669,9.5029,0.0088,0.0039
2500,2.0986,-34.185,-34.1848,28.8528,2.6096,2.3015,13.378,16.0318,0.0083,0.005
2600,3.2659,-35.3278,-35.3275,29.7265,2.6276,2.3909,30.6228,35.197,0.0072,0.0032
2700,3.0556,-35.6848,-35.6848,29.7819,2.6453,2.4849,8.9908,10.5772,0.0038,0.0016
2800,2.6439,-36.268,-36.2677,30.0712,2.6551,2.5838,8.6788,10.1893,0.004,0.0023
2900,2.417,-36.3129,-36.3125,29.779,2.6669,2.6879,5.0232,5.8585,0.0067,0.0035
3000,3.1212,-36.6534,-36.6527,29.7754,2.6761,2.7976,21.6671,25.7325,0.0252,0.0169
3100,3.0793,-36.8266,-36.8256,29.5848,2.6799,2.9131,21.3896,25.7837,0.0255,0.0166
3200,2.681,-36.6487,-36.6475,29.0385,2.6908,3.0348,13.8117,16.9359,0.0033,0.0012
3300,3.0003,-36.6846,-36.6828,28.6674,2.6999,3.1629,6.3922,7.253,0.0061,0.003
3400,2.8301,-36.3374,-36.3358,27.9172,2.7069,3.2979,21.7558,25.4965,0.0049,0.0027
3500,2.6391,-35.7936,-35.791,26.9567,2.7113,3.4401,9.2144,10.7312,0.0059,0.0036
3600,2.1179,-35.4868,-35.4839,26.2191,2.7179,3.5899,6.5482,7.8028,0.0049,0.0031
3700,2.2024,-34.6978,-34.6954,24.9711,2.7199,3.7477,14.3421,17.062,0.0141,0.008
3800,2.2913,-33.718,-33.7156,23.5271,2.7246,3.9141,35.0951,41.1617,0.0092,0.0048
3900,2.3113,-32.586,-32.5853,21.8992,2.7272,4.0895,11.4857,14.3568,0.011,0.0072
4000,2.6894,-31.5685,-31.5693,20.3443,2.7331,4.2742,43.1403,51.9964,0.0108,0.006
