env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.5061,-0.9537,0.6624,0.5356,1.2874
1100,0.3762,-1.1812,1.675,0.5171,1.314
1200,0.3892,-1.2104,1.9224,0.3574,0.909
1300,0.3997,-1.2349,3.5297,0.4817,1.3395
1400,0.4031,-1.242,3.1703,0.5188,1.317
1500,0.4182,-1.263,5.0551,0.4914,1.3332
1600,0.4041,-1.2453,3.5351,0.4909,1.3484
1700,0.4067,-1.2314,3.5989,0.5071,1.3388
1800,0.4114,-1.2403,5.0939,0.4714,1.3369
1900,0.4154,-1.255,4.1594,0.4943,1.2956
2000,0.3993,-1.2546,3.9667,0.5181,1.3199
2100,0.4183,-1.2489,5.3525,0.4771,1.3476
2200,0.3985,-1.2561,4.5207,0.4895,1.317
2300,0.4028,-1.2506,3.9994,0.3586,0.9181
2400,0.402,-1.2306,3.9416,0.5055,1.3207
2500,0.3961,-1.2179,5.8937,0.491,1.3041
2600,0.4175,-1.1915,4.9768,0.4827,1.2936
2700,0.4168,-1.182,6.2506,0.4758,1.3293
2800,0.4185,-1.1746,6.8333,0.4907,1.3509
2900,0.4163,-1.1334,6.8455,0.4878,1.3287
3000,0.4281,-1.1207,10.4238,0.4828,1.3224
3100,0.4312,-1.0912,9.9413,0.4887,1.336
3200,0.4322,-1.0574,8.2403,0.3765,0.9867
3300,0.4385,-1.0317,9.875,0.488,1.292
3400,0.4457,-1.022,9.2023,0.4723,1.3394
3500,0.4435,-1.0143,9.6799,0.4793,1.3384
3600,0.4396,-1.0043,9.8526,0.4674,1.3243
3700,0.43,-0.9844,11.8975,0.4852,1.3358
3800,0.4366,-0.9887,12.2675,0.482,1.3224
3900,0.4371,-0.953,12.6271,0.4815,1.3455
4000,0.4462,-0.939,15.2411,0.4772,1.3339
4100,0.4448,-0.9202,17.1782,0.4756,1.2837
4200,0.4576,-0.902,17.4654,0.4786,1.2886
4300,0.467,-0.8852,19.9092,0.4876,1.3411
4400,0.4671,-0.8678,21.7521,0.4852,1.3555
4500,0.4777,-0.855,21.5877,0.5036,1.3533
4600,0.4826,-0.8599,26.0301,0.4769,1.3299
4700,0.4726,-0.8469,21.2096,0.4894,1.297
4800,0.464,-0.8581,23.0117,0.4822,1.3214
4900,0.4637,-0.8124,23.8274,0.4811,1.3077
5000,0.4716,-0.8212,23.5735,0.4794,1.3016
5100,0.4721,-0.8243,23.4996,0.4748,1.3322
5200,0.4867,-0.7835,22.9511,0.4723,1.2787
5300,0.4824,-0.7734,28.6288,0.4876,1.299
5400,0.4784,-0.7757,21.4185,0.4925,1.2983
5500,0.4686,-0.7902,23.898,0.5018,1.3404
