env_steps,critic_loss,q1,q2,actor_loss,entropy,coef,critic_grad_norm,critic_seq_grad_norm,actor_grad_norm,actor_seq_grad_norm
5400,26790.7573,1627.2154,1626.9952,-1996.0349,2.7688,132.4733,38362.5618,60094.9307,0.1965,0.153
5500,31021.3606,1822.432,1822.263,-2231.1811,2.7687,146.9809,15943.7668,28043.9468,0.2471,0.2025
5600,29356.675,2044.8244,2044.5496,-2498.626,2.7694,163.082,21639.4335,44641.7705,0.6316,0.703
5700,53468.79,2282.2231,2281.9477,-2786.0838,2.7694,180.9536,48728.492,78092.4707,0.8415,0.5865
5800,54214.3219,2553.6223,2553.3234,-3111.9039,2.7691,200.7914,10004.6617,22896.0933,1.5034,1.8203
5900,71947.8479,2852.3007,2852.0107,-3472.4574,2.7689,222.8117,25543.4034,43735.0752,0.9097,0.8535
6000,81999.9084,3187.0996,3186.7215,-3875.3545,2.7693,247.255,35232.8768,62459.2188,0.3231,0.1849
6100,88959.215,3559.0621,3558.6113,-4323.4972,2.7694,274.386,24937.5239,46827.0391,0.6032,0.4167
6200,180373.1877,3965.2857,3964.6319,-4812.6404,2.7686,304.5034,37088.5085,72394.7168,0.97,0.9162
6300,174051.4219,4421.8206,4421.3497,-5361.7035,2.7697,337.933,53639.097,73921.5898,0.8351,0.4949
6400,167228.3495,4933.2956,4932.5569,-5977.609,2.7698,375.0389,27360.3821,53193.4961,1.2539,1.3667
6500,270063.6878,5495.415,5494.6298,-6652.7473,2.7693,416.2252,179580.926,294656.1328,2.2127,2.4335
6600,322602.1353,6126.7728,6125.8916,-7412.9197,2.7694,461.948,278357.6016,438652.4688,1.0814,0.5792
6700,280188.8405,6826.4729,6825.4143,-8253.3151,2.7698,512.6956,146427.3054,221284.9023,1.5399,1.2192
6800,534455.4652,7592.776,7591.5478,-9175.5801,2.7701,569.0238,313944.7585,643972.75,1.8257,1.2859
6900,697965.0777,8432.1841,8430.886,-10189.6341,2.769,631.554,322204.5615,576344.7266,2.377,2.0658
7000,826172.6394,9382.9854,9381.3046,-11335.6954,2.769,700.9709,459773.2612,505678.8672,4.0673,4.1003
7100,944510.1053,10438.467,10436.601,-12604.0444,2.7698,778.016,673023.6062,1323998.5,2.8565,1.9714
7200,1076511.4082,11624.0994,11622.298,-14027.2182,2.769,863.5392,524492.8232,760744.1484,1.6902,1.0872
7300,1929829.0269,12899.2662,12897.114,-15568.8478,2.7695,958.4658,304481.5194,489826.2266,3.2534,2.0798
7400,1829174.4076,14345.4804,14342.2919,-17305.6975,2.7684,1063.8521,1891602.7472,3115717.375,3.841,4.8053
7500,1950348.7843,15961.818,15959.2385,-19248.385,2.7685,1180.8409,1191790.0443,1803546.7188,4.2259,4.3925
7600,2670309.3704,17740.435,17737.0535,-21382.1505,2.7701,1310.6852,1014587.1591,1680973.0,5.2932,4.8979
7700,3284900.6107,19724.216,19720.7477,-23774.4756,2.7699,1454.7746,354586.3974,511778.3359,2.6083,0.9342
7800,5198983.5788,21879.6413,21875.6626,-26370.4051,2.7692,1614.7503,2583464.0599,4458649.5,4.3516,2.6486
7900,5559536.0323,24326.1684,24320.7716,-29312.1013,2.7689,1792.3251,1092048.1957,544654.8203,3.6551,1.574
8000,6713940.9091,27017.6925,27011.8717,-32551.415,2.7695,1989.4485,842974.4601,817978.3438,2.9424,0.5923
8100,9625454.3252,29967.6982,29961.5131,-36115.0372,2.7695,2208.2348,6610872.9252,13523309.625,9.2948,7.827
8200,11990193.3653,33252.416,33244.9428,-40079.9106,2.7687,2451.1194,2076839.6936,3084443.8438,9.0382,8.361
8300,13553686.1831,36978.4067,36969.0684,-44555.7248,2.7685,2720.7459,920522.4833,1186044.8438,11.3229,9.6327
8400,15216141.0794,41071.8268,41062.2749,-49479.0586,2.7693,3020.007,2827654.684,3082295.6875,5.4557,0.9733
8500,21506772.2697,45615.3112,45604.4408,-54935.8148,2.7698,3352.1166,9024444.0849,14639837.5,12.1305,8.4459
8600,25749279.9534,50643.0587,50628.9387,-61002.0471,2.7693,3720.745,18157163.0889,36933429.5,10.1777,6.7571
8700,36534906.1281,56136.4543,56123.3278,-67623.951,2.77,4129.9111,11344525.388,11626099.375,6.7841,2.2253
8800,39682187.8956,62382.4056,62366.1746,-75147.9023,2.7696,4584.0728,3603321.3906,4113153.3125,9.0639,5.8932
8900,47815661.0412,69256.6543,69238.6711,-83411.2657,2.77,5088.1781,11136429.3482,15001168.75,11.2364,6.1298
9000,56084441.0162,76912.9359,76892.6832,-92630.4989,2.7701,5647.7193,13386864.719,19748984.0,7.2932,2.9837
9100,77280783.7462,85296.0172,85272.2498,-102744.5181,2.769,6268.8399,9890649.7096,14356265.75,16.3974,12.0966
9200,92132030.0575,94707.2891,94681.3484,-114046.6565,2.7692,6958.4238,30592891.4559,53891204.0,30.1339,24.1228
9300,109917312.765,105113.8708,105083.6117,-126616.0598,2.7698,7723.685,16278460.9052,17290924.5,14.5719,6.9571
9400,133422014.645,116840.0829,116804.7734,-140674.1561,2.7695,8573.0499,34395801.0475,35172692.25,22.8795,11.1633
9500,150236198.9,129595.7256,129556.4434,-156062.0114,2.7693,9515.8982,35717107.4811,27745281.75,9.3385,2.0305
9600,204225579.79,143825.5688,143779.5517,-173213.9814,2.7701,10562.3731,10638270.0245,8691634.5625,48.1962,36.1449
9700,257477044.705,159669.1767,159623.132,-192299.5777,2.7703,11723.9055,76725111.837,125986494.0,29.6967,18.1492
9800,319876741.555,177183.6603,177125.1261,-213408.855,2.7698,13013.17,57479245.8145,35850307.5,19.9842,4.7633
9900,451650714.01,196535.1269,196473.9148,-236740.9673,2.7696,14444.2136,94854403.0921,76883245.0,15.5066,4.7766
10000,428334615.65,218538.5194,218463.0722,-263139.6906,2.7699,16032.6697,88886269.3699,83752212.0,24.0947,10.2537
10100,504201889.16,242644.9627,242562.9022,-292113.6975,2.7706,17795.7683,145432159.137,136619836.0,28.2011,11.9387
10200,686971020.32,269210.0717,269125.34,-324124.935,2.7702,19752.7489,116198563.909,77740315.0,22.6513,4.884
10300,940902438.98,298653.3581,298539.0941,-359575.6756,2.7701,21924.9363,199366558.3954,241112668.0,44.605,17.1367
10400,1303603689.34,330950.34,330824.5122,-398653.9584,2.7706,24335.9969,333835210.0518,385682696.0,39.6768,10.4272
10500,1702563992.44,367065.8575,366936.3369,-442175.02,2.7699,27012.1989,351673365.0501,431823708.0,43.6644,14.4512
10600,2134108367.76,407174.1919,407008.2394,-490511.4025,2.7695,29983.0068,499137832.2324,449916792.0,51.6009,20.0838
10700,2011614269.92,452208.3931,452008.7703,-544693.9547,2.7699,33281.865,607159717.4555,814174784.0,29.8663,4.9933
10800,2660355482.08,501339.4881,501122.9262,-604000.8756,2.7706,36941.9377,336617788.5534,338874292.0,73.7495,28.8821
