env_steps,return,restorations,infiltrations,length,FPS,time
0,-693.0,68,353,100,0.0,0.095
100,-883.0,46,653,100,48.6657,2.0548
200,-804.0,60,504,100,49.5342,2.0188
300,-839.0,47,604,100,36.5057,2.7393
400,-706.0,60,406,100,50.3557,1.9859
500,-701.0,59,406,100,50.2556,1.9898
600,-859.0,51,604,100,49.6799,2.0129
700,-801.0,60,501,100,49.7549,2.0099
800,-778.0,67,443,100,48.195,2.0749
900,-704.0,63,389,100,51.0563,1.9586
1000,-671.0,62,361,100,50.5667,1.9776
1100,-766.0,61,461,100,49.8416,2.0064
1200,-579.0,61,274,100,50.2369,1.9906
1300,-715.0,57,430,100,49.8461,2.0062
1400,-828.0,62,518,100,50.3307,1.9869
1500,-769.0,57,484,100,49.2581,2.0301
1600,-659.0,69,314,100,50.7975,1.9686
1700,-611.0,62,301,100,51.3064,1.9491
1800,-791.0,66,461,100,50.7257,1.9714
1900,-816.0,61,511,100,52.1095,1.919
2000,-703.0,62,393,100,51.5234,1.9409
2100,-712.0,63,397,100,50.749,1.9705
2200,-687.0,64,367,100,51.7989,1.9305
2300,-892.0,61,587,100,51.3877,1.946
2400,-710.0,61,405,100,52.5887,1.9016
2500,-701.0,64,381,100,51.6963,1.9344
2600,-673.0,65,348,100,52.0133,1.9226
2700,-858.0,66,528,100,52.0499,1.9212
2800,-790.0,66,460,100,51.4598,1.9433
2900,-715.0,64,395,100,52.0291,1.922
3000,-704.0,63,389,100,51.5459,1.94
3100,-859.0,66,529,100,51.5347,1.9404
3200,-771.0,70,421,100,52.0566,1.921
3300,-730.0,67,395,100,51.592,1.9383
3400,-695.0,67,360,100,51.9581,1.9246
3500,-759.0,66,429,100,52.3213,1.9113
3600,-821.0,67,486,100,34.5742,2.8923
3700,-610.0,62,300,100,45.0127,2.2216
3800,-840.0,63,525,100,51.2736,1.9503
3900,-727.0,68,387,100,52.298,1.9121
4000,-782.0,68,442,100,51.5971,1.9381
4100,-843.0,67,508,100,51.7664,1.9318
4200,-776.0,68,436,100,51.9799,1.9238
4300,-789.0,71,434,100,51.2954,1.9495
4400,-799.0,65,474,100,51.8598,1.9283
4500,-761.0,66,431,100,51.4732,1.9428
4600,-744.0,63,429,100,51.9127,1.9263
4700,-698.0,71,343,100,52.0483,1.9213
4800,-724.0,67,389,100,51.7054,1.934
4900,-797.0,62,487,100,51.972,1.9241
5000,-697.0,60,397,100,51.216,1.9525
5100,-718.0,71,363,100,51.4616,1.9432
5200,-774.0,70,424,100,51.9278,1.9258
5300,-679.0,61,374,100,51.565,1.9393
5400,-652.0,64,332,100,51.9145,1.9262
5500,-761.0,69,416,100,52.3316,1.9109
5600,-727.0,64,407,100,51.3556,1.9472
5700,-800.0,65,475,100,51.8166,1.9299
5800,-828.0,70,478,100,51.5082,1.9414
5900,-686.0,63,371,100,52.0729,1.9204
6000,-810.0,69,465,100,52.0757,1.9203
6100,-723.0,69,378,100,51.0876,1.9574
6200,-717.0,67,382,100,51.6617,1.9357
6300,-767.0,63,452,100,51.3128,1.9488
6400,-812.0,66,482,100,51.217,1.9525
6500,-739.0,67,404,100,51.3873,1.946
6600,-771.0,66,441,100,49.5595,2.0178
6700,-709.0,64,389,100,50.4216,1.9833
6800,-925.0,69,580,100,50.1093,1.9956
6900,-824.0,71,469,100,50.7418,1.9708
7000,-651.0,66,321,100,50.6999,1.9724
7100,-813.0,68,473,100,49.9636,2.0015
7200,-789.0,65,464,100,50.2291,1.9909
7300,-691.0,66,361,100,49.8295,2.0068
7400,-763.0,69,418,100,49.9883,2.0005
7500,-684.0,67,349,100,51.0092,1.9604
7600,-852.0,67,517,100,49.0702,2.0379
7700,-673.0,64,353,100,50.1056,1.9958
7800,-814.0,67,479,100,48.9942,2.0411
7900,-762.0,65,437,100,49.5089,2.0198
8000,-861.0,70,511,100,51.0163,1.9602
8100,-896.0,73,531,100,49.0202,2.04
8200,-701.0,66,371,100,50.8026,1.9684
8300,-685.0,69,340,100,49.5485,2.0182
8400,-777.0,68,437,100,49.2206,2.0317
8500,-835.0,68,495,100,49.8249,2.007
8600,-708.0,72,348,100,48.4089,2.0657
8700,-708.0,67,373,100,50.5148,1.9796
8800,-691.0,66,361,100,50.7394,1.9709
8900,-643.0,64,323,100,49.8742,2.0051
9000,-951.0,71,596,100,49.6678,2.0134
9100,-696.0,65,371,100,49.602,2.0161
9200,-763.0,68,423,100,50.8995,1.9647
9300,-680.0,60,380,100,50.1611,1.9936
9400,-748.0,67,413,100,50.4453,1.9823
9500,-713.0,65,388,100,49.7057,2.0118
9600,-719.0,66,389,100,49.2411,2.0308
9700,-752.0,65,427,100,51.1085,1.9566
9800,-788.0,67,453,100,49.7504,2.01
9900,-781.0,70,431,100,50.5166,1.9796
10000,-788.0,66,458,100,0.0,0.1112
10100,-719.0,59,424,100,42.7784,2.3376
10200,-791.0,68,451,100,49.3453,2.0265
10300,-715.0,69,370,100,48.7037,2.0532
10400,-720.0,64,400,100,50.3934,1.9844
10500,-636.0,67,301,100,48.444,2.0642
10600,-819.0,72,459,100,49.1069,2.0364
10700,-815.0,66,485,100,50.4191,1.9834
10800,-837.0,68,497,100,48.3563,2.068
