env_steps,return,invalid_actions_blue,invalid_actions_red,length,FPS,time
0,-28.2,0.12,0.0,100,0.0,2.6118
100,-1051.9,0.13,0.0,100,17.4975,5.7151
200,-572.1,0.14,0.0,100,17.6214,5.6749
300,-27.4,0.04,0.0,100,17.8818,5.5923
400,-962.4001,0.06,0.0,100,18.1587,5.507
500,-604.4,0.11,0.0,100,18.1369,5.5136
600,-22.3,0.13,0.0,100,18.1626,5.5058
700,-1070.5,0.08,0.0,100,17.5925,5.6842
800,-904.9,0.07,0.0,100,17.1947,5.8157
900,-23.2,0.12,0.0,100,17.6042,5.6805
1000,-869.4,0.13,0.0,100,17.8697,5.5961
1100,-929.8,0.11,0.0,100,18.0875,5.5287
1200,-18.3,0.13,0.0,100,18.5357,5.395
1300,-1037.7002,0.14,0.0,100,18.8232,5.3126
1400,-634.9,0.12,0.0,100,17.9274,5.5781
1500,-28.1,0.11,0.0,100,18.1591,5.5069
1600,-991.1,0.08,0.0,100,17.8688,5.5963
1700,-683.6,0.17,0.0,100,18.5098,5.4026
1800,-22.3,0.13,0.0,100,18.1694,5.5038
1900,-1021.4,0.19,0.0,100,17.2628,5.7928
2000,-794.0,0.09,0.0,100,17.5398,5.7013
2100,-22.1,0.11,0.0,100,18.2279,5.4861
2200,-979.1001,0.14,0.0,100,17.2064,5.8118
2300,-962.2,0.16,0.0,100,17.5547,5.6965
2400,-22.6,0.16,0.0,100,17.5429,5.7003
2500,-904.5001,0.13,0.0,100,16.4029,6.0965
2600,-596.8,0.11,0.0,100,17.2551,5.7954
2700,-25.6,0.06,0.0,100,17.4997,5.7144
2800,-803.1,0.08,0.0,100,17.86,5.5991
2900,-421.4,0.08,0.0,100,17.2963,5.7816
3000,-29.9,0.09,0.0,100,17.8389,5.6057
3100,-845.6,0.1,0.0,100,17.2467,5.7982
3200,-543.0,0.11,0.0,100,17.1873,5.8183
3300,-15.3,0.23,0.0,100,17.8409,5.6051
3400,-1046.2001,0.08,0.0,100,18.2633,5.4755
3500,-639.3,0.16,0.0,100,18.4946,5.407
3600,-27.3,0.13,0.0,100,18.4428,5.4222
3700,-866.8,0.12,0.0,100,18.5773,5.3829
3800,-466.8,0.12,0.0,100,16.9963,5.8836
3900,-29.8,0.08,0.0,100,18.083,5.5301
4000,-1069.4001,0.1,0.0,100,17.5555,5.6962
4100,-703.7,0.11,0.0,100,20.0335,4.9917
4200,-26.7,0.07,0.0,100,19.6525,5.0884
4300,-699.3,0.08,0.0,100,18.1177,5.5195
4400,-616.0,0.13,0.0,100,18.196,5.4957
4500,-14.1,0.11,0.0,100,17.5716,5.691
4600,-820.4,0.08,0.0,100,17.8591,5.5994
4700,-609.0,0.1,0.0,100,16.9761,5.8906
4800,-22.1,0.11,0.0,100,17.4907,5.7173
4900,-807.5001,0.08,0.0,100,17.5895,5.6852
5000,-429.7,0.08,0.0,100,17.4736,5.7229
5100,-27.7,0.07,0.0,100,17.857,5.6
5200,-827.5001,0.1,0.0,100,17.8793,5.5931
5300,-732.2,0.08,0.0,100,17.8292,5.6088
5400,-18.9,0.19,0.0,100,18.2696,5.4736
5500,-778.8,0.13,0.0,100,17.8491,5.6025
5600,-517.5,0.14,0.0,100,18.4953,5.4068
5700,-22.9,0.19,0.0,100,19.2178,5.2035
5800,-604.4,0.09,0.0,100,18.5776,5.3828
5900,-608.3,0.09,0.0,100,17.8291,5.6088
6000,-18.7,0.07,0.0,100,18.1018,5.5243
6100,-662.2001,0.06,0.0,100,18.1869,5.4985
6200,-715.7,0.15,0.0,100,17.3227,5.7728
6300,-18.1,0.11,0.0,100,17.85,5.6022
6400,-572.7,0.12,0.0,100,18.4866,5.4093
6500,-488.2,0.05,0.0,100,18.5192,5.3998
6600,-24.4,0.14,0.0,100,17.2693,5.7906
6700,-770.4,0.1,0.0,100,16.926,5.9081
6800,-472.8,0.11,0.0,100,17.5,5.7143
6900,-23.2,0.12,0.0,100,17.5789,5.6886
7000,-787.8,0.05,0.0,100,17.2893,5.7839
