env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.6123,-1.0543,1.3207,0.2899,0.0942
1100,0.5818,-1.768,1.8172,0.2795,0.2074
1200,0.6101,-1.9566,2.2706,0.2626,0.1687
1300,0.6043,-2.0499,1.9542,0.2744,0.139
1400,0.5958,-2.224,2.2089,0.3049,0.3117
1500,0.5865,-2.3073,2.1488,0.3905,0.3254
1600,0.5806,-2.4033,2.2696,0.6707,0.9045
1700,0.6037,-2.4737,2.375,0.3183,0.2718
1800,0.5968,-2.5884,2.5245,0.2825,0.2757
1900,0.6105,-2.6666,2.4544,0.3828,0.3002
2000,0.6112,-2.7861,2.552,0.329,0.3308
2100,0.5616,-2.8895,2.6452,0.4395,0.418
2200,0.5799,-2.9767,2.7664,0.5924,0.7172
2300,0.6028,-3.0367,2.6765,0.4328,0.4199
2400,0.5475,-3.1465,2.7094,0.2827,0.2421
2500,0.6008,-3.1888,2.7776,0.4988,0.4419
2600,0.6057,-3.2546,2.9182,0.6778,0.9391
2700,0.5901,-3.3474,2.871,0.5937,0.7154
2800,0.6084,-3.4005,2.9053,0.336,0.3712
2900,0.586,-3.4772,3.3863,0.484,0.4021
3000,0.6121,-3.5141,3.2149,0.5277,0.6955
3100,0.6054,-3.6212,3.3737,0.6234,0.7787
3200,0.5948,-3.6588,3.164,0.3934,0.3536
3300,0.6175,-3.6952,3.362,0.5709,0.8152
3400,0.6372,-3.7999,3.6451,0.6995,1.1035
3500,0.6149,-3.8113,3.3239,0.663,1.0281
3600,0.6352,-3.8586,3.4909,0.4951,0.4716
3700,0.5997,-3.937,3.1284,0.3773,0.3211
3800,0.6032,-3.9881,3.4338,0.6803,1.038
3900,0.6423,-4.0287,3.4617,0.6027,0.7554
4000,0.6358,-4.099,3.4899,0.4858,0.5007
4100,0.6431,-4.1365,3.5173,0.455,0.4246
4200,0.604,-4.1795,3.4981,0.5297,0.547
4300,0.6367,-4.2221,3.4395,0.4711,0.4023
4400,0.6166,-4.2234,3.748,0.6591,0.9626
4500,0.6381,-4.2935,3.5782,0.5669,0.6879
4600,0.63,-4.3275,3.645,0.4873,0.6998
4700,0.6165,-4.3722,3.5935,0.5028,0.4866
4800,0.6406,-4.3912,3.7413,0.5555,0.6161
4900,0.698,-4.4178,3.9537,0.5859,0.7533
5000,0.6455,-4.4707,3.893,0.6917,1.0759
5100,0.6494,-4.5169,3.9677,0.4017,0.4297
5200,0.6201,-4.5691,3.7924,0.5214,0.5463
5300,0.6361,-4.604,4.0245,0.6712,1.0238
5400,0.6575,-4.5954,3.9902,0.6859,1.1444
5500,0.6734,-4.6379,4.2494,0.6742,0.9946
5600,0.662,-4.6731,4.1678,0.6071,0.8163
5700,0.6623,-4.6923,4.3094,0.665,1.0663
5800,0.6482,-4.7521,4.0776,0.5669,0.6386
5900,0.6695,-4.7491,4.0069,0.6527,0.9808
6000,0.6739,-4.7976,4.0182,0.5529,0.6444
6100,0.6472,-4.8354,3.8882,0.5539,0.8161
6200,0.685,-4.849,4.1167,0.6375,1.0842
6300,0.6508,-4.8652,4.0101,0.6992,1.1202
6400,0.6532,-4.8794,4.1829,0.5324,0.6299
6500,0.6323,-4.935,3.9739,0.6297,0.9545
6600,0.6869,-4.9418,4.3172,0.6222,0.9101
6700,0.6414,-4.972,4.3837,0.6069,0.8851
6800,0.6781,-5.0333,4.9019,0.5055,0.5428
6900,0.6547,-5.0114,4.2297,0.469,0.3915
7000,0.6482,-5.032,4.1056,0.6694,1.0498
7100,0.668,-5.045,4.223,0.5843,0.734
7200,0.6445,-5.0915,4.223,0.5036,0.5767
7300,0.6783,-5.0937,3.9588,0.5463,0.8293
7400,0.6809,-5.1024,4.5787,0.6935,1.0587
7500,0.6329,-5.1573,4.1121,0.557,0.6056
7600,0.6749,-5.1453,4.4647,0.5978,0.8522
7700,0.6447,-5.1831,4.4082,0.5963,0.7624
7800,0.6236,-5.2125,4.5304,0.4823,0.4251
7900,0.6474,-5.2124,4.6262,0.4955,0.5421
8000,0.6718,-5.2447,5.0335,0.6955,1.154
8100,0.6289,-5.2867,4.283,0.6705,1.0287
8200,0.65,-5.2999,4.0668,0.6044,0.835
8300,0.6939,-5.2885,4.2863,0.6601,1.0369
8400,0.6527,-5.3334,4.1779,0.6707,1.0071
8500,0.6814,-5.3548,4.5275,0.6261,0.8508
8600,0.6601,-5.3701,4.4094,0.5945,0.7718
8700,0.6682,-5.4096,4.6545,0.5543,0.6326
8800,0.6899,-5.3998,4.3964,0.5006,0.503
8900,0.6638,-5.4185,4.2713,0.5659,0.8047
9000,0.6825,-5.4358,4.4495,0.6245,0.8069
9100,0.677,-5.4632,4.2544,0.5769,0.7459
9200,0.6888,-5.5089,4.5878,0.7059,1.2109
9300,0.6675,-5.5236,4.6919,0.4761,0.3788
9400,0.6818,-5.5291,4.597,0.6895,1.1107
9500,0.6821,-5.5671,4.6414,0.6139,0.8003
9600,0.6434,-5.6311,5.0122,0.5122,0.5361
9700,0.6731,-5.6677,4.487,0.659,0.9874
9800,0.6962,-5.6841,4.5982,0.5702,0.7447
9900,0.7158,-5.6806,4.6667,0.4709,0.4526
10000,0.6866,-5.7188,4.7531,0.5838,0.7921
10100,0.6896,-5.7418,4.618,0.5584,0.631
10200,0.6975,-5.7563,4.4594,0.5562,0.703
10300,0.7145,-5.7853,4.6871,0.4861,0.5107
10400,0.6893,-5.8055,5.1335,0.602,0.8221
10500,0.6724,-5.8343,4.642,0.606,0.7766
10600,0.7261,-5.8638,4.9048,0.5817,0.7719
10700,0.7151,-5.8925,4.6702,0.5479,0.5816
10800,0.6964,-5.9385,4.5387,0.6338,0.9024
10900,0.7163,-5.973,4.6115,0.6023,0.978
