env_steps,critic_loss,q,critic_grad_norm,critic_seq_grad_norm
1000,13.5742,-6.1052,0.2367,0.1419
1100,0.623,-9.6977,1.3943,0.9318
1200,1.0685,-10.158,0.6885,0.4609
1300,0.7055,-9.7201,0.456,0.2812
1400,0.563,-10.5431,0.2825,0.2148
1500,0.8794,-10.8734,0.5169,0.3331
1600,0.5199,-10.4786,0.3587,0.2472
1700,0.6916,-11.0275,0.612,0.3657
1800,0.7787,-11.1696,0.7039,0.4466
1900,0.475,-11.1117,0.6671,0.4345
2000,0.4843,-11.5774,0.294,0.177
2100,0.4495,-11.6099,0.2944,0.1891
2200,0.3906,-11.3394,0.3358,0.2563
2300,0.4304,-12.1718,0.3108,0.222
2400,0.4775,-12.4398,0.4733,0.3286
2500,0.3496,-11.9888,0.3827,0.2422
2600,0.6922,-12.3499,0.5226,0.3318
2700,0.5357,-12.744,0.622,0.4096
2800,0.3579,-12.6387,0.9789,0.6457
2900,0.4143,-12.5393,0.6596,0.4664
3000,0.5267,-13.3353,0.7974,0.5446
3100,0.3321,-12.8089,1.4567,0.9306
3200,0.3474,-13.3239,0.4874,0.3526
3300,0.4925,-13.7317,0.7347,0.5229
3400,0.2849,-13.229,0.4642,0.378
3500,0.3202,-13.5069,0.8108,0.5318
3600,0.3199,-13.7386,1.0745,0.6901
3700,0.28,-13.5697,0.5657,0.4119
3800,0.3262,-13.7321,0.5043,0.3348
3900,0.6412,-13.6691,0.6112,0.4481
4000,0.2882,-13.474,0.3625,0.2712
4100,0.4182,-14.0956,0.2963,0.2172
4200,0.6335,-13.9691,0.6129,0.426
4300,0.3555,-13.8475,0.5353,0.3635
4400,0.3557,-14.1867,0.7809,0.5386
4500,0.4152,-14.1759,0.8511,0.6321
4600,0.322,-14.1086,1.3013,0.8485
4700,0.3664,-14.5754,1.0498,0.7294
4800,0.4945,-14.6272,1.1686,0.7764
4900,0.3604,-14.4616,0.8123,0.6058
5000,0.4004,-14.9322,0.7428,0.5221
5100,0.401,-14.7511,0.4997,0.3494
5200,0.3592,-14.5243,0.5386,0.3876
5300,0.4281,-14.9111,1.5046,1.0115
5400,0.4641,-15.2637,0.6303,0.4466
5500,0.3729,-14.9162,0.8648,0.6429
5600,0.4861,-15.2534,1.026,0.8212
5700,0.4551,-15.3985,1.3986,1.0033
5800,0.3891,-15.0243,0.733,0.5178
5900,0.3889,-15.1212,1.506,0.9967
6000,0.4615,-15.2944,0.9337,0.6587
6100,0.3649,-15.1429,0.6475,0.4904
6200,0.3856,-15.363,0.5237,0.393
6300,0.4474,-15.8432,1.3291,0.9407
6400,0.3858,-15.8495,1.7811,1.193
6500,0.4218,-15.7707,0.7207,0.5485
6600,0.4997,-15.9224,0.5607,0.3949
