env_steps,return,restorations,infiltrations,length,FPS,time
0,-55.1,45,742,100,0.0,0.0301
100,-71.1,54,702,100,9973.1406,0.01
200,-66.1,60,490,100,10090.2232,0.0099
300,-66.45,51,601,100,10210.3362,0.0098
400,-70.8,45,868,100,9944.2932,0.0101
500,-66.2,43,832,100,9684.3777,0.0103
600,-55.6,60,416,100,10432.035,0.0096
700,-64.4,50,664,100,10038.3027,0.01
800,-60.9,51,630,100,10288.2261,0.0097
900,-78.65,66,433,100,10641.6603,0.0094
1000,-66.8,56,592,100,99.2079,1.008
1100,-65.95,52,655,100,1148.0393,0.0871
1200,-71.35,61,503,100,1109.214,0.0902
1300,-70.15,42,911,100,1108.0594,0.0903
1400,-63.75,52,639,100,1161.59,0.0861
1500,-67.1,50,754,100,1161.1816,0.0861
1600,-45.95,41,771,100,1096.189,0.0912
1700,-58.7,40,830,100,1155.1342,0.0866
1800,-56.4,37,804,100,1167.1756,0.0857
1900,-67.9,60,486,100,1117.0066,0.0895
2000,-77.3,49,834,100,1153.7489,0.0867
2100,-57.95,54,531,100,1174.7434,0.0851
2200,-82.25,58,721,100,1117.4292,0.0895
2300,-72.45,57,645,100,1161.545,0.0861
2400,-73.25,51,781,100,1179.159,0.0848
2500,-69.85,53,665,100,1118.6064,0.0894
2600,-76.8,45,940,100,1139.0817,0.0878
2700,-59.25,57,541,100,1175.392,0.0851
2800,-62.5,42,914,100,1105.4107,0.0905
2900,-74.05,59,605,100,1160.4812,0.0862
3000,-60.45,47,697,100,1176.7572,0.085
3100,-67.45,57,589,100,1113.076,0.0898
3200,-65.05,45,801,100,1146.0567,0.0873
3300,-64.0,46,776,100,1174.3981,0.0852
3400,-68.95,58,519,100,1136.3105,0.088
3500,-65.9,53,626,100,1155.8059,0.0865
3600,-81.75,53,823,100,1160.6867,0.0862
3700,-67.45,52,605,100,1099.459,0.091
3800,-68.5,60,530,100,1159.4611,0.0862
3900,-65.1,52,650,100,1178.5659,0.0849
4000,-48.25,43,669,100,1107.5298,0.0903
4100,-64.95,48,823,100,1154.9466,0.0866
4200,-61.0,45,696,100,1158.1196,0.0863
4300,-62.25,54,613,100,1111.8073,0.0899
4400,-57.4,51,572,100,1161.6704,0.0861
4500,-67.3,54,630,100,1182.5801,0.0846
4600,-74.95,59,519,100,1132.8976,0.0883
4700,-55.25,42,801,100,1154.4284,0.0866
4800,-70.75,63,519,100,1178.1654,0.0849
4900,-69.55,58,523,100,1116.5844,0.0896
5000,-62.2,42,820,100,1135.3201,0.0881
5100,-69.8,50,740,100,1173.3796,0.0852
5200,-57.9,41,878,100,1122.1828,0.0891
5300,-55.35,36,875,100,1151.0544,0.0869
5400,-61.85,49,689,100,1133.4149,0.0882
5500,-69.35,52,675,100,1100.9683,0.0908
