env_steps,return,restorations,infiltrations,length,FPS,time
0,-68.55,61,499,100,0.0,0.2939
100,-61.95,32,1011,100,470.2551,0.2127
200,-77.0,65,572,100,349.553,0.2861
300,-71.9,62,498,100,478.6406,0.2089
400,-65.55,59,615,100,339.1236,0.2949
500,-77.7,62,618,100,470.3928,0.2126
600,-48.05,39,789,100,346.998,0.2882
700,-55.5,37,866,100,480.1062,0.2083
800,-66.4,57,604,100,348.6299,0.2868
900,-68.4,64,424,100,470.8548,0.2124
1000,-54.15,43,775,100,3.4149,29.2835
1100,-69.9,55,634,100,24.3254,4.1109
1200,-71.35,58,663,100,22.2885,4.4866
1300,-70.3,64,466,100,25.6504,3.8986
1400,-63.75,53,523,100,26.2115,3.8151
1500,-67.1,50,674,100,23.8032,4.2011
1600,-73.15,47,755,100,22.2725,4.4899
1700,-67.35,47,671,100,22.6958,4.4061
1800,-61.3,51,646,100,23.2777,4.296
1900,-84.8,60,712,100,22.7533,4.395
2000,-71.6,52,720,100,22.6403,4.4169
2100,-63.1,53,598,100,25.0538,3.9914
2200,-74.7,66,534,100,24.3598,4.1051
2300,-77.2,55,748,100,22.7485,4.3959
2400,-67.35,47,843,100,22.7723,4.3913
2500,-66.1,49,638,100,25.6245,3.9025
2600,-72.35,52,771,100,23.2859,4.2945
2700,-57.9,50,622,100,22.733,4.3989
2800,-62.25,43,737,100,24.2839,4.118
2900,-72.5,54,722,100,23.2658,4.2982
3000,-70.95,55,659,100,21.7928,4.5887
3100,-75.4,54,776,100,21.7179,4.6045
3200,-77.55,56,703,100,23.2366,4.3036
3300,-67.25,56,525,100,24.4638,4.0877
3400,-68.45,45,849,100,24.9817,4.0029
3500,-72.45,48,865,100,23.1629,4.3173
3600,-74.9,57,670,100,21.736,4.6007
3700,-79.1,69,470,100,22.3159,4.4811
3800,-44.7,35,910,100,23.1873,4.3127
3900,-70.1,58,514,100,23.3176,4.2886
4000,-71.8,63,508,100,21.6591,4.617
4100,-73.95,52,787,100,22.3236,4.4796
4200,-65.55,52,659,100,24.2649,4.1212
4300,-70.45,48,753,100,22.2301,4.4984
4400,-62.55,44,811,100,23.8479,4.1932
4500,-65.7,52,702,100,22.2254,4.4994
4600,-49.0,38,856,100,21.305,4.6937
4700,-61.95,51,611,100,25.6097,3.9048
4800,-63.0,49,648,100,22.7662,4.3925
4900,-63.75,47,735,100,22.1647,4.5117
5000,-65.0,41,892,100,23.8789,4.1878
5100,-79.35,66,551,100,24.9504,4.008
5200,-67.5,53,686,100,22.2523,4.4939
