env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
100,0.9459,-0.0985,1.1526,0.1488,0.0391
200,0.6567,-0.5126,0.8394,0.039,0.0043
300,0.5731,-0.6762,0.2929,0.0198,0.0046
400,0.564,-0.7704,0.2379,0.0225,0.0082
500,0.5608,-0.7465,0.1767,0.0107,0.0083
600,0.5632,-0.7877,0.1883,0.022,0.0072
700,0.5246,-0.8667,0.1787,0.025,0.0217
800,0.5313,-0.9145,0.183,0.0202,0.0182
900,0.5557,-1.0097,0.2113,0.0284,0.0129
1000,0.5564,-1.1452,0.2213,0.0318,0.0275
1100,0.5515,-1.2176,0.25,0.0432,0.0651
1200,0.5439,-1.2873,0.2895,0.085,0.1689
1300,0.539,-1.351,0.3285,0.0476,0.0697
1400,0.5327,-1.4155,0.341,0.1594,0.3803
1500,0.524,-1.4676,0.4138,0.0488,0.0545
1600,0.5141,-1.563,0.668,0.0394,0.0506
1700,0.5058,-1.6453,0.6531,0.2135,0.5216
1800,0.5009,-1.6808,0.866,0.0554,0.082
1900,0.4982,-1.7349,1.013,0.1351,0.302
2000,0.4808,-1.7709,0.9184,0.1594,0.3558
2100,0.4803,-1.8031,1.2953,0.4233,1.1545
2200,0.4923,-1.8544,1.9906,0.1656,0.42
2300,0.4818,-1.894,1.3995,0.0895,0.1918
2400,0.4839,-1.9295,1.6004,0.2925,0.7816
2500,0.4797,-1.9603,2.7111,0.409,1.1114
2600,0.4814,-1.9875,3.5011,0.4617,1.3318
2700,0.4785,-2.0227,2.1523,0.3636,1.0064
2800,0.4794,-2.0527,1.7306,0.1739,0.3743
2900,0.4872,-2.0753,4.6258,0.4685,1.3436
3000,0.4919,-2.108,6.1669,0.4788,1.348
3100,0.4942,-2.1404,5.3096,0.4658,1.3295
3200,0.4902,-2.172,5.078,0.4684,1.3235
3300,0.4911,-2.2016,3.9571,0.4692,1.3263
3400,0.4954,-2.2204,10.4958,0.4636,1.3412
3500,0.4947,-2.2499,9.8044,0.4728,1.3371
3600,0.4987,-2.267,8.5511,0.5014,1.3323
3700,0.4968,-2.2879,6.9076,0.4639,1.3341
3800,0.4923,-2.3143,10.4794,0.4597,1.3354
3900,0.4935,-2.3474,10.7248,0.4664,1.3334
4000,0.4942,-2.3656,10.9237,0.4591,1.3292
4100,0.491,-2.3832,8.4077,0.461,1.3359
4200,0.4904,-2.4134,6.7588,0.4767,1.3185
4300,0.4963,-2.4333,9.7733,0.4823,1.3232
4400,0.4898,-2.4587,8.337,0.4683,1.3115
4500,0.4904,-2.4643,8.2155,0.4561,1.323
4600,0.5022,-2.4758,15.2189,0.4579,1.3309
4700,0.499,-2.4961,12.2087,0.4809,1.3167
4800,0.5017,-2.5055,14.5088,0.4647,1.3158
4900,0.5101,-2.5171,17.7517,0.4881,1.3394
5000,0.5084,-2.5327,15.0409,0.4555,1.3192
5100,0.5056,-2.5567,12.8162,0.4759,1.3604
5200,0.5069,-2.5715,11.2107,0.46,1.3383
5300,0.5099,-2.5674,10.6217,0.4822,1.2992
5400,0.5089,-2.5811,9.2559,0.4765,1.3113
5500,0.5138,-2.5927,15.2157,0.4558,1.3331
5600,0.52,-2.6067,18.2174,0.4559,1.3334
5700,0.5198,-2.6103,17.0382,0.4643,1.3377
5800,0.5221,-2.6341,18.507,0.4579,1.3157
5900,0.5233,-2.6455,13.1044,0.4507,1.2752
6000,0.5212,-2.6603,15.7125,0.4551,1.3183
6100,0.5173,-2.671,18.0462,0.4829,1.3409
6200,0.5218,-2.6688,25.0331,0.4593,1.3386
6300,0.5248,-2.6894,19.0504,0.4793,1.3366
6400,0.5145,-2.6987,15.1585,0.464,1.3415
6500,0.5193,-2.7226,14.7467,0.4842,1.3391
6600,0.5206,-2.7228,14.7495,0.4606,1.3404
6700,0.5163,-2.7404,17.2197,0.469,1.3158
6800,0.5179,-2.7692,20.7825,0.4736,1.3556
6900,0.5174,-2.784,18.9134,0.4616,1.302
7000,0.5227,-2.7978,24.0867,0.4611,1.3484
7100,0.523,-2.8123,21.8611,0.4758,1.3368
7200,0.5206,-2.828,19.8355,0.4611,1.3214
7300,0.5246,-2.8286,20.667,0.4784,1.3272
7400,0.519,-2.8472,20.2807,0.4604,1.352
7500,0.5236,-2.8818,23.2752,0.4624,1.3443
7600,0.5244,-2.893,27.699,0.4534,1.3234
7700,0.5215,-2.9001,18.839,0.4546,1.353
7800,0.516,-2.9249,17.842,0.4585,1.3268
7900,0.5204,-2.9239,19.0797,0.4856,1.3444
8000,0.5249,-2.9185,22.0379,0.4502,1.3342
8100,0.5264,-2.9357,25.8383,0.4907,1.3396
8200,0.526,-2.9399,23.5585,0.4609,1.3541
8300,0.5227,-2.9598,21.051,0.4908,1.3346
8400,0.5295,-2.9431,24.6057,0.4697,1.3445
8500,0.5239,-2.971,19.2586,0.4578,1.2897
8600,0.528,-2.9875,18.1004,0.4851,1.3326
8700,0.53,-2.9781,21.3286,0.4573,1.2916
8800,0.5277,-3.0007,23.624,0.479,1.32
8900,0.5251,-3.0148,19.4146,0.4961,1.3352
9000,0.5349,-3.0269,26.7976,0.436,1.2894
9100,0.5363,-3.0362,23.4062,0.485,1.3439
9200,0.5387,-3.0372,22.222,0.4677,1.3263
9300,0.5341,-3.0555,19.2096,0.4871,1.3489
9400,0.5346,-3.0541,22.8235,0.4727,1.3459
9500,0.5332,-3.059,17.7928,0.4742,1.3168
9600,0.5382,-3.0866,23.2503,0.4594,1.3352
9700,0.5345,-3.111,20.0462,0.4641,1.3302
9800,0.5394,-3.1127,24.5691,0.4682,1.3253
9900,0.5355,-3.1118,20.486,0.4639,1.3367
10000,0.5358,-3.1235,17.1705,0.4726,1.3565
10100,0.5373,-3.1321,18.958,0.4645,1.3204
10200,0.5354,-3.1629,20.0253,0.4573,1.3295
10300,0.5379,-3.1555,22.6475,0.4859,1.3379
10400,0.5371,-3.1839,19.021,0.4572,1.2874
10500,0.5376,-3.1844,24.1843,0.4775,1.3224
10600,0.5393,-3.1855,22.6412,0.4816,1.3297
10700,0.5375,-3.202,23.1266,0.4795,1.3356
10800,0.5457,-3.2228,30.5474,0.4943,1.3339
10900,0.5405,-3.2181,20.7118,0.4276,1.2702
11000,0.5412,-3.2464,23.6966,0.4831,1.3483
11100,0.5422,-3.252,22.0381,0.4425,1.2798
11200,0.5438,-3.2594,24.6024,0.4667,1.3478
11300,0.5458,-3.2675,27.4594,0.4784,1.3438
11400,0.548,-3.2847,24.3579,0.4532,1.343
11500,0.5501,-3.2952,27.7796,0.478,1.3398
11600,0.5469,-3.304,26.182,0.4786,1.3225
11700,0.5439,-3.3176,25.9998,0.4961,1.3564
11800,0.5456,-3.3283,28.024,0.4812,1.3374
11900,0.5398,-3.3499,21.257,0.47,1.3542
12000,0.5357,-3.345,22.2359,0.4691,1.3522
12100,0.5369,-3.3759,22.5084,0.4808,1.3531
12200,0.5443,-3.3817,28.4347,0.4816,1.3573
12300,0.5496,-3.3842,31.9251,0.4424,1.3014
12400,0.5776,-3.4031,52.282,0.4703,1.342
12500,0.5557,-3.4064,35.3146,0.4843,1.3529
12600,0.5458,-3.417,23.413,0.4869,1.2773
12700,0.555,-3.4337,34.2664,0.4635,1.2926
12800,0.5503,-3.444,28.3907,0.4341,1.2774
12900,0.5421,-3.4513,22.6087,0.483,1.3231
13000,0.5566,-3.4503,39.7929,0.4825,1.3409
13100,0.5518,-3.4533,36.0973,0.4846,1.3545
13200,0.5388,-3.4931,23.8898,0.4722,1.3216
13300,0.5433,-3.4964,25.0413,0.4787,1.3504
13400,0.5419,-3.4879,30.2641,0.4731,1.3508
13500,0.5489,-3.5048,35.3604,0.4618,1.3236
13600,0.5375,-3.5076,19.8909,0.4255,1.2485
13700,0.5368,-3.5144,20.5704,0.4828,1.3507
13800,0.543,-3.5066,25.0146,0.4649,1.3447
13900,0.5423,-3.5448,32.4706,0.4651,1.3295
14000,0.5402,-3.5295,29.6799,0.4822,1.3309
14100,0.5404,-3.5355,27.8344,0.4728,1.3425
14200,0.5391,-3.5483,29.0944,0.4837,1.3398
14300,0.5542,-3.5564,41.3729,0.4834,1.3774
14400,0.5418,-3.5594,26.5227,0.4316,1.2821
14500,0.551,-3.5432,38.8135,0.4832,1.341
14600,0.55,-3.5509,41.4078,0.4579,1.2819
14700,0.5463,-3.5634,31.6589,0.4873,1.3339
14800,0.5441,-3.575,23.3798,0.4832,1.3378
