env_steps,return,restorations,infiltrations,length,FPS,time
0,-59.5,46,754,100,0.0,0.3607
100,-62.9,51,722,100,563.3038,0.1775
200,-60.4,50,692,100,593.7526,0.1684
300,-80.95,60,651,100,662.2338,0.151
400,-63.1,32,910,100,651.5161,0.1535
500,-63.5,53,690,100,661.6467,0.1511
600,-69.9,46,722,100,654.7625,0.1527
700,-55.65,28,797,100,659.5388,0.1516
800,-46.75,25,787,100,662.0143,0.1511
900,-86.15,56,947,100,644.6993,0.1551
1000,-52.1,22,842,100,668.2659,0.1496
1100,-58.7,17,1054,100,658.0126,0.152
1200,-54.6,15,1036,100,672.2999,0.1487
1300,-88.75,66,739,100,633.0786,0.158
1400,-59.85,25,785,100,643.6417,0.1554
1500,-65.95,12,1187,100,654.6736,0.1528
1600,-58.7,21,918,100,674.2008,0.1483
1700,-42.95,14,875,100,636.9347,0.157
1800,-62.45,13,1141,100,670.2682,0.1492
1900,-68.15,54,1051,100,653.8042,0.153
2000,-61.0,36,868,100,688.7244,0.1452
2100,-60.05,7,1181,100,664.1948,0.1506
2200,-69.05,49,961,100,648.5793,0.1542
2300,-57.2,6,1028,100,652.3033,0.1533
2400,-61.15,7,1111,100,660.6545,0.1514
2500,-50.85,3,1013,100,641.0466,0.156
2600,-78.95,66,1115,100,676.8292,0.1477
2700,-63.0,2,1248,100,641.1819,0.156
2800,-92.0,73,1112,100,661.7709,0.1511
2900,-61.95,1,1219,100,656.9099,0.1522
3000,-61.05,0,1221,100,678.1128,0.1475
3100,-59.6,50,1088,100,635.9824,0.1572
3200,-65.7,0,1314,100,645.2785,0.155
3300,-146.2,87,1184,100,625.7867,0.1598
3400,-60.2,0,1204,100,639.0843,0.1565
3500,-60.6,0,1212,100,641.581,0.1559
3600,-63.85,0,1277,100,627.4671,0.1594
3700,-59.7,0,1194,100,630.8628,0.1585
3800,-85.25,71,1149,100,680.699,0.1469
3900,-92.6,62,1152,100,633.7903,0.1578
4000,-58.2,1,1148,100,647.1952,0.1545
4100,-67.35,66,1083,100,650.4017,0.1538
4200,-35.3,4,1190,100,658.4661,0.1519
4300,-73.05,66,1197,100,659.9238,0.1515
4400,-48.4,54,1200,100,696.4564,0.1436
4500,-88.1,63,1174,100,632.7711,0.158
4600,-33.85,19,929,100,681.8266,0.1467
4700,-67.3,52,1126,100,667.2188,0.1499
4800,-150.8,91,1196,100,665.6949,0.1502
4900,-12.6,24,1212,100,653.5281,0.153
5000,-68.8,53,1148,100,653.9703,0.1529
5100,-81.15,62,1147,100,635.4043,0.1574
5200,-53.1,45,1106,100,641.7744,0.1558
5300,-75.2,56,1216,100,650.7458,0.1537
5400,-60.15,52,1151,100,656.2418,0.1524
5500,-52.35,52,1191,100,662.489,0.1509
5600,-47.55,17,1135,100,671.9573,0.1488
5700,-62.15,37,979,100,652.5621,0.1532
5800,-51.6,46,1132,100,683.4476,0.1463
5900,-62.35,0,1267,100,621.8906,0.1608
6000,-54.2,48,1212,100,669.3526,0.1494
6100,-52.0,46,1180,100,641.852,0.1558
6200,-89.6,56,1172,100,639.1486,0.1565
6300,-136.5,77,1190,100,644.5002,0.1552
