env_steps,critic_loss,q,critic_grad_norm,critic_seq_grad_norm
100,0.9525,-0.0984,0.2504,0.0504
200,0.6828,-0.5471,0.1322,0.0299
300,0.694,-0.6528,0.1511,0.0257
400,0.6596,-0.7443,0.1572,0.0815
500,0.5944,-0.8417,0.155,0.0556
600,0.6539,-0.8605,0.1271,0.0377
700,0.6122,-0.9282,0.2694,0.2134
800,0.561,-0.9959,0.0888,0.04
900,0.5682,-1.0391,0.2517,0.174
1000,0.5623,-1.1778,0.2002,0.1758
1100,0.5306,-1.2562,0.1786,0.0752
1200,0.537,-1.3241,0.2808,0.2557
1300,0.5139,-1.4116,0.2134,0.1244
1400,0.5132,-1.5082,0.4362,0.3104
1500,0.4848,-1.5675,0.1954,0.213
1600,0.4656,-1.6898,0.4178,0.4756
1700,0.4682,-1.7915,0.2714,0.2699
1800,0.4802,-1.8142,0.2967,0.2736
1900,0.4447,-1.9179,0.24,0.1228
2000,0.5015,-2.0607,0.3507,0.3033
2100,0.5022,-2.1414,0.4621,0.4378
2200,0.4891,-2.2186,0.3494,0.2651
2300,0.5159,-2.3352,0.5708,0.4069
2400,0.5006,-2.4625,0.5618,0.685
2500,0.4837,-2.508,0.3231,0.1998
2600,0.4703,-2.5547,0.52,0.5603
2700,0.4756,-2.71,0.3616,0.3034
2800,0.5055,-2.7775,0.3907,0.3943
2900,0.4869,-2.8816,0.4242,0.2455
3000,0.4995,-3.0138,0.5538,0.5799
3100,0.4928,-3.0869,0.4771,0.2366
3200,0.5123,-3.212,0.7987,0.9769
3300,0.5275,-3.3088,0.6437,0.5323
3400,0.4904,-3.4103,0.5271,0.4608
3500,0.5034,-3.495,0.6026,0.5568
3600,0.49,-3.59,0.4717,0.2939
3700,0.4832,-3.6845,0.4117,0.3065
3800,0.4764,-3.8134,0.8358,0.8843
3900,0.4851,-3.9258,0.7279,0.7096
4000,0.4827,-4.0364,0.3714,0.3494
4100,0.5219,-4.1241,0.4541,0.3721
4200,0.5265,-4.2046,0.3531,0.3944
4300,0.5709,-4.2823,0.7969,0.5936
4400,0.5815,-4.3979,1.0719,1.339
4500,0.6311,-4.4708,0.7565,0.4212
4600,0.6436,-4.5274,1.1772,1.4837
4700,0.6942,-4.645,0.9085,1.0432
4800,0.6215,-4.7569,0.854,1.017
4900,0.6882,-4.8311,0.6676,0.6496
5000,0.7422,-4.9912,0.9822,0.8937
5100,0.6696,-5.0001,0.8531,0.9308
5200,0.6871,-5.0963,0.6632,0.5
5300,0.7116,-5.1616,1.2695,1.8075
5400,0.7608,-5.213,0.6698,0.5838
5500,0.7747,-5.3084,1.0773,1.5532
5600,0.8082,-5.3524,0.9413,1.2834
5700,0.7883,-5.4366,0.5041,0.3928
5800,0.7605,-5.4415,1.2217,1.5016
5900,0.8139,-5.5154,0.9601,0.9752
6000,0.7463,-5.6081,0.6513,0.6727
6100,0.8826,-5.6613,1.4447,1.7063
6200,0.7921,-5.6768,0.8606,0.7957
6300,0.8547,-5.7931,0.7712,0.6546
