env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
12000,0.6886,-6.219,4.8852,0.6802,1.2097
12100,0.6786,-6.2509,4.8485,0.6822,1.2344
12200,0.6832,-6.2682,5.3622,0.7,1.3277
12300,0.7099,-6.2384,5.0136,0.6301,1.0802
12400,0.6949,-6.238,5.0153,0.6325,1.1102
12500,0.7682,-6.227,5.4058,0.639,1.0438
12600,0.7313,-6.2358,4.9539,0.5276,0.6304
12700,0.7471,-6.2716,5.3086,0.6278,1.0649
12800,0.7414,-6.2316,5.4676,0.6599,1.1426
12900,0.7414,-6.2493,5.0312,0.6761,1.2358
13000,0.7805,-6.2712,5.6765,0.5936,0.8866
13100,0.7567,-6.2563,5.2978,0.6563,1.1031
13200,0.7413,-6.2603,5.1659,0.5959,0.935
13300,0.6901,-6.2785,5.0185,0.576,0.949
13400,0.7924,-6.2769,6.1268,0.6858,1.2606
13500,0.7844,-6.3449,5.9198,0.6986,1.3882
13600,0.7373,-6.2906,5.3501,0.6359,1.0493
13700,0.7184,-6.3251,4.8351,0.6126,1.0313
13800,0.6547,-6.3516,5.1486,0.6746,1.178
13900,0.7319,-6.3568,4.9094,0.6677,1.1392
14000,0.7555,-6.3919,5.5454,0.5783,0.8313
14100,0.7145,-6.3893,4.7378,0.6029,0.8868
14200,0.7306,-6.3669,5.0699,0.5525,0.8305
14300,0.7802,-6.4295,5.3238,0.5905,0.8757
14400,0.6739,-6.423,4.9691,0.6397,1.0924
14500,0.7331,-6.4386,5.4863,0.6553,1.0885
14600,0.7453,-6.4583,5.4703,0.5407,0.7105
14700,0.734,-6.4491,4.8647,0.622,1.1777
14800,0.785,-6.453,5.1751,0.6227,1.065
14900,0.7807,-6.4788,5.6397,0.6291,1.0846
15000,0.7101,-6.457,4.9136,0.5587,0.7644
15100,0.7234,-6.432,5.2854,0.6802,1.1657
15200,0.7645,-6.4315,5.0472,0.662,1.21
15300,0.7111,-6.4254,5.1336,0.6472,1.0103
15400,0.7225,-6.4392,5.1274,0.5465,0.6884
15500,0.7588,-6.4121,5.0786,0.642,1.1011
15600,0.7422,-6.4127,5.2193,0.5804,0.9032
15700,0.7674,-6.3608,5.3255,0.5428,0.7711
15800,0.7507,-6.3732,4.9518,0.5647,0.881
15900,0.7368,-6.3996,5.4203,0.667,1.1538
16000,0.6652,-6.4043,4.7253,0.5978,1.0
16100,0.7321,-6.391,5.341,0.6767,1.2787
16200,0.7063,-6.3741,4.933,0.6162,1.0063
16300,0.74,-6.4018,5.3721,0.5585,0.7463
16400,0.739,-6.3863,5.1123,0.6784,1.2472
16500,0.7869,-6.4016,5.5145,0.6374,1.1372
16600,0.7206,-6.4218,5.1063,0.6672,1.1563
16700,0.7154,-6.4038,4.8813,0.5987,0.943
16800,0.7572,-6.396,4.6865,0.5626,0.8166
16900,0.785,-6.3909,5.1293,0.5967,0.8548
17000,0.6911,-6.4,5.1146,0.5406,0.7356
17100,0.7181,-6.414,5.1449,0.6185,0.9971
17200,0.7232,-6.4006,5.0673,0.6071,0.9531
17300,0.7448,-6.4667,5.6672,0.5569,0.8477
17400,0.7535,-6.4115,5.1438,0.6279,0.9181
17500,0.7512,-6.4391,4.9816,0.6383,1.1064
17600,0.7014,-6.4478,5.0923,0.5484,0.8406
17700,0.7663,-6.4009,5.1636,0.574,0.8394
17800,0.7034,-6.4107,4.8616,0.6466,1.0781
17900,0.7157,-6.3863,5.2316,0.5769,0.94
18000,0.7682,-6.4089,5.484,0.6726,1.1948
18100,0.7417,-6.4116,5.33,0.5937,0.8812
18200,0.7502,-6.431,5.0807,0.6606,1.2837
18300,0.7715,-6.3804,4.9916,0.6591,1.1949
18400,0.7403,-6.4152,5.1034,0.6424,1.0648
18500,0.7556,-6.4042,4.9961,0.6944,1.2578
18600,0.7625,-6.4748,5.2836,0.5534,0.6835
18700,0.7839,-6.4391,4.9874,0.5691,0.7703
18800,0.7374,-6.4266,5.1416,0.5413,0.7768
18900,0.7716,-6.4281,5.1856,0.5816,0.8705
19000,0.6966,-6.4471,4.9019,0.685,1.225
19100,0.7651,-6.4283,5.2252,0.648,1.0866
19200,0.7106,-6.4392,4.8767,0.6664,1.3029
19300,0.6755,-6.4759,4.7223,0.6435,1.0662
19400,0.7612,-6.4711,5.312,0.6984,1.2603
19500,0.7607,-6.4807,5.4173,0.6119,0.904
19600,0.7199,-6.5637,5.6859,0.7066,1.4019
19700,0.6988,-6.56,4.9688,0.6312,1.034
19800,0.7149,-6.5435,5.1245,0.6323,1.02
19900,0.7799,-6.5498,5.7711,0.5454,0.7531
20000,0.7741,-6.5428,4.964,0.6686,1.0961
20100,0.7167,-6.5494,5.0302,0.5655,0.8523
20200,0.7235,-6.5425,5.2329,0.5404,0.6802
20300,0.7623,-6.5562,5.1858,0.548,0.747
20400,0.7467,-6.5771,4.8409,0.545,0.8166
20500,0.7458,-6.5689,5.1681,0.5861,0.9255
20600,0.7278,-6.5971,5.2328,0.7134,1.3953
20700,0.7424,-6.5963,5.1706,0.6088,0.9234
20800,0.7105,-6.5998,5.258,0.6249,0.9907
20900,0.8695,-6.5898,5.3689,0.5166,0.6105
21000,0.7723,-6.5899,5.2127,0.6829,1.2822
21100,0.7594,-6.6185,5.0287,0.565,0.9418
21200,0.7072,-6.6191,4.7166,0.6775,1.2152
21300,0.7006,-6.6282,4.8756,0.613,1.0099
21400,0.7734,-6.6169,5.1909,0.695,1.2499
21500,0.7535,-6.6312,4.811,0.5791,0.8151
21600,0.76,-6.6305,5.2519,0.6005,0.897
21700,0.7236,-6.6352,5.0584,0.6656,1.1677
21800,0.7879,-6.6271,5.4678,0.6427,0.9943
21900,0.7419,-6.6206,5.0535,0.5635,0.9234
22000,0.7876,-6.6352,5.2949,0.6124,1.0994
22100,0.7423,-6.6532,4.9771,0.7039,1.3563
22200,0.8241,-6.6313,5.4786,0.6665,1.1247
22300,0.7783,-6.6381,4.982,0.5137,0.6955
22400,0.7567,-6.6378,5.1098,0.5814,0.8936
22500,0.7679,-6.6625,4.9556,0.6113,0.9628
22600,0.7068,-6.6638,4.9063,0.6794,1.2252
22700,0.7395,-6.6618,4.99,0.626,0.9536
22800,0.7488,-6.6277,5.0872,0.6625,1.0219
22900,0.7192,-6.6338,4.9514,0.6907,1.2319
23000,0.7263,-6.5912,4.9216,0.5615,0.8445
23100,0.7639,-6.6119,4.964,0.6107,1.0315
23200,0.7505,-6.6338,5.2341,0.5322,0.6442
23300,0.7983,-6.6205,4.9236,0.5772,0.8445
23400,0.8075,-6.5884,4.9784,0.5504,0.7605
23500,0.7572,-6.5958,4.8968,0.5692,0.8314
23600,0.7776,-6.6209,5.1064,0.5355,0.7066
23700,0.745,-6.6184,5.0994,0.6549,1.0951
23800,0.7638,-6.6173,4.9705,0.6505,1.2597
23900,0.7474,-6.6144,5.1525,0.5538,0.8364
24000,0.7009,-6.5915,4.8171,0.5634,0.8311
24100,0.7011,-6.5769,4.7243,0.683,1.2742
24200,0.7687,-6.5799,5.1075,0.5258,0.6398
24300,0.7927,-6.5485,4.9722,0.5657,0.8474
24400,0.7893,-6.5651,5.1918,0.5412,0.6872
24500,0.6927,-6.5451,4.4634,0.5563,0.8036
24600,0.7584,-6.5492,4.9977,0.7089,1.3088
24700,0.7157,-6.5407,4.6318,0.6051,0.895
24800,0.7196,-6.5401,4.8417,0.6133,0.9377
24900,0.7156,-6.52,4.6128,0.584,0.9487
25000,0.7611,-6.5193,5.0814,0.6079,1.0137
25100,0.7769,-6.5145,4.836,0.652,1.0817
25200,0.7868,-6.4981,5.1498,0.6382,1.0315
25300,0.796,-6.4539,4.8161,0.5866,0.8655
25400,0.7763,-6.474,5.0813,0.6414,1.0981
25500,0.7733,-6.4179,4.9881,0.5866,0.9844
25600,0.735,-6.4207,4.844,0.5253,0.6599
25700,0.7638,-6.4156,4.7958,0.6427,1.0782
25800,0.7462,-6.402,4.7858,0.6445,1.0468
25900,0.7629,-6.4066,4.9286,0.6599,1.1119
26000,0.712,-6.3782,4.7171,0.6516,1.3761
26100,0.6931,-6.4031,4.5825,0.6574,1.1114
26200,0.7186,-6.3603,5.0404,0.6857,1.2402
26300,0.7675,-6.3839,4.689,0.6271,1.1418
26400,0.7066,-6.3429,4.6612,0.6094,0.9378
26500,0.7688,-6.3915,5.1184,0.6226,1.1052
26600,0.7266,-6.3556,4.8084,0.6918,1.1931
26700,0.6833,-6.3402,4.6037,0.554,0.7421
26800,0.7557,-6.3253,4.7364,0.6445,1.1032
26900,0.734,-6.3373,4.7378,0.5704,0.8264
27000,0.7423,-6.3107,4.8239,0.6586,1.1694
27100,0.6886,-6.2918,4.36,0.6986,1.4099
27200,0.7465,-6.2635,4.5244,0.6441,1.2227
27300,0.7987,-6.2398,4.8664,0.677,1.2764
27400,0.8159,-6.233,4.9402,0.6819,1.144
27500,0.6699,-6.216,4.7724,0.6005,0.9944
27600,0.6928,-6.2157,4.4123,0.5515,0.793
27700,0.7172,-6.2017,4.5702,0.6142,1.0128
27800,0.6935,-6.2057,4.5115,0.6653,1.2172
27900,0.7511,-6.159,4.4677,0.6443,1.0531
28000,0.7013,-6.1772,4.6733,0.6598,1.2098
28100,0.7237,-6.1556,4.623,0.5207,0.7222
28200,0.6995,-6.1623,4.6157,0.5845,0.8781
28300,0.7577,-6.1438,4.6887,0.5627,0.9292
28400,0.7052,-6.1334,4.55,0.5544,0.7985
28500,0.7055,-6.1321,4.546,0.6008,0.9016
28600,0.6914,-6.135,4.6102,0.6245,1.0458
28700,0.7068,-6.1294,4.4615,0.5586,0.8394
28800,0.7367,-6.131,4.7085,0.5423,0.7809
28900,0.7851,-6.1263,4.7133,0.5896,0.9349
29000,0.7564,-6.1209,4.6102,0.6236,0.9888
29100,0.6879,-6.1132,4.4287,0.5682,0.8696
29200,0.7574,-6.0935,4.4544,0.6213,0.9943
29300,0.7174,-6.1362,4.6795,0.6572,1.0831
29400,0.7292,-6.129,4.6818,0.5604,0.8071
29500,0.7223,-6.1321,4.438,0.5551,1.126
29600,0.8136,-6.1179,5.3237,0.7127,1.3328
29700,0.7162,-6.1565,4.6552,0.5583,0.734
29800,0.7584,-6.1189,4.5523,0.6205,1.0367
29900,0.7509,-6.1297,4.4977,0.6132,1.0207
30000,0.7346,-6.1197,4.4912,0.5737,0.9476
30100,0.6913,-6.121,4.658,0.6994,1.3272
30200,0.7235,-6.1089,4.5193,0.6665,1.1862
30300,0.7216,-6.1,4.3659,0.5299,0.6521
30400,0.7402,-6.0955,4.5978,0.6062,1.0605
30500,0.6952,-6.1435,4.4518,0.5631,0.7872
30600,0.7432,-6.1148,4.5526,0.6412,1.084
30700,0.7107,-6.1163,4.6471,0.6167,0.9073
30800,0.6906,-6.1425,4.3701,0.6379,1.065
30900,0.6887,-6.1308,4.2477,0.546,0.6914
31000,0.7086,-6.1269,4.1932,0.5891,0.9424
31100,0.7603,-6.1241,4.624,0.5235,0.6912
31200,0.7057,-6.1412,4.5557,0.6473,1.0855
31300,0.768,-6.1135,4.5563,0.6061,0.9656
31400,0.7175,-6.0905,4.7426,0.559,0.7708
31500,0.6649,-6.0998,4.3022,0.6083,1.0017
31600,0.7003,-6.0879,4.2588,0.6683,1.2299
31700,0.709,-6.0885,4.3991,0.6097,1.0828
31800,0.6969,-6.113,4.4404,0.675,1.2996
31900,0.7309,-6.078,4.5186,0.5478,0.8401
32000,0.7666,-6.1225,4.7757,0.6756,1.2123
32100,0.684,-6.0807,4.4093,0.7004,1.319
32200,0.7714,-6.0947,4.8442,0.6623,1.2108
32300,0.7617,-6.0803,4.9242,0.5746,0.8019
32400,0.7169,-6.1047,4.2715,0.5524,0.8873
32500,0.6978,-6.1145,4.6437,0.6769,1.1627
32600,0.7483,-6.0705,4.6554,0.564,0.895
32700,0.6864,-6.1088,4.3767,0.6101,0.9159
32800,0.6923,-6.0927,4.2551,0.689,1.2754
32900,0.6976,-6.0955,4.384,0.6749,1.2589
33000,0.6397,-6.11,4.0439,0.6127,1.0479
33100,0.7573,-6.1063,4.6431,0.5829,0.8969
33200,0.7214,-6.1328,4.622,0.5517,0.7635
33300,0.6363,-6.146,4.2245,0.6615,1.2198
33400,0.7224,-6.1426,4.6269,0.7029,1.3497
33500,0.662,-6.1436,4.1274,0.5695,0.7947
33600,0.7398,-6.1241,4.3723,0.6056,0.9009
33700,0.7249,-6.1429,4.7208,0.6579,1.2002
33800,0.7477,-6.1392,4.3112,0.6559,1.2037
33900,0.6633,-6.1352,4.3006,0.683,1.2291
34000,0.6821,-6.1603,4.5293,0.6286,1.1293
34100,0.7273,-6.1272,4.5556,0.6312,1.0004
34200,0.7109,-6.1598,4.4758,0.5882,0.9049
34300,0.6687,-6.1637,4.3264,0.6695,1.1279
34400,0.7228,-6.1244,4.4885,0.5857,0.8667
34500,0.729,-6.1449,4.5149,0.6189,1.0641
34600,0.7511,-6.1234,4.4619,0.7142,1.3864
34700,0.7083,-6.1426,4.63,0.6471,1.2041
34800,0.7092,-6.141,4.6252,0.5916,0.9536
34900,0.725,-6.146,4.627,0.6755,1.1775
35000,0.7196,-6.1362,4.3247,0.6459,1.3144
35100,0.684,-6.1715,4.3024,0.7018,1.3881
35200,0.705,-6.183,4.4447,0.7006,1.3351
35300,0.7635,-6.1636,4.6379,0.6278,1.0228
35400,0.7063,-6.1774,4.4975,0.5197,0.7823
35500,0.7284,-6.1737,4.5457,0.6895,1.213
35600,0.7186,-6.1669,4.5812,0.6855,1.2683
35700,0.7442,-6.1619,4.5447,0.6139,1.001
35800,0.7224,-6.2002,4.4207,0.6277,1.0474
35900,0.771,-6.2254,4.9549,0.6561,1.1273
36000,0.7918,-6.2139,4.9149,0.5734,0.8127
36100,0.73,-6.222,4.4475,0.5442,0.8155
36200,0.6805,-6.2524,4.3526,0.6872,1.362
36300,0.6966,-6.246,4.6045,0.712,1.4234
36400,0.6939,-6.2611,4.2871,0.6198,0.9576
36500,0.7424,-6.2166,4.364,0.6296,1.0422
36600,0.6916,-6.2473,4.4512,0.6497,1.097
36700,0.7008,-6.2599,4.6583,0.6892,1.365
36800,0.6646,-6.2366,4.3948,0.662,1.1574
36900,0.7074,-6.2509,4.4865,0.5864,0.938
37000,0.7477,-6.2431,4.3452,0.5597,0.8149
37100,0.681,-6.2613,4.4242,0.6248,1.0495
37200,0.6915,-6.2679,4.2032,0.5854,0.9198
37300,0.7193,-6.2647,4.1966,0.5964,0.9689
37400,0.6921,-6.277,4.3479,0.5503,0.9331
37500,0.6813,-6.2605,4.4127,0.6826,1.2054
37600,0.7043,-6.2802,4.4772,0.6472,1.3445
37700,0.683,-6.2817,4.414,0.6103,0.9706
37800,0.7386,-6.2856,4.7259,0.5814,0.8719
37900,0.72,-6.2833,4.5797,0.68,1.238
38000,0.7443,-6.2866,4.5462,0.6746,1.2073
38100,0.7037,-6.3027,4.5932,0.5872,0.8946
38200,0.7075,-6.2839,4.489,0.6786,1.3116
38300,0.6987,-6.3233,4.373,0.6741,1.2222
38400,0.7433,-6.2985,4.6264,0.6573,1.0889
38500,0.7322,-6.2919,4.1322,0.6245,0.9923
38600,0.7263,-6.3058,4.3617,0.6141,1.1288
38700,0.695,-6.314,4.4235,0.6834,1.2694
38800,0.6956,-6.3207,4.4068,0.5732,0.8524
38900,0.6795,-6.3266,4.2996,0.5869,0.8622
39000,0.6481,-6.3171,4.2034,0.6361,1.0435
39100,0.7152,-6.2952,4.3992,0.5683,0.8532
39200,0.7507,-6.2786,4.751,0.7048,1.4181
39300,0.7244,-6.2915,4.8386,0.6677,1.2991
39400,0.6636,-6.318,4.348,0.6338,1.212
39500,0.744,-6.2859,4.5425,0.5706,0.8164
39600,0.7154,-6.3375,4.6291,0.5636,0.8042
39700,0.6944,-6.3048,4.5057,0.5889,0.8829
39800,0.7027,-6.2961,4.5683,0.6633,1.1191
39900,0.6899,-6.3029,4.2501,0.7099,1.4034
40000,0.7358,-6.2905,4.4248,0.5769,0.9099
40100,0.7272,-6.2845,4.4151,0.6829,1.3822
40200,0.7282,-6.2607,4.3373,0.6835,1.3829
40300,0.735,-6.2764,4.6647,0.6777,1.2292
40400,0.7195,-6.2533,4.2871,0.5794,0.8631
40500,0.704,-6.2551,4.1061,0.6051,0.9941
40600,0.6962,-6.2573,4.2534,0.7022,1.4338
40700,0.7049,-6.2782,4.4551,0.6198,1.0271
40800,0.6795,-6.242,4.2881,0.6731,1.2058
40900,0.7116,-6.2326,4.4658,0.5794,0.8778
41000,0.7394,-6.2212,4.4366,0.6096,0.9333
41100,0.7565,-6.2419,4.5111,0.5644,0.7815
41200,0.6462,-6.224,4.3247,0.5854,0.8544
41300,0.7098,-6.2041,4.2225,0.6264,1.0665
41400,0.6846,-6.2059,4.135,0.5726,0.9029
41500,0.6692,-6.204,4.0405,0.5269,0.7619
41600,0.7521,-6.2191,4.5983,0.637,1.194
41700,0.7358,-6.2045,4.3326,0.5777,0.7574
41800,0.7212,-6.1902,4.1787,0.6747,1.267
41900,0.6948,-6.1892,4.1209,0.519,0.7172
42000,0.7086,-6.1857,4.3439,0.6247,1.1053
42100,0.6571,-6.1874,4.06,0.6966,1.2501
42200,0.6763,-6.182,4.1927,0.5593,0.7264
42300,0.6784,-6.1711,4.2572,0.5557,0.7353
42400,0.6858,-6.161,4.1771,0.6823,1.2621
42500,0.7449,-6.181,4.442,0.5664,0.745
42600,0.6973,-6.1281,4.2495,0.6299,1.0348
42700,0.7299,-6.116,4.253,0.6289,1.0603
42800,0.6691,-6.1247,4.4666,0.7064,1.4004
42900,0.6611,-6.1353,4.2489,0.5496,0.7138
43000,0.671,-6.1223,4.1274,0.6275,0.9804
43100,0.7253,-6.1037,4.3269,0.5078,0.5214
43200,0.7323,-6.0757,4.1967,0.703,1.2764
43300,0.7194,-6.0891,4.4671,0.5951,0.8818
43400,0.6859,-6.0614,4.0005,0.5807,0.7845
43500,0.7525,-6.0806,4.3401,0.5764,0.7671
43600,0.6657,-6.0787,4.2144,0.6628,1.1769
43700,0.6993,-6.0651,4.0041,0.5731,0.8898
43800,0.677,-6.065,3.9649,0.5646,0.8046
43900,0.639,-6.101,4.0641,0.6412,1.0367
44000,0.6907,-6.0925,4.3352,0.6517,1.2026
44100,0.6863,-6.0731,3.9408,0.6809,1.1841
44200,0.6694,-6.0729,4.0983,0.5961,0.9012
44300,0.6982,-6.0565,4.1837,0.5232,0.5605
44400,0.699,-6.0682,4.1611,0.6111,0.9733
44500,0.6801,-6.0557,4.1058,0.6197,0.9291
44600,0.6982,-6.0471,4.1623,0.6295,0.9886
44700,0.6932,-6.0461,4.2653,0.5879,0.7954
44800,0.6596,-6.0602,3.9912,0.592,0.9112
44900,0.6628,-6.0472,4.029,0.6228,1.014
45000,0.758,-6.0105,4.198,0.6274,1.2077
45100,0.6957,-6.0134,4.0914,0.7053,1.3534
45200,0.6567,-6.011,3.8741,0.532,0.8186
45300,0.66,-6.0094,4.3025,0.6866,1.1394
45400,0.7272,-6.0541,4.4139,0.6175,1.0383
45500,0.6708,-6.0,3.9377,0.6253,1.0278
45600,0.6534,-6.0231,3.8635,0.606,0.8286
45700,0.6439,-5.9898,3.7048,0.6354,1.1316
45800,0.6646,-5.9939,3.8097,0.6584,1.2125
45900,0.6633,-5.9983,4.0227,0.61,0.9371
46000,0.6415,-5.9892,3.8788,0.6916,1.3663
46100,0.6617,-5.9914,4.0784,0.6536,1.1704
46200,0.683,-5.9669,4.0125,0.6373,1.0748
46300,0.6829,-5.9651,4.0935,0.6486,1.1793
46400,0.6589,-5.9679,4.0161,0.5798,0.8044
46500,0.688,-5.9694,3.961,0.5999,0.9617
46600,0.6688,-5.9601,3.9059,0.6388,1.1011
46700,0.6376,-5.9601,3.8143,0.6916,1.3327
46800,0.636,-5.9434,3.7609,0.6815,1.2246
46900,0.6334,-5.9366,3.8359,0.5529,0.8523
47000,0.6512,-5.9236,4.0365,0.6839,1.3187
47100,0.6813,-5.9598,4.0544,0.5592,0.6951
47200,0.6865,-5.9335,4.0745,0.5863,0.828
47300,0.695,-5.9103,3.8997,0.6781,1.351
