env_steps,return,invalid_actions_blue,invalid_actions_red,length,FPS,time
0,-9.6,0.01,0.96,100,0.0,0.7483
100,-9.5,0.03,0.95,100,48.9967,2.041
200,-8.6,0.01,0.88,100,61.2628,1.6323
300,-7.9,0.02,0.85,100,61.5882,1.6237
400,-7.6,0.01,0.77,100,61.5358,1.6251
500,-8.1,0.02,0.82,100,61.1019,1.6366
600,-8.3,0.0,0.83,100,61.2683,1.6322
700,-8.4,0.01,0.92,100,61.4433,1.6275
800,-6.6,0.03,0.84,100,61.6339,1.6225
900,-5.3,0.02,0.7,100,60.8956,1.6422
1000,-5.7,0.0,0.7,100,0.0,0.4295
1100,-6.4,0.01,0.73,100,61.7773,1.6187
1200,-5.2,0.05,0.75,100,61.5557,1.6245
1300,-5.2,0.02,0.62,100,60.6892,1.6477
1400,-2.3,0.02,0.66,100,60.9087,1.6418
1500,-2.3,0.01,0.68,100,58.6635,1.7046
