env_steps,return,restorations,infiltrations,length,FPS,time
0,-53.55,44,735,100,0.0,0.3056
100,-74.4,56,736,100,483.193,0.207
200,-80.0,63,656,100,499.8092,0.2001
300,-55.75,52,483,100,496.3127,0.2015
400,-62.6,45,836,100,363.1099,0.2754
500,-65.05,43,841,100,779.8496,0.1282
600,-85.0,64,648,100,506.4208,0.1975
700,-73.35,50,719,100,366.9994,0.2725
800,-76.35,52,775,100,494.1463,0.2024
900,-70.0,66,400,100,473.4004,0.2112
1000,-84.4,66,568,100,3.6777,27.1907
1100,-66.5,45,842,100,28.5459,3.5031
1200,-53.5,40,846,100,28.5098,3.5076
1300,-61.15,58,415,100,28.596,3.497
1400,-81.0,63,600,100,28.4517,3.5147
1500,-62.95,48,727,100,15.2107,6.5743
1600,-74.05,58,617,100,11.7649,8.4999
1700,-71.4,58,688,100,11.8837,8.4149
1800,-53.3,42,714,100,14.9285,6.6986
1900,-55.8,40,760,100,17.2652,5.792
2000,-66.85,54,617,100,15.6403,6.3937
2100,-68.6,50,768,100,18.5006,5.4052
2200,-69.7,59,626,100,16.9004,5.917
2300,-72.8,60,476,100,21.3099,4.6926
2400,-69.2,54,660,100,19.6092,5.0996
2500,-77.65,65,525,100,21.3153,4.6915
2600,-58.8,53,612,100,14.2925,6.9967
2700,-62.1,45,778,100,10.7472,9.3048
2800,-70.7,58,602,100,15.1627,6.5951
2900,-72.75,51,687,100,15.1432,6.6036
3000,-65.95,46,831,100,20.8131,4.8047
3100,-70.15,52,639,100,20.8457,4.7971
3200,-59.2,44,808,100,19.5804,5.1071
3300,-69.55,50,767,100,20.8189,4.8033
3400,-70.8,54,692,100,20.4499,4.89
3500,-60.5,50,654,100,20.4127,4.8989
3600,-64.55,38,967,100,20.0063,4.9984
3700,-61.15,43,775,100,19.9956,5.0011
3800,-76.15,54,743,100,20.8325,4.8002
3900,-74.55,62,515,100,21.7214,4.6038
4000,-71.7,57,618,100,20.8086,4.8057
4100,-64.15,48,759,100,21.775,4.5924
4200,-82.75,52,859,100,18.5405,5.3936
4300,-68.1,48,790,100,19.9627,5.0093
4400,-55.3,42,762,100,20.0255,4.9936
4500,-61.15,61,391,100,20.0009,4.9998
4600,-58.55,60,419,100,12.6615,7.898
4700,-72.25,54,693,100,11.8971,8.4054
4800,-72.9,56,686,100,10.8792,9.1919
4900,-50.15,37,815,100,12.0392,8.3062
5000,-70.8,54,676,100,20.3607,4.9114
5100,-70.95,57,559,100,22.2407,4.4963
5200,-77.35,55,671,100,23.2519,4.3007
5300,-67.9,55,682,100,21.766,4.5943
5400,-58.65,48,657,100,21.7249,4.603
5500,-58.45,41,793,100,23.2793,4.2957
5600,-66.25,55,513,100,22.2,4.5045
5700,-81.7,64,478,100,21.7953,4.5881
5800,-55.8,46,708,100,22.7268,4.4001
5900,-57.05,39,885,100,22.6973,4.4058
6000,-64.45,44,817,100,21.749,4.5979
6100,-59.85,47,753,100,22.6849,4.4082
6200,-58.8,49,692,100,23.2748,4.2965
6300,-55.0,46,668,100,22.7057,4.4042
6400,-63.95,60,431,100,21.7752,4.5924
6500,-62.95,54,567,100,22.1388,4.517
6600,-58.1,39,798,100,18.9486,5.2774
6700,-67.35,49,735,100,21.6971,4.6089
6800,-63.8,61,492,100,23.3072,4.2905
6900,-62.75,63,479,100,22.6397,4.417
7000,-71.7,51,734,100,23.2791,4.2957
7100,-65.35,51,691,100,23.8509,4.1927
7200,-71.7,52,726,100,23.7654,4.2078
7300,-52.9,48,642,100,24.9795,4.0033
