env_steps,return,invalid_actions_blue,invalid_actions_red,length,FPS,time
0,-9.6,0.01,0.96,100,0.0,0.7596
100,-9.5,0.03,0.95,100,49.625,2.0151
200,-8.6,0.01,0.88,100,61.663,1.6217
300,-7.9,0.02,0.85,100,61.7371,1.6198
400,-7.6,0.01,0.77,100,61.7066,1.6206
500,-8.1,0.02,0.82,100,61.7949,1.6183
600,-8.3,0.0,0.83,100,61.1747,1.6347
700,-8.4,0.01,0.92,100,61.0879,1.637
800,-6.6,0.03,0.84,100,61.4577,1.6271
900,-5.3,0.02,0.7,100,61.3065,1.6312
1000,-5.7,0.0,0.7,100,0.0,0.4281
1100,-6.4,0.01,0.73,100,60.7779,1.6453
1200,-5.2,0.05,0.75,100,61.4652,1.6269
1300,-5.2,0.02,0.62,100,60.9908,1.6396
1400,-2.3,0.02,0.66,100,61.2218,1.6334
1500,-2.3,0.01,0.68,100,61.3299,1.6305
1600,-4.2,0.0,0.61,100,61.5181,1.6255
1700,-3.8,0.01,0.63,100,61.6175,1.6229
1800,-5.2,0.0,0.7,100,60.9496,1.6407
1900,-2.5,0.0,0.65,100,61.3207,1.6308
2000,-3.8,0.03,0.55,100,0.0,0.4305
2100,-2.1,0.01,0.45,100,61.1939,1.6342
2200,4.3,0.01,0.64,100,60.8691,1.6429
2300,-3.9,0.01,0.61,100,61.1653,1.6349
2400,-2.8,0.02,0.51,100,61.4036,1.6286
2500,2.8,0.0,0.49,100,61.2529,1.6326
2600,23.3,0.01,0.63,100,60.7108,1.6472
2700,-2.1,0.0,0.45,100,57.2551,1.7466
