env_steps,return,restorations,length,FPS,time
23115,-200.0,10,100,38.5609,1.2189
23215,-230.0,13,100,47.0594,2.125
23315,-130.0,4,100,46.0021,2.1738
23415,-220.0,13,100,48.09,2.0794
23515,-280.0,19,100,47.4512,2.1074
23615,-470.0,37,100,47.7855,2.0927
23715,-150.0,6,100,45.5521,2.1953
23815,-330.0,23,100,45.906,2.1784
23915,-250.0,16,100,47.6257,2.0997
24015,-320.0,23,100,47.2398,2.1169
24115,-130.0,3,100,46.8306,2.1354
24215,-120.0,2,100,45.3745,2.2039
24315,-130.0,4,100,47.6719,2.0977
24415,-180.0,9,100,47.1108,2.1227
24515,-210.0,12,100,47.8047,2.0918
24615,-100.0,1,100,47.8731,2.0889
24715,-320.0,23,100,46.6237,2.1448
24815,-210.0,12,100,46.4994,2.1506
24915,-130.0,3,100,47.2002,2.1186
25015,-400.0,30,100,46.7146,2.1407
25115,-1050.0,96,100,46.223,2.1634
25215,-140.0,4,100,47.3994,2.1097
25315,-150.0,6,100,47.3554,2.1117
25415,-250.0,16,100,46.4539,2.1527
25515,-310.0,22,100,45.8626,2.1804
25615,-190.0,10,100,48.2715,2.0716
25715,-170.0,8,100,46.77,2.1381
25815,-190.0,10,100,47.81,2.0916
25915,-410.0,32,100,46.8118,2.1362
26015,-280.0,19,100,46.5101,2.1501
26115,-340.0,24,100,47.0354,2.1261
26215,-220.0,13,100,47.6761,2.0975
26315,-560.0,47,100,46.143,2.1672
26415,-320.0,22,100,45.791,2.1838
26515,-140.0,5,100,47.2047,2.1184
26615,15.0,8,25,53.1868,1.8802
26640,-68.0,15,38,38.5022,0.6493
26678,-120.0,3,100,35.9252,1.0578
26778,-190.0,10,100,47.1467,2.121
26878,-690.0,60,100,45.7474,2.1859
26978,-530.0,44,100,45.6879,2.1888
27078,-230.0,14,100,46.8284,2.1355
27178,-190.0,9,100,47.1807,2.1195
27278,-350.0,26,100,46.0432,2.1719
27378,-170.0,8,100,45.2801,2.2085
27478,-200.0,11,100,47.4053,2.1095
27578,-190.0,10,100,47.0958,2.1233
27678,-140.0,5,100,46.0406,2.172
27778,-280.0,19,100,47.3527,2.1118
27878,-340.0,25,100,46.9944,2.1279
27978,-220.0,13,100,46.1019,2.1691
28078,-290.0,20,100,44.6475,2.2398
28178,-180.0,9,100,47.5243,2.1042
28278,-140.0,4,100,47.8625,2.0893
28378,-130.0,3,100,46.8769,2.1332
28478,-200.0,11,100,47.1847,2.1193
28578,-100.0,1,100,47.0971,2.1233
28678,-320.0,22,100,46.2651,2.1615
28778,-220.0,13,100,47.1617,2.1204
28878,-300.0,20,100,47.6251,2.0997
28978,-160.0,7,100,47.7272,2.0952
29078,-250.0,16,100,44.9156,2.2264
29178,-380.0,28,100,46.1951,2.1647
29278,-140.0,4,100,48.2123,2.0742
29378,-290.0,20,100,46.9956,2.1279
29478,-510.0,41,100,46.6327,2.1444
29578,-207.0,28,37,51.3404,1.9478
29615,-380.0,29,100,35.5083,1.042
29715,-320.0,22,100,47.2588,2.116
29815,-410.0,31,100,47.8889,2.0882
29915,-230.0,13,100,47.5865,2.1014
30015,-260.0,16,100,0.0,0.3988
30115,-270.0,18,100,46.4844,2.1513
30215,-310.0,22,100,47.8922,2.088
30315,-380.0,29,100,46.8707,2.1335
30415,-180.0,9,100,45.8297,2.182
30515,-240.0,15,100,46.0003,2.1739
30615,-370.0,28,100,45.47,2.1993
30715,-970.0,88,100,47.3192,2.1133
30815,-290.0,20,100,47.5616,2.1025
30915,-130.0,4,100,47.6579,2.0983
31015,-290.0,20,100,47.7549,2.094
31115,-390.0,30,100,46.9371,2.1305
31215,-320.0,23,100,47.9115,2.0872
31315,59.0,4,21,55.537,1.8006
31336,-860.0,77,100,26.0777,0.8053
31436,-200.0,11,100,48.4852,2.0625
31536,95.0,2,5,58.2779,1.7159
31541,-200.0,11,100,9.7556,0.5125
31641,-700.0,61,100,47.4858,2.1059
31741,-278.0,33,68,51.0422,1.9592
31809,-510.0,42,100,40.7484,1.6688
31909,-350.0,26,100,47.4661,2.1068
32009,-150.0,5,100,46.4975,2.1507
32109,-230.0,14,100,47.7699,2.0934
32209,-390.0,30,100,47.4562,2.1072
32309,-210.0,12,100,46.7445,2.1393
32409,-40.0,11,50,51.8265,1.9295
32459,-400.0,31,100,39.3758,1.2698
32559,-340.0,25,100,46.3056,2.1596
32659,-900.0,81,100,47.863,2.0893
32759,-1010.0,92,100,45.5984,2.1931
32859,-250.0,16,100,47.4208,2.1088
32959,77.0,3,13,53.0847,1.8838
32972,-140.0,4,100,20.3095,0.6401
33072,-260.0,16,100,45.6642,2.1899
33172,-350.0,26,100,47.4683,2.1067
33272,-300.0,20,100,47.7407,2.0946
33372,-210.0,12,100,46.7848,2.1374
33472,-440.0,35,100,46.2847,2.1605
33572,-1.0,8,31,53.9882,1.8523
33603,-1030.0,93,100,31.5642,0.9821
33703,-650.0,56,100,45.143,2.2152
33803,-390.0,29,100,46.7378,2.1396
33903,-1090.0,100,100,46.4356,2.1535
34003,-450.0,35,100,47.1505,2.1209
34103,-790.0,69,100,48.5542,2.0596
34203,-370.0,28,100,47.3117,2.1136
34303,-460.0,37,100,46.7937,2.137
34403,-480.0,39,100,46.8515,2.1344
34503,-240.0,14,100,43.0901,2.3207
34603,-210.0,11,100,47.5672,2.1023
34703,-130.0,3,100,45.881,2.1796
34803,-170.0,7,100,47.6925,2.0968
34903,-440.0,34,100,46.6272,2.1447
35003,-170.0,7,100,47.7747,2.0932
35103,-230.0,14,100,47.5443,2.1033
35203,-210.0,12,100,47.7352,2.0949
35303,-180.0,8,100,46.6939,2.1416
35403,-240.0,15,100,45.2117,2.2118
35503,-130.0,4,100,47.223,2.1176
35603,-216.0,25,86,47.4779,2.1062
35689,-170.0,8,100,43.9362,1.9574
35789,-200.0,11,100,44.7884,2.2327
35889,-450.0,36,100,47.4785,2.1062
35989,-180.0,9,100,44.9736,2.2235
36089,-800.0,71,100,44.762,2.234
36189,-930.0,84,100,46.1195,2.1683
36289,-140.0,21,50,45.9895,2.1744
36339,-910.0,81,100,35.1527,1.4224
36439,-320.0,22,100,46.995,2.1279
36539,-130.0,3,100,42.0995,2.3753
36639,-180.0,9,100,47.7107,2.096
36739,-170.0,8,100,47.6934,2.0967
36839,-220.0,13,100,44.4618,2.2491
36939,-370.0,28,100,44.5442,2.245
37039,-250.0,16,100,43.1303,2.3186
37139,-280.0,19,100,45.5427,2.1957
37239,-350.0,26,100,45.7739,2.1847
37339,-140.0,4,100,47.9168,2.087
37439,-210.0,12,100,46.2512,2.1621
37539,-310.0,22,100,45.3508,2.205
37639,-280.0,19,100,44.3601,2.2543
37739,-290.0,20,100,41.6406,2.4015
37839,-960.0,87,100,40.6999,2.457
37939,-240.0,15,100,42.0488,2.3782
38039,-150.0,6,100,42.6458,2.3449
38139,-680.0,59,100,40.9315,2.4431
38239,-310.0,22,100,42.4541,2.3555
38339,-148.0,22,38,47.2099,2.1182
38377,-130.0,4,100,32.5814,1.1663
38477,-280.0,19,100,41.5923,2.4043
38577,-22.0,12,22,51.1828,1.9538
38599,-690.0,60,100,22.1571,0.9929
38699,-250.0,16,100,41.4951,2.4099
38799,-550.0,46,100,40.8778,2.4463
38899,-230.0,14,100,42.9042,2.3308
38999,-510.0,42,100,46.053,2.1714
39099,-120.0,2,100,46.8837,2.1329
39199,-200.0,11,100,46.6063,2.1456
39299,-520.0,43,100,46.8157,2.136
39399,-240.0,15,100,45.6584,2.1902
39499,-230.0,13,100,46.372,2.1565
39599,-190.0,9,100,47.2501,2.1164
39699,-120.0,3,100,47.3303,2.1128
39799,-200.0,11,100,47.1826,2.1194
39899,-110.0,2,100,47.2402,2.1168
39999,-680.0,59,100,46.9669,2.1292
40099,-130.0,4,100,0.0,0.4028
40199,-350.0,26,100,46.2737,2.1611
40299,-110.0,2,100,46.5394,2.1487
40399,-290.0,20,100,46.3009,2.1598
40499,-150.0,5,100,46.695,2.1416
40599,-290.0,20,100,46.7042,2.1411
40699,-790.0,70,100,47.0737,2.1243
40799,-200.0,11,100,46.1876,2.1651
40899,-170.0,8,100,46.6218,2.1449
40999,-630.0,54,100,48.0121,2.0828
41099,-580.0,49,100,47.0129,2.1271
41199,-150.0,6,100,46.6881,2.1419
41299,-250.0,16,100,47.4191,2.1089
41399,-12.0,9,42,52.07,1.9205
41441,-390.0,30,100,36.8974,1.1383
41541,-250.0,16,100,46.4954,2.1508
41641,-190.0,10,100,47.2509,2.1164
41741,-66.0,13,56,51.0465,1.959
41797,-640.0,54,100,41.9464,1.335
41897,-110.0,2,100,46.9317,2.1308
41997,80.0,1,20,55.0995,1.8149
42017,-210.0,12,100,26.0826,0.7668
42117,-200.0,11,100,46.9705,2.129
42217,-72.0,15,32,53.4254,1.8718
42249,-190.0,10,100,28.0759,1.1398
42349,-340.0,24,100,45.0896,2.2178
42449,-570.0,48,100,46.8016,2.1367
42549,-79.0,14,59,50.8497,1.9666
42608,-220.0,12,100,39.3858,1.498
42708,-290.0,20,100,46.2358,2.1628
42808,-170.0,7,100,46.1626,2.1663
42908,-240.0,14,100,46.6429,2.1439
43008,-440.0,34,100,45.6629,2.19
43108,-190.0,9,100,44.67,2.2386
43208,-180.0,8,100,47.9216,2.0867
43308,-170.0,7,100,47.4373,2.108
43408,-130.0,3,100,45.4536,2.2
43508,-260.0,17,100,47.3194,2.1133
43608,-600.0,50,100,47.4732,2.1065
43708,-960.0,86,100,45.6369,2.1912
43808,-220.0,13,100,46.6492,2.1437
43908,-310.0,21,100,45.6371,2.1912
44008,-530.0,44,100,46.8017,2.1367
44108,-230.0,14,100,47.2955,2.1144
44208,-230.0,14,100,45.952,2.1762
44308,-420.0,33,100,47.3363,2.1125
44408,-230.0,14,100,47.226,2.1175
44508,-370.0,27,100,45.4851,2.1985
44608,-320.0,23,100,46.7332,2.1398
44708,-260.0,17,100,47.5785,2.1018
44808,-890.0,80,100,47.2326,2.1172
44908,-470.0,38,100,46.2695,2.1613
45008,-330.0,24,100,47.5235,2.1042
45108,-220.0,12,100,46.4441,2.1531
45208,-620.0,53,100,46.4005,2.1551
45308,-243.0,28,83,48.625,2.0566
45391,-210.0,12,100,44.8231,1.8517
45491,-340.0,25,100,47.2861,2.1148
45591,-150.0,6,100,47.5474,2.1032
45691,-300.0,20,100,47.2224,2.1176
45791,-140.0,4,100,46.7604,2.1386
45891,-140.0,4,100,47.5979,2.1009
45991,-330.0,24,100,47.3144,2.1135
46091,-400.0,31,100,46.0209,2.1729
46191,-400.0,31,100,44.8736,2.2285
46291,-620.0,53,100,48.3777,2.0671
46391,-340.0,25,100,46.4438,2.1531
46491,-460.0,36,100,47.8244,2.091
46591,-200.0,11,100,47.2819,2.115
46691,-300.0,21,100,47.1045,2.1229
46791,-480.0,38,100,45.9571,2.1759
46891,-160.0,7,100,45.7152,2.1875
46991,-1070.0,98,100,47.2973,2.1143
47091,-910.0,82,100,46.5181,2.1497
47191,-490.0,39,100,47.4975,2.1054
47291,-290.0,19,100,43.8429,2.2809
47391,-130.0,4,100,46.4632,2.1522
47491,-460.0,37,100,47.3271,2.113
47591,-340.0,25,100,46.2586,2.1618
47691,-260.0,17,100,46.6409,2.144
47791,-980.0,89,100,45.367,2.2042
47891,-28.0,5,98,46.0249,2.1727
47989,-230.0,14,100,47.3875,2.0681
48089,-580.0,49,100,46.8207,2.1358
48189,-220.0,13,100,47.3701,2.111
48289,-520.0,42,100,47.4244,2.1086
48389,-650.0,56,100,47.1273,2.1219
48489,-260.0,17,100,46.4652,2.1522
48589,59.0,5,11,55.9421,1.7876
48600,-250.0,16,100,17.7747,0.6189
48700,-440.0,35,100,48.5119,2.0614
48800,-430.0,34,100,46.3943,2.1554
48900,-230.0,14,100,47.5088,2.1049
49000,-160.0,7,100,46.3172,2.159
49100,-390.0,30,100,46.4781,2.1516
49200,-133.0,18,73,48.6964,2.0535
49273,-141.0,17,91,43.7343,1.6692
49364,-500.0,41,100,47.3007,1.9239
49464,-260.0,17,100,46.5537,2.1481
49564,-280.0,19,100,47.4981,2.1053
49664,-180.0,9,100,46.5469,2.1484
49764,-440.0,35,100,47.322,2.1132
49864,-300.0,21,100,46.782,2.1376
49964,-770.0,68,100,47.8536,2.0897
