env_steps,critic_loss,q1,q2,actor_loss,entropy,coef,critic_grad_norm,critic_seq_grad_norm,actor_grad_norm,actor_seq_grad_norm
13700,578184.185,11881.1755,11881.2779,-14342.3196,3.9488,617.7308,3703343.1188,13167402.125,8.5138,17.7596
13800,555530.0706,12536.3597,12536.6543,-15130.7177,3.9497,650.7796,2065212.4405,6720098.1875,5.9889,11.9288
13900,605618.3275,13209.8379,13210.0368,-15945.4193,3.95,685.5965,5693131.2127,21793326.25,6.6086,13.4808
14000,847022.705,13915.5765,13915.7881,-16792.5739,3.9508,722.2762,11235597.2108,43136815.0,25.3116,53.9036
14100,2195000.1575,14644.0673,14644.0189,-17677.3825,3.9534,760.9177,11787351.5331,41492595.0,15.3108,28.2992
14200,2571747.1125,15531.1852,15531.5542,-18727.3205,3.9554,801.6252,15004917.5672,53430409.5,12.5258,25.2537
14300,2292054.04,16381.9411,16381.8065,-19740.8006,3.9545,844.5122,6550056.5502,23729026.5,13.897,27.4736
14400,2101530.7,17276.2408,17276.4989,-20817.1401,3.955,889.6939,9492442.7021,31423043.0,13.4896,28.2406
14500,2098594.19,18198.8114,18199.144,-21931.0561,3.9548,937.2928,15639195.2611,54131753.0,38.2768,82.899
14600,2194512.9275,19154.7404,19154.9125,-23087.582,3.9551,987.4477,9654937.7333,30167722.5,5.2573,9.4216
14700,2281482.9775,20173.8271,20174.1721,-24316.6412,3.9548,1040.2988,8042228.1548,25859891.0,11.8724,24.4612
14800,2788867.555,21253.709,21254.0558,-25617.8825,3.9549,1095.9813,17194882.629,59753375.0,22.8281,45.3824
14900,4090570.66,22366.3714,22366.8993,-26959.7494,3.956,1154.6442,28467364.335,93036858.0,14.2288,27.5756
15000,3920617.76,23579.7722,23580.0543,-28425.12,3.9558,1216.4471,20787435.3941,78275386.0,5.6426,10.3291
15100,3428801.325,24847.3622,24847.8474,-29952.4934,3.9556,1281.558,14336566.3117,52397747.5,5.2579,9.3224
15200,3547449.38,26161.3936,26161.9649,-31542.5678,3.9558,1350.154,8251021.9232,29156730.0,4.8262,8.5536
15300,3917878.62,27609.659,27610.2663,-33276.2455,3.9565,1422.4217,23562544.809,73693882.0,7.1921,12.8366
15400,4547602.745,29064.0731,29064.5746,-35035.2258,3.9561,1498.5575,36972720.0342,138802502.0,26.9491,57.2384
15500,6226022.67,30588.9966,30589.5802,-36873.3337,3.9572,1578.7685,94954662.9103,345639064.0,12.3777,25.3985
15600,5289596.2,32243.7296,32244.3331,-38863.1468,3.9569,1663.2739,11208545.887,40201948.5,4.8861,8.5726
15700,5193326.385,33956.6088,33957.4645,-40936.5029,3.957,1752.3032,54268269.8074,177020654.0,10.4809,17.9897
15800,5508535.96,35776.9963,35777.8101,-43130.6418,3.957,1846.1236,34866545.6806,131527224.0,21.5602,44.3829
15900,6295632.21,37707.0591,37707.597,-45451.6373,3.9574,1944.9846,102588994.6724,390542948.0,16.9992,32.1561
16000,10052268.09,39709.3042,39709.968,-47875.097,3.9581,2049.1397,92790873.9221,294221000.0,13.5645,25.1508
16100,12202325.08,41788.845,41789.3453,-50392.2154,3.959,2158.8673,48566956.811,165338476.0,13.3443,23.4982
16200,8458192.24,44034.5646,44035.6484,-53085.537,3.9582,2274.4694,17352978.0128,64292614.0,9.0363,17.2565
16300,8944144.87,46397.0886,46398.0661,-55939.8466,3.9586,2396.2685,30288912.4708,86693019.0,5.6129,10.2217
16400,10120120.77,48944.0767,48945.187,-58999.1445,3.959,2524.5902,86092850.9197,307704696.0,18.5276,36.173
16500,11752561.15,51534.0216,51534.9827,-62122.4658,3.9592,2659.7835,67852739.8938,240340368.0,12.6881,25.1021
16600,11907226.98,54306.3002,54307.4425,-65472.3145,3.9593,2802.2165,48396834.9999,175962222.0,13.7356,26.4146
16700,13961613.26,57213.0091,57213.9085,-68966.1381,3.96,2952.2765,73785716.7293,286256924.0,15.6938,30.2255
16800,15821413.5,60280.9973,60282.1946,-72672.8866,3.96,3110.3717,208955857.1388,776247264.0,61.0473,120.9177
16900,21825441.78,63479.0021,63479.9369,-76513.4416,3.9605,3276.934,210540468.3591,785115432.0,15.4356,24.7904
17000,18833246.36,66857.992,66859.3348,-80611.4861,3.9604,3452.4157,62603251.1758,221002440.0,7.7822,14.7385
17100,22003462.8,70535.1175,70536.4328,-85017.3659,3.9608,3637.2947,348503485.7282,1361160288.0,15.2879,28.074
17200,28284863.02,74257.8723,74259.3533,-89515.6248,3.961,3832.074,430241812.6874,1389427920.0,28.9629,53.0413
17300,27548209.56,78251.0914,78252.5294,-94327.5944,3.9613,4037.2838,126644722.5955,437119840.0,15.9101,31.407
17400,26332249.46,82507.1547,82508.8797,-99445.2997,3.9614,4253.4828,243220429.0245,906614024.0,25.6479,50.501
17500,52736528.28,86845.1583,86847.3212,-104668.157,3.9621,4481.2593,389139659.9964,1376109792.0,54.4683,109.9442
17600,45126549.96,91388.6952,91389.1262,-110172.4039,3.9615,4721.2335,148584259.0461,555230328.0,14.274,27.0373
17700,38843963.88,96456.9622,96458.977,-116250.1366,3.9621,4974.0583,58511214.6548,217593410.0,10.6941,19.424
17800,39251818.32,101575.2238,101577.1089,-122453.3267,3.9621,5240.4222,333835958.7063,1198994352.0,18.7087,34.5362
17900,44580291.16,106963.2186,106965.5591,-128938.758,3.9624,5521.05,574489893.0573,1995978912.0,20.0531,37.6077
18000,56374205.84,112730.0261,112732.2758,-135899.6581,3.9627,5816.7055,650296861.956,2467032896.0,26.7025,49.6151
18100,59029366.4,118673.1673,118675.3383,-143066.0872,3.963,6128.1936,950077135.3941,3491284128.0,73.3154,144.1989
18200,66867801.04,125115.5988,125117.6628,-150835.6934,3.9633,6456.3621,452982766.1704,1438077280.0,12.489,21.0585
18300,73268527.12,131893.0208,131895.4261,-158981.685,3.9637,6802.1042,527392276.4696,1948569344.0,33.4387,66.4843
18400,218273091.2,138843.1025,138846.1713,-167445.4244,3.9639,7166.361,2075772483.8494,7796025728.0,21.3864,26.2294
18500,220819915.2,147195.9616,147196.5938,-177234.505,3.9629,7550.1238,584755419.1292,1978391840.0,18.2367,30.4413
18600,235672558.4,155187.1047,155187.7581,-186884.9591,3.9642,7954.4375,576924966.2785,1986628432.0,20.9928,33.305
18700,241189604.16,163788.9362,163792.5312,-197165.6494,3.9635,8380.4023,614170324.9983,2364766112.0,8.4277,9.7972
18800,244554533.76,172615.9256,172618.9231,-207774.4288,3.9639,8829.178,138946841.8561,508322840.0,9.5593,11.2835
18900,263043977.92,181829.5359,181833.2388,-218856.2372,3.9641,9301.9857,1178486334.6504,4431502400.0,18.469,30.4813
19000,307442744.96,191509.3084,191512.3506,-230559.9194,3.9645,9800.1127,2206198860.8387,7928599040.0,19.1085,28.7649
19100,320925843.2,201547.0034,201550.7322,-242636.3859,3.9647,10324.9146,1284546782.436,4834936384.0,10.7195,13.6557
19200,360653272.64,212311.6862,212315.6147,-255634.2406,3.9648,10877.8199,1589957330.073,6210566656.0,13.1259,18.5195
19300,373882662.4,223677.6178,223681.3178,-269304.3025,3.9649,11460.3338,677176432.3642,2575543424.0,17.0792,26.2023
19400,427145675.52,235398.2416,235401.6897,-283463.7406,3.965,12074.0416,1597083837.6625,6157960832.0,29.9039,51.9714
19500,453419600.64,247917.1838,247923.5406,-298589.46,3.9653,12720.6138,1844137640.9681,6960465088.0,21.2911,34.9427
19600,468391366.4,261058.7778,261064.2869,-314418.0056,3.9652,13401.8104,1329266460.585,4831481984.0,12.803,18.3024
19700,520970367.36,275137.2331,275141.92,-331385.005,3.9654,14119.4852,1535981946.4412,5987010560.0,19.9861,32.5657
19800,665742698.24,289712.9669,289718.5806,-348910.6062,3.9655,14875.5921,6305685228.6052,22591920384.0,32.9847,63.6709
19900,591786329.6,305125.655,305132.99,-367569.1694,3.9658,15672.189,2807531969.055,10555598208.0,23.288,38.7979
20000,616189481.6,321379.905,321386.1575,-387144.4369,3.9661,16511.4442,2680533095.8141,10247012480.0,23.8826,38.4511
20100,762779284.48,338456.1756,338464.3319,-407778.3088,3.966,17395.642,5990100477.0602,21534332416.0,18.334,30.8379
20200,760638801.92,356226.62,356232.6938,-429212.2119,3.9662,18327.1891,2899043169.6944,11000383872.0,12.4631,16.7432
20300,859287636.48,375682.9531,375690.9725,-452678.1644,3.9664,19308.6212,6372740477.5114,24669591808.0,21.3109,33.2538
20400,1047690106.88,395831.6606,395837.9625,-476910.8125,3.9665,20342.6092,9384257129.6018,38282639360.0,13.7435,17.1663
20500,1122577333.76,417203.995,417213.905,-502483.9781,3.9666,21431.9682,3924878971.6592,15197401344.0,15.4082,23.3453
20600,1045344519.68,439338.4394,439347.045,-529364.5819,3.9669,22579.6629,8423427295.7765,32437488640.0,14.342,19.9049
20700,1161118045.44,462800.3412,462811.4088,-557563.9175,3.9671,23788.8181,12123682520.8078,45489524224.0,11.615,12.9954
20800,1290947457.28,487460.0412,487471.0775,-587350.3363,3.9672,25062.723,11163285894.6994,40324074496.0,15.306,16.6202
20900,1389900344.32,513492.9519,513505.0944,-618815.1825,3.9672,26404.8471,8801530443.3203,35778509824.0,10.5525,11.9124
21000,1565987276.8,541290.6525,541306.7562,-652061.2088,3.9674,27818.8424,14235121833.4046,53210685952.0,24.7884,38.1353
21100,1755573841.92,570081.005,570092.8862,-686896.9812,3.9673,29308.5583,19528670608.6591,77609918464.0,26.2939,41.6392
21200,1623703580.16,600264.9875,600279.5875,-723264.8462,3.9675,30878.0489,28946658335.2189,118851303424.0,17.0018,23.0744
21300,1976220561.92,632007.5788,632021.9675,-761636.0725,3.9676,32531.5871,38146340653.3058,152546158592.0,14.7539,19.2611
21400,1959258639.36,666129.6325,666145.08,-802840.3238,3.9676,34273.6736,43049817075.9128,169742725120.0,15.4211,20.0623
21500,2347566681.6,701042.4,701059.1462,-844988.7975,3.9677,36109.0494,51529491235.5555,191710672896.0,27.9478,42.2509
21600,2367506122.24,738395.9762,738414.285,-890113.1412,3.968,38042.711,55109116037.6593,227129716736.0,11.3827,12.0445
21700,2517876500.48,778807.2375,778824.5312,-938491.6388,3.968,40079.9205,43461946106.1547,174792830976.0,12.5528,14.2137
21800,3135431498.24,819469.895,819489.7962,-987859.1462,3.9681,42226.2249,37775707390.3108,139981076480.0,24.1289,37.4656
21900,3449330698.24,863910.03,863929.48,-1041415.2662,3.9681,44487.4642,77617873754.3842,300369108992.0,12.5186,12.9572
22000,3788748892.16,909692.8662,909720.21,-1096448.6575,3.9681,46869.7949,189783950406.2626,767945662464.0,15.4276,14.5809
22100,3565719034.88,957369.54,957403.7462,-1154332.655,3.968,49379.7,34085878529.0862,138759886848.0,16.9955,19.5781
22200,3093098219.52,1008815.6012,1008855.21,-1216266.335,3.9682,52024.0151,60239428516.5449,231652515840.0,20.2606,30.9539
22300,4057004293.12,1062318.6162,1062360.6012,-1280913.12,3.9684,54809.9321,78251581809.7032,320270680064.0,14.6962,14.1613
22400,4203264926.72,1119939.5225,1119984.135,-1349920.51,3.9683,57745.037,18731538814.2734,72291243008.0,26.2509,36.2307
22500,4637806341.12,1178949.07,1178996.3475,-1421949.875,3.9682,60837.3177,29523790458.2911,111246714880.0,15.5452,16.9812
22600,5082034350.08,1242033.9025,1242087.7725,-1497296.55,3.9682,64095.1925,117024283241.1351,483306377216.0,17.9009,22.2308
22700,5704734950.4,1307086.475,1307138.3275,-1576496.5725,3.9683,67527.5275,175301521205.06,715288002560.0,13.3075,11.937
22800,6096315217.92,1377133.1325,1377194.26,-1660964.69,3.9683,71143.667,279029065344.8842,1158851887104.0,17.7641,25.0087
22900,8685744363.52,1449321.4525,1449384.74,-1748008.5125,3.9682,74953.4531,154832942430.4445,584440414208.0,15.8303,12.3881
23000,6480744335.36,1525987.7175,1526056.8,-1841141.8925,3.9682,78967.2556,112915915411.894,439706087424.0,27.4434,37.697
23100,7093992089.6,1608436.8,1608513.51,-1940278.5475,3.9684,83196.0002,379623024747.1926,1524443709440.0,29.7643,39.5436
23200,10255975966.72,1693409.8925,1693495.9825,-2043306.735,3.9683,87651.1952,197325605418.9996,767370616832.0,11.0588,7.5661
23300,7477309388.8,1783859.585,1783946.7925,-2152368.22,3.9684,92344.9706,70352587248.9073,272659845120.0,25.2583,35.031
23400,9297091788.8,1879196.345,1879292.94,-2267167.645,3.9684,97290.1,369807356470.1976,1513520939008.0,19.4021,23.2457
23500,22854525808.64,1976285.0525,1976390.7725,-2385780.645,3.9683,102500.0445,382987221693.7392,1532818112512.0,31.0194,36.8255
