env_steps,return,restorations,length,FPS,time
15200,-834.0,20,100,50.2179,1.9913
15300,-1021.0,45,100,49.3273,2.0273
15400,-1070.0,40,100,47.6273,2.0996
15500,-951.0,16,100,48.1835,2.0754
15600,-1106.0,20,100,49.1832,2.0332
15700,-1018.0,27,100,49.1809,2.0333
15800,-1386.0,63,100,50.1224,1.9951
15900,-999.0,20,100,50.0413,1.9984
16000,-813.0,13,100,50.1111,1.9956
16100,-1244.0,24,100,50.1423,1.9943
16200,-1063.0,39,100,49.4564,2.022
16300,-1014.0,23,100,50.3334,1.9868
16400,-945.0,22,100,51.4188,1.9448
16500,-1005.0,43,100,50.1689,1.9933
16600,-912.0,25,100,48.5978,2.0577
16700,-1075.0,18,100,49.8661,2.0054
16800,-953.0,15,100,50.4807,1.981
16900,-993.0,6,100,49.9894,2.0004
17000,-991.0,9,100,48.0522,2.0811
17100,-1254.0,32,100,50.3252,1.9871
17200,-873.0,19,100,51.2805,1.9501
17300,-1044.0,25,100,49.8046,2.0078
17400,-1112.0,31,100,49.0321,2.0395
17500,-1110.0,22,100,49.7507,2.01
17600,-1110.0,15,100,47.9564,2.0852
17700,-1309.0,55,100,48.9153,2.0444
17800,-1005.0,24,100,51.5196,1.941
17900,-1002.0,39,100,49.6357,2.0147
18000,-1116.0,20,100,49.2665,2.0298
18100,-1056.0,15,100,42.9416,2.3287
18200,-1044.0,24,100,47.4819,2.1061
18300,-1080.0,22,100,48.4825,2.0626
18400,-1025.0,9,100,50.2737,1.9891
18500,-1257.0,44,100,50.2361,1.9906
18600,-1162.0,42,100,51.0175,1.9601
18700,-1326.0,47,100,49.9537,2.0019
18800,-1092.0,47,100,51.6343,1.9367
18900,-1253.0,35,100,51.72,1.9335
19000,-1009.0,16,100,50.8301,1.9673
19100,-1231.0,31,100,50.734,1.9711
19200,-1156.0,24,100,51.0426,1.9591
19300,-1092.0,39,100,50.9872,1.9613
19400,-1155.0,33,100,51.1126,1.9565
19500,-1266.0,40,100,50.8174,1.9678
19600,-1097.0,16,100,51.0233,1.9599
19700,-1002.0,42,100,50.2461,1.9902
19800,-878.0,16,100,49.6563,2.0138
19900,-915.0,8,100,48.4519,2.0639
20000,-1107.0,53,100,0.0,0.3922
20100,-984.0,15,100,51.0286,1.9597
20200,-1160.0,14,100,49.4915,2.0205
20300,-1338.0,42,100,50.355,1.9859
20400,-1074.0,22,100,49.4372,2.0228
20500,-1136.0,42,100,51.0984,1.957
20600,-1083.0,29,100,50.8104,1.9681
20700,-1006.0,26,100,51.5719,1.939
20800,-1217.0,38,100,51.4869,1.9422
20900,-1217.0,47,100,52.5472,1.9031
21000,-1159.0,34,100,47.8477,2.09
21100,-1029.0,14,100,51.1947,1.9533
21200,-1396.0,44,100,47.4582,2.1071
21300,-1258.0,53,100,47.9491,2.0855
21400,-1113.0,20,100,47.8214,2.0911
21500,-1098.0,26,100,51.095,1.9571
21600,-1228.0,36,100,52.0729,1.9204
21700,-1187.0,31,100,50.9575,1.9624
21800,-1478.0,46,100,50.1622,1.9935
21900,-1302.0,33,100,51.4497,1.9436
22000,-1283.0,41,100,51.8705,1.9279
22100,-1042.0,16,100,50.6071,1.976
22200,-1365.0,57,100,51.4257,1.9446
22300,-1476.0,55,100,50.2807,1.9888
22400,-1462.0,67,100,53.3061,1.876
22500,-1339.0,39,100,50.6276,1.9752
22600,-1264.0,38,100,49.5182,2.0195
22700,-1239.0,41,100,50.3686,1.9854
22800,-1097.0,13,100,51.2877,1.9498
22900,-1243.0,34,100,50.3629,1.9856
23000,-1219.0,48,100,49.6917,2.0124
23100,-1149.0,29,100,50.9684,1.962
23200,-1388.0,48,100,52.7043,1.8974
23300,-1488.0,53,100,52.0446,1.9214
23400,-1258.0,38,100,50.6833,1.973
23500,-1176.0,25,100,50.5905,1.9767
23600,-1349.0,44,100,50.6634,1.9738
23700,-1451.0,44,100,50.7145,1.9718
23800,-1128.0,19,100,51.3236,1.9484
23900,-1487.0,63,100,49.1394,2.035
24000,-1432.0,52,100,50.1963,1.9922
24100,-1400.0,48,100,49.8771,2.0049
24200,-1425.0,48,100,52.0509,1.9212
24300,-1442.0,50,100,52.144,1.9178
24400,-1467.0,45,100,50.8138,1.968
24500,-1387.0,38,100,51.0461,1.959
24600,-1386.0,48,100,52.216,1.9151
24700,-1190.0,29,100,46.9599,2.1295
24800,-1461.0,44,100,46.001,2.1739
24900,-1264.0,41,100,47.9605,2.0851
25000,-1358.0,48,100,51.0868,1.9575
25100,-1489.0,54,100,51.1785,1.9539
25200,-1511.0,51,100,53.7965,1.8589
25300,-1267.0,37,100,50.2816,1.9888
25400,-1185.0,27,100,53.0678,1.8844
25500,-1292.0,40,100,51.7708,1.9316
25600,-1375.0,35,100,52.4459,1.9067
25700,-1161.0,18,100,52.7523,1.8957
25800,-1396.0,36,100,52.0368,1.9217
25900,-1460.0,44,100,50.5044,1.98
26000,-1372.0,41,100,52.5113,1.9044
26100,-1262.0,30,100,54.0821,1.849
26200,-1534.0,49,100,50.4293,1.983
26300,-1399.0,44,100,52.9868,1.8873
26400,-1445.0,48,100,51.843,1.9289
26500,-1091.0,16,100,54.1142,1.8479
26600,-1172.0,21,100,52.2224,1.9149
26700,-1405.0,44,100,51.2699,1.9505
26800,-1426.0,43,100,53.1385,1.8819
26900,-1378.0,44,100,52.5813,1.9018
27000,-1302.0,32,100,48.3319,2.069
27100,-1283.0,33,100,51.8213,1.9297
27200,-1334.0,38,100,51.3705,1.9466
27300,-1388.0,44,100,53.4339,1.8715
27400,-1327.0,40,100,52.733,1.8963
27500,-1088.0,14,100,52.2013,1.9157
27600,-1530.0,47,100,51.1264,1.9559
27700,-1228.0,25,100,51.5195,1.941
27800,-1165.0,17,100,52.5434,1.9032
27900,-1343.0,35,100,51.409,1.9452
28000,-1197.0,34,100,52.1255,1.9184
28100,-1343.0,37,100,54.3272,1.8407
28200,-1549.0,49,100,52.2661,1.9133
28300,-1218.0,24,100,50.9667,1.9621
28400,-1290.0,36,100,53.2013,1.8797
28500,-1076.0,15,100,52.5325,1.9036
28600,-1513.0,53,100,53.3936,1.8729
28700,-1149.0,26,100,51.4562,1.9434
28800,-1237.0,39,100,51.9621,1.9245
28900,-1203.0,41,100,53.1424,1.8817
29000,-1487.0,45,100,51.194,1.9534
29100,-1259.0,30,100,52.461,1.9062
29200,-1232.0,28,100,52.5947,1.9013
29300,-1288.0,39,100,52.5462,1.9031
29400,-1352.0,46,100,52.51,1.9044
29500,-1423.0,53,100,50.6345,1.9749
29600,-961.0,13,100,51.6658,1.9355
29700,-1264.0,34,100,53.0686,1.8844
29800,-1264.0,32,100,52.4345,1.9071
29900,-1302.0,40,100,50.1599,1.9936
30000,-1329.0,48,100,0.0,0.3925
30100,-1163.0,36,100,48.6389,2.056
30200,-1253.0,32,100,51.8617,1.9282
30300,-1154.0,30,100,51.9874,1.9235
30400,-1226.0,32,100,50.9849,1.9614
30500,-1765.0,71,100,51.9334,1.9255
30600,-1616.0,63,100,51.4136,1.945
30700,-1295.0,39,100,52.0908,1.9197
30800,-1573.0,62,100,51.7147,1.9337
30900,-1407.0,45,100,53.1357,1.882
31000,-1256.0,38,100,52.1939,1.9159
31100,-1303.0,46,100,51.5626,1.9394
31200,-1430.0,48,100,52.924,1.8895
31300,-1339.0,34,100,51.8482,1.9287
31400,-999.0,12,100,51.0804,1.9577
31500,-1364.0,47,100,52.3223,1.9112
31600,-1263.0,48,100,52.352,1.9101
31700,-1181.0,15,100,51.5172,1.9411
31800,-1023.0,29,100,49.3311,2.0271
31900,-1301.0,36,100,51.5967,1.9381
32000,-1262.0,40,100,52.2499,1.9139
32100,-1470.0,52,100,50.736,1.971
32200,-1494.0,58,100,52.0563,1.921
32300,-1522.0,62,100,49.9873,2.0005
32400,-1206.0,38,100,53.0287,1.8858
32500,-1235.0,39,100,50.3217,1.9872
32600,-1414.0,62,100,52.1205,1.9186
32700,-1165.0,21,100,51.7599,1.932
32800,-1413.0,47,100,49.3149,2.0278
32900,-1430.0,65,100,49.6801,2.0129
33000,-1356.0,40,100,50.8389,1.967
33100,-1420.0,51,100,50.9172,1.964
33200,-1346.0,59,100,50.9078,1.9643
33300,-1278.0,41,100,48.9805,2.0416
33400,-1418.0,55,100,52.9563,1.8884
33500,-1219.0,39,100,53.9614,1.8532
33600,-1599.0,69,100,51.2039,1.953
33700,-1686.0,60,100,51.9865,1.9236
33800,-1119.0,37,100,50.9757,1.9617
33900,-1165.0,35,100,50.5796,1.9771
34000,-1304.0,46,100,44.4796,2.2482
34100,-1495.0,59,100,47.1674,2.1201
34200,-1540.0,61,100,47.7947,2.0923
34300,-1327.0,48,100,48.8898,2.0454
34400,-1362.0,44,100,48.4858,2.0625
34500,-1419.0,55,100,48.9377,2.0434
34600,-1196.0,42,100,48.2785,2.0713
34700,-1164.0,35,100,48.2432,2.0728
34800,-1261.0,35,100,49.1161,2.036
34900,-1123.0,36,100,48.5695,2.0589
35000,-1265.0,44,100,48.8777,2.0459
35100,-1474.0,52,100,48.9193,2.0442
35200,-1602.0,61,100,48.4475,2.0641
35300,-914.0,2,100,48.3799,2.067
35400,-1142.0,33,100,48.3966,2.0663
35500,-1149.0,40,100,48.263,2.072
35600,-1372.0,47,100,45.0241,2.221
35700,-1481.0,64,100,47.9258,2.0866
35800,-1317.0,58,100,45.6789,2.1892
35900,-1462.0,60,100,46.3829,2.156
36000,-1610.0,69,100,48.6756,2.0544
36100,-1116.0,17,100,45.8593,2.1806
36200,-1224.0,39,100,47.1355,2.1215
36300,-1231.0,45,100,48.3161,2.0697
36400,-1223.0,47,100,48.424,2.0651
36500,-1246.0,44,100,47.2232,2.1176
36600,-1408.0,48,100,48.4829,2.0626
36700,-1059.0,32,100,47.95,2.0855
36800,-1013.0,35,100,47.9579,2.0852
36900,-1304.0,46,100,48.3776,2.0671
37000,-1096.0,16,100,47.6944,2.0967
37100,-1179.0,38,100,46.8741,2.1334
37200,-1216.0,37,100,45.6812,2.1891
37300,-1412.0,54,100,48.6396,2.0559
37400,-1438.0,56,100,47.1532,2.1207
37500,-1099.0,23,100,47.538,2.1036
37600,-1104.0,37,100,46.9467,2.1301
37700,-1285.0,28,100,46.6394,2.1441
37800,-1348.0,47,100,48.8031,2.0491
37900,-1344.0,46,100,48.2778,2.0713
38000,-1555.0,58,100,48.8309,2.0479
38100,-1516.0,60,100,47.5783,2.1018
38200,-1355.0,46,100,47.3428,2.1123
38300,-1189.0,40,100,48.4645,2.0634
38400,-1590.0,70,100,47.3736,2.1109
38500,-1392.0,55,100,49.0542,2.0386
38600,-1288.0,50,100,48.6741,2.0545
38700,-1313.0,47,100,48.9703,2.0421
38800,-1024.0,20,100,43.8756,2.2792
38900,-1288.0,52,100,44.9728,2.2236
39000,-1210.0,39,100,37.117,2.6942
39100,-1668.0,69,100,43.932,2.2762
39200,-1279.0,33,100,47.5191,2.1044
39300,-1204.0,46,100,49.755,2.0099
39400,-1157.0,26,100,47.2586,2.116
39500,-1054.0,25,100,47.5192,2.1044
39600,-1015.0,37,100,48.141,2.0772
39700,-1256.0,40,100,47.6948,2.0967
39800,-1153.0,30,100,47.8447,2.0901
39900,-1384.0,51,100,50.2279,1.9909
40000,-1064.0,29,100,0.0,0.4765
40100,-1202.0,37,100,47.2571,2.1161
40200,-1133.0,14,100,48.1159,2.0783
40300,-1152.0,39,100,46.8416,2.1349
40400,-1023.0,17,100,49.0627,2.0382
40500,-1215.0,35,100,46.5523,2.1481
40600,-1217.0,33,100,48.9513,2.0428
40700,-1277.0,38,100,49.1104,2.0362
40800,-1027.0,36,100,50.2865,1.9886
40900,-1156.0,37,100,47.1344,2.1216
41000,-1150.0,34,100,48.9477,2.043
41100,-1146.0,47,100,48.2538,2.0724
41200,-1050.0,13,100,48.9674,2.0422
41300,-1288.0,60,100,49.1985,2.0326
41400,-1249.0,25,100,48.7863,2.0498
41500,-1197.0,26,100,47.293,2.1145
41600,-1188.0,46,100,49.0949,2.0369
41700,-1005.0,38,100,49.1787,2.0334
41800,-1314.0,49,100,48.481,2.0627
41900,-1158.0,43,100,47.1231,2.1221
42000,-1299.0,44,100,48.1071,2.0787
42100,-864.0,17,100,49.6706,2.0133
42200,-1188.0,43,100,52.2692,1.9132
42300,-1251.0,59,100,52.945,1.8888
42400,-1168.0,49,100,52.9984,1.8869
42500,-1095.0,42,100,53.2022,1.8796
42600,-1260.0,41,100,50.5935,1.9765
42700,-1257.0,52,100,49.9606,2.0016
42800,-1068.0,29,100,52.2955,1.9122
42900,-1087.0,33,100,49.4731,2.0213
43000,-1141.0,54,100,53.7085,1.8619
43100,-1282.0,48,100,51.5783,1.9388
43200,-1130.0,45,100,51.9591,1.9246
43300,-1251.0,51,100,50.7476,1.9705
43400,-986.0,46,100,53.3572,1.8742
43500,-1103.0,49,100,50.1271,1.9949
43600,-1617.0,74,100,51.9679,1.9243
43700,-1403.0,64,100,52.1469,1.9177
43800,-1064.0,31,100,50.4106,1.9837
43900,-1249.0,46,100,50.8962,1.9648
44000,-1540.0,60,100,53.0693,1.8843
44100,-1067.0,30,100,51.4616,1.9432
44200,-1344.0,52,100,49.5251,2.0192
44300,-1442.0,50,100,51.2926,1.9496
44400,-1112.0,31,100,50.0227,1.9991
44500,-1179.0,33,100,52.6865,1.898
44600,-1328.0,63,100,51.1717,1.9542
44700,-1306.0,60,100,51.4245,1.9446
44800,-1462.0,71,100,51.4209,1.9447
44900,-1488.0,55,100,50.5867,1.9768
45000,-1284.0,64,100,51.9363,1.9254
45100,-1149.0,53,100,51.4651,1.9431
45200,-1038.0,18,100,51.2765,1.9502
45300,-1504.0,65,100,52.072,1.9204
45400,-1309.0,45,100,49.273,2.0295
45500,-1181.0,39,100,51.0701,1.9581
45600,-1205.0,48,100,51.1744,1.9541
45700,-1510.0,63,100,48.7985,2.0492
45800,-1147.0,35,100,51.3855,1.9461
45900,-1106.0,47,100,50.9008,1.9646
46000,-1169.0,45,100,51.1015,1.9569
46100,-1339.0,49,100,51.9178,1.9261
46200,-1206.0,44,100,50.2231,1.9911
46300,-1059.0,34,100,51.2003,1.9531
46400,-1050.0,47,100,52.5155,1.9042
46500,-1377.0,67,100,51.0854,1.9575
46600,-1190.0,39,100,51.4059,1.9453
46700,-1072.0,44,100,52.5319,1.9036
46800,-1088.0,32,100,51.9783,1.9239
46900,-1129.0,26,100,51.4578,1.9433
47000,-1203.0,42,100,51.8526,1.9285
47100,-962.0,26,100,52.1677,1.9169
47200,-1244.0,58,100,52.293,1.9123
47300,-1312.0,55,100,50.2481,1.9901
47400,-1141.0,46,100,50.4217,1.9833
47500,-1287.0,44,100,51.0662,1.9582
47600,-1188.0,27,100,50.0001,2.0
47700,-1334.0,48,100,49.6994,2.0121
47800,-1581.0,72,100,51.862,1.9282
47900,-1488.0,66,100,53.0184,1.8861
48000,-920.0,45,100,52.3962,1.9085
48100,-920.0,42,100,53.3514,1.8744
48200,-1076.0,40,100,52.0431,1.9215
48300,-1205.0,41,100,50.4692,1.9814
48400,-858.0,32,100,50.6703,1.9735
48500,-1260.0,48,100,50.6012,1.9762
48600,-1144.0,42,100,50.9829,1.9614
48700,-962.0,37,100,50.2172,1.9914
48800,-1003.0,42,100,48.5802,2.0585
48900,-1268.0,40,100,49.5032,2.0201
49000,-1606.0,76,100,51.1746,1.9541
49100,-1116.0,33,100,49.9928,2.0003
49200,-849.0,22,100,49.3407,2.0267
49300,-1237.0,47,100,51.3966,1.9457
49400,-835.0,25,100,51.7113,1.9338
49500,-1246.0,35,100,53.1407,1.8818
49600,-1432.0,58,100,51.6269,1.937
49700,-1043.0,31,100,51.6753,1.9352
49800,-1394.0,56,100,53.8862,1.8558
49900,-1096.0,31,100,52.2495,1.9139
