env_steps,critic_loss,q,critic_grad_norm,critic_seq_grad_norm
100,0.0796,-0.161,0.0188,0.0092
200,36.0399,-4.022,4.2465,5.5151
300,8.7101,-6.4429,1.1034,1.4627
400,2.0629,-4.8073,0.3841,0.472
500,3.429,-6.171,0.913,1.2763
600,2.7947,-7.0844,1.4614,2.4774
700,1.8093,-6.6513,0.5872,0.9449
800,2.5074,-7.6646,4.7694,7.6063
900,2.1857,-8.0389,3.771,6.6552
1000,1.4349,-7.926,4.7267,8.2721
1100,2.1401,-8.4363,4.1103,8.5416
1200,4.0329,-9.0156,5.1445,10.395
1300,1.8289,-8.8759,7.1606,16.0168
1400,1.8285,-9.7376,2.1908,4.4536
1500,2.6669,-10.2845,4.3005,7.1308
1600,1.6375,-9.8997,0.8825,1.6707
1700,1.6981,-10.8411,1.8726,3.9007
1800,1.6025,-11.4092,4.3329,8.1514
1900,1.1913,-11.2276,2.8339,5.4866
2000,1.7489,-11.5287,5.2814,10.9174
2100,1.3368,-11.5207,7.0481,16.775
2200,0.9711,-10.8644,2.406,4.2516
2300,1.1152,-11.4967,1.6195,3.6912
2400,1.7964,-11.546,9.8191,23.2485
2500,1.1989,-11.3325,4.2604,9.9499
2600,1.124,-11.6689,1.6045,3.0877
2700,1.0547,-11.7161,2.6318,6.3759
2800,0.9325,-11.3864,1.3512,2.9548
2900,1.0571,-11.7383,2.5458,5.5401
3000,1.3964,-11.9579,8.0637,17.4962
3100,0.9049,-11.6084,2.4452,5.0945
3200,0.9291,-11.7067,1.8214,3.9546
3300,1.1574,-11.922,2.9167,6.3313
3400,0.821,-11.7534,2.808,6.2548
3500,0.9104,-11.8708,2.3887,4.6799
3600,0.8703,-12.1191,2.6283,6.0958
3700,0.8068,-12.0668,4.3654,10.5977
3800,0.9633,-12.3428,6.1253,14.7207
3900,1.0322,-12.2925,4.011,8.9669
4000,0.8194,-12.2913,2.4947,5.7769
4100,0.8438,-12.4408,5.8317,11.8402
4200,1.1096,-13.0858,4.8254,10.4774
4300,0.8025,-13.0816,3.8264,8.685
