env_steps,return,restorations,infiltrations,length,FPS,time
0,-61.45,50,769,100,0.0,0.204
100,-67.35,51,671,100,342.0434,0.2924
200,-75.9,56,670,100,335.529,0.298
300,-67.1,58,502,100,337.8487,0.296
400,-72.1,55,586,100,463.1975,0.2159
500,-69.1,52,718,100,260.92,0.3833
600,-61.0,43,828,100,331.7182,0.3015
700,-76.4,55,724,100,335.2421,0.2983
800,-67.55,52,643,100,459.0918,0.2178
900,-72.85,53,721,100,262.9211,0.3803
1000,-60.9,51,674,100,3.0568,32.7141
1100,-67.25,51,689,100,23.2813,4.2953
1200,-71.35,57,527,100,21.7704,4.5934
1300,-68.05,53,673,100,22.6725,4.4106
1400,-66.35,43,875,100,24.4046,4.0976
1500,-68.6,48,668,100,24.9768,4.0037
1600,-60.0,51,616,100,22.7032,4.4047
1700,-72.65,55,609,100,20.4729,4.8845
1800,-73.7,55,726,100,23.1873,4.3127
1900,-70.9,53,706,100,22.7774,4.3903
2000,-80.6,59,652,100,21.7434,4.5991
2100,-75.8,60,564,100,21.2348,4.7093
2200,-64.45,51,629,100,24.9933,4.0011
2300,-61.6,54,624,100,23.2988,4.2921
2400,-63.45,48,681,100,20.8021,4.8072
2500,-68.85,53,629,100,21.7797,4.5914
2600,-69.8,58,616,100,22.2216,4.5001
2700,-50.7,45,678,100,23.176,4.3148
2800,-67.45,51,641,100,23.3655,4.2798
2900,-57.15,47,651,100,22.6707,4.411
3000,-66.6,42,916,100,20.8466,4.797
3100,-70.6,58,520,100,23.2255,4.3056
3200,-64.1,55,630,100,20.8988,4.785
3300,-70.7,50,778,100,22.1506,4.5146
3400,-74.3,57,630,100,22.2451,4.4954
3500,-77.05,62,553,100,21.3115,4.6923
3600,-71.3,53,662,100,22.1657,4.5115
3700,-75.5,63,602,100,20.4592,4.8878
3800,-70.0,54,608,100,20.323,4.9205
3900,-63.95,48,723,100,23.3588,4.281
4000,-63.5,50,674,100,23.2065,4.3091
4100,-54.55,46,779,100,22.193,4.5059
4200,-50.7,40,802,100,22.2272,4.499
4300,-72.45,50,797,100,22.7666,4.3924
4400,-67.7,43,878,100,23.2543,4.3003
4500,-73.35,50,831,100,23.7894,4.2036
4600,-65.4,49,736,100,23.2997,4.2919
4700,-64.7,51,614,100,19.9618,5.0096
4800,-62.35,48,679,100,23.7913,4.2032
4900,-63.35,54,611,100,21.3282,4.6886
5000,-66.85,55,661,100,21.7284,4.6023
5100,-66.9,47,738,100,21.7241,4.6032
5200,-64.8,56,552,100,22.6985,4.4056
5300,-73.1,49,834,100,23.2403,4.3029
5400,-71.3,58,598,100,21.8265,4.5816
5500,-75.8,63,548,100,22.6647,4.4122
5600,-64.35,57,591,100,22.2158,4.5013
5700,-51.2,41,792,100,22.774,4.391
5800,-69.15,56,587,100,22.2236,4.4997
5900,-54.3,57,486,100,23.7864,4.2041
6000,-71.45,61,473,100,23.8001,4.2017
6100,-72.95,53,731,100,22.7324,4.399
6200,-54.75,40,815,100,23.1986,4.3106
6300,-64.45,46,825,100,21.8001,4.5871
6400,-73.9,58,610,100,24.3816,4.1015
6500,-80.25,60,609,100,22.7321,4.3991
6600,-45.8,52,524,100,21.7674,4.594
6700,-65.15,43,815,100,21.2585,4.704
6800,-67.55,54,591,100,22.7343,4.3986
6900,-62.6,39,892,100,22.7404,4.3975
7000,-66.95,51,659,100,21.7207,4.6039
7100,-60.7,55,446,100,22.6835,4.4085
7200,-69.85,53,693,100,22.7378,4.398
7300,-70.75,59,623,100,23.3331,4.2858
7400,-65.45,53,629,100,24.2693,4.1204
7500,-66.3,51,718,100,21.2848,4.6982
7600,-53.95,47,727,100,21.7664,4.5942
7700,-57.6,54,628,100,23.2841,4.2948
7800,-68.05,45,765,100,21.7198,4.6041
7900,-56.1,53,602,100,21.773,4.5928
8000,-76.7,55,726,100,21.7104,4.6061
8100,-63.2,49,712,100,21.7076,4.6067
8200,-71.2,61,556,100,22.2523,4.4939
8300,-65.45,48,705,100,23.2288,4.305
8400,-65.65,53,601,100,23.8453,4.1937
8500,-68.6,63,424,100,22.7366,4.3982
8600,-71.35,48,791,100,22.732,4.3991
8700,-82.15,62,571,100,23.2774,4.296
8800,-52.55,48,555,100,22.6453,4.496
8900,-68.7,51,738,100,22.69,4.4072
9000,-62.7,42,854,100,22.2369,4.497
9100,-69.05,51,705,100,23.7312,4.2139
9200,-68.35,49,759,100,22.7291,4.3996
9300,-74.15,59,667,100,21.8164,4.5837
9400,-73.4,60,592,100,22.1419,4.5163
9500,-64.7,52,682,100,23.2536,4.3004
9600,-72.35,50,791,100,22.2854,4.4872
9700,-67.65,52,721,100,21.2692,4.7016
9800,-62.3,50,702,100,23.2521,4.3007
9900,-65.2,50,704,100,21.7743,4.5926
10000,-64.85,58,557,100,0.0,1.4951
10100,-78.3,55,726,100,22.2039,4.5037
10200,-72.25,51,805,100,21.7628,4.595
10300,-66.25,53,653,100,21.2523,4.7054
10400,-70.45,52,661,100,22.7345,4.3986
10500,-53.0,46,640,100,21.7517,4.5974
10600,-63.75,49,695,100,22.1682,4.511
10700,-68.05,54,701,100,20.902,4.7842
10800,-67.5,47,850,100,22.6952,4.4062
10900,-70.95,54,775,100,21.7246,4.6031
11000,-72.7,54,798,100,22.2481,4.4948
11100,-67.15,60,483,100,23.2434,4.3023
11200,-71.95,41,951,100,22.2615,4.4921
11300,-61.35,55,455,100,23.218,4.307
11400,-61.4,58,456,100,20.8823,4.7887
11500,-58.0,48,604,100,21.2384,4.7084
11600,-74.6,57,656,100,21.2732,4.7008
11700,-67.6,47,844,100,17.5218,5.7072
11800,-69.9,53,706,100,21.3079,4.6931
11900,-65.95,49,699,100,22.1842,4.5077
12000,-69.95,56,755,100,22.221,4.5003
12100,-64.6,50,724,100,23.2631,4.2987
12200,-55.2,48,608,100,21.7552,4.5966
12300,-78.9,53,818,100,22.2257,4.4993
12400,-57.8,44,724,100,22.7739,4.391
12500,-71.3,57,646,100,21.7108,4.606
12600,-57.5,42,834,100,21.7814,4.5911
12700,-61.9,46,794,100,23.1787,4.3143
12800,-76.8,63,544,100,25.0281,3.9955
12900,-56.75,50,663,100,22.2342,4.4976
13000,-67.3,54,550,100,22.2176,4.5009
13100,-72.05,57,565,100,21.2384,4.7085
13200,-62.95,56,595,100,20.4136,4.8987
13300,-64.55,44,771,100,23.2655,4.2982
13400,-57.45,51,605,100,23.8591,4.1913
13500,-57.5,42,802,100,21.7412,4.5996
13600,-65.1,48,738,100,20.7782,4.8127
13700,-63.4,61,476,100,18.1993,5.4947
13800,-78.3,64,598,100,22.2886,4.4866
13900,-68.6,49,740,100,21.6551,4.6179
14000,-67.7,50,694,100,21.7376,4.6003
14100,-64.55,57,491,100,23.3224,4.2877
14200,-64.25,47,657,100,22.219,4.5006
14300,-66.15,44,855,100,20.8111,4.8051
14400,-59.6,37,836,100,21.7539,4.5969
14500,-71.6,44,828,100,20.843,4.7978
14600,-60.95,45,679,100,22.2413,4.4961
14700,-71.55,50,643,100,21.2889,4.6973
14800,-63.75,53,591,100,22.6374,4.4175
14900,-78.45,56,629,100,23.3307,4.2862
15000,-70.15,54,695,100,21.7107,4.606
15100,-69.35,55,639,100,19.2282,5.2007
15200,-71.9,49,742,100,19.2266,5.2011
15300,-69.6,52,768,100,22.6903,4.4072
15400,-68.1,47,794,100,22.7729,4.3912
15500,-55.85,46,853,100,20.4001,4.9019
15600,-66.05,54,653,100,20.4216,4.8968
15700,-72.05,54,705,100,21.3183,4.6908
15800,-58.15,45,531,100,24.3761,4.1024
15900,-78.15,67,535,100,23.7409,4.2121
16000,-59.25,38,965,100,21.2618,4.7033
16100,-73.55,54,743,100,22.2477,4.4949
