env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.4386,-0.9473,1.1581,0.5533,1.3121
1100,0.3251,-1.1361,5.501,0.5704,1.3158
1200,0.3297,-1.1463,2.6742,0.5397,1.2887
1300,0.365,-1.1648,3.7762,0.3817,0.8434
1400,0.4038,-1.2019,3.7149,0.5443,1.3361
1500,0.4068,-1.1807,4.0886,0.5486,1.3313
1600,0.3683,-1.1364,4.3094,0.516,1.3432
1700,0.387,-1.0798,5.3284,0.5149,1.3018
1800,0.3907,-0.9911,4.9848,0.519,1.3431
1900,0.3693,-0.9243,4.8189,0.4534,1.139
2000,0.3606,-0.8311,5.1444,0.5403,1.3186
2100,0.3772,-0.7648,5.5021,0.5245,1.3063
2200,0.3495,-0.6744,4.304,0.5309,1.3149
2300,0.3532,-0.6114,5.1402,0.5255,1.3192
2400,0.3316,-0.5462,5.3562,0.5099,1.3348
2500,0.3074,-0.472,7.3318,0.5164,1.3056
2600,0.3266,-0.3878,7.2139,0.5241,1.3462
2700,0.3377,-0.3255,8.6951,0.5075,1.325
2800,0.3419,-0.2704,9.2598,0.5188,1.3397
2900,0.3229,-0.1965,8.6519,0.5056,1.3281
3000,0.3289,-0.1153,9.8202,0.4956,1.3089
3100,0.3297,-0.0572,11.059,0.5016,1.312
3200,0.3209,0.0391,11.371,0.4984,1.3308
3300,0.3271,0.0989,13.4915,0.5033,1.3232
3400,0.3221,0.1768,13.5446,0.5251,1.3375
3500,0.3205,0.2337,14.3423,0.5077,1.3428
3600,0.3458,0.3088,18.0814,0.4979,1.328
3700,0.3312,0.3728,14.5666,0.5086,1.3566
3800,0.3329,0.4025,16.4631,0.5121,1.3302
3900,0.3235,0.4971,14.4633,0.4949,1.323
4000,0.3431,0.5442,15.536,0.5221,1.3388
4100,0.3372,0.6004,16.0416,0.5074,1.3343
4200,0.3499,0.6801,17.7651,0.4908,1.3161
4300,0.3491,0.7651,19.4831,0.5062,1.3288
4400,0.3493,0.8416,17.4648,0.5022,1.3097
4500,0.3683,0.9363,24.471,0.5224,1.3471
