env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.6039,-0.861,0.2568,0.0504,0.0877
1100,0.5353,-1.2695,0.2472,0.0757,0.1609
1200,0.5331,-1.3502,0.5773,0.1447,0.3169
1300,0.5229,-1.435,0.3612,0.0434,0.0356
1400,0.5217,-1.4853,0.3246,0.0546,0.0873
1500,0.5173,-1.5217,0.4335,0.0321,0.0409
1600,0.5045,-1.5406,0.3348,0.0436,0.0608
1700,0.5024,-1.5731,0.6311,0.1694,0.4112
1800,0.4917,-1.6182,0.816,0.1803,0.4264
1900,0.4935,-1.6622,0.671,0.1177,0.2586
2000,0.4911,-1.7099,0.8599,0.0736,0.1183
2100,0.4874,-1.7695,0.7303,0.1069,0.2267
2200,0.4804,-1.8324,0.8708,0.2324,0.5825
2300,0.4854,-1.8844,1.1705,0.3558,0.9284
2400,0.4887,-1.9305,0.8175,0.1025,0.2426
2500,0.4796,-1.9781,1.516,0.2941,0.7542
2600,0.4854,-2.0193,1.2545,0.2781,0.7325
2700,0.4776,-2.0686,1.4292,0.2254,0.5655
2800,0.4707,-2.1184,1.4658,0.3481,0.9486
2900,0.4761,-2.1658,2.4045,0.3745,1.0059
3000,0.4682,-2.2136,1.7912,0.1791,0.4365
3100,0.4751,-2.2536,2.4409,0.4001,1.1104
3200,0.4667,-2.2914,2.1902,0.4482,1.2212
3300,0.4674,-2.3247,1.8909,0.374,1.0409
3400,0.4649,-2.364,2.1839,0.3759,1.0205
3500,0.4686,-2.4125,4.1677,0.2699,0.7345
3600,0.474,-2.4511,3.947,0.4613,1.3346
3700,0.4681,-2.4966,3.4871,0.483,1.3584
3800,0.4692,-2.5447,5.3905,0.4658,1.3417
3900,0.4696,-2.5793,5.7899,0.4641,1.3398
4000,0.474,-2.6274,8.396,0.4578,1.3426
4100,0.4666,-2.6692,4.8346,0.4653,1.3229
4200,0.4739,-2.6988,5.2224,0.4757,1.3579
4300,0.4769,-2.7415,5.3627,0.4727,1.3049
4400,0.4737,-2.7807,8.2319,0.462,1.3483
4500,0.4806,-2.8146,12.6977,0.4614,1.3466
4600,0.476,-2.8513,7.2369,0.464,1.3261
4700,0.4805,-2.8916,8.2011,0.4628,1.355
4800,0.4835,-2.9244,12.0584,0.4492,1.2885
4900,0.4822,-2.9642,11.8932,0.4651,1.3476
5000,0.4842,-3.009,7.3382,0.4689,1.3573
5100,0.4957,-3.0466,11.8971,0.439,1.3057
5200,0.499,-3.0805,7.4094,0.4889,1.34
5300,0.4966,-3.131,8.4626,0.4738,1.2846
5400,0.503,-3.1649,14.411,0.4597,1.3441
5500,0.4993,-3.2299,9.9131,0.471,1.3413
5600,0.4994,-3.258,10.8986,0.4508,1.3194
5700,0.5069,-3.3063,9.2452,0.4754,1.368
5800,0.5097,-3.3422,10.5649,0.4639,1.3478
5900,0.5144,-3.38,11.8477,0.4644,1.3449
6000,0.5096,-3.4493,14.6203,0.4548,1.3091
6100,0.5141,-3.4765,12.4326,0.4645,1.3394
6200,0.5252,-3.5181,16.0893,0.4903,1.3515
6300,0.533,-3.55,20.6718,0.4479,1.2927
6400,0.5275,-3.6057,14.6961,0.471,1.3571
6500,0.525,-3.665,18.6074,0.4644,1.3318
6600,0.5299,-3.7057,15.9356,0.4623,1.2912
6700,0.5356,-3.7457,20.6159,0.4642,1.3306
6800,0.5351,-3.7867,21.3666,0.4681,1.3525
6900,0.5371,-3.8338,20.567,0.4321,1.2855
7000,0.5412,-3.8567,16.9863,0.4665,1.3374
7100,0.5485,-3.8958,28.027,0.4742,1.3386
7200,0.5506,-3.9185,19.9167,0.4582,1.3217
7300,0.5592,-3.9653,23.1722,0.4608,1.2841
7400,0.5588,-4.0098,33.424,0.4635,1.3314
7500,0.5583,-4.0509,23.223,0.4524,1.3322
7600,0.5616,-4.0822,21.809,0.4559,1.2917
7700,0.5685,-4.108,24.9144,0.4561,1.334
7800,0.5662,-4.1369,25.8884,0.4585,1.3455
7900,0.5739,-4.1937,23.5376,0.4661,1.3513
8000,0.5736,-4.2155,26.118,0.4517,1.3365
8100,0.5672,-4.2306,23.844,0.4699,1.3083
8200,0.5729,-4.2647,20.7311,0.4578,1.3458
8300,0.5632,-4.322,21.6641,0.4481,1.2742
8400,0.577,-4.3325,25.2633,0.4686,1.3419
8500,0.5748,-4.3856,27.695,0.4425,1.2503
8600,0.586,-4.4165,35.9548,0.4504,1.3047
8700,0.5864,-4.4416,24.5247,0.4709,1.3366
8800,0.5761,-4.4657,22.7821,0.4561,1.3423
8900,0.5833,-4.4986,26.2287,0.5027,1.34
9000,0.5767,-4.528,17.0131,0.4662,1.3461
9100,0.5773,-4.5734,26.1119,0.4667,1.3172
9200,0.5789,-4.5894,16.0826,0.4598,1.302
9300,0.5726,-4.6227,15.7442,0.4525,1.3345
9400,0.577,-4.6408,22.0436,0.4796,1.3477
9500,0.5812,-4.6798,20.6039,0.4746,1.3198
9600,0.5822,-4.6964,22.1222,0.4769,1.3398
9700,0.5865,-4.7454,17.5887,0.4793,1.3408
9800,0.5847,-4.7779,20.7518,0.4436,1.2261
9900,0.5883,-4.8031,18.5228,0.4561,1.308
10000,0.5917,-4.8045,24.4428,0.4518,1.311
10100,0.5943,-4.8389,25.2754,0.488,1.3342
10200,0.6038,-4.8272,30.874,0.4686,1.3484
10300,0.604,-4.8713,21.3089,0.4849,1.354
10400,0.6022,-4.9003,24.1741,0.4908,1.3209
10500,0.6037,-4.927,21.3697,0.4523,1.3081
10600,0.6111,-4.9322,26.8412,0.4599,1.2869
10700,0.6177,-4.9692,29.176,0.4881,1.306
10800,0.6209,-4.9697,24.8469,0.4623,1.3338
10900,0.6223,-4.9966,31.2917,0.457,1.3149
11000,0.6261,-5.0201,35.225,0.4862,1.3164
11100,0.629,-5.0312,33.3172,0.4724,1.3324
11200,0.6264,-5.0422,29.6286,0.456,1.2759
11300,0.6271,-5.0532,25.2345,0.4642,1.3414
11400,0.6328,-5.0722,27.6606,0.4691,1.3283
11500,0.6297,-5.0763,26.8074,0.4742,1.3331
11600,0.6355,-5.0958,36.7802,0.4647,1.3033
11700,0.6388,-5.1265,32.4028,0.4535,1.2885
11800,0.6411,-5.1302,35.006,0.4673,1.3545
11900,0.6393,-5.1563,30.9958,0.474,1.3102
12000,0.6382,-5.142,29.5095,0.4727,1.3665
12100,0.6409,-5.1897,31.1661,0.4587,1.336
12200,0.64,-5.1926,35.6047,0.4605,1.342
12300,0.6475,-5.1865,40.9486,0.4666,1.3393
12400,0.6439,-5.1956,34.8072,0.4695,1.3252
12500,0.6412,-5.2188,33.6874,0.4671,1.348
12600,0.6372,-5.2143,25.1081,0.4692,1.3345
12700,0.6423,-5.2523,26.4688,0.4708,1.3124
12800,0.6412,-5.2338,25.8235,0.4789,1.3452
12900,0.643,-5.2797,35.8528,0.4617,1.3512
13000,0.6362,-5.2816,26.522,0.4982,1.3533
13100,0.6355,-5.2629,24.8827,0.498,1.3038
13200,0.6416,-5.313,32.103,0.4731,1.3224
13300,0.6449,-5.3009,45.8699,0.4588,1.351
13400,0.6446,-5.3286,39.6984,0.4581,1.3071
13500,0.6424,-5.3174,35.7334,0.4705,1.2631
13600,0.6493,-5.3327,31.5096,0.4713,1.3094
13700,0.6529,-5.3177,34.657,0.4812,1.3679
13800,0.6548,-5.3414,45.6193,0.4704,1.3654
13900,0.6499,-5.3432,37.3365,0.4612,1.3465
14000,0.6542,-5.366,33.0297,0.4726,1.3516
14100,0.6563,-5.3754,48.6385,0.4725,1.3319
14200,0.6463,-5.3836,27.3899,0.462,1.3273
14300,0.6479,-5.3873,38.4776,0.4584,1.3277
14400,0.6463,-5.4001,41.6007,0.4818,1.3338
14500,0.6444,-5.3819,37.5853,0.4804,1.3105
14600,0.6452,-5.4122,32.0976,0.4749,1.3463
14700,0.6496,-5.4374,37.6421,0.4726,1.346
14800,0.6537,-5.4025,41.8717,0.456,1.3141
14900,0.6581,-5.4126,48.3585,0.4544,1.3221
15000,0.6538,-5.4502,35.9052,0.4932,1.3578
15100,0.65,-5.4326,38.6485,0.4882,1.365
15200,0.6456,-5.4401,36.6205,0.4935,1.3597
15300,0.6599,-5.4438,52.6346,0.4849,1.3658
15400,0.6491,-5.4566,43.9386,0.4696,1.3469
15500,0.6508,-5.4488,54.0028,0.4768,1.3672
15600,0.6452,-5.4683,38.6433,0.4561,1.2901
15700,0.6467,-5.4976,36.2365,0.4666,1.3473
15800,0.6524,-5.4956,42.5736,0.469,1.3111
15900,0.658,-5.5102,48.6348,0.4713,1.3331
16000,0.6566,-5.5164,40.4147,0.4511,1.2643
16100,0.6474,-5.5195,29.9333,0.4819,1.3682
16200,0.65,-5.5079,36.6608,0.4947,1.36
16300,0.6529,-5.5345,42.2114,0.4853,1.3579
16400,0.6502,-5.5077,42.1451,0.489,1.3687
16500,0.6546,-5.5634,37.8326,0.4639,1.319
16600,0.6616,-5.5773,46.6481,0.47,1.3286
16700,0.664,-5.5779,50.2252,0.4766,1.3439
16800,0.6515,-5.5871,42.9545,0.4527,1.2991
16900,0.6635,-5.6,54.6476,0.4686,1.3587
17000,0.6667,-5.6005,53.738,0.4941,1.37
17100,0.6475,-5.6163,34.5481,0.4881,1.3394
17200,0.6624,-5.6293,49.6155,0.4757,1.3699
17300,0.6535,-5.6416,43.5935,0.4791,1.3779
17400,0.6544,-5.6433,52.6371,0.4653,1.3456
17500,0.6478,-5.6576,39.7759,0.4895,1.3703
17600,0.6498,-5.6469,41.8719,0.4772,1.3397
17700,0.6453,-5.6805,42.6729,0.476,1.3077
17800,0.6512,-5.691,49.2928,0.4972,1.3484
17900,0.6475,-5.6932,50.107,0.5053,1.3596
18000,0.6461,-5.7336,44.7678,0.4857,1.3466
18100,0.6408,-5.7184,44.2765,0.4736,1.3557
18200,0.6458,-5.715,56.5417,0.4633,1.2885
18300,0.6509,-5.7469,59.6903,0.4595,1.3468
18400,0.6534,-5.7371,45.3917,0.4554,1.3331
18500,0.6486,-5.7413,44.7071,0.4638,1.3572
18600,0.6507,-5.7666,55.2106,0.4842,1.309
18700,0.6402,-5.722,40.3579,0.4552,1.3415
18800,0.6452,-5.7835,38.9548,0.4387,1.2468
18900,0.6505,-5.7779,50.9577,0.5002,1.3629
19000,0.6496,-5.7656,50.6417,0.4916,1.373
19100,0.6493,-5.7716,45.6952,0.4625,1.3473
19200,0.6477,-5.7995,49.1672,0.5007,1.3387
19300,0.6461,-5.7996,53.3734,0.4945,1.364
19400,0.6948,-5.7997,92.6679,0.4558,1.3429
19500,0.6587,-5.8095,43.7931,0.4734,1.3325
19600,0.6416,-5.8219,43.6863,0.4695,1.351
19700,0.6516,-5.8277,57.5381,0.471,1.3647
19800,0.6487,-5.8534,55.0316,0.4644,1.3361
19900,0.6474,-5.867,44.467,0.481,1.3439
20000,0.6543,-5.8736,52.9964,0.4936,1.3567
20100,0.6447,-5.889,50.9544,0.4778,1.348
20200,0.644,-5.8736,43.325,0.4455,1.2497
20300,0.6486,-5.8901,58.3438,0.4757,1.3717
20400,0.645,-5.8994,51.2458,0.4674,1.3682
20500,0.6475,-5.9065,51.5338,0.4808,1.3729
20600,0.6432,-5.8938,47.5204,0.4877,1.3663
20700,0.6505,-5.9084,57.7859,0.4842,1.3506
20800,0.6483,-5.9009,63.5325,0.4703,1.3512
20900,0.64,-5.8964,39.8083,0.4905,1.3252
21000,0.6482,-5.9272,53.498,0.4742,1.3238
21100,0.6437,-5.9435,55.1883,0.4589,1.3572
21200,0.6381,-5.9358,62.3983,0.4836,1.3655
21300,0.6485,-5.9742,65.6605,0.4745,1.3567
21400,0.6451,-5.9447,57.2088,0.4697,1.3569
21500,0.6334,-5.9458,44.0053,0.4807,1.3319
21600,0.6457,-5.9582,52.9517,0.4949,1.3503
21700,0.6374,-5.9796,52.7723,0.4595,1.3409
21800,0.641,-5.9936,53.7333,0.4594,1.3151
21900,0.6522,-5.9871,75.4732,0.4717,1.3618
22000,0.6324,-6.0012,41.8805,0.494,1.3518
22100,0.644,-6.0114,59.8698,0.4566,1.3456
22200,0.6375,-5.9923,46.7679,0.4688,1.3293
22300,0.6349,-5.9879,51.3413,0.4708,1.3483
