env_steps,return,restorations,infiltrations,length,FPS,time
0,-74.05,66,1185,100,0.0,0.0141
100,-77.8,69,1068,100,1795.6606,0.0557
200,-87.2,76,868,100,2201.4224,0.0454
300,-91.65,73,1061,100,1933.7145,0.0517
400,-152.3,97,1106,100,2081.7781,0.048
500,-82.55,70,1115,100,2109.5668,0.0474
600,-83.95,71,1087,100,2150.7707,0.0465
700,-104.0,82,916,100,2042.6043,0.049
800,-86.6,74,1084,100,2061.0527,0.0485
900,-90.85,77,949,100,2141.5572,0.0467
1000,-90.65,74,1129,100,2054.7723,0.0487
1100,-65.35,63,1063,100,2125.2262,0.0471
1200,-76.25,67,1121,100,1981.6889,0.0505
1300,-154.45,97,1173,100,2053.0524,0.0487
1400,-83.6,71,1024,100,2152.0177,0.0465
1500,-90.6,73,1152,100,2301.8687,0.0434
1600,-53.7,57,1178,100,2200.7986,0.0454
1700,-75.65,67,1197,100,2169.5274,0.0461
1800,-62.3,64,986,100,2017.8408,0.0496
1900,-87.35,76,963,100,2181.965,0.0458
2000,-77.1,67,1090,100,2200.0252,0.0455
2100,-89.95,73,1051,100,2281.8693,0.0438
2200,-92.35,74,1099,100,2158.852,0.0463
2300,-82.55,69,1163,100,2067.4021,0.0484
2400,-73.3,67,1110,100,2055.3261,0.0487
2500,-90.55,74,1059,100,2101.7338,0.0476
2600,-97.7,76,1106,100,2169.1011,0.0461
2700,-71.65,63,1157,100,2072.2846,0.0483
2800,-81.45,68,1145,100,2051.496,0.0487
2900,-85.0,72,1116,100,2095.3814,0.0477
3000,-77.35,67,1139,100,2224.5049,0.045
3100,-71.6,66,1080,100,2142.9796,0.0467
3200,-162.15,97,1303,100,2130.6999,0.0469
3300,-61.3,61,1150,100,2045.0642,0.0489
3400,-151.15,95,1123,100,2013.8878,0.0497
3500,-75.3,68,1074,100,2067.769,0.0484
3600,-157.75,98,1195,100,2060.2731,0.0485
3700,-76.25,68,1157,100,1986.6072,0.0503
3800,-82.2,73,1012,100,2101.7654,0.0476
3900,-95.45,75,1109,100,2267.9392,0.0441
4000,-70.4,66,1108,100,2082.6877,0.048
4100,-80.3,70,1134,100,2308.4566,0.0433
4200,-75.15,68,1015,100,2180.513,0.0459
4300,-69.3,64,1222,100,1993.7369,0.0502
4400,-82.55,69,1167,100,2150.5943,0.0465
4500,-83.3,71,1142,100,2298.5888,0.0435
4600,-79.15,68,1075,100,2187.8493,0.0457
4700,-88.8,71,1116,100,1957.1749,0.0511
4800,-88.5,71,1078,100,2109.4713,0.0474
4900,-80.25,67,1177,100,2217.6244,0.0451
5000,-83.7,69,1218,100,2289.6422,0.0437
5100,-77.1,69,1054,100,2075.638,0.0482
5200,-72.7,64,1178,100,2040.6862,0.049
