env_steps,critic_loss,q1
8600,1.1419,-0.906
8700,1.1743,-0.8629
8800,1.2021,-0.8719
8900,1.1945,-0.8768
9000,1.1609,-0.8885
9100,1.2115,-0.8778
9200,1.1729,-0.8628
9300,1.2232,-0.8778
9400,1.2133,-0.8468
9500,1.2082,-0.8316
9600,1.2153,-0.8447
9700,1.1815,-0.8569
9800,1.1744,-0.893
9900,1.2126,-0.8668
10000,1.1671,-0.8757
10100,1.2152,-0.8473
10200,1.2182,-0.8548
10300,1.1925,-0.8684
10400,1.194,-0.8878
10500,1.21,-0.866
10600,1.1562,-0.8816
10700,1.1907,-0.8756
10800,1.2017,-0.8586
10900,1.2098,-0.8439
11000,1.2065,-0.8641
11100,1.1831,-0.8808
11200,1.232,-0.8255
11300,1.1627,-0.8877
11400,1.1921,-0.8702
11500,1.2293,-0.8535
11600,1.1632,-0.8619
11700,1.1896,-0.8823
11800,1.2195,-0.8525
11900,1.1941,-0.8904
12000,1.1948,-0.8806
12100,1.2115,-0.8519
12200,1.2003,-0.8572
12300,1.182,-0.8845
12400,1.1959,-0.8786
12500,1.1646,-0.8655
12600,1.1922,-0.8696
12700,1.2018,-0.8661
12800,1.2251,-0.8656
12900,1.2056,-0.8451
13000,1.1716,-0.8896
13100,1.2168,-0.845
13200,1.1654,-0.8886
13300,1.1807,-0.8818
13400,1.2278,-0.8467
13500,1.1998,-0.8697
13600,1.18,-0.9023
13700,1.2392,-0.8223
13800,1.2501,-0.8348
13900,1.2013,-0.8376
14000,1.1661,-0.8896
14100,1.1887,-0.8866
14200,1.1714,-0.9046
14300,1.2223,-0.8187
14400,1.212,-0.8525
14500,1.1811,-0.8903
14600,1.2405,-0.8409
14700,1.1806,-0.8736
14800,1.2091,-0.869
14900,1.1958,-0.8732
15000,1.2151,-0.8266
15100,1.2144,-0.8364
15200,1.1592,-0.9059
15300,1.2271,-0.8605
15400,1.2209,-0.8383
15500,1.1725,-0.916
15600,1.195,-0.8513
15700,1.21,-0.8538
15800,1.2046,-0.8643
15900,1.2001,-0.8886
16000,1.2033,-0.8613
16100,1.1856,-0.8695
16200,1.1926,-0.8717
16300,1.1899,-0.8785
16400,1.1644,-0.9123
16500,1.2038,-0.8678
16600,1.1347,-0.9173
16700,1.2116,-0.8527
16800,1.1662,-0.8881
16900,1.1907,-0.8862
17000,1.1809,-0.8818
17100,1.2049,-0.877
17200,1.1655,-0.9009
17300,1.2082,-0.8704
17400,1.1632,-0.8867
17500,1.2177,-0.8469
17600,1.2025,-0.8849
17700,1.1635,-0.89
17800,1.1835,-0.8869
17900,1.1954,-0.8703
18000,1.2006,-0.8619
18100,1.2131,-0.8628
18200,1.2124,-0.8568
18300,1.1854,-0.8851
18400,1.2149,-0.853
18500,1.1809,-0.881
18600,1.199,-0.8473
18700,1.2097,-0.8504
18800,1.1966,-0.8866
18900,1.1724,-0.893
19000,1.218,-0.8732
19100,1.1638,-0.8772
19200,1.1653,-0.8938
19300,1.1942,-0.8708
19400,1.1764,-0.88
19500,1.1922,-0.8878
19600,1.1946,-0.8362
19700,1.1959,-0.8576
19800,1.2279,-0.8341
19900,1.2139,-0.8526
20000,1.1653,-0.8668
20100,1.2105,-0.8974
20200,1.1854,-0.8489
20300,1.2027,-0.8713
20400,1.2009,-0.8743
20500,1.216,-0.8612
20600,1.2535,-0.8107
20700,1.2265,-0.8368
20800,1.1851,-0.887
20900,1.1931,-0.8768
21000,1.2055,-0.8495
21100,1.2432,-0.8101
21200,1.225,-0.8518
21300,1.1874,-0.8722
21400,1.2331,-0.8274
21500,1.2,-0.8722
21600,1.1813,-0.885
21700,1.1705,-0.892
21800,1.2546,-0.8367
21900,1.2206,-0.8363
22000,1.2102,-0.8298
22100,1.1646,-0.8752
22200,1.2284,-0.8461
22300,1.1972,-0.866
22400,1.197,-0.8581
22500,1.1967,-0.8596
22600,1.1919,-0.8744
22700,1.2092,-0.8715
22800,1.1986,-0.8427
22900,1.2255,-0.8559
23000,1.2048,-0.8664
23100,1.2129,-0.8475
23200,1.1778,-0.8808
23300,1.2325,-0.8331
23400,1.2155,-0.8666
23500,1.2201,-0.8404
23600,1.2041,-0.8506
23700,1.2018,-0.8637
23800,1.1694,-0.8964
23900,1.1976,-0.868
24000,1.221,-0.8695
24100,1.2025,-0.8531
24200,1.1749,-0.8717
24300,1.204,-0.8545
24400,1.2387,-0.8263
24500,1.193,-0.8622
24600,1.1971,-0.8671
24700,1.2015,-0.8729
24800,1.1946,-0.8588
24900,1.199,-0.8803
25000,1.2005,-0.8481
25100,1.224,-0.8423
25200,1.2209,-0.8353
25300,1.2341,-0.8401
25400,1.2611,-0.8403
25500,1.2122,-0.8322
25600,1.1925,-0.8757
25700,1.2196,-0.8724
25800,1.2187,-0.8239
25900,1.1998,-0.8668
26000,1.2041,-0.8624
26100,1.21,-0.8598
26200,1.2126,-0.8531
26300,1.2038,-0.8586
26400,1.2046,-0.8393
26500,1.2507,-0.8262
26600,1.2109,-0.852
26700,1.2046,-0.8383
26800,1.2028,-0.8641
26900,1.2211,-0.8364
27000,1.2253,-0.8389
27100,1.2075,-0.8513
27200,1.1842,-0.8571
27300,1.166,-0.8776
27400,1.1619,-0.8786
27500,1.2316,-0.843
27600,1.2098,-0.8531
27700,1.2426,-0.8067
27800,1.2188,-0.8598
27900,1.2084,-0.8365
28000,1.2357,-0.8345
28100,1.2191,-0.8442
28200,1.2389,-0.847
28300,1.1921,-0.8614
28400,1.1932,-0.8705
28500,1.2741,-0.7948
28600,1.2057,-0.861
28700,1.2155,-0.8097
28800,1.2332,-0.8517
28900,1.2282,-0.8568
29000,1.2269,-0.8331
29100,1.1965,-0.8696
29200,1.2179,-0.8584
29300,1.2254,-0.8045
29400,1.2,-0.8475
29500,1.1695,-0.8824
29600,1.1795,-0.8754
29700,1.1849,-0.8637
29800,1.1953,-0.8627
29900,1.2174,-0.8496
30000,1.1817,-0.8697
30100,1.2118,-0.8681
30200,1.2052,-0.8565
30300,1.1808,-0.86
30400,1.2129,-0.884
30500,1.2115,-0.8519
30600,1.207,-0.8675
30700,1.2472,-0.819
30800,1.2214,-0.8459
30900,1.181,-0.8598
31000,1.2079,-0.8793
31100,1.2142,-0.836
31200,1.2079,-0.8654
31300,1.2144,-0.8683
31400,1.223,-0.8163
31500,1.1893,-0.866
31600,1.2265,-0.8247
31700,1.1963,-0.8733
31800,1.2539,-0.8064
31900,1.2077,-0.8623
32000,1.1715,-0.8721
32100,1.1741,-0.912
32200,1.2129,-0.845
32300,1.2032,-0.8604
32400,1.2027,-0.852
32500,1.2287,-0.8405
32600,1.2544,-0.8309
32700,1.2441,-0.8212
32800,1.2148,-0.8588
32900,1.1969,-0.8547
33000,1.2282,-0.8421
33100,1.1944,-0.8637
33200,1.2179,-0.8381
33300,1.1976,-0.8552
33400,1.2041,-0.8793
33500,1.2037,-0.8389
33600,1.1818,-0.8694
33700,1.2467,-0.8479
33800,1.2254,-0.8417
33900,1.2475,-0.8168
34000,1.2105,-0.8901
34100,1.2217,-0.849
34200,1.183,-0.8674
34300,1.1763,-0.881
34400,1.1888,-0.8636
34500,1.1809,-0.8737
34600,1.2135,-0.8566
34700,1.1981,-0.8643
34800,1.2254,-0.831
34900,1.1964,-0.8803
35000,1.2211,-0.8411
35100,1.2148,-0.8468
35200,1.175,-0.8797
35300,1.2346,-0.8365
35400,1.2037,-0.8551
35500,1.1643,-0.8993
35600,1.2223,-0.8488
35700,1.1897,-0.8709
35800,1.2042,-0.8845
35900,1.1868,-0.868
36000,1.1648,-0.8817
36100,1.187,-0.8761
36200,1.1688,-0.8784
36300,1.1876,-0.8781
36400,1.2007,-0.8587
36500,1.2038,-0.8562
36600,1.1897,-0.8708
36700,1.1822,-0.8805
36800,1.2188,-0.8451
36900,1.2228,-0.8498
37000,1.2159,-0.8569
37100,1.2131,-0.8597
37200,1.2145,-0.8474
37300,1.1989,-0.855
37400,1.2311,-0.8467
37500,1.236,-0.8377
37600,1.1341,-0.9148
37700,1.1964,-0.8391
37800,1.2287,-0.8721
37900,1.1709,-0.8978
38000,1.2324,-0.8295
38100,1.1902,-0.8638
38200,1.2002,-0.8504
38300,1.2054,-0.8736
38400,1.2291,-0.8326
38500,1.2124,-0.8467
38600,1.2015,-0.8493
38700,1.2565,-0.8226
38800,1.1829,-0.8742
38900,1.1962,-0.8473
39000,1.2327,-0.8486
39100,1.2266,-0.8577
39200,1.2177,-0.8509
39300,1.1912,-0.8647
39400,1.2181,-0.8565
39500,1.1779,-0.8724
39600,1.1863,-0.8672
39700,1.2406,-0.8263
39800,1.224,-0.8825
39900,1.2171,-0.8364
40000,1.2096,-0.8449
40100,1.2589,-0.8384
40200,1.1945,-0.8561
40300,1.2013,-0.8645
40400,1.1845,-0.8623
40500,1.2243,-0.8446
40600,1.1924,-0.8614
40700,1.213,-0.8409
40800,1.1641,-0.8924
40900,1.207,-0.8529
41000,1.2218,-0.8456
41100,1.1988,-0.8627
41200,1.2202,-0.8443
41300,1.2358,-0.8413
41400,1.1991,-0.8579
41500,1.1795,-0.8917
41600,1.2125,-0.831
41700,1.1758,-0.8917
41800,1.1862,-0.8458
41900,1.2035,-0.8659
42000,1.1905,-0.8874
42100,1.2186,-0.8512
42200,1.1961,-0.858
42300,1.2168,-0.8532
42400,1.224,-0.8521
42500,1.2188,-0.8415
42600,1.204,-0.8259
42700,1.1932,-0.8836
42800,1.1922,-0.8573
42900,1.1965,-0.8465
43000,1.2276,-0.8606
43100,1.2404,-0.8189
43200,1.1624,-0.8883
43300,1.2228,-0.8424
43400,1.2089,-0.8394
43500,1.2003,-0.8487
43600,1.2289,-0.8541
43700,1.1725,-0.8693
43800,1.2125,-0.8709
43900,1.2172,-0.8438
44000,1.1835,-0.8754
44100,1.1986,-0.8579
44200,1.2149,-0.8626
44300,1.1817,-0.8735
44400,1.2299,-0.8552
44500,1.201,-0.8584
44600,1.1808,-0.8985
44700,1.1896,-0.8335
44800,1.2061,-0.8677
44900,1.1753,-0.896
45000,1.2236,-0.8386
45100,1.178,-0.8591
45200,1.239,-0.8423
45300,1.1331,-0.8978
45400,1.2014,-0.8807
45500,1.2227,-0.8516
45600,1.1962,-0.8574
45700,1.2061,-0.8571
45800,1.2007,-0.8316
45900,1.2098,-0.8906
46000,1.2161,-0.8353
46100,1.2025,-0.8589
46200,1.2115,-0.86
46300,1.254,-0.8264
46400,1.1604,-0.8607
46500,1.1816,-0.8747
46600,1.1695,-0.8916
46700,1.222,-0.8378
46800,1.1595,-0.8863
46900,1.2099,-0.8735
47000,1.202,-0.8528
47100,1.2246,-0.8286
47200,1.207,-0.8448
47300,1.1881,-0.8788
47400,1.1911,-0.8639
47500,1.2038,-0.8635
47600,1.1963,-0.8561
47700,1.2109,-0.8489
47800,1.1909,-0.854
47900,1.1973,-0.8715
48000,1.2405,-0.827
48100,1.214,-0.8603
48200,1.2043,-0.8473
48300,1.2256,-0.8489
48400,1.2308,-0.8154
48500,1.2011,-0.8532
48600,1.1847,-0.8908
48700,1.2118,-0.8329
48800,1.2037,-0.847
48900,1.2214,-0.8498
49000,1.2417,-0.8259
49100,1.1878,-0.8619
49200,1.2114,-0.8821
49300,1.2126,-0.8452
49400,1.1909,-0.8548
49500,1.2104,-0.847
49600,1.1938,-0.868
49700,1.2137,-0.842
49800,1.2335,-0.834
49900,1.2268,-0.8221
50000,1.1923,-0.8661
50100,1.2207,-0.8287
50200,1.1834,-0.8395
50300,1.1777,-0.8996
50400,1.2315,-0.8229
50500,1.2036,-0.8618
50600,1.216,-0.8532
50700,1.2001,-0.846
50800,1.2056,-0.8716
50900,1.1925,-0.855
51000,1.1621,-0.8986
51100,1.1649,-0.8666
51200,1.2368,-0.8547
51300,1.1968,-0.8509
51400,1.2061,-0.8453
51500,1.238,-0.8458
51600,1.1891,-0.8588
51700,1.1845,-0.8876
51800,1.1916,-0.8658
51900,1.2103,-0.8547
52000,1.1728,-0.8535
52100,1.1752,-0.8635
52200,1.1751,-0.8746
52300,1.189,-0.8971
52400,1.2427,-0.839
52500,1.1947,-0.8466
52600,1.2093,-0.8578
52700,1.1942,-0.8513
52800,1.2259,-0.8473
52900,1.1917,-0.859
53000,1.2011,-0.87
53100,1.2232,-0.856
53200,1.1917,-0.8589
53300,1.1882,-0.8878
53400,1.2101,-0.8572
53500,1.2236,-0.8417
53600,1.1915,-0.8494
53700,1.2121,-0.8559
53800,1.1886,-0.8875
53900,1.2106,-0.8495
54000,1.2163,-0.8567
54100,1.2006,-0.8683
54200,1.1628,-0.9006
54300,1.1932,-0.8846
54400,1.2087,-0.8644
54500,1.2018,-0.8434
54600,1.2047,-0.8526
54700,1.2399,-0.84
54800,1.1942,-0.8474
54900,1.244,-0.8313
55000,1.1578,-0.8819
55100,1.1861,-0.8628
55200,1.2201,-0.8563
55300,1.1868,-0.871
55400,1.2125,-0.8664
55500,1.2004,-0.8657
55600,1.202,-0.8511
55700,1.191,-0.8646
55800,1.1965,-0.8698
55900,1.2082,-0.849
56000,1.1927,-0.8622
56100,1.2144,-0.8498
56200,1.2113,-0.8588
56300,1.2128,-0.8464
56400,1.1782,-0.8533
56500,1.228,-0.8427
56600,1.2065,-0.8603
56700,1.1998,-0.8588
56800,1.2152,-0.8332
56900,1.2068,-0.8585
57000,1.1621,-0.884
57100,1.1831,-0.8747
57200,1.1545,-0.8895
57300,1.1711,-0.873
57400,1.205,-0.8701
57500,1.2223,-0.8444
57600,1.2163,-0.8424
57700,1.2088,-0.8764
57800,1.1939,-0.8584
57900,1.1869,-0.8606
58000,1.201,-0.8477
58100,1.1589,-0.8865
58200,1.1858,-0.8625
58300,1.2125,-0.8702
58400,1.2362,-0.8268
58500,1.1962,-0.8706
58600,1.221,-0.8354
58700,1.1931,-0.8557
58800,1.2093,-0.8453
58900,1.2175,-0.8458
59000,1.1634,-0.8629
59100,1.171,-0.8803
59200,1.2097,-0.8684
59300,1.2037,-0.8597
59400,1.2302,-0.8254
59500,1.214,-0.8287
59600,1.163,-0.8648
59700,1.1982,-0.8734
59800,1.2471,-0.8227
59900,1.1775,-0.8677
60000,1.1788,-0.8695
60100,1.2163,-0.8556
60200,1.1613,-0.8826
60300,1.1735,-0.8907
60400,1.2077,-0.8681
60500,1.2466,-0.8025
60600,1.1853,-0.8951
60700,1.1839,-0.8635
60800,1.1667,-0.8865
60900,1.1417,-0.9038
61000,1.2423,-0.8453
61100,1.2043,-0.8474
61200,1.1933,-0.8662
61300,1.2123,-0.8353
61400,1.1872,-0.8768
61500,1.2551,-0.8216
61600,1.1523,-0.9006
61700,1.196,-0.8624
61800,1.1408,-0.9171
61900,1.2251,-0.8329
62000,1.1752,-0.8959
62100,1.166,-0.8644
62200,1.2007,-0.89
62300,1.2067,-0.8277
62400,1.191,-0.8915
62500,1.1765,-0.8666
62600,1.2049,-0.8554
62700,1.1616,-0.9056
62800,1.2125,-0.8416
62900,1.2197,-0.8433
63000,1.2124,-0.8286
63100,1.1959,-0.8631
63200,1.1879,-0.8711
63300,1.2132,-0.8449
63400,1.177,-0.8767
63500,1.2139,-0.8602
63600,1.191,-0.8636
63700,1.2153,-0.8474
63800,1.176,-0.8835
63900,1.2254,-0.833
64000,1.2281,-0.8355
64100,1.1965,-0.8482
64200,1.2,-0.879
64300,1.1908,-0.8594
64400,1.2153,-0.8446
64500,1.2055,-0.8545
64600,1.1973,-0.8754
64700,1.199,-0.8431
64800,1.1604,-0.8951
64900,1.2073,-0.8611
65000,1.1913,-0.879
65100,1.232,-0.8292
65200,1.2215,-0.8375
65300,1.2356,-0.8183
65400,1.2196,-0.8398
65500,1.1864,-0.8467
65600,1.1959,-0.8666
65700,1.1658,-0.9051
65800,1.1768,-0.8639
65900,1.2452,-0.8434
66000,1.1686,-0.8688
66100,1.1672,-0.9007
66200,1.2132,-0.8496
66300,1.2285,-0.8528
66400,1.226,-0.8294
66500,1.2123,-0.8389
66600,1.1891,-0.847
66700,1.1936,-0.8683
66800,1.1687,-0.8816
66900,1.1771,-0.8705
67000,1.2241,-0.8439
67100,1.1897,-0.8816
67200,1.2263,-0.8517
67300,1.1595,-0.8848
67400,1.2103,-0.8467
67500,1.1958,-0.8644
67600,1.2071,-0.8623
67700,1.179,-0.8661
67800,1.2086,-0.8628
67900,1.2204,-0.8564
68000,1.1729,-0.8572
68100,1.2075,-0.857
68200,1.169,-0.8779
68300,1.2003,-0.8781
68400,1.2158,-0.8372
68500,1.1923,-0.8673
68600,1.18,-0.872
68700,1.2346,-0.8268
68800,1.1846,-0.872
68900,1.1939,-0.8718
69000,1.2024,-0.8805
69100,1.2116,-0.827
69200,1.1648,-0.901
69300,1.1886,-0.8741
69400,1.2251,-0.8553
69500,1.1525,-0.8943
69600,1.2036,-0.8482
69700,1.182,-0.8787
69800,1.1616,-0.8819
69900,1.1971,-0.8752
70000,1.1944,-0.8705
70100,1.1723,-0.8578
70200,1.1874,-0.8751
70300,1.1612,-0.8804
70400,1.214,-0.8746
70500,1.2239,-0.8358
70600,1.1941,-0.8506
70700,1.1876,-0.8781
70800,1.2143,-0.8418
70900,1.1847,-0.867
71000,1.2044,-0.8904
71100,1.1787,-0.8534
71200,1.1517,-0.8972
71300,1.1998,-0.8639
71400,1.2152,-0.8246
71500,1.2368,-0.8482
71600,1.18,-0.8679
71700,1.2206,-0.8432
71800,1.2054,-0.8602
71900,1.211,-0.8415
72000,1.2119,-0.858
72100,1.1799,-0.857
72200,1.2313,-0.8509
72300,1.1857,-0.8589
72400,1.1699,-0.8762
72500,1.1807,-0.8698
72600,1.2116,-0.8646
72700,1.1815,-0.846
72800,1.2094,-0.8633
72900,1.2119,-0.8436
73000,1.2338,-0.8406
73100,1.207,-0.8413
73200,1.2065,-0.858
73300,1.1982,-0.8532
73400,1.2455,-0.8379
73500,1.1861,-0.8475
73600,1.2082,-0.8564
73700,1.1907,-0.8847
73800,1.1925,-0.8534
73900,1.2041,-0.843
74000,1.2327,-0.8437
74100,1.2036,-0.8468
74200,1.1973,-0.855
74300,1.1933,-0.8817
74400,1.1878,-0.8525
74500,1.1998,-0.866
74600,1.2171,-0.8238
74700,1.1726,-0.8788
74800,1.2016,-0.8503
74900,1.2175,-0.877
75000,1.2104,-0.8181
75100,1.1453,-0.8922
75200,1.2323,-0.8692
75300,1.2025,-0.8382
75400,1.1798,-0.873
75500,1.1852,-0.8617
75600,1.2167,-0.8588
75700,1.1684,-0.8759
75800,1.1978,-0.8621
75900,1.2017,-0.8612
76000,1.1775,-0.8717
76100,1.2016,-0.8581
76200,1.1529,-0.8892
76300,1.1946,-0.8707
76400,1.1945,-0.8648
76500,1.1586,-0.8791
76600,1.1935,-0.8708
76700,1.2122,-0.8437
76800,1.2166,-0.8397
76900,1.1556,-0.8714
77000,1.2174,-0.8603
77100,1.1821,-0.852
77200,1.1884,-0.879
77300,1.1691,-0.8886
77400,1.2039,-0.8647
77500,1.2044,-0.8561
77600,1.1696,-0.874
77700,1.1939,-0.8487
77800,1.1752,-0.8806
77900,1.1913,-0.8728
78000,1.1949,-0.8688
78100,1.1838,-0.8683
78200,1.1958,-0.8781
78300,1.2003,-0.8574
78400,1.221,-0.8446
78500,1.2168,-0.8723
78600,1.1978,-0.8173
78700,1.1717,-0.8603
78800,1.2015,-0.8659
78900,1.1851,-0.8816
79000,1.1838,-0.868
79100,1.2644,-0.8107
79200,1.2137,-0.8454
79300,1.1858,-0.8797
79400,1.1979,-0.8426
79500,1.1929,-0.8715
79600,1.2148,-0.8462
79700,1.2622,-0.8109
79800,1.2054,-0.8629
79900,1.2129,-0.8522
80000,1.1884,-0.8424
80100,1.1843,-0.8973
80200,1.2131,-0.8527
80300,1.1812,-0.8856
80400,1.1881,-0.8636
80500,1.1924,-0.8548
80600,1.2261,-0.8414
80700,1.1951,-0.8646
80800,1.2068,-0.8475
80900,1.1927,-0.8553
81000,1.2064,-0.8778
81100,1.211,-0.8336
81200,1.1711,-0.89
81300,1.2293,-0.8428
81400,1.2013,-0.8439
81500,1.196,-0.8617
81600,1.1834,-0.8908
81700,1.19,-0.8658
81800,1.2314,-0.8687
81900,1.2246,-0.8327
82000,1.2117,-0.8291
82100,1.1527,-0.8824
82200,1.193,-0.8774
82300,1.1854,-0.8935
82400,1.1947,-0.8619
82500,1.1781,-0.8839
82600,1.2167,-0.8339
82700,1.1982,-0.8695
82800,1.2204,-0.8249
82900,1.1976,-0.8643
83000,1.2035,-0.8694
83100,1.2145,-0.8316
83200,1.1966,-0.8364
83300,1.1776,-0.8752
83400,1.1769,-0.8908
83500,1.1807,-0.8571
83600,1.1769,-0.8756
83700,1.1892,-0.8601
83800,1.1919,-0.8736
83900,1.2101,-0.8633
84000,1.2124,-0.8264
84100,1.1703,-0.867
84200,1.1726,-0.8759
84300,1.134,-0.9039
84400,1.2154,-0.8706
84500,1.1905,-0.8583
84600,1.1805,-0.8551
84700,1.215,-0.8366
84800,1.1827,-0.8761
84900,1.2057,-0.8651
85000,1.2341,-0.8474
85100,1.2277,-0.8196
85200,1.205,-0.8481
85300,1.1796,-0.8613
85400,1.2303,-0.8491
85500,1.1815,-0.869
85600,1.2138,-0.8403
85700,1.2422,-0.8437
85800,1.2073,-0.8268
85900,1.208,-0.8545
86000,1.2112,-0.8746
86100,1.1506,-0.8755
86200,1.2013,-0.884
86300,1.1922,-0.8605
86400,1.1968,-0.8496
86500,1.1986,-0.869
86600,1.1975,-0.8861
86700,1.2176,-0.8183
86800,1.1832,-0.8916
86900,1.1699,-0.8742
87000,1.1979,-0.8784
87100,1.1805,-0.8519
87200,1.1857,-0.8602
87300,1.2024,-0.863
87400,1.1791,-0.866
87500,1.2037,-0.8758
87600,1.18,-0.8597
87700,1.1975,-0.854
87800,1.211,-0.8684
87900,1.1672,-0.8786
88000,1.1781,-0.868
88100,1.1607,-0.8752
88200,1.1774,-0.8804
88300,1.2025,-0.8838
88400,1.1747,-0.8527
88500,1.1881,-0.8709
88600,1.1952,-0.8825
88700,1.2095,-0.8353
88800,1.1704,-0.8805
88900,1.2211,-0.876
89000,1.2137,-0.8544
89100,1.1966,-0.8347
89200,1.1316,-0.9109
89300,1.1833,-0.8814
89400,1.2007,-0.8438
89500,1.196,-0.8584
89600,1.1669,-0.8845
89700,1.1576,-0.8905
89800,1.214,-0.8544
89900,1.1831,-0.8667
90000,1.2002,-0.8585
90100,1.1774,-0.8589
90200,1.1855,-0.8708
90300,1.2348,-0.8425
90400,1.2152,-0.8278
90500,1.209,-0.8511
90600,1.17,-0.8676
90700,1.1877,-0.878
90800,1.1857,-0.8682
90900,1.1781,-0.8696
91000,1.1759,-0.8879
91100,1.1914,-0.8586
91200,1.2187,-0.8563
91300,1.1995,-0.8411
91400,1.189,-0.8642
91500,1.1861,-0.8651
91600,1.201,-0.8782
91700,1.1823,-0.8643
91800,1.1775,-0.8714
91900,1.1942,-0.8686
92000,1.1816,-0.8682
92100,1.1765,-0.8849
92200,1.1552,-0.8913
92300,1.2207,-0.9015
92400,1.1792,-0.8431
92500,1.2104,-0.835
92600,1.2073,-0.8439
92700,1.2278,-0.8487
92800,1.1969,-0.8421
92900,1.1931,-0.8796
93000,1.1851,-0.8481
93100,1.2166,-0.8616
93200,1.1832,-0.8764
93300,1.2369,-0.8296
93400,1.2468,-0.8219
93500,1.2204,-0.8465
93600,1.2147,-0.8345
93700,1.1305,-0.9333
93800,1.1652,-0.8921
93900,1.171,-0.8866
94000,1.1711,-0.8726
94100,1.1712,-0.8669
94200,1.1583,-0.9055
94300,1.199,-0.8769
94400,1.1748,-0.8733
94500,1.1839,-0.8555
94600,1.2297,-0.8419
94700,1.1931,-0.8354
94800,1.1614,-0.877
94900,1.2114,-0.8802
95000,1.1859,-0.8586
95100,1.2106,-0.8631
95200,1.2005,-0.8594
95300,1.216,-0.8593
95400,1.2107,-0.8545
95500,1.1904,-0.8433
95600,1.1798,-0.8687
95700,1.2549,-0.8403
95800,1.1821,-0.8335
95900,1.2214,-0.8579
96000,1.2136,-0.8395
96100,1.163,-0.8693
96200,1.1673,-0.8983
96300,1.1982,-0.8748
96400,1.2052,-0.8355
96500,1.1555,-0.8918
96600,1.1773,-0.8807
96700,1.1776,-0.8952
96800,1.2001,-0.8651
96900,1.1955,-0.8414
97000,1.139,-0.9003
97100,1.1676,-0.8968
97200,1.1914,-0.8594
97300,1.202,-0.8701
97400,1.2203,-0.8413
97500,1.2004,-0.8481
97600,1.2277,-0.8403
97700,1.1685,-0.8476
97800,1.1514,-0.8934
97900,1.2157,-0.8646
98000,1.2212,-0.8357
98100,1.1893,-0.869
98200,1.204,-0.8447
98300,1.1981,-0.8721
98400,1.1922,-0.839
98500,1.1478,-0.8782
98600,1.1775,-0.8794
98700,1.1811,-0.8889
98800,1.2319,-0.8253
98900,1.1844,-0.8422
99000,1.1795,-0.8764
99100,1.1751,-0.8964
99200,1.1921,-0.8776
99300,1.2208,-0.8396
99400,1.176,-0.875
99500,1.1824,-0.8661
99600,1.1669,-0.8888
99700,1.1472,-0.9038
99800,1.19,-0.8807
99900,1.1886,-0.8837
100000,1.2117,-0.836
