env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.2138,-1.1808,0.5618,0.0667,0.0624
1100,0.0537,-1.5861,0.7481,0.0408,0.0394
1200,0.0575,-1.6209,0.9485,0.0496,0.0495
1300,0.0724,-1.6457,0.8245,0.0419,0.0387
1400,0.066,-1.6557,1.0131,0.0476,0.0485
1500,0.0638,-1.6534,1.1124,0.047,0.0479
1600,0.0615,-1.6433,0.9621,0.0427,0.0443
1700,0.0628,-1.6121,1.0478,0.0485,0.05
1800,0.0723,-1.5688,1.6323,0.0449,0.0434
1900,0.0693,-1.5405,1.1121,0.0613,0.0633
2000,0.0892,-1.5091,1.8425,0.2248,0.2298
2100,0.0806,-1.4557,1.3719,0.1124,0.1143
2200,0.0679,-1.4284,1.083,0.0852,0.0882
2300,0.0677,-1.4109,1.4356,0.0718,0.0765
2400,0.0696,-1.3566,1.1979,0.2061,0.2104
2500,0.0686,-1.317,2.1371,0.1201,0.122
2600,0.0717,-1.2482,0.983,0.1102,0.1089
2700,0.0706,-1.1985,1.4517,0.0855,0.0889
2800,0.0635,-1.1274,1.1069,0.1709,0.1727
2900,0.0646,-1.0596,0.9093,0.0675,0.0688
3000,0.0699,-1.0071,1.3502,0.0545,0.0548
3100,0.0735,-0.9101,1.2007,0.0907,0.0909
3200,0.0686,-0.8032,1.1774,0.0815,0.0819
3300,0.0691,-0.7115,1.5406,0.0675,0.0712
3400,0.0722,-0.6114,1.1043,0.1754,0.1747
3500,0.0754,-0.5022,1.8206,0.0607,0.0631
3600,0.0777,-0.382,1.5171,0.0891,0.087
3700,0.0793,-0.2679,1.2598,0.0568,0.0564
3800,0.0769,-0.1617,1.3368,0.2366,0.2333
3900,0.0723,-0.0453,1.112,0.135,0.1336
4000,0.0743,0.0537,1.0532,0.0491,0.0507
4100,0.0705,0.1683,1.1131,0.0512,0.0504
4200,0.0766,0.2718,1.0232,0.1661,0.1644
