env_steps,return,restorations,infiltrations,length,FPS,time
0,-478.0,60,478,100,0.0,0.8992
100,-503.0,72,503,100,92.8646,1.0768
200,-422.0,68,422,100,106.5352,0.9387
300,-440.0,61,440,100,107.8284,0.9274
400,-428.0,69,428,100,102.3588,0.977
500,-461.0,72,461,100,104.0813,0.9608
600,-405.0,61,405,100,107.5657,0.9297
700,-547.0,70,547,100,103.1709,0.9693
800,-276.0,65,276,100,107.0498,0.9341
900,-541.0,71,541,100,107.6822,0.9287
1000,-407.0,67,407,100,101.6785,0.9835
1100,-598.0,72,598,100,101.3638,0.9865
1200,-359.0,69,359,100,109.0829,0.9167
1300,-491.0,71,491,100,105.673,0.9463
1400,-417.0,70,417,100,107.0523,0.9341
1500,-348.0,72,348,100,107.4492,0.9307
1600,-471.0,66,471,100,102.9589,0.9713
1700,-433.0,69,433,100,102.9276,0.9716
1800,-442.0,70,442,100,106.7364,0.9369
1900,-526.0,67,526,100,109.1066,0.9165
2000,-452.0,66,452,100,103.4684,0.9665
2100,-522.0,67,522,100,101.9178,0.9812
2200,-527.0,73,527,100,105.968,0.9437
2300,-463.0,65,463,100,103.7806,0.9636
2400,-410.0,70,410,100,108.4824,0.9218
2500,-597.0,71,597,100,102.7448,0.9733
2600,-578.0,69,578,100,106.0586,0.9429
2700,-435.0,67,435,100,102.9773,0.9711
2800,-430.0,64,430,100,108.0591,0.9254
2900,-532.0,73,532,100,103.3003,0.9681
3000,-574.0,68,574,100,105.703,0.9461
3100,-630.0,67,630,100,94.6371,1.0567
3200,-448.0,65,448,100,105.7435,0.9457
3300,-274.0,64,274,100,101.3671,0.9865
3400,-307.0,62,307,100,102.5896,0.9748
3500,-459.0,71,459,100,101.1561,0.9886
3600,-584.0,73,584,100,105.5444,0.9475
3700,-523.0,67,523,100,102.2257,0.9782
3800,-167.0,69,167,100,103.6254,0.965
3900,-419.0,73,419,100,106.8643,0.9358
4000,-578.0,74,578,100,102.3438,0.9771
4100,-301.0,69,301,100,99.8695,1.0013
4200,-551.0,71,551,100,99.6408,1.0036
4300,-411.0,69,411,100,106.6328,0.9378
4400,-441.0,71,441,100,103.9907,0.9616
4500,-665.0,71,665,100,99.7447,1.0026
4600,-508.0,71,508,100,101.869,0.9817
4700,-520.0,73,520,100,105.6307,0.9467
4800,-556.0,72,556,100,101.9657,0.9807
4900,-598.0,74,598,100,101.6676,0.9836
5000,-626.0,72,626,100,106.1565,0.942
5100,-681.0,73,681,100,99.7987,1.002
5200,-692.0,77,692,100,101.88,0.9815
5300,-687.0,72,687,100,104.7171,0.955
5400,-812.0,72,812,100,107.871,0.927
5500,-519.0,74,519,100,106.8882,0.9356
5600,-643.0,71,643,100,102.0292,0.9801
5700,-657.0,73,657,100,101.8013,0.9823
5800,-786.0,74,786,100,101.9751,0.9806
5900,-773.0,75,773,100,99.7193,1.0028
6000,-765.0,75,765,100,105.0163,0.9522
6100,-786.0,77,786,100,100.171,0.9983
6200,-627.0,73,627,100,103.9204,0.9623
6300,-526.0,72,526,100,109.268,0.9152
6400,-675.0,76,675,100,107.926,0.9266
6500,-789.0,78,789,100,101.9353,0.981
6600,-805.0,73,805,100,102.4483,0.9761
6700,-760.0,75,760,100,101.5099,0.9851
6800,-638.0,75,638,100,106.0208,0.9432
6900,-774.0,79,774,100,104.1166,0.9605
7000,-751.0,77,751,100,104.7656,0.9545
7100,-741.0,75,741,100,100.6347,0.9937
7200,-771.0,67,771,100,99.9436,1.0006
7300,-685.0,77,685,100,102.3253,0.9773
7400,-727.0,76,727,100,107.1952,0.9329
7500,-825.0,79,825,100,102.8326,0.9725
7600,-880.0,79,880,100,102.1887,0.9786
7700,-884.0,77,884,100,101.1909,0.9882
7800,-942.0,78,942,100,100.431,0.9957
7900,-850.0,77,850,100,106.1421,0.9421
8000,-860.0,77,860,100,101.3226,0.987
8100,-888.0,79,888,100,101.5972,0.9843
8200,-864.0,76,864,100,99.5343,1.0047
8300,-966.0,80,966,100,100.7652,0.9924
8400,-813.0,80,813,100,107.3186,0.9318
8500,-964.0,79,964,100,102.9226,0.9716
8600,-909.0,78,909,100,105.9084,0.9442
8700,-934.0,77,934,100,101.6725,0.9836
8800,-881.0,79,881,100,103.3714,0.9674
8900,-1023.0,78,1023,100,104.3323,0.9585
9000,-858.0,79,858,100,102.4551,0.976
9100,-912.0,80,912,100,100.889,0.9912
9200,-1002.0,80,1002,100,98.0642,1.0197
9300,-962.0,80,962,100,100.7469,0.9926
9400,-808.0,79,808,100,102.5296,0.9753
9500,-978.0,79,978,100,101.9499,0.9809
9600,-1007.0,80,1007,100,105.6961,0.9461
9700,-954.0,80,954,100,102.1966,0.9785
9800,-1045.0,80,1045,100,100.8181,0.9919
9900,-874.0,80,874,100,101.0021,0.9901
10000,-1038.0,80,1038,100,0.0,0.3951
10100,-1000.0,80,1000,100,101.3133,0.987
10200,-984.0,80,984,100,100.7697,0.9924
10300,-1052.0,80,1052,100,99.5665,1.0044
10400,-1010.0,80,1010,100,105.2215,0.9504
10500,-1046.0,80,1046,100,100.3164,0.9968
10600,-1028.0,80,1028,100,99.2273,1.0078
10700,-1096.0,97,1096,100,99.7957,1.0021
10800,-1028.0,80,1028,100,99.88,1.0012
10900,-1042.0,80,1042,100,102.4455,0.9761
11000,-1032.0,80,1032,100,102.379,0.9768
11100,-1027.0,80,1027,100,100.4943,0.9951
11200,-1003.0,80,1003,100,96.8995,1.032
11300,-979.0,80,979,100,100.5686,0.9943
11400,-988.0,80,988,100,102.4962,0.9756
11500,-1024.0,80,1024,100,101.8423,0.9819
11600,-980.0,80,980,100,103.4703,0.9665
11700,-1057.0,80,1057,100,96.8906,1.0321
11800,-972.0,80,972,100,100.0338,0.9997
11900,-1051.0,80,1051,100,99.1375,1.0087
12000,-1032.0,80,1032,100,104.2864,0.9589
12100,-1021.0,80,1021,100,100.5088,0.9949
12200,-1020.0,80,1020,100,101.6703,0.9836
