env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
1000,0.6052,-0.9531,0.2704,0.0454,0.0717
1100,0.5398,-1.4783,0.2643,0.0801,0.1688
1200,0.5326,-1.5481,0.4417,0.0812,0.153
1300,0.5134,-1.6278,0.3992,0.1598,0.3511
1400,0.5091,-1.6984,0.4784,0.0776,0.1591
1500,0.5081,-1.7437,0.4447,0.0802,0.178
1600,0.4941,-1.7814,0.6672,0.1068,0.2393
1700,0.4949,-1.8267,1.1549,0.2223,0.5687
1800,0.488,-1.883,1.1882,0.1556,0.3776
1900,0.4904,-1.9368,1.1032,0.134,0.3314
2000,0.4931,-1.984,1.2328,0.2964,0.7584
2100,0.4886,-2.0365,1.1346,0.219,0.5429
2200,0.4828,-2.0914,1.0609,0.2955,0.7782
2300,0.4969,-2.1331,1.6822,0.2867,0.7394
2400,0.498,-2.1736,1.1905,0.2281,0.5854
2500,0.4917,-2.2201,1.9924,0.4613,1.2908
2600,0.5003,-2.2638,2.1905,0.4675,1.2847
2700,0.4957,-2.3103,2.5327,0.4699,1.3028
2800,0.4849,-2.3534,1.5977,0.2767,0.7429
2900,0.4856,-2.3835,2.4218,0.4129,1.1191
3000,0.4773,-2.4216,2.2732,0.2924,0.7491
3100,0.483,-2.4593,5.9789,0.4456,1.2917
3200,0.4868,-2.4783,3.2876,0.4181,1.1693
3300,0.4892,-2.5084,6.174,0.4302,1.1531
3400,0.4858,-2.5415,5.4329,0.3018,0.807
3500,0.4892,-2.5831,5.7484,0.4465,1.2983
3600,0.4994,-2.6063,9.9992,0.4404,1.2972
3700,0.4988,-2.6506,10.8783,0.4456,1.2923
3800,0.5105,-2.6887,13.0384,0.4459,1.2935
3900,0.5052,-2.7218,8.121,0.4435,1.2975
4000,0.5074,-2.7595,9.0084,0.4302,1.2797
4100,0.5042,-2.7919,11.2003,0.4194,1.1541
4200,0.5101,-2.8104,7.6271,0.4686,1.3104
4300,0.5083,-2.8552,9.0669,0.4452,1.3076
4400,0.5028,-2.878,10.8078,0.4403,1.3012
4500,0.5088,-2.9117,14.5825,0.4431,1.3048
4600,0.5058,-2.9415,14.0935,0.448,1.3031
4700,0.5122,-2.9622,11.9494,0.47,1.3096
4800,0.5057,-2.9958,8.801,0.4559,1.2881
4900,0.5029,-3.0252,10.2975,0.4388,1.2838
5000,0.511,-3.0475,10.9741,0.4672,1.279
5100,0.5192,-3.0758,13.7781,0.4262,1.2953
5200,0.5203,-3.1112,11.2168,0.4561,1.2868
5300,0.5219,-3.1438,14.0419,0.4738,1.3207
5400,0.5274,-3.1705,17.2868,0.4656,1.2995
5500,0.5267,-3.2003,15.0544,0.4321,1.2996
5600,0.5241,-3.2189,15.8574,0.4809,1.3173
5700,0.5317,-3.2522,14.9229,0.4536,1.3029
5800,0.5367,-3.2832,17.2037,0.4405,1.2963
5900,0.5421,-3.2973,14.3118,0.4343,1.3117
6000,0.5398,-3.3321,17.6007,0.4357,1.2863
6100,0.5419,-3.3467,18.0696,0.4357,1.3021
6200,0.5504,-3.3751,21.5053,0.4371,1.3036
6300,0.558,-3.3959,20.8425,0.4463,1.3252
6400,0.5524,-3.4256,19.4315,0.4395,1.3178
6500,0.5447,-3.4563,14.3478,0.4529,1.3106
6600,0.5504,-3.4894,18.2202,0.4358,1.3019
6700,0.5515,-3.5215,18.9865,0.4409,1.3028
6800,0.5529,-3.5455,20.9604,0.4438,1.3168
6900,0.557,-3.5662,23.8995,0.4476,1.2902
