env_steps,critic_loss,q1,q2,actor_loss,entropy,coef,critic_grad_norm,critic_seq_grad_norm,actor_grad_norm,actor_seq_grad_norm
51400,79167.6286,-15545.1727,-15545.0092,-285.1386,0.9173,1.0,69756.5839,187797.0898,6.9442,0.9387
51500,81004.1902,-15294.0574,-15294.582,-280.6358,0.7168,1.0,429943.068,1489991.5,3.8804,0.4991
51600,79825.1862,-15646.3426,-15646.1627,-287.0285,0.5627,1.0,62829.2924,155106.6016,3.0147,0.2495
51700,79206.9936,-15379.7043,-15379.8307,-282.117,0.7073,1.0,75895.8951,176708.375,2.1282,0.2486
51800,78246.4062,-15493.8126,-15493.5695,-284.2531,1.0666,1.0,61445.4289,200805.1172,3.3199,0.3745
51900,78804.6153,-15270.1303,-15270.1388,-280.1268,1.1256,1.0,219596.4332,796312.9219,1.6152,0.1322
52000,83169.9645,-15696.7043,-15696.7997,-288.0185,0.9511,1.0,105336.6808,343666.7188,1.5102,0.2262
52100,80628.4672,-15608.84,-15608.5915,-286.2436,0.9818,1.0,271874.3122,993004.875,2.1192,0.13
52200,79966.9758,-15624.4883,-15624.2233,-286.619,1.0426,1.0,73317.6583,201112.7852,3.63,0.3772
52300,77042.9711,-15585.3163,-15586.093,-285.9132,1.1923,1.0,69044.0934,231875.8828,2.3943,0.181
52400,80179.8328,-15423.4832,-15423.0472,-282.9759,1.3205,1.0,224448.1209,729132.625,1.5358,0.1017
52500,78195.5378,-15892.4333,-15892.7297,-291.5613,1.2414,1.0,425616.7976,1478887.4062,3.6455,0.5199
52600,83692.2286,-15916.6806,-15917.1776,-291.8739,1.2169,1.0,1620712.7907,5788150.5,3.1076,0.4528
52700,87830.7852,-15784.2141,-15784.5084,-289.6939,1.1191,1.0,328573.8487,1145801.6406,2.9959,0.3371
52800,80590.6622,-15663.662,-15663.1498,-287.3155,1.0593,1.0,460726.3469,1648504.0938,1.3015,0.0667
52900,81744.3784,-15601.5471,-15601.0189,-286.2244,1.0542,1.0,82911.6753,258087.6953,3.2955,0.174
53000,79641.0492,-15404.091,-15404.7254,-282.5851,1.0732,1.0,537169.8636,1944641.8125,3.0092,0.09
53100,83400.7822,-15626.8153,-15625.9703,-286.9469,1.1162,1.0,586203.6537,2033658.4688,0.9782,0.0761
53200,89953.9541,-15610.3603,-15610.6153,-286.4043,1.1362,1.0,604133.7597,2158490.625,3.8658,0.6234
53300,78281.2856,-15236.5043,-15237.5874,-279.482,1.0792,1.0,70460.1225,229825.625,2.9081,0.1915
53400,78326.1109,-15934.0118,-15933.5496,-292.3588,1.1137,1.0,225213.616,785509.6094,4.2931,0.7749
53500,79696.5828,-15820.04,-15820.5135,-290.4327,1.1149,1.0,91878.0875,276329.2656,3.009,0.4362
53600,79489.4638,-15835.9988,-15836.0688,-290.5216,0.9954,1.0,123561.5795,400452.4375,1.6604,0.2248
53700,79818.2236,-16050.1055,-16050.1883,-294.5589,0.9145,1.0,882129.6832,3147482.3125,2.9496,0.4801
53800,79177.3282,-15842.4578,-15842.4722,-290.5689,1.0171,1.0,81181.2336,270347.7383,3.4267,0.5506
53900,79327.5227,-15655.7513,-15656.003,-287.1975,1.0218,1.0,175319.0543,578014.0078,3.2465,0.2873
54000,79780.8629,-16034.7543,-16034.2146,-294.3326,0.9128,1.0,91599.2094,315388.9961,1.447,0.1091
54100,77545.5742,-15759.8429,-15760.4808,-289.1162,0.8027,1.0,82770.7313,209152.2539,1.8186,0.2183
54200,87141.792,-15823.0023,-15822.9389,-290.3343,0.8257,1.0,970893.1188,3449058.5625,3.0834,0.2612
54300,89637.4948,-15790.0183,-15791.3813,-289.8772,0.8158,1.0,828203.6705,2968344.5,0.8625,0.0658
54400,82440.922,-15934.4492,-15933.3186,-292.4248,0.7148,1.0,260118.9584,907021.5781,1.7717,0.4099
54500,81440.2455,-15954.4892,-15954.7116,-292.8483,0.6648,1.0,121919.7048,421056.4766,1.6197,0.164
54600,78881.9584,-16005.6074,-16005.8791,-293.7392,0.6212,1.0,162458.3247,571494.4766,5.9278,1.0551
54700,78759.5145,-15556.2507,-15556.4995,-285.5422,0.6055,1.0,208565.5316,735389.5938,4.0612,0.3926
54800,78757.0583,-15793.8216,-15794.2681,-289.7414,0.7726,1.0,136778.4478,479534.1797,3.8933,0.1678
54900,77024.2247,-15833.7024,-15833.3925,-290.6243,1.0656,1.0,239678.41,828820.5156,2.1663,0.4007
55000,80057.1214,-15811.0805,-15812.1692,-290.1843,1.166,1.0,204595.001,703986.8203,5.1356,0.6396
55100,80444.1828,-15417.9067,-15417.7507,-282.9552,1.3862,1.0,91398.0519,267381.6602,1.5322,0.1569
55200,78299.6095,-16423.0114,-16423.0007,-301.3995,1.7838,1.0,124132.0244,420998.8438,2.5528,0.1774
55300,77658.5162,-16295.6595,-16295.8944,-298.9621,2.0753,1.0,110561.8699,358027.8789,2.2952,0.5191
55400,78745.7088,-16497.437,-16498.1614,-302.7505,1.9793,1.0,404887.874,1457304.1562,3.4081,0.794
55500,81009.7922,-15789.9223,-15790.3,-289.8321,2.0041,1.0,288628.8345,975835.1562,3.0124,0.9518
55600,79993.1733,-16047.2579,-16047.2864,-294.4992,2.2717,1.0,50907.4912,128601.627,3.2756,0.616
55700,77961.4339,-16097.9311,-16098.4144,-295.3528,2.338,1.0,56086.2517,163233.9258,2.6657,0.2798
55800,88518.863,-15859.3315,-15860.955,-291.0519,2.3575,1.0,398465.8749,1400195.875,4.1163,0.7107
55900,78457.3184,-15802.8437,-15801.4402,-289.9037,2.5566,1.0,221287.0312,786117.4219,3.311,0.732
56000,78194.2457,-15749.827,-15750.2706,-289.0365,2.6359,1.0,223666.729,772728.9375,3.5148,0.8072
56100,77848.8298,-15930.6623,-15930.8799,-292.2676,2.5216,1.0,80871.9074,254170.4961,1.5426,0.194
56200,78770.3962,-15951.3781,-15951.2441,-292.7837,2.5911,1.0,157158.1912,526179.1484,3.0337,0.7628
56300,78701.625,-15745.4516,-15745.9982,-289.0519,2.621,1.0,270311.1889,955868.3906,2.4229,0.1869
56400,79192.1431,-15878.6112,-15878.8723,-291.3618,2.6739,1.0,730563.2978,2627614.8125,2.6334,0.1308
56500,84682.5515,-15507.4267,-15507.7838,-284.3788,2.7622,1.0,457702.7493,1616292.1562,2.5112,0.5284
56600,76937.2836,-15779.9184,-15779.8955,-289.5445,2.7109,1.0,148020.9334,385180.4766,2.6181,0.2766
56700,74324.3023,-15838.5884,-15838.9935,-290.5966,2.6906,1.0,58769.7484,148759.3125,3.1129,0.904
56800,75340.0481,-15436.149,-15436.1726,-283.2019,2.9848,1.0,397184.0032,1442475.625,2.2976,0.7513
56900,75535.7436,-15863.4562,-15864.4036,-291.0904,3.184,1.0,105341.4635,326506.0312,2.1254,0.3012
57000,77966.0588,-15773.5637,-15774.5159,-289.5189,3.3545,1.0,336479.3782,1154356.2031,2.785,1.1304
57100,74536.6388,-15652.4776,-15651.3194,-287.0845,3.4208,1.0,444666.2246,1587176.75,1.3746,0.2129
57200,72786.5498,-16054.8981,-16055.4981,-294.498,3.4226,1.0,87582.6173,268195.3672,2.15,0.5668
57300,73848.4131,-16200.6774,-16200.7869,-297.2359,3.4073,1.0,326448.5573,1166909.3594,1.5563,0.3012
57400,76270.9817,-15958.0312,-15958.4799,-292.6278,3.4905,1.0,445665.7974,1581158.5312,1.8914,0.4098
57500,74665.4934,-15658.2148,-15658.5977,-287.3147,3.5795,1.0,81329.0702,212843.1094,1.4965,0.3656
57600,74370.9698,-15586.4288,-15586.2739,-285.9022,3.6019,1.0,276853.8137,998568.1562,2.598,0.9871
57700,76533.5726,-15891.348,-15891.9275,-291.6721,3.5125,1.0,203764.2966,714457.8906,3.0372,1.1244
57800,76867.0577,-15477.0477,-15476.9778,-283.924,3.4167,1.0,124405.0183,392469.8047,1.5786,0.2809
57900,74416.8705,-15932.8049,-15933.2791,-292.2431,3.3167,1.0,137787.1058,451739.4844,2.9392,0.9579
58000,75326.6196,-15814.8876,-15815.4987,-290.1493,3.3864,1.0,171163.389,602038.3672,2.8406,0.9923
58100,77798.4666,-15312.2505,-15312.6726,-280.8856,3.4742,1.0,485343.1961,1685661.625,1.7065,0.1033
58200,77721.9651,-15922.562,-15922.6936,-292.1011,3.4648,1.0,111761.3324,327222.1172,2.1499,0.7366
58300,74268.6605,-16041.351,-16041.0579,-294.2775,3.4133,1.0,53394.7351,123661.502,2.0205,0.4433
58400,76420.6884,-15626.8958,-15627.2942,-286.6005,3.3955,1.0,669445.7567,2363967.0938,1.9222,0.5398
58500,88133.8036,-15608.7193,-15609.6933,-286.5265,3.5099,1.0,615224.8633,2194825.5312,1.468,0.1404
58600,78058.924,-16038.4057,-16037.958,-294.1777,3.5012,1.0,88176.2756,285251.5664,1.8318,0.5435
