env_steps,return,restorations,length,FPS,time
29700,-855.0,68,100,50.5094,1.9798
29800,-675.0,58,100,48.5774,2.0586
29900,-755.0,64,100,48.9072,2.0447
30000,-781.0,61,100,0.0,0.3993
30100,-895.0,71,100,48.3254,2.0693
30200,-1037.0,64,100,48.2482,2.0726
30300,-999.0,72,100,48.0277,2.0821
30400,-704.0,65,100,48.8791,2.0459
30500,-923.0,71,100,48.6603,2.0551
30600,-865.0,72,100,49.2768,2.0294
30700,-823.0,57,100,48.8663,2.0464
30800,-866.0,70,100,47.9742,2.0845
30900,-830.0,66,100,48.8889,2.0455
31000,-895.0,67,100,48.4631,2.0634
31100,-792.0,62,100,48.8626,2.0466
31200,-938.0,68,100,47.8252,2.091
31300,-751.0,59,100,49.1302,2.0354
31400,-1051.0,72,100,48.8493,2.0471
31500,-1058.0,74,100,49.4288,2.0231
31600,-785.0,73,100,48.5808,2.0584
31700,-946.0,67,100,48.1607,2.0764
31800,-757.0,66,100,48.4859,2.0625
31900,-1026.0,66,100,47.6565,2.0984
32000,-931.0,69,100,49.0863,2.0372
32100,-864.0,65,100,49.5211,2.0193
32200,-1031.0,67,100,49.6384,2.0146
32300,-983.0,71,100,49.3949,2.0245
32400,-916.0,72,100,48.5543,2.0596
32500,-706.0,65,100,47.9817,2.0841
32600,-708.0,63,100,48.3491,2.0683
32700,-861.0,65,100,47.3538,2.1118
32800,-733.0,68,100,47.7315,2.0951
32900,-941.0,64,100,47.8358,2.0905
33000,-817.0,59,100,50.0372,1.9985
33100,-890.0,62,100,47.7329,2.095
33200,-876.0,68,100,48.5335,2.0604
33300,-926.0,65,100,48.2142,2.0741
33400,-1030.0,66,100,48.4449,2.0642
33500,-791.0,59,100,48.6055,2.0574
33600,-928.0,70,100,49.0531,2.0386
33700,-638.0,65,100,47.8329,2.0906
33800,-834.0,49,100,49.1563,2.0343
33900,-747.0,54,100,48.6825,2.0541
34000,-808.0,66,100,49.1908,2.0329
34100,-768.0,52,100,48.3681,2.0675
34200,-678.0,46,100,49.2221,2.0316
34300,-907.0,52,100,48.995,2.041
34400,-722.0,59,100,48.3352,2.0689
34500,-758.0,38,100,46.7068,2.141
34600,-901.0,60,100,49.7956,2.0082
34700,-877.0,55,100,49.5604,2.0177
34800,-680.0,53,100,49.0536,2.0386
34900,-938.0,61,100,47.8207,2.0911
35000,-848.0,38,100,48.577,2.0586
35100,-743.0,50,100,48.9034,2.0448
35200,-714.0,52,100,49.4212,2.0234
35300,-810.0,52,100,48.1505,2.0768
35400,-767.0,43,100,49.6335,2.0148
35500,-688.0,54,100,48.8994,2.045
35600,-1003.0,64,100,48.0478,2.0813
35700,-924.0,49,100,47.9869,2.0839
35800,-788.0,50,100,48.7962,2.0493
35900,-765.0,28,100,49.7689,2.0093
36000,-923.0,52,100,48.6177,2.0569
36100,-646.0,38,100,48.3306,2.0691
36200,-788.0,37,100,49.1181,2.0359
36300,-1031.0,51,100,48.8221,2.0483
36400,-845.0,47,100,48.0882,2.0795
36500,-878.0,48,100,48.195,2.0749
36600,-886.0,42,100,47.6244,2.0998
36700,-845.0,54,100,48.0328,2.0819
36800,-931.0,49,100,49.671,2.0132
36900,-854.0,40,100,50.9117,1.9642
37000,-838.0,40,100,49.5813,2.0169
37100,-852.0,63,100,50.2703,1.9892
37200,-870.0,28,100,49.5332,2.0188
37300,-883.0,51,100,49.0488,2.0388
37400,-858.0,56,100,50.9133,1.9641
37500,-755.0,51,100,49.9661,2.0014
37600,-971.0,50,100,49.9267,2.0029
37700,-922.0,54,100,50.304,1.9879
37800,-909.0,54,100,49.4759,2.0212
37900,-750.0,53,100,50.0355,1.9986
38000,-924.0,58,100,49.5214,2.0193
38100,-799.0,51,100,49.1706,2.0337
38200,-885.0,34,100,49.6205,2.0153
38300,-952.0,56,100,49.7128,2.0116
38400,-852.0,52,100,49.681,2.0128
38500,-1028.0,51,100,49.7722,2.0092
38600,-861.0,57,100,49.109,2.0363
38700,-787.0,52,100,49.0712,2.0379
38800,-1166.0,62,100,49.5361,2.0187
38900,-789.0,33,100,50.1538,1.9939
39000,-968.0,45,100,49.4189,2.0235
39100,-847.0,55,100,49.6166,2.0155
39200,-1038.0,46,100,49.3078,2.0281
39300,-904.0,57,100,49.6475,2.0142
39400,-556.0,36,100,49.9206,2.0032
39500,-824.0,40,100,49.9687,2.0013
39600,-1076.0,41,100,50.4518,1.9821
39700,-928.0,41,100,50.3858,1.9847
39800,-749.0,51,100,49.6998,2.0121
39900,-929.0,36,100,49.9353,2.0026
40000,-859.0,55,100,0.0,0.4174
40100,-634.0,47,100,49.1854,2.0331
40200,-800.0,52,100,50.7141,1.9718
40300,-739.0,58,100,48.8266,2.0481
40400,-812.0,60,100,48.5771,2.0586
40500,-1032.0,48,100,49.4831,2.0209
40600,-554.0,34,100,49.8405,2.0064
40700,-849.0,43,100,50.3723,1.9852
40800,-1126.0,55,100,49.6731,2.0132
40900,-902.0,51,100,50.5636,1.9777
41000,-923.0,41,100,48.3702,2.0674
41100,-998.0,56,100,48.9548,2.0427
41200,-907.0,39,100,48.871,2.0462
41300,-825.0,49,100,49.5272,2.0191
41400,-1077.0,65,100,50.315,1.9875
41500,-860.0,46,100,49.6515,2.014
41600,-711.0,49,100,49.5569,2.0179
41700,-790.0,58,100,49.6061,2.0159
41800,-983.0,61,100,49.3866,2.0248
41900,-1064.0,58,100,50.1907,1.9924
42000,-912.0,54,100,50.2714,1.9892
42100,-1080.0,64,100,49.0296,2.0396
42200,-725.0,49,100,50.5497,1.9783
42300,-963.0,54,100,50.0268,1.9989
42400,-955.0,48,100,48.9157,2.0443
42500,-802.0,57,100,50.1582,1.9937
42600,-657.0,35,100,49.8518,2.0059
42700,-913.0,41,100,49.5245,2.0192
42800,-849.0,50,100,49.3717,2.0255
42900,-974.0,63,100,50.8101,1.9681
43000,-945.0,36,100,49.4047,2.0241
43100,-1058.0,51,100,50.6823,1.9731
43200,-712.0,54,100,49.4674,2.0215
43300,-830.0,50,100,49.7624,2.0096
43400,-700.0,42,100,49.7186,2.0113
43500,-950.0,45,100,49.4873,2.0207
43600,-916.0,59,100,49.5304,2.019
43700,-938.0,47,100,49.6595,2.0137
43800,-1019.0,42,100,48.7311,2.0521
43900,-727.0,35,100,49.3614,2.0259
44000,-917.0,67,100,49.4574,2.0219
44100,-784.0,40,100,49.8495,2.006
44200,-963.0,54,100,50.1882,1.9925
44300,-1098.0,67,100,49.5952,2.0163
44400,-810.0,35,100,50.414,1.9836
44500,-846.0,54,100,51.5348,1.9404
44600,-1047.0,46,100,49.4113,2.0238
44700,-1009.0,49,100,49.7457,2.0102
44800,-982.0,52,100,49.7277,2.011
44900,-857.0,49,100,49.9447,2.0022
45000,-574.0,35,100,49.5763,2.0171
45100,-872.0,47,100,49.9879,2.0005
45200,-995.0,35,100,49.3708,2.0255
45300,-929.0,49,100,49.8685,2.0053
45400,-578.0,40,100,49.9493,2.002
45500,-899.0,55,100,49.0686,2.038
45600,-1035.0,49,100,50.465,1.9816
45700,-1019.0,64,100,49.8602,2.0056
45800,-849.0,46,100,49.7599,2.0097
45900,-987.0,57,100,48.8043,2.049
46000,-959.0,59,100,49.2775,2.0293
46100,-872.0,43,100,48.8401,2.0475
46200,-911.0,35,100,50.1471,1.9941
46300,-892.0,42,100,49.188,2.033
46400,-949.0,47,100,49.3785,2.0252
46500,-818.0,52,100,49.2033,2.0324
46600,-837.0,34,100,49.3426,2.0266
46700,-852.0,30,100,49.356,2.0261
46800,-1131.0,49,100,49.6146,2.0155
46900,-886.0,56,100,49.3091,2.028
47000,-927.0,25,100,49.7249,2.0111
47100,-877.0,45,100,49.0916,2.037
47200,-839.0,34,100,48.7519,2.0512
47300,-796.0,42,100,49.9169,2.0033
47400,-712.0,58,100,50.4649,1.9816
47500,-957.0,33,100,49.2082,2.0322
47600,-949.0,30,100,50.3461,1.9863
47700,-994.0,46,100,49.5483,2.0182
47800,-1112.0,14,100,49.5401,2.0186
47900,-916.0,37,100,49.5279,2.0191
48000,-884.0,45,100,49.5836,2.0168
48100,-932.0,48,100,49.4595,2.0219
48200,-908.0,62,100,50.0487,1.9981
48300,-839.0,34,100,49.5233,2.0193
48400,-829.0,37,100,49.805,2.0078
48500,-941.0,53,100,49.9503,2.002
48600,-948.0,30,100,50.2733,1.9891
48700,-951.0,52,100,49.5306,2.019
48800,-697.0,28,100,49.8115,2.0076
48900,-1057.0,74,100,49.6807,2.0129
49000,-1119.0,23,100,49.1021,2.0366
49100,-632.0,41,100,50.0328,1.9987
49200,-958.0,43,100,49.2839,2.0291
49300,-1067.0,45,100,50.6715,1.9735
49400,-872.0,58,100,49.0262,2.0397
49500,-958.0,50,100,50.482,1.9809
49600,-940.0,58,100,49.5875,2.0166
49700,-1080.0,62,100,49.8186,2.0073
49800,-1100.0,52,100,46.6823,2.1421
49900,-1195.0,64,100,51.4309,1.9444
50000,-876.0,32,100,0.0,0.3859
50100,-1005.0,65,100,0.6543,152.8322
50200,-1275.0,79,100,44.3068,2.257
50300,-907.0,42,100,49.2468,2.0306
50400,-681.0,41,100,50.2677,1.9893
50500,-979.0,25,100,50.3523,1.986
50600,-1023.0,7,100,50.5224,1.9793
50700,-849.0,58,100,49.0455,2.0389
50800,-1107.0,33,100,49.946,2.0022
50900,-1107.0,63,100,48.998,2.0409
51000,-928.0,58,100,49.0643,2.0381
51100,-920.0,57,100,45.8293,2.182
51200,-800.0,35,100,45.7477,2.1859
51300,-939.0,29,100,49.4258,2.0232
51400,-892.0,65,100,48.1772,2.0757
51500,-709.0,42,100,48.6968,2.0535
51600,-717.0,36,100,46.9187,2.1313
51700,-919.0,31,100,48.0523,2.0811
51800,-1059.0,61,100,49.4611,2.0218
51900,-937.0,54,100,48.4639,2.0634
52000,-1057.0,67,100,47.6445,2.0989
52100,-885.0,44,100,49.6029,2.016
52200,-864.0,52,100,48.3707,2.0674
52300,-823.0,42,100,47.8563,2.0896
52400,-676.0,41,100,47.9708,2.0846
52500,-1013.0,46,100,47.8086,2.0917
52600,-1030.0,22,100,48.3308,2.0691
52700,-1008.0,51,100,47.3741,2.1109
52800,-662.0,52,100,46.9254,2.131
52900,-1236.0,68,100,49.2459,2.0306
53000,-1086.0,61,100,45.6092,2.1925
53100,-921.0,61,100,46.2681,2.1613
53200,-1111.0,64,100,43.8726,2.2793
53300,-600.0,43,100,42.5496,2.3502
53400,-650.0,52,100,43.832,2.2814
53500,-1199.0,63,100,45.027,2.2209
53600,-945.0,56,100,43.22,2.3137
53700,-793.0,42,100,42.9748,2.3269
53800,-704.0,59,100,42.2352,2.3677
53900,-889.0,49,100,44.878,2.2283
54000,-915.0,39,100,40.8373,2.4487
54100,-554.0,39,100,42.0507,2.3781
54200,-757.0,62,100,35.1138,2.8479
54300,-958.0,62,100,44.8057,2.2319
54400,-1067.0,73,100,47.0175,2.1269
54500,-982.0,66,100,46.7039,2.1411
54600,-885.0,54,100,45.0242,2.221
54700,-761.0,59,100,48.5121,2.0613
54800,-788.0,44,100,49.3472,2.0265
54900,-844.0,67,100,49.716,2.0114
55000,-946.0,69,100,44.8109,2.2316
55100,-1006.0,63,100,38.8076,2.5768
55200,-950.0,57,100,45.1874,2.213
55300,-799.0,66,100,47.5567,2.1028
55400,-1073.0,36,100,45.4082,2.2022
55500,-687.0,49,100,47.9099,2.0873
55600,-606.0,47,100,47.9177,2.0869
55700,-851.0,57,100,46.9397,2.1304
55800,-717.0,57,100,48.7965,2.0493
55900,-804.0,56,100,48.3996,2.0661
56000,-980.0,65,100,48.5097,2.0614
56100,-814.0,58,100,48.1619,2.0763
56200,-770.0,41,100,49.4345,2.0229
56300,-774.0,64,100,48.6595,2.0551
56400,-718.0,51,100,49.1287,2.0355
56500,-1134.0,68,100,48.0559,2.0809
56600,-931.0,66,100,48.5974,2.0577
56700,-626.0,54,100,48.6713,2.0546
56800,-496.0,30,100,47.9871,2.0839
56900,-747.0,51,100,48.5846,2.0583
57000,-780.0,54,100,49.4789,2.0211
57100,-642.0,60,100,48.7053,2.0532
57200,-1118.0,58,100,47.2732,2.1154
57300,-573.0,42,100,49.184,2.0332
57400,-607.0,51,100,49.0892,2.0371
57500,-985.0,74,100,49.3671,2.0256
57600,-1055.0,43,100,48.4945,2.0621
57700,-610.0,33,100,49.6112,2.0157
57800,-1025.0,69,100,49.4256,2.0232
57900,-791.0,51,100,48.6743,2.0545
58000,-712.0,33,100,48.5931,2.0579
58100,-1135.0,64,100,49.1303,2.0354
58200,-774.0,53,100,48.9996,2.0408
58300,-690.0,47,100,48.2723,2.0716
58400,-675.0,52,100,49.4357,2.0228
58500,-672.0,36,100,48.954,2.0427
58600,-843.0,39,100,49.2528,2.0303
58700,-648.0,53,100,48.904,2.0448
58800,-673.0,52,100,48.7076,2.0531
58900,-801.0,68,100,49.3941,2.0245
59000,-562.0,35,100,48.5482,2.0598
59100,-763.0,54,100,48.8933,2.0453
59200,-689.0,54,100,49.877,2.0049
59300,-872.0,60,100,49.488,2.0207
59400,-1044.0,66,100,48.8756,2.046
59500,-1051.0,70,100,49.3323,2.0271
59600,-1044.0,15,100,48.8135,2.0486
59700,-928.0,74,100,48.8088,2.0488
59800,-965.0,55,100,49.5507,2.0181
59900,-897.0,63,100,49.8241,2.0071
60000,-863.0,52,100,0.0,0.3989
60100,-819.0,42,100,47.8673,2.0891
60200,-778.0,55,100,48.9637,2.0423
60300,-700.0,55,100,49.1877,2.033
60400,-511.0,29,100,48.7035,2.0532
60500,-748.0,65,100,48.9973,2.0409
60600,-644.0,48,100,48.8508,2.0471
60700,-704.0,47,100,48.4806,2.0627
60800,-600.0,46,100,49.2998,2.0284
60900,-823.0,47,100,49.3605,2.0259
61000,-729.0,62,100,48.9699,2.0421
61100,-661.0,45,100,49.8618,2.0055
61200,-909.0,51,100,49.2184,2.0318
61300,-890.0,46,100,48.6958,2.0536
61400,-986.0,60,100,48.0302,2.082
61500,-715.0,51,100,49.0918,2.037
61600,-746.0,57,100,48.223,2.0737
61700,-623.0,34,100,49.49,2.0206
61800,-659.0,46,100,49.1512,2.0345
61900,-867.0,58,100,47.928,2.0865
62000,-587.0,45,100,50.3614,1.9856
62100,-896.0,42,100,48.971,2.042
62200,-658.0,49,100,49.0902,2.0371
62300,-910.0,39,100,50.1792,1.9929
62400,-803.0,39,100,49.0691,2.0379
62500,-909.0,46,100,49.3175,2.0277
62600,-568.0,39,100,47.8285,2.0908
62700,-680.0,59,100,49.3375,2.0269
62800,-919.0,52,100,48.8497,2.0471
62900,-405.0,31,100,49.9156,2.0034
63000,-704.0,45,100,48.7621,2.0508
63100,-738.0,49,100,48.9184,2.0442
63200,-763.0,53,100,49.7984,2.0081
63300,-524.0,43,100,48.1901,2.0751
63400,-609.0,38,100,48.0608,2.0807
63500,-695.0,51,100,49.1281,2.0355
63600,-912.0,37,100,48.7408,2.0517
63700,-985.0,65,100,49.2325,2.0312
