env_steps,critic_loss,q,critic_grad_norm,critic_seq_grad_norm
1000,13.9161,-6.0995,0.2485,0.1526
1100,0.4415,-9.2891,0.2583,0.1955
1200,0.9867,-9.8026,0.5578,0.3565
1300,0.3636,-9.3282,0.7174,0.4816
1400,0.3737,-9.9347,0.2816,0.1977
1500,0.4334,-10.1601,0.4309,0.2952
1600,0.2657,-9.6276,0.4272,0.271
1700,0.722,-10.0345,0.7018,0.4338
1800,0.4735,-10.3721,0.7238,0.464
1900,0.3324,-10.1321,0.2643,0.1562
2000,0.504,-10.5244,0.6662,0.3922
2100,0.3881,-10.8439,0.15,0.0847
2200,0.321,-10.9609,0.207,0.1337
2300,0.4765,-11.0639,0.5215,0.3296
2400,0.3674,-11.3635,0.3551,0.2669
2500,0.2419,-10.8565,0.2575,0.2003
2600,0.3009,-11.5535,0.3664,0.2522
2700,0.2677,-11.9397,0.2971,0.2149
2800,0.2113,-11.5923,0.2124,0.152
2900,0.235,-11.9176,0.8215,0.5168
3000,0.3063,-12.2153,0.2344,0.1555
3100,0.2728,-12.0684,0.3076,0.2125
3200,0.4352,-12.1458,0.6346,0.4114
3300,0.3311,-12.2986,0.4074,0.2909
3400,0.2555,-12.0387,0.5283,0.3251
3500,0.3522,-12.5355,0.7231,0.4702
3600,0.2991,-12.7954,0.353,0.2227
3700,0.2666,-12.5111,0.2705,0.1892
3800,0.2599,-12.6368,0.382,0.278
3900,0.3795,-12.6531,0.475,0.3677
4000,0.2879,-12.4188,0.8795,0.617
4100,0.3128,-13.0458,0.6106,0.404
4200,0.4189,-13.3345,0.5704,0.4246
4300,0.2916,-12.9325,0.8084,0.5489
4400,0.3451,-13.4262,0.6275,0.4178
4500,0.3844,-13.644,0.5719,0.3719
4600,0.3034,-13.0767,0.3463,0.2498
4700,0.4006,-14.0015,0.5227,0.403
4800,0.3599,-13.8723,0.9232,0.6059
4900,0.3093,-13.6714,0.4965,0.3575
5000,0.4382,-14.1924,0.6212,0.4529
5100,0.3969,-14.1757,0.7358,0.4971
5200,0.368,-14.1046,0.5826,0.4284
5300,0.4522,-14.3571,1.4138,1.0547
